target_id	length	eff_length	est_counts	tpm
YBL068W_id002	981	821.152	995.756	30.8444
YBL067C_mRNA	2244	2084.15	3782.27	46.1603
YBL066C_mRNA	3447	3287.15	1066.37	8.25153
YBL065W_mRNA	345	187.101	22.6295	3.07641
YBL064C_id001	1115	955.152	467.415	12.4473
YBL064C_id002	786	626.152	615.585	25.0066
YBL063W_mRNA	3336	3176.15	866	6.93526
YBL061C_id001	2320	2160.15	1966.11	23.151
YBL062W_mRNA	381	222.226	90.6206	10.3724
YBL061C_id002	2091	1931.15	98.2721	1.29437
YBL060W_id001	2333	2173.15	520	6.08639
YBL060W_id004	2064	1904.15	0	0
YBL059C-A_id004	1285	1125.15	301.179	6.80863
YBL059C-A_id001	330	172.57	302.938	44.6513
YBL059W_mRNA	582	422.199	151.883	9.15037
YBL058W_id001	1272	1112.15	4044.19	92.4941
YBL057C_id002	1166	1006.15	2527.38	63.8929
YBL057C_id001	627	467.199	266.433	14.5055
YBL056W_id003	1956	1796.15	3055.75	43.2734
YBL056W_id001	1407	1247.15	2571.25	52.4411
YBL055C_id001	1748	1588.15	1235.59	19.7892
YBL055C_id003	1257	1097.15	857.412	19.8778
YBL054W_id002	1948	1788.15	1285.54	18.2863
YBL054W_id001	1578	1418.15	437.464	7.84632
YBL053W_mRNA	375	216.38	50.0608	5.88474
YBL052C_id001	2496	2336.15	1529.94	16.6579
YBL051C_id004	2521	2361.15	2742	29.5386
YBL051C_id001	2007	1847.15	0	0
YBL050W_id001	1183	1023.15	861.177	21.4091
YBL050W_id002	879	719.152	929.823	32.8871
YBL049W_id001	417	257.753	151	14.9012
YBL048W_mRNA	312	155.58	62	10.1364
YBL047C_id001	4498	4338.15	9119.97	53.473
YBL047C_id002	4146	3986.15	1269.03	8.09776
YBL046W_id001	1532	1372.15	353.029	6.54418
YBL046W_id003	1326	1166.15	120.971	2.63859
YBL045C_id003	1846	1686.15	2050.53	30.9326
YBL045C_id001	1374	1214.15	1044.47	21.8811
YBL044W_mRNA	369	210.487	26	3.14191
YBL043W_id003	1099	939.152	98.2497	2.66098
YBL043W_id001	774	614.152	40.7503	1.68772
YBL042C_id005	2140	1980.15	4287.5	55.0747
YBL042C_id001	1920	1760.15	0.497735	0.00719274
YBL041W_id015	1031	871.152	2136.46	62.3804
YBL041W_id001	726	566.152	1430.54	64.2706
YBL040C_id002	1154	994.152	776.175	19.8588
YBL040C_id001	660	500.152	1696.83	86.2942
YBL039W-B_id001	651	491.152	195	10.0987
YBL039W-B_id002	180	48.5052	0	0
YBL039C-A_id001	1918	1758.15	2391.76	34.6025
YBL039C_id001	1740	1580.15	16996.2	273.59
YBL039C-A_id002	84	7.34615	0	0
YBL038W_id001	699	539.152	1052	49.6308
YBL037W_mRNA	3078	2918.15	1314	11.4534
YBL036C_id001	1972	1812.15	780.075	10.9493
YBL036C_id002	774	614.152	1786.63	73.9954
YBL035C_id001	2340	2180.15	801.146	9.34698
YBL035C_id002	2118	1958.15	362.152	4.70425
YBL034C_mRNA	4542	4382.15	2505	14.5401
YBL033C_id001	1038	878.152	1208	34.99
YBL032W_id003	1450	1290.15	4793	94.4959
YBL032W_id001	1146	986.152	0	0
YBL031W_id001	1223	1063.15	227.081	5.4329
YBL031W_id002	1017	857.152	195.919	5.81387
YBL030C_id009	1428	1268.15	1655.87	33.2124
YBL030C_id001	957	797.152	1349.13	43.0487
YBL029C-A_id001	1690	1530.15	204.496	3.39936
YBL029C-A_id002	285	130.915	81.5039	15.8356
YBL029W_mRNA	1131	971.152	207	5.42163
YBL028C_id001	665	505.152	2118.13	106.654
YBL028C_id002	321	164.112	240.87	37.3327
YBL027W_id005	1358	1198.15	6057.91	128.605
YBL027W_id001	570	410.199	44449.1	2756.23
YBL026W_id001	950	790.152	527.869	16.9927
YBL026W_id002	288	133.711	565.131	107.505
YBL025W_id002	1081	921.152	329.721	9.10461
YBL025W_id001	438	278.593	5.27939	0.482014
YBL024W_id001	2365	2205.15	6089.06	70.2358
YBL024W_id002	2055	1895.15	2533.94	34.0093
YBL023C_id001	2898	2738.15	1119.73	10.4016
YBL023C_id002	2607	2447.15	1347.27	14.0037
YBL022C_id001	3611	3451.15	7678.11	56.5896
YBL022C_id006	3402	3242.15	986.888	7.74249
YBL021C_id001	1035	875.152	331.272	9.62825
YBL021C_id003	435	275.593	109.68	10.1229
YBL020W_id005	1884	1724.15	1931	28.4874
YBL020W_id001	1725	1565.15	870.049	14.1395
YBL019W_id001	1749	1589.15	111.851	1.79027
YBL019W_id002	1563	1403.15	253.647	4.59802
YBL018C_id005	840	680.152	262.409	9.81341
YBL018C_id001	402	242.903	217.093	22.7331
YBL017C_mRNA	4740	4580.15	11993	66.6031
YBL016W_id001	1062	902.152	1399	39.4443
YBL015W_id001	2028	1868.15	764.814	10.4133
YBL015W_id002	1581	1421.15	457.186	8.18274
YNCB0004W_tRNA	74	5.15686	0.484397	2.38925
YNCB0005C_tRNA	71	7	5.0625	18.3956
YBL014C_id003	2855	2695.15	2464.99	23.2637
YBL014C_id001	2685	2525.15	0.0110808	0.000111617
YBL013W_mRNA	1206	1046.15	186.186	4.52688
YBL011W_id001	3209	3049.15	1036.34	8.64506
YBL012C_mRNA	402	242.903	192.468	20.1545
YBL011W_id002	2280	2120.15	3376.71	40.511
YBL010C_id001	1215	1055.15	426.324	10.2771
YBL010C_id003	843	683.152	92.9789	3.46189
YBL009W_id002	2210	2050.15	1145.34	14.21
YBL009W_id001	2031	1871.15	184.664	2.51026
YBL008W-A_mRNA	240	92.0696	2	0.552536
YBL008W_id002	2693	2533.15	968.558	9.72547
YBL008W_id001	2523	2363.15	535.442	5.76325
YBL007C_id001	3970	3810.15	8106.71	54.1188
YBL007C_id003	3735	3575.15	4633.29	32.9641
YBL006C_id002	810	650.152	1456.4	56.9787
YBL006C_id001	543	383.199	42.5996	2.82767
YBL006W-A_id001	150	30.1505	0	0
YBL005W_id001	2931	2771.15	2055	18.8624
YBL005W-A	1323	1163.15	1193.38	26.0969
YBL005W-B	5268	5108.15	20821.7	103.681
YNCB0006W_tRNA	82	7.28662	6.1	21.2936
YBL004W_mRNA	7482	7322.15	27015.7	93.8478
YBL003C_id004	959	799.152	6203.6	197.452
YBL003C_id001	399	239.903	667.697	70.793
YBL002W_id001	1291	1131.15	7150.11	160.782
YBL002W_id009	396	236.927	4674.36	501.828
YBL001C_id001	792	632.152	1068.16	42.9796
YBL001C_id002	315	158.389	866.365	139.13
YBR001C_id003	2651	2491.15	541.906	5.53312
YBR001C_id001	2343	2183.15	370.094	4.31195
YBR002C_id002	1129	969.152	1341.62	35.2116
YBR002C_id001	861	701.152	268.376	9.73594
YBR003W_id007	1585	1425.15	1285.26	22.9391
YBR003W_id001	1422	1262.15	146.741	2.95723
YBR004C_id001	2444	2284.15	700.068	7.79581
YBR004C_id002	1302	1142.15	594.943	13.2494
YBR005W_id004	1079	919.152	37.3627	1.03394
YBR005W_id001	642	482.152	149.627	7.89354
YBR006W_id002	1771	1611.15	343.169	5.41775
YBR006W_id001	1494	1334.15	279.831	5.33502
YBR007C_id001	2484	2324.15	417.155	4.56541
YBR007C_id002	2211	2051.15	151.845	1.88299
YBR008C_id005	2433	2273.15	1165.5	13.0415
YBR008C_id001	1647	1487.15	206.504	3.53198
YBR009C_id002	1001	841.152	7545.65	228.175
YBR009C_id001	312	155.58	1744.35	285.184
YBR010W_id001	796	636.152	8109.5	324.25
YBR010W_id008	411	251.829	2595.53	262.16
YBR011C_id002	1115	955.152	10212.7	271.966
YBR011C_id001	864	704.152	9956.03	359.639
YBR012C_id001	420	260.727	211	20.5846
YBR012W-A	1323	1163.15	381.462	8.34183
YBR012W-B	5271	5111.15	1816.1	9.03791
YBR013C_mRNA	390	231.067	195	21.4656
YNCB0007W_tRNA	73	4.93023	1.72727	8.91127
YBR014C_id008	915	755.152	869.93	29.3019
YBR014C_id001	612	452.199	183.07	10.2976
YBR015C_id002	2344	2184.15	3558.18	41.4373
YBR015C_id001	1794	1634.15	4233.82	65.9001
YBR016W_id001	1098	938.152	395.059	10.7111
YBR016W_id005	387	228.113	175.941	19.6184
YBR017C_id002	3013	2853.15	4101.41	36.564
YBR017C_id001	2757	2597.15	3209.59	31.434
YBR018C_id001	1101	941.152	44	1.18916
YBR019C_id001	2100	1940.15	257.932	3.38155
YNCB0008W_ncRNA	3841	3681.15	527.623	3.64574
YBR020W_id001	1587	1427.15	32.445	0.578262
YBR021W_id011	2225	2065.15	824.782	10.1586
YBR021W_id001	1902	1742.15	53.2183	0.777001
YBR022W_id002	911	751.152	274.731	9.30307
YBR022W_id001	534	374.236	209.125	14.2137
YBR023C_id001	3829	3669.15	5167.24	35.8211
YBR023C_id003	3498	3338.15	2457.91	18.7286
YBR024W_id004	1350	1190.15	225.795	4.82568
YBR024W_id001	906	746.152	59.9193	2.04261
YBR025C_id001	1966	1806.15	14912.4	210.01
YBR025C_id002	1185	1025.15	14257.9	353.764
YBR026C_id006	1356	1196.15	2293.99	48.7812
YBR026C_id001	1143	983.152	0.00656274	0.000169789
YBR027C_mRNA	333	175.483	0	0
YBR028C_id007	1814	1654.15	1457.9	22.418
YBR028C_id001	1578	1418.15	429.104	7.69637
YBR029C_id003	1627	1467.15	2673.35	46.3475
YBR029C_id001	1374	1214.15	697.652	14.6155
YBR030W_id001	2052	1892.15	491.093	6.60167
YBR030W_id003	1659	1499.15	860.907	14.6069
YBR031W_id001	1307	1147.15	16907.1	374.882
YBR031W_id004	1089	929.152	28478.8	779.616
YBR032W_id001	303	147.331	94	16.2286
YBR033W_id001	2760	2600.15	558.924	5.46764
YBR034C_id001	1655	1495.15	2545.39	43.3027
YBR034C_id005	1047	887.152	5582.69	160.063
YBR035C_id001	1199	1039.15	982.426	24.0473
YBR035C_id003	687	527.152	1420.62	68.5473
YNCB0009C_snoRNA	161	36.8243	295.949	204.423
YNCB0010W_telomerase_RNA	1301	1141.15	5420.37	120.818
YBR036C_id001	1611	1451.15	3150.41	55.2205
YBR036C_id003	1233	1073.15	943.218	22.3562
YBR037C_id005	1021	861.152	666.907	19.6984
YBR037C_id001	888	728.152	494.093	17.2597
YBR038W_id003	3123	2963.15	1680.4	14.4247
YBR038W_id001	2892	2732.15	417.598	3.88776
YBR039W_id001	1466	1306.15	1791.65	34.8903
YBR039W_id002	936	776.152	2012.35	65.9484
YBR040W_mRNA	897	737.152	103	3.55408
YBR041W_id001	2261	2101.15	2996.86	36.279
YBR041W_id003	2010	1850.15	439.138	6.03726
YBR042C_id002	1378	1218.15	1012.92	21.1505
YBR042C_id001	1194	1034.15	732.08	18.0061
YBR043C_id001	2374	2214.15	1280	14.7045
YBR043C_id002	2070	1910.15	0	0
YBR044C_id001	1719	1559.15	771	12.578
YNCB0011C_tRNA	74	5.15686	10	49.3243
YBR045C_mRNA	1920	1760.15	145	2.09539
YBR046C_id001	1480	1320.15	440.202	8.48153
YBR046C_id002	1005	845.152	304.898	9.17626
YBR047W_id001	1207	1047.15	126.329	3.06861
YBR047W_id002	528	368.273	57.5712	3.97632
YBR048W_id005	1423	1263.15	9674.24	194.808
YBR048W_id001	471	311.502	18861.1	1540.11
YBR049C_id003	2828	2668.15	3100.46	29.5571
YBR049C_id001	2433	2273.15	403.54	4.51549
YBR050C_id001	1316	1156.15	38.6673	0.850697
YBR050C_id002	1017	857.152	58.3327	1.73102
YBR051W_mRNA	351	192.892	0	0
YBR052C_id004	892	732.152	1212.71	42.1312
YBR052C_id001	633	473.152	627.285	33.7218
YBR053C_id001	1432	1272.15	576.948	11.5357
YBR053C_id002	1077	917.152	857.052	23.7691
YBR054W_id001	1804	1644.15	1118.19	17.299
YBR054W_id008	1035	875.152	318.806	9.26593
YBR055C_id001	2834	2674.15	1655.57	15.7474
YBR055C_id002	2700	2540.15	165.425	1.65649
YNCB0012W_tRNA	84	7.34615	1.57143	5.44103
YBR056W_id008	1625	1465.15	1495	25.954
YBR056W_id001	1506	1346.15	1.57842e-08	2.98246e-10
YNCB0013W_tRNA	72	5.82759	0	0
YBR056W-A_id003	787	627.152	222	9.00382
YBR056W-A_id001	201	62.7347	0	0
YBR056C-B_id001	159	35.5522	0	0
YBR057C_id002	1351	1191.15	1290	27.5467
YBR057C_id001	1101	941.152	0	0
YBR058C_id002	2436	2276.15	3045	34.0277
YBR058C_id001	2346	2186.15	2.26196e-06	2.63179e-08
YBR058C-A_id007	547	387.199	1146	75.2831
YBR058C-A_id001	243	94.4721	0	0
YBR059C_id004	3473	3313.15	3536	27.1467
YBR059C_id001	3327	3167.15	0	0
YBR060C_id001	2050	1890.15	1315	17.696
YBR060C_id002	1863	1703.15	0.000145553	2.17378e-06
YBR061C_id003	1552	1392.15	1009.82	18.4502
YBR061C_id001	933	773.152	772.184	25.404
YBR062C_id003	778	618.152	348.622	14.3452
YBR062C_id001	543	383.199	340.378	22.5935
YBR063C_id001	2645	2485.15	657.66	6.73124
YBR063C_id003	1215	1055.15	280.35	6.75821
YBR064W_mRNA	429	269.62	0	0
YBR065C_id001	1715	1555.15	177.857	2.90901
YBR065C_id002	1095	935.152	214.133	5.82434
YBR066C_id001	1073	913.152	436.531	12.1596
YBR066C_id002	663	503.152	57.4689	2.90523
YBR067C_id001	1156	996.152	2272.29	58.021
YBR067C_id002	633	473.152	1854.71	99.706
YBR068C_id002	2126	1966.15	10636	137.597
YBR068C_id001	1830	1670.15	0	0
YBR069C_id006	2189	2029.15	11421.8	143.174
YBR069C_id001	1860	1700.15	0	0
YNCB0014W_ncRNA	2024	1864.15	194.242	2.65038
YBR070C_id002	880	720.152	407.797	14.4034
YBR070C_id001	714	554.152	336.203	15.4319
YBR071W_id001	1128	968.152	763.502	20.0592
YBR071W_id002	636	476.152	314.498	16.8004
YBR072W_id001	991	831.152	619.761	18.9666
YBR072W_id002	645	485.152	128.239	6.72342
YBR072C-A_mRNA	162	37.3701	10	6.80648
YBR073W_mRNA	2877	2717.15	3902	36.5275
