Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YAR028W	KTD1	chrI	+	184832	185977	10.249399	2.012588	3.456201
YAR028W_id002	KTD1	chrI	+	184892	185596	9.082901	1.783532	3.062846
YAR029W	DFP2	chrI	+	185009	186754	60.053345	11.792166	20.250593
YAR029W_id003	DFP2	chrI	+	186321	186545	0.119102	0.023387	0.040162
YAR030C_id001	-	chrI	-	186512	186853	7.041354	1.382651	2.374415
YAR031W_mRNA	PRM9	chrI	+	186836	187732	73.825706	14.496528	24.894772
YAR033W	MST28	chrI	+	188043	189258	56.092812	11.014469	18.915062
YAR033W_id003	MST28	chrI	+	188107	188811	0.661182	0.129831	0.222957
YAR035W_id001	YAT1	chrI	+	190193	192256	13.768411	2.703586	4.642847
YAR035C-A_mRNA	-	chrI	-	192337	192417	1.888889	0.370905	0.636952
YAR042W	SWH1	chrI	+	192583	196349	144.193527	28.314058	48.623508
YAR042W_id002	SWH1	chrI	+	192619	196185	0.645061	0.126665	0.217521
YAR047C_mRNA	-	chrI	-	201467	201787	9.595016	1.884092	3.235536
YAR050W_mRNA	FLO1	chrI	+	203403	208016	15.615301	3.066244	5.265637
YAR053W_id001	-	chrI	+	208367	208663	3.892256	0.764289	1.312508
YAR060C_mRNA	-	chrI	-	217157	217492	10.547619	2.071146	3.556763
YAR064W_mRNA	-	chrI	+	220198	220497	24.716665	4.853402	8.334709
YAR066W_mRNA	-	chrI	+	221049	221660	25.419935	4.991497	8.571858
YAR068W_mRNA	-	chrI	+	222406	222891	25.059671	4.920755	8.450374
YAR069C_mRNA	-	chrI	-	224011	224304	2.224490	0.436804	0.750120
YAR070C_mRNA	-	chrI	-	224563	224862	2.213333	0.434613	0.746358
YAR071W_mRNA	PHO11	chrI	+	225460	226863	43.242878	8.491237	14.581933
YAR073W_mRNA	IMD1	chrI	+	227742	228953	8.798162	1.727621	2.966829
YAR075W_mRNA	-	chrI	+	228844	229317	2.642674	0.518919	0.891136
YBL113C_mRNA	-	chrII	-	280	2658	48.343060	9.492717	16.301767
YBL113W-A_mRNA	-	chrII	+	646	1128	0.000000	0.000000	0.000000
YBL112C_mRNA	-	chrII	-	2582	2899	27.518433	5.403561	9.279492
YBL111C_mRNA	-	chrII	-	2907	5009	32.552895	6.392136	10.977163
YBL108C-A_mRNA	PAU9	chrII	-	7605	7733	9.868217	1.937738	3.327662
YBL108W_mRNA	-	chrII	+	8177	8482	0.310458	0.060962	0.104690
YBL107W-A_mRNA	-	chrII	+	9268	9372	0.676190	0.132778	0.228018
YNCB0001W_tRNA	-	chrII	+	9583	9666	0.619048	0.121557	0.208749
YBL107C	MIX23	chrII	-	9730	10551	56.026260	11.001401	18.892620
YBL107C_id001	MIX23	chrII	-	9961	10551	12.797657	2.512967	4.315499
YBL106C_mRNA	SRO77	chrII	-	10847	13879	70.070229	13.759096	23.628387
YBL105C	PKC1	chrII	-	14104	17962	148.281845	29.116848	50.002129
YBL105C_id001	PKC1	chrII	-	14241	17696	0.580843	0.114055	0.195866
YBL104C_id001	SEA4	chrII	-	18177	21293	81.860443	16.074240	27.604164
YBL103C	RTG3	chrII	-	21573	23790	56.501377	11.094696	19.052834
YBL103C_id003	RTG3	chrII	-	22076	23536	9.988329	1.961323	3.368165
YBL102W	SFT2	chrII	+	23879	24938	182.538284	35.843494	61.553749
YBL102W_id002	SFT2	chrII	+	24098	24745	67.931206	13.339074	22.907087
YBL101C_id001	ECM21	chrII	-	24946	28299	87.653252	17.211725	29.557558
YBL100W-C_id001	-	chrII	+	28427	28546	56.733334	11.140244	19.131050
YBL100W-A	-	chrII	+	29935	31251	10.509245	2.063611	3.543823
YBL100W-B	-	chrII	+	29935	35248	128.146469	25.163034	43.212280
YBL099W	ATP1	chrII	+	36702	38982	617.041931	121.163292	208.072754
YBL100C_mRNA	-	chrII	-	36989	37303	0.000000	0.000000	0.000000
YBL099W_id001	ATP1	chrII	+	37053	38690	0.814052	0.159848	0.274507
YBL098W_mRNA	BNA4	chrII	+	39145	40527	62.104122	12.194860	20.942137
YBL097W_mRNA	BRN1	chrII	+	40831	43095	34.741280	6.821850	11.715110
YBL096C_id001	-	chrII	-	43174	43482	19.584204	3.845584	6.603991
YBL095W_id001	MRX3	chrII	+	43277	44089	9.771362	1.918720	3.295002
YBL095W	MRX3	chrII	+	43277	44341	44.423756	8.723116	14.980138
YBL094C_mRNA	-	chrII	-	43765	44097	3.250147	0.638204	1.095982
YBL093C	ROX3	chrII	-	43818	44998	151.410782	29.731251	51.057243
YBL093C_id001	ROX3	chrII	-	44256	44918	49.654053	9.750145	16.743847
YBL092W	RPL32	chrII	+	45281	46514	1300.088379	255.287323	438.402863
YBL092W_id002	RPL32	chrII	+	45645	46370	4595.450195	902.369568	1549.632202
YBL091C-A	SCS22	chrII	-	46322	47185	66.842216	13.125239	22.539869
YBL091C-A_id002	SCS22	chrII	-	46565	47180	0.000000	0.000000	0.000000
YBL091C	MAP2	chrII	-	47010	48636	263.654022	51.771500	88.906792
YBL091C_id002	MAP2	chrII	-	47363	48628	229.698288	45.103905	77.456573
YBL090W	MRP21	chrII	+	48785	49577	64.009834	12.569068	21.584761
YBL090W_id001	MRP21	chrII	+	48825	49358	66.074242	12.974439	22.280899
YBL089W	AVT5	chrII	+	49558	51234	52.006260	10.212028	17.537035
YBL089W_id001	AVT5	chrII	+	49574	50953	25.780769	5.062351	8.693536
YBL088C_mRNA	TEL1	chrII	-	51019	59382	48.910519	9.604144	16.493120
YBL087C	RPL23A	chrII	-	59593	60845	1726.656006	339.048798	582.245789
YBL087C_id002	RPL23A	chrII	-	59822	60739	0.000000	0.000000	0.000000
YBL086C_id001	-	chrII	-	61202	62602	60.616695	11.902786	20.440561
YBL085W	BOI1	chrII	+	63674	66938	66.552429	13.068336	22.442148
YBL085W_id002	BOI1	chrII	+	63876	66818	48.728958	9.568492	16.431896
YBL084C_mRNA	CDC27	chrII	-	67169	69445	53.061047	10.419147	17.892719
YBL083C	-	chrII	-	69698	71093	7.382566	1.449652	2.489476
YBL083C_id002	-	chrII	-	69713	70138	0.146099	0.028688	0.049266
YBL082C	ALG3	chrII	-	69715	71173	45.203392	8.876206	15.243039
YBL082C_id001	ALG3	chrII	-	69751	71127	96.226555	18.895193	32.448563
YBL081W	-	chrII	+	71317	73109	21.993607	4.318698	7.416465
YBL081W_id002	-	chrII	+	71866	72972	6.240545	1.225403	2.104375
YBL080C	PET112	chrII	-	72946	74748	28.475687	5.591529	9.602289
YBL080C_id002	PET112	chrII	-	73070	74695	11.088264	2.177308	3.739074
YBL079W_mRNA	NUP170	chrII	+	75259	79767	246.137497	48.331932	83.000046
YBL078C	ATG8	chrII	-	79897	80775	38.491913	7.558331	12.979860
YBL078C_id001	ATG8	chrII	-	80378	80731	21.561052	4.233761	7.270604
YBL077W_mRNA	-	chrII	+	80897	81328	3.914657	0.768688	1.320062
YBL076C	ILS1	chrII	-	80947	84307	1008.006226	197.933624	339.909851
YBL076C_id001	ILS1	chrII	-	81043	84261	1273.562012	250.078568	429.457916
YBL075C	SSA3	chrII	-	84418	86984	53.490059	10.503388	18.037388
YBL075C_id002	SSA3	chrII	-	84499	86448	2.950486	0.579362	0.994934
YBL074C	AAR2	chrII	-	86433	87808	21.144630	4.151992	7.130182
YBL074C_id002	AAR2	chrII	-	86722	87789	5.062525	0.994085	1.707134
YBL073W_mRNA	-	chrII	+	87646	87957	5.746066	1.128306	1.937631
YNCB0003W_snoRNA	SNR56	chrII	+	88190	88277	35.996456	7.068318	12.138368
YBL072C	RPS8A	chrII	-	88246	89465	4358.401367	855.822266	1469.696899
YBL072C_id001	RPS8A	chrII	-	88523	89440	0.000000	0.000000	0.000000
YBL071C-B_mRNA	-	chrII	-	89458	89556	7.262688	1.426112	2.449052
YBL071W-A	KTI11	chrII	+	89935	90746	133.477722	26.209887	45.010033
YBL071W-A_id003	KTI11	chrII	+	89978	90226	29.719107	5.835689	10.021582
YBL071C_id001	-	chrII	-	90223	90531	1.827450	0.358841	0.616235
YBL070C_mRNA	-	chrII	-	90605	90925	5.837871	1.146333	1.968589
YBL069W_id001	AST1	chrII	+	90741	92030	106.419281	20.896650	35.885654
YBL068W-A	-	chrII	+	91120	92228	27.791830	5.457246	9.371685
YBL068W-A_id001	-	chrII	+	91794	92030	0.132499	0.026018	0.044680
YBL068W	PRS4	chrII	+	92356	93912	120.518547	23.665205	40.640068
YBL068W_id002	PRS4	chrII	+	92414	93394	101.924347	20.014019	34.369915
YBL067C_mRNA	UBP13	chrII	-	93639	95882	217.392975	42.687614	73.307098
YBL066C_mRNA	SEF1	chrII	-	96669	100115	46.304546	9.092431	15.614360
YBL065W_mRNA	-	chrII	+	99963	100307	1.878925	0.368949	0.633592
YBL064C	PRX1	chrII	-	100306	101420	74.860001	14.699623	25.243546
YBL064C_id002	PRX1	chrII	-	100371	101156	84.037025	16.501638	28.338131
YBL063W_mRNA	KIP1	chrII	+	101886	105221	42.862301	8.416506	14.453599
YBL061C	SKT5	chrII	-	105195	107514	100.481827	19.730764	33.883484
YBL062W_mRNA	-	chrII	+	105308	105688	5.850096	1.148734	1.972711
YBL061C_id002	SKT5	chrII	-	105316	107406	41.262852	8.102436	13.914249
YBL060W	YEL1	chrII	+	107701	110033	28.803469	5.655893	9.712819
YBL060W_id004	YEL1	chrII	+	107932	109995	7.630729	1.498381	2.573159
YBL059C-A	CMC2	chrII	-	109917	111201	65.270668	12.816648	22.009926
YBL059C-A_id001	CMC2	chrII	-	110125	110539	0.000000	0.000000	0.000000
YBL059W_mRNA	IAI11	chrII	+	110594	111244	4.498070	0.883248	1.516795
YBL058W_id001	SHP1	chrII	+	111437	112708	444.386108	87.260330	149.851471
YBL057C	PTH2	chrII	-	112277	113442	280.679657	55.114681	94.648003
YBL057C_id001	PTH2	chrII	-	112801	113427	0.657714	0.129150	0.221788
YBL056W	PTC3	chrII	+	113626	115581	312.286072	61.320969	105.306015
YBL056W_id001	PTC3	chrII	+	113762	115168	121.706764	23.898525	41.040749
YBL055C	-	chrII	-	115477	117224	106.019707	20.818190	35.750912
YBL055C_id003	-	chrII	-	115573	116829	51.305935	10.074511	17.300879
YBL054W	TOD6	chrII	+	117412	119359	91.216263	17.911364	30.759043
YBL054W_id001	TOD6	chrII	+	117589	119166	29.657503	5.823592	10.000809
YBL053W_mRNA	-	chrII	+	119335	119709	2.396831	0.470645	0.808236
YBL052C_id001	SAS3	chrII	-	119379	121874	74.974503	14.722107	25.282158
YBL051C	PIN4	chrII	-	122304	124824	152.277420	29.901424	51.349480
YBL051C_id001	PIN4	chrII	-	122753	124759	12.199619	2.395536	4.113834
YBL050W	SEC17	chrII	+	125048	126230	206.095520	40.469227	69.497482
YBL050W_id002	SEC17	chrII	+	125125	126119	0.000000	0.000000	0.000000
YBL049W_id001	MOH1	chrII	+	126828	127244	34.829735	6.839219	11.744938
YBL048W_mRNA	RRT1	chrII	+	127299	127610	19.500000	3.829049	6.575596
YBL047C	EDE1	chrII	-	127672	132169	277.773621	54.544048	93.668068
YBL047C_id002	EDE1	chrII	-	127895	132040	86.561569	16.997360	29.189432
YBL046W	PSY4	chrII	+	132406	133937	31.068451	6.100648	10.476594
YBL046W_id003	PSY4	chrII	+	132424	133749	19.486790	3.826456	6.571142
YBL045C	COR1	chrII	-	133932	135777	222.670547	43.723927	75.086754
YBL045C_id001	COR1	chrII	-	134143	135516	57.745876	11.339067	19.472490
YBL044W_mRNA	-	chrII	+	135998	136366	4.195122	0.823760	1.414637
YBL043W	ECM13	chrII	+	136557	137655	13.545721	2.659858	4.567754
YBL043W_id001	ECM13	chrII	+	136688	137461	1.594642	0.313126	0.537729
YBL042C	FUI1	chrII	-	138180	140319	199.551407	39.184216	67.290749
YBL042C_id001	FUI1	chrII	-	138341	140260	58.845303	11.554953	19.843229
YBL041W	PRE7	chrII	+	141010	142040	264.363434	51.910801	89.146011
YBL041W_id001	PRE7	chrII	+	141247	141972	293.626007	57.656849	99.013649
YBL040C	ERD2	chrII	-	142012	143165	258.446930	50.749031	87.150909
YBL040C_id001	ERD2	chrII	-	142112	142868	0.000000	0.000000	0.000000
YBL039W-B	MIN6	chrII	+	143099	143749	36.884338	7.242664	12.437771
YBL039W-B_id002	MIN6	chrII	+	143393	143572	0.107499	0.021109	0.036250
YBL039C-A	-	chrII	-	143808	145725	1078.826294	211.839966	363.791077
YBL039C_id001	URA7	chrII	-	143989	145728	103.322273	20.288517	34.841312
YBL039C-A_id002	-	chrII	-	144948	145031	24.971230	4.903389	8.420550
YBL038W_id001	MRPL16	chrII	+	146187	146885	173.054367	33.981216	58.355675
YBL037W_mRNA	APL3	chrII	+	147209	150286	62.249187	12.223345	20.991053
YBL036C	-	chrII	-	150310	152281	104.088203	20.438917	35.099590
YBL036C_id002	-	chrII	-	150447	151220	187.695068	36.856087	63.292667
YBL035C	POL12	chrII	-	151364	153703	23.527254	4.619847	7.933627
YBL035C_id002	POL12	chrII	-	151493	153610	40.923180	8.035738	13.799708
YBL034C_mRNA	STU1	chrII	-	153848	158389	65.859093	12.932191	22.208349
YBL033C_id001	RIB1	chrII	-	158656	159693	172.406555	33.854012	58.137230
YBL032W	HEK2	chrII	+	160086	161535	351.994751	69.118217	118.696175
YBL032W_id001	HEK2	chrII	+	160184	161329	80.806801	15.867345	27.248867
YBL031W	SHE1	chrII	+	161665	162887	28.486303	5.593614	9.605868
YBL031W_id002	SHE1	chrII	+	161699	162715	7.974737	1.565931	2.689162
YBL030C	PET9	chrII	-	162718	164145	357.335449	70.166924	120.497116
YBL030C_id001	PET9	chrII	-	163041	163997	37.366711	7.337384	12.600431
YBL029C-A	-	chrII	-	164358	166047	23.556126	4.625516	7.943363
YBL029C-A_id002	-	chrII	-	164488	164772	27.902273	5.478933	9.408928
YBL029W_mRNA	-	chrII	+	166134	167264	32.579231	6.397307	10.986045
YBL028C	-	chrII	-	167221	167885	313.313232	61.522659	105.652382
YBL028C_id002	-	chrII	-	167518	167838	28.335150	5.563933	9.554898
YBL027W	RPL19B	chrII	+	168404	169761	3912.676025	768.299011	1319.393799
YBL027W_id001	RPL19B	chrII	+	168423	169376	0.000000	0.000000	0.000000
YBL026W	LSM2	chrII	+	170581	171530	130.898132	25.703356	44.140171
YBL026W_id002	LSM2	chrII	+	170623	171038	0.000000	0.000000	0.000000
YBL025W	RRN10	chrII	+	171423	172503	35.753757	7.020662	12.056527
YBL025W_id001	RRN10	chrII	+	171481	171918	2.783028	0.546480	0.938465
YBL024W	NCL1	chrII	+	172504	174868	307.085236	60.299725	103.552238
YBL024W_id002	NCL1	chrII	+	172534	174588	229.713150	45.106823	77.461586
YBL023C	MCM2	chrII	-	174746	177643	51.355915	10.084325	17.317732
YBL023C_id002	MCM2	chrII	-	174920	177526	67.599716	13.273983	22.795307
