Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YAL032C	PRP45	chrI	-	83192	84504	62.136520	9.744653	17.126539
YAL032C_id001	PRP45	chrI	-	83335	84474	23.353918	3.662513	6.436984
YAL031C	GIP4	chrI	-	84587	87031	42.935738	6.733461	11.834273
YAL031W-A_mRNA	-	chrI	+	84669	84977	0.000000	0.000000	0.000000
YAL031C_id001	GIP4	chrI	-	84749	87031	22.813025	3.577687	6.287899
YAL030W	SNC1	chrI	+	87264	88013	137.764282	21.605087	37.971638
YAL030W_id001	SNC1	chrI	+	87286	87752	0.000000	0.000000	0.000000
YAL029C_mRNA	MYO4	chrI	-	87855	92270	235.184509	36.883160	64.823341
YAL028W	FRT2	chrI	+	92852	94566	15.249367	2.391505	4.203146
YAL028W_id001	FRT2	chrI	+	92900	94486	6.656796	1.043962	1.834797
YAL027W	SAW1	chrI	+	94595	95583	30.599785	4.798857	8.434145
YAL027W_id002	SAW1	chrI	+	94687	95472	25.159887	3.945737	6.934759
YAL026C-A_mRNA	-	chrI	-	95386	95823	33.971291	5.327598	9.363425
YAL026C_mRNA	DRS2	chrI	-	95630	99697	269.711426	42.297897	74.339905
YNCA0001W_ncRNA	HRA1	chrI	+	99305	99868	48.465549	7.600682	13.358442
YAL025C	MAK16	chrI	-	99939	101168	179.326080	28.123079	49.427216
YAL025C_id002	MAK16	chrI	-	100225	101145	33.461380	5.247631	9.222879
YAL024C_mRNA	LTE1	chrI	-	101565	105872	59.282497	9.297066	16.339891
YAL023C	PMT2	chrI	-	106143	108671	775.561951	121.628662	213.766266
YAL023C_id001	PMT2	chrI	-	106272	108551	229.632843	36.012512	63.293148
YAL022C	FUN26	chrI	-	108732	110471	103.030930	16.157980	28.398167
YAL022C_id002	FUN26	chrI	-	108877	110430	91.639763	14.371542	25.258446
YAL021C	CCR4	chrI	-	110536	113403	172.615051	27.070614	47.577473
YAL021C_id001	CCR4	chrI	-	110846	113359	81.274483	12.745993	22.401489
YAL020C	ATS1	chrI	-	113468	114624	74.580528	11.696202	20.556450
YAL020C_id002	ATS1	chrI	-	113614	114615	22.127846	3.470232	6.099045
YAL019W-A_mRNA	-	chrI	+	114250	114819	5.414435	0.849127	1.492368
YAL019W_id001	FUN30	chrI	+	114919	118314	193.188156	30.297020	53.247986
YAL018C_id001	LDS1	chrI	-	118564	119541	0.455010	0.071358	0.125413
YAL017W_mRNA	PSK1	chrI	+	120225	124295	107.670593	16.885601	29.676985
YAL016C-B_mRNA	-	chrI	-	124307	124492	13.586021	2.130648	3.744682
YAL016C-A_mRNA	-	chrI	-	124755	125069	3.175114	0.497942	0.875149
YAL016W	TPD3	chrI	+	124786	126883	337.003693	52.851109	92.887512
YAL016W_id002	TPD3	chrI	+	124879	126786	79.566429	12.478125	21.930704
YAL015C	NTG1	chrI	-	126756	128110	25.168522	3.947091	6.937139
YAL015C_id002	NTG1	chrI	-	126903	128102	43.378689	6.802927	11.956363
YAL014C	SYN8	chrI	-	128031	129072	97.384331	15.272444	26.841806
YAL014C_id005	SYN8	chrI	-	128252	129019	49.882843	7.822951	13.749088
YAL013W	DEP1	chrI	+	129194	130583	31.778170	4.983659	8.758941
YAL013W_id002	DEP1	chrI	+	129270	130487	18.217033	2.856914	5.021117
YAL012W	CYS3	chrI	+	130686	132100	1262.014526	197.917313	347.846008
YAL012W_id001	CYS3	chrI	+	130799	131983	421.222229	66.058800	116.100471
YAL011W	SWC3	chrI	+	132169	134210	22.707533	3.561143	6.258822
YAL011W_id003	SWC3	chrI	+	132199	134076	17.159700	2.691096	4.729687
YAL010C	MDM10	chrI	-	134001	135688	44.848083	7.033368	12.361369
YAL010C_id004	MDM10	chrI	-	134184	135665	14.435078	2.263803	3.978706
YAL009W	SPO7	chrI	+	135408	136766	46.335739	7.266671	12.771408
YAL009W_id006	SPO7	chrI	+	135854	136633	49.172661	7.711576	13.553342
YAL008W	FUN14	chrI	+	136815	137718	89.909302	14.100161	24.781485
YAL008W_id001	FUN14	chrI	+	136914	137510	18.548605	2.908913	5.112507
YAL007C	ERP2	chrI	-	137408	138414	8.669428	1.359596	2.389534
YAL004W	-	chrI	+	137649	142140	2401.374512	376.599152	661.885071
YAL007C_id001	ERP2	chrI	-	137698	138345	0.693022	0.108684	0.191016
YNCA0002W_tRNA	TRN1	chrI	+	139152	139254	0.000000	0.000000	0.000000
YAL005C	SSA1	chrI	-	139381	141684	0.983986	0.154315	0.271214
YAL005C_id001	SSA1	chrI	-	139503	141431	39.151676	6.140020	10.791282
YAL004W_id002	-	chrI	+	140760	141407	18.612446	2.918925	5.130104
YAL003W	EFB1	chrI	+	142141	143496	4017.555664	630.059204	1107.349121
YAL003W_id001	EFB1	chrI	+	142174	143160	0.000000	0.000000	0.000000
YNCA0003W_snoRNA	SNR18	chrI	+	142367	142468	0.218585	0.034280	0.060248
YAL002W_id001	VPS8	chrI	+	143707	147531	87.126015	13.663668	24.014334
YAL001C_mRNA	TFC3	chrI	-	147594	151166	81.308640	12.751348	22.410904
YAR002W	NUP60	chrI	+	152215	154114	133.285294	20.902664	36.737103
YAR002W_id002	NUP60	chrI	+	152257	153876	61.416130	9.631676	16.927980
YAR002C-A	ERP1	chrI	-	153808	154750	411.164276	64.481453	113.328217
YAR002C-A_id001	ERP1	chrI	-	154065	154724	617.302917	96.809448	170.145706
YAR003W	SWD1	chrI	+	154958	156909	79.029884	12.393980	21.782818
YAR003W_id002	SWD1	chrI	+	155005	156285	26.751339	4.195319	7.373407
YAR007C	RFA1	chrI	-	156681	158698	109.063286	17.104012	30.060850
YAR007C_id001	RFA1	chrI	-	156754	158619	87.244629	13.682269	24.047028
YAR008W	SEN34	chrI	+	158847	159916	57.417927	9.004652	15.825965
YAR008W_id001	SEN34	chrI	+	158966	159793	23.712343	3.718724	6.535776
YAR009C	-	chrI	-	160597	164187	1343.873535	210.754959	370.408630
YAR010C	-	chrI	-	164544	165866	2315.202881	363.085144	638.133789
YNCA0004W_tRNA	TGA1	chrI	+	166267	166339	9.178082	1.439366	2.529732
YAR014C	BUD14	chrI	-	166565	169019	196.412277	30.802649	54.136639
YAR014C_id001	BUD14	chrI	-	166742	168871	0.802283	0.125819	0.221131
YAR015W	ADE1	chrI	+	169272	170638	406.886169	63.810528	112.149055
YAR015W_id001	ADE1	chrI	+	169375	170295	116.161011	18.217125	32.017178
YAR018C	KIN3	chrI	-	170177	171715	58.027622	9.100268	15.994014
YAR018C_id001	KIN3	chrI	-	170396	171703	5.085498	0.797541	1.401703
YAR019C_id001	CDC15	chrI	-	172211	175135	46.906330	7.356155	12.928679
YAR019W-A_mRNA	-	chrI	+	174998	175330	1.927892	0.302345	0.531380
YAR020C_mRNA	PAU7	chrI	-	176856	177023	17.059525	2.675385	4.702075
YAR023C	DFP1	chrI	-	179245	180697	20.171267	3.163389	5.559757
YAR023C_id002	DFP1	chrI	-	179281	179820	0.435458	0.068291	0.120024
YNCA0005W_tRNA	SUP56	chrI	+	181141	181254	7.378049	1.157073	2.033594
YNCA0006C_tRNA	-	chrI	-	182522	182603	7.902439	1.239312	2.178130
YAR027W	UIP3	chrI	+	183671	184687	147.199738	23.084818	40.572311
YAR027W_id003	UIP3	chrI	+	183770	184477	0.529465	0.083034	0.145935
YAR028W	KTD1	chrI	+	184832	185977	20.300474	3.183652	5.595371
YAR028W_id002	KTD1	chrI	+	184892	185596	0.897055	0.140682	0.247253
YAR029W	DFP2	chrI	+	185009	186754	72.893425	11.431620	20.091438
YAR029W_id003	DFP2	chrI	+	186321	186545	0.154590	0.024244	0.042609
YAR030C_id001	-	chrI	-	186512	186853	4.678267	0.733676	1.289459
YAR031W_mRNA	PRM9	chrI	+	186836	187732	87.733070	13.758869	24.181654
YAR033W	MST28	chrI	+	188043	189258	62.379444	9.782749	17.193495
YAR033W_id003	MST28	chrI	+	188107	188811	11.949777	1.874042	3.293688
YAR035W_id001	YAT1	chrI	+	190193	192256	13.085271	2.052117	3.606662
YAR035C-A_mRNA	-	chrI	-	192337	192417	1.839506	0.288483	0.507019
YAR042W	SWH1	chrI	+	192583	196349	162.802917	25.531813	44.872974
YAR042W_id002	SWH1	chrI	+	192619	196185	0.605389	0.094941	0.166862
YAR047C_mRNA	-	chrI	-	201467	201787	18.233643	2.859518	5.025695
YAR050W_mRNA	FLO1	chrI	+	203403	208016	20.531425	3.219872	5.659028
YAR053W_id001	-	chrI	+	208367	208663	5.343434	0.837992	1.472798
YAR060C_mRNA	-	chrI	-	217157	217492	14.514881	2.276318	4.000701
YAR064W_mRNA	-	chrI	+	220198	220497	27.459999	4.306456	7.568734
YAR066W_mRNA	-	chrI	+	221049	221660	28.254902	4.431117	7.787830
YAR068W_mRNA	-	chrI	+	222406	222891	35.703705	5.599287	9.840926
YAR069C_mRNA	-	chrI	-	224011	224304	3.557823	0.557961	0.980634
YAR070C_mRNA	-	chrI	-	224563	224862	2.940000	0.461070	0.810345
YAR071W_mRNA	PHO11	chrI	+	225460	226863	38.365383	6.016709	10.574558
YAR073W_mRNA	IMD1	chrI	+	227742	228953	8.190594	1.284502	2.257554
YAR075W_mRNA	-	chrI	+	228844	229317	4.194093	0.657745	1.156008
YBL113C_mRNA	-	chrII	-	280	2658	48.910603	7.670478	13.481112
YBL113W-A_mRNA	-	chrII	+	646	1128	0.000000	0.000000	0.000000
YBL112C_mRNA	-	chrII	-	2582	2899	36.725407	5.759517	10.122536
YBL111C_mRNA	-	chrII	-	2907	5009	37.386726	5.863229	10.304813
YBL109W_mRNA	-	chrII	+	5790	6125	0.217262	0.034072	0.059883
YBL108C-A_mRNA	PAU9	chrII	-	7605	7733	6.720930	1.054020	1.852474
YBL107W-A_mRNA	-	chrII	+	9268	9372	3.761905	0.589966	1.036885
YNCB0001W_tRNA	-	chrII	+	9583	9666	2.630952	0.412603	0.725163
YBL107C	MIX23	chrII	-	9730	10551	73.485519	11.524476	20.254637
YBL107C_id001	MIX23	chrII	-	9961	10551	26.416082	4.142742	7.281001
YBL106C_mRNA	SRO77	chrII	-	10847	13879	75.086716	11.775586	20.695969
YBL105C	PKC1	chrII	-	14104	17962	150.473312	23.598202	41.474594
YBL105C_id001	PKC1	chrII	-	14241	17696	19.496958	3.057640	5.373899
YBL104C_id001	SEA4	chrII	-	18177	21293	89.530319	14.040726	24.677027
YBL103C	RTG3	chrII	-	21573	23790	55.596035	8.718931	15.323801
YBL103C_id003	RTG3	chrII	-	22076	23536	16.101297	2.525110	4.437962
YBL102W	SFT2	chrII	+	23879	24938	206.507675	32.385876	56.919212
YBL102W_id002	SFT2	chrII	+	24098	24745	41.862404	6.565134	11.538433
YBL101C_id001	ECM21	chrII	-	24946	28299	111.824089	17.536980	30.821804
YBL100W-C_id001	-	chrII	+	28427	28546	53.224998	8.347090	14.670279
YBL100W-A	-	chrII	+	29935	31251	10.140722	1.590334	2.795063
YBL100W-B	-	chrII	+	29935	35248	199.331314	31.260431	54.941208
YNCB0002W_tRNA	-	chrII	+	36398	36488	0.000000	0.000000	0.000000
YBL099W	ATP1	chrII	+	36702	38982	708.025513	111.037155	195.151367
YBL100C_mRNA	-	chrII	-	36989	37303	0.000000	0.000000	0.000000
YBL099W_id001	ATP1	chrII	+	37053	38690	0.784385	0.123012	0.216198
YBL098W_mRNA	BNA4	chrII	+	39145	40527	68.756325	10.782813	18.951141
YBL097W_mRNA	BRN1	chrII	+	40831	43095	45.051655	7.065293	12.417480
YBL096C_id001	-	chrII	-	43174	43482	24.563337	3.852182	6.770333
YBL095W_id001	MRX3	chrII	+	43277	44089	14.160556	2.220750	3.903040
YBL095W	MRX3	chrII	+	43277	44341	50.806824	7.967856	14.003762
YBL094C_mRNA	-	chrII	-	43765	44097	4.307620	0.675549	1.187299
YBL093C	ROX3	chrII	-	43818	44998	166.428894	26.100460	45.872395
YBL093C_id001	ROX3	chrII	-	44256	44918	32.805656	5.144796	9.042144
YBL092W	RPL32	chrII	+	45281	46514	1480.373413	232.161774	408.031738
YBL092W_id002	RPL32	chrII	+	45645	46370	5386.228516	844.703369	1484.593262
YBL091C-A	SCS22	chrII	-	46322	47185	82.663864	12.963884	22.784441
YBL091C-A_id002	SCS22	chrII	-	46565	47180	0.000000	0.000000	0.000000
YBL091C	MAP2	chrII	-	47010	48636	312.735962	49.045284	86.198662
YBL091C_id002	MAP2	chrII	-	47363	48628	214.132111	33.581589	59.020718
YBL090W	MRP21	chrII	+	48785	49577	76.280968	11.962877	21.025139
YBL090W_id001	MRP21	chrII	+	48825	49358	52.081776	8.167802	14.355174
YBL089W	AVT5	chrII	+	49558	51234	64.932030	10.183063	17.897058
YBL089W_id001	AVT5	chrII	+	49574	50953	16.638103	2.609295	4.585920
YBL088C_mRNA	TEL1	chrII	-	51019	59382	56.961494	8.933071	15.700160
YBL087C	RPL23A	chrII	-	59593	60845	1910.705566	299.649261	526.643127
YBL087C_id002	RPL23A	chrII	-	59822	60739	0.000000	0.000000	0.000000
YBL086C_id001	-	chrII	-	61202	62602	61.828693	9.696377	17.041693
YBL085W	BOI1	chrII	+	63674	66938	109.028549	17.098564	30.051277
YBL085W_id002	BOI1	chrII	+	63876	66818	42.707703	6.697699	11.771421
YBL084C_mRNA	CDC27	chrII	-	67169	69445	60.003075	9.410071	16.538504
YBL083C	-	chrII	-	69698	71093	8.259022	1.295233	2.276414
YBL083C_id002	-	chrII	-	69713	70138	0.127218	0.019951	0.035065
YBL082C	ALG3	chrII	-	69715	71173	32.284973	5.063139	8.898629
YBL082C_id001	ALG3	chrII	-	69751	71127	101.860886	15.974485	28.075670
YBL081W	-	chrII	+	71317	73109	34.848152	5.465114	9.605112
YBL081W_id002	-	chrII	+	71866	72972	8.941255	1.402226	2.464457
YBL080C	PET112	chrII	-	72946	74748	27.182833	4.262989	7.492338
YBL080C_id002	PET112	chrII	-	73070	74695	16.606174	2.604288	4.577120
YBL079W_mRNA	NUP170	chrII	+	75259	79767	274.341553	43.024025	75.616104
YBL078C	ATG8	chrII	-	79897	80775	42.391785	6.648155	11.684345
YBL078C_id001	ATG8	chrII	-	80378	80731	25.555428	4.007768	7.043781
YBL077W_mRNA	-	chrII	+	80897	81328	5.972349	0.936623	1.646144
YBL076C	ILS1	chrII	-	80947	84307	1240.513672	194.545410	341.919800
YBL076C_id001	ILS1	chrII	-	81043	84261	1246.651001	195.507904	343.611420
YBL075C	SSA3	chrII	-	84418	86984	55.567631	8.714477	15.315972
YBL075C_id002	SSA3	chrII	-	84499	86448	6.431147	1.008574	1.772601
YBL074C	AAR2	chrII	-	86433	87808	19.661074	3.083377	5.419134
YBL074C_id002	AAR2	chrII	-	86722	87789	5.178399	0.812110	1.427310
YBL073W_mRNA	-	chrII	+	87646	87957	10.852509	1.701961	2.991251
YNCB0003W_snoRNA	SNR56	chrII	+	88190	88277	55.911354	8.768382	15.410712
YBL072C	RPS8A	chrII	-	88246	89465	5114.738281	802.126465	1409.762939
YBL072C_id001	RPS8A	chrII	-	88523	89440	0.000000	0.000000	0.000000
YBL071C-B_mRNA	-	chrII	-	89458	89556	5.989942	0.939382	1.650993
YBL071W-A	KTI11	chrII	+	89935	90746	139.614685	21.895281	38.481659
YBL071W-A_id003	KTI11	chrII	+	89978	90226	17.062912	2.675917	4.703009
YBL071C_id001	-	chrII	-	90223	90531	1.735357	0.272150	0.478312
YBL070C_mRNA	-	chrII	-	90605	90925	5.300986	0.831335	1.461098
YBL069W_id001	AST1	chrII	+	90741	92030	123.560486	19.377558	34.056679
YBL068W-A	-	chrII	+	91120	92228	34.150803	5.355751	9.412904
YBL068W-A_id001	-	chrII	+	91794	92030	0.152341	0.023891	0.041989
YBL068W	PRS4	chrII	+	92356	93912	129.727463	20.344704	35.756466
YBL068W_id002	PRS4	chrII	+	92414	93394	105.282631	16.511106	29.018797
YBL067C_mRNA	UBP13	chrII	-	93639	95882	221.240219	34.696327	60.979908
YBL066C_mRNA	SEF1	chrII	-	96669	100115	54.373890	8.527267	14.986943
YBL065W_mRNA	-	chrII	+	99963	100307	3.304915	0.518298	0.910926
YBL064C	PRX1	chrII	-	100306	101420	85.768784	13.450817	23.640244
YBL064C_id002	PRX1	chrII	-	100371	101156	92.811455	14.555295	25.581398
YBL063W_mRNA	KIP1	chrII	+	101886	105221	56.339653	8.835550	15.528762
YBL061C	SKT5	chrII	-	105195	107514	110.062469	17.260712	30.336254
YBL062W_mRNA	-	chrII	+	105308	105688	11.479808	1.800338	3.164152
YBL061C_id002	SKT5	chrII	-	105316	107406	37.623707	5.900394	10.370131
YBL060W	YEL1	chrII	+	107701	110033	31.638556	4.961763	8.720459
YBL060W_id004	YEL1	chrII	+	107932	109995	8.877362	1.392206	2.446846
YBL059C-A	CMC2	chrII	-	109917	111201	68.295113	10.710483	18.824017
YBL059C-A_id001	CMC2	chrII	-	110125	110539	0.000000	0.000000	0.000000
YBL059W_mRNA	IAI11	chrII	+	110594	111244	6.529448	1.023990	1.799696
YBL058W_id001	SHP1	chrII	+	111437	112708	503.434540	78.951874	138.760437
YBL057C	PTH2	chrII	-	112277	113442	289.604462	45.417652	79.822975
YBL057C_id001	PTH2	chrII	-	112801	113427	0.542939	0.085147	0.149649
YBL056W	PTC3	chrII	+	113626	115581	405.152771	63.538685	111.671280
YBL056W_id001	PTC3	chrII	+	113762	115168	41.767342	6.550226	11.512231
YBL055C	-	chrII	-	115477	117224	120.557457	18.906603	33.228962
YBL055C_id003	-	chrII	-	115573	116829	52.215630	8.188794	14.392067
YBL054W	TOD6	chrII	+	117412	119359	111.481750	17.483292	30.727446
YBL054W_id001	TOD6	chrII	+	117589	119166	31.069273	4.872485	8.563548
YBL053W_mRNA	-	chrII	+	119335	119709	2.802015	0.439430	0.772313
YBL052C_id001	SAS3	chrII	-	119379	121874	90.463341	14.187048	24.934193
YBL051C	PIN4	chrII	-	122304	124824	187.254425	29.366455	51.612488
YBL051C_id001	PIN4	chrII	-	122753	124759	14.667450	2.300245	4.042754
YBL050W	SEC17	chrII	+	125048	126230	220.013519	34.503948	60.641796
YBL050W_id002	SEC17	chrII	+	125125	126119	0.000000	0.000000	0.000000
YBL049W_id001	MOH1	chrII	+	126828	127244	37.983215	5.956775	10.469222
YBL048W_mRNA	RRT1	chrII	+	127299	127610	28.048077	4.398682	7.730824
YBL047C	EDE1	chrII	-	127672	132169	373.543640	58.581539	102.958931
YBL047C_id002	EDE1	chrII	-	127895	132040	83.163467	13.042234	22.922144
YBL046W	PSY4	chrII	+	132406	133937	37.708881	5.913752	10.393607
YBL046W_id003	PSY4	chrII	+	132424	133749	21.926775	3.438699	6.043624
YBL045C	COR1	chrII	-	133932	135777	238.062439	37.334496	65.616570
YBL045C_id001	COR1	chrII	-	134143	135516	51.388531	8.059083	14.164097
YBL044W_mRNA	-	chrII	+	135998	136366	2.880759	0.451779	0.794017
YBL043W	ECM13	chrII	+	136557	137655	15.984935	2.506861	4.405889
YBL043W_id001	ECM13	chrII	+	136688	137461	3.768161	0.590947	1.038609
YBL042C	FUI1	chrII	-	138180	140319	209.749710	32.894310	57.812805
YBL042C_id001	FUI1	chrII	-	138341	140260	63.118042	9.898581	17.397074
YBL041W	PRE7	chrII	+	141010	142040	309.486053	48.535614	85.302895
YBL041W_id001	PRE7	chrII	+	141247	141972	353.948761	55.508541	97.558044
YBL040C	ERD2	chrII	-	142012	143165	290.960571	45.630325	80.196762
YBL040C_id001	ERD2	chrII	-	142112	142868	0.000000	0.000000	0.000000
YBL039W-B	MIN6	chrII	+	143099	143749	48.277229	7.571148	13.306536
YBL039W-B_id002	MIN6	chrII	+	143393	143572	0.189623	0.029738	0.052265
YBL039C-A	-	chrII	-	143808	145725	1143.723511	179.366150	315.241760
YBL039C_id001	URA7	chrII	-	143989	145728	89.401344	14.020499	24.641476
YBL039C-A_id002	-	chrII	-	144948	145031	27.046564	4.241618	7.454779
YBL038W_id001	MRPL16	chrII	+	146187	146885	179.533615	28.155626	49.484417
YBL037W_mRNA	APL3	chrII	+	147209	150286	69.022095	10.824493	19.024393
YBL036C	-	chrII	-	150310	152281	120.887039	18.958290	33.319801
YBL036C_id002	-	chrII	-	150447	151220	177.383331	27.818405	48.891739
YBL035C	POL12	chrII	-	151364	153703	34.584080	5.423700	9.532327
YBL035C_id002	POL12	chrII	-	151493	153610	41.545002	6.515357	11.450948
YBL034C_mRNA	STU1	chrII	-	153848	158389	75.821007	11.890742	20.898361
YBL033C_id001	RIB1	chrII	-	158656	159693	170.534683	26.744356	47.004063
YBL032W	HEK2	chrII	+	160086	161535	364.690948	57.193203	100.518883
YBL032W_id001	HEK2	chrII	+	160184	161329	80.269730	12.588420	22.124552
YBL031W	SHE1	chrII	+	161665	162887	27.099380	4.249901	7.469337
YBL031W_id002	SHE1	chrII	+	161699	162715	14.720305	2.308534	4.057322
YBL030C	PET9	chrII	-	162718	164145	383.733887	60.179642	105.767647
YBL030C_id001	PET9	chrII	-	163041	163997	73.722961	11.561713	20.320082
YBL029C-A	-	chrII	-	164358	166047	26.912222	4.220549	7.417751
YBL029C-A_id002	-	chrII	-	164488	164772	31.474901	4.936098	8.675351
YBL029W_mRNA	-	chrII	+	166134	167264	38.218616	5.993691	10.534104
YBL028C	-	chrII	-	167221	167885	366.702057	57.508598	101.073196
YBL028C_id002	-	chrII	-	167518	167838	29.931089	4.693988	8.249834
YBL027W	RPL19B	chrII	+	168404	169761	4471.034668	701.176697	1232.340576
YBL027W_id001	RPL19B	chrII	+	168423	169376	0.000000	0.000000	0.000000
YBL026W	LSM2	chrII	+	170581	171530	190.020279	29.800213	52.374828
YBL026W_id002	LSM2	chrII	+	170623	171038	0.000000	0.000000	0.000000
YBL025W	RRN10	chrII	+	171423	172503	42.568249	6.675829	11.732984
YBL025W_id001	RRN10	chrII	+	171481	171918	0.309250	0.048499	0.085238
YBL024W	NCL1	chrII	+	172504	174868	323.616669	50.751667	89.197685
YBL024W_id002	NCL1	chrII	+	172534	174588	232.544678	36.469166	64.095726
