Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YAL042C-A_mRNA	-	chrI	-	61231	61608	12.597315	2.098839	3.606597
YAL042W	ERV46	chrI	+	61269	62680	391.868286	65.289200	112.191460
YAL042W_id005	ERV46	chrI	+	61316	62563	499.249359	83.179962	142.934540
YAL041W	CDC24	chrI	+	62773	65463	107.051888	17.835920	30.648838
YAL041W_id001	CDC24	chrI	+	62840	65404	86.779869	14.458399	24.844982
YAL040C	CLN3	chrI	-	65596	67848	130.630264	21.764315	37.399303
YAL040C_id001	CLN3	chrI	-	65778	67836	0.000000	0.000000	0.000000
YAL039C	CYC3	chrI	-	68629	69642	225.083649	37.501202	64.441200
YAL039C_id001	CYC3	chrI	-	68716	69525	106.433556	17.732901	30.471809
YAL038W	CDC19	chrI	+	71644	73448	7426.542969	1237.336792	2126.211182
YAL038W_id001	CDC19	chrI	+	71786	73288	13833.248047	2304.758057	3960.443848
YAL037C-B_mRNA	-	chrI	-	72326	73300	0.091063	0.015172	0.026071
YAL037C-A_id001	-	chrI	-	73426	73518	0.172948	0.028815	0.049515
YAL037W	-	chrI	+	73453	76400	163.650330	27.265789	46.852913
YAL037W_id002	-	chrI	+	74020	74823	0.601000	0.100133	0.172066
YAL036C	RBG1	chrI	-	74778	76207	0.000206	0.000034	0.000059
YAL036C_id001	RBG1	chrI	-	75043	76152	0.002761	0.000460	0.000790
YAL035W	FUN12	chrI	+	76365	79559	325.017975	54.151260	93.052292
YAL035W_id002	FUN12	chrI	+	76427	79435	200.005997	33.323009	57.261501
YAL034C-B_id001	-	chrI	-	79489	79842	2.256307	0.375923	0.645978
YAL034W-A	MTW1	chrI	+	79674	80744	24.987482	4.163166	7.153889
YAL034W-A_id002	MTW1	chrI	+	79718	80587	15.564149	2.593144	4.455999
YAL034C	FUN19	chrI	-	80549	82586	66.741196	11.119754	19.107931
YAL034C_id001	FUN19	chrI	-	80710	81951	5.146521	0.857462	1.473443
YAL033W	POP5	chrI	+	82701	83397	128.489258	21.407602	36.786335
YAL033W_id001	POP5	chrI	+	82706	83227	38.248043	6.372509	10.950374
YAL032C	PRP45	chrI	-	83192	84504	130.589386	21.757505	37.387600
YAL032C_id001	PRP45	chrI	-	83335	84474	24.641788	4.105570	7.054917
YAL031C	GIP4	chrI	-	84587	87031	56.725857	9.451098	16.240551
YAL031W-A_mRNA	-	chrI	+	84669	84977	0.000000	0.000000	0.000000
YAL031C_id001	GIP4	chrI	-	84749	87031	30.847254	5.139463	8.831535
YAL030W	SNC1	chrI	+	87264	88013	278.080536	46.331009	79.614159
YAL030W_id001	SNC1	chrI	+	87286	87752	0.000000	0.000000	0.000000
YAL029C_mRNA	MYO4	chrI	-	87855	92270	289.791138	48.282120	82.966888
YAL028W	FRT2	chrI	+	92852	94566	21.300161	3.548821	6.098213
YAL028W_id001	FRT2	chrI	+	92900	94486	7.548345	1.257630	2.161083
YAL027W	SAW1	chrI	+	94595	95583	52.243813	8.704345	14.957346
YAL027W_id002	SAW1	chrI	+	94687	95472	40.152317	6.689780	11.495564
YAL026C-A_mRNA	-	chrI	-	95386	95823	33.890179	5.646445	9.702722
YAL026C_mRNA	DRS2	chrI	-	95630	99697	294.712433	49.102055	84.375854
YNCA0001W_ncRNA	HRA1	chrI	+	99305	99868	40.509102	6.749223	11.597712
YAL025C	MAK16	chrI	-	99939	101168	166.575668	27.753181	47.690430
YAL025C_id002	MAK16	chrI	-	100225	101145	39.926090	6.652088	11.430797
YAL024C_mRNA	LTE1	chrI	-	101565	105872	54.531338	9.085469	15.612262
YAL023C	PMT2	chrI	-	106143	108671	729.102478	121.475807	208.741241
YAL023C_id001	PMT2	chrI	-	106272	108551	219.038971	36.494095	62.710621
YAL022C	FUN26	chrI	-	108732	110471	161.582520	26.921272	46.260899
YAL022C_id002	FUN26	chrI	-	108877	110430	126.625725	21.097118	36.252808
YAL021C	CCR4	chrI	-	110536	113403	156.806259	26.125502	44.893459
YAL021C_id001	CCR4	chrI	-	110846	113359	53.711887	8.948940	15.377655
YAL020C	ATS1	chrI	-	113468	114624	106.308426	17.712053	30.435986
YAL020C_id002	ATS1	chrI	-	113614	114615	51.082912	8.510926	14.624982
YAL019W-A_mRNA	-	chrI	+	114250	114819	8.329947	1.387853	2.384855
YAL019W_id001	FUN30	chrI	+	114919	118314	190.385452	31.720131	54.507149
YAL018C_id001	LDS1	chrI	-	118564	119541	1.700409	0.283305	0.486825
YAL017W_mRNA	PSK1	chrI	+	120225	124295	132.289368	22.040739	37.874302
YAL016C-B_mRNA	-	chrI	-	124307	124492	23.145164	3.856217	6.626435
YAL016C-A_mRNA	-	chrI	-	124755	125069	7.906328	1.317274	2.263573
YAL016W	TPD3	chrI	+	124786	126883	414.787628	69.107788	118.753242
YAL016W_id002	TPD3	chrI	+	124879	126786	88.750000	14.786642	25.409029
YAL015C	NTG1	chrI	-	126756	128110	61.182323	10.193590	17.516432
YAL015C_id002	NTG1	chrI	-	126903	128102	105.862328	17.637728	30.308270
YAL014C	SYN8	chrI	-	128031	129072	199.341263	33.212257	57.071186
YAL014C_id005	SYN8	chrI	-	128252	129019	115.029533	19.165077	32.932831
YAL013W	DEP1	chrI	+	129194	130583	33.920467	5.651491	9.711393
YAL013W_id002	DEP1	chrI	+	129270	130487	21.757431	3.625007	6.229129
YAL012W	CYS3	chrI	+	130686	132100	1416.825684	236.057404	405.635651
YAL012W_id001	CYS3	chrI	+	130799	131983	489.069611	81.483917	140.020096
YAL011W	SWC3	chrI	+	132169	134210	24.034657	4.004416	6.881096
YAL011W_id003	SWC3	chrI	+	132199	134076	40.741814	6.787996	11.664336
YAL010C	MDM10	chrI	-	134001	135688	44.771362	7.459359	12.817992
YAL010C_id004	MDM10	chrI	-	134184	135665	28.255064	4.707578	8.089394
YAL009W	SPO7	chrI	+	135408	136766	68.257294	11.372352	19.541990
YAL009W_id006	SPO7	chrI	+	135854	136633	76.038940	12.668852	21.769867
YAL008W	FUN14	chrI	+	136815	137718	172.630096	28.761909	49.423809
YAL008W_id001	FUN14	chrI	+	136914	137510	83.629440	13.933506	23.943018
YAL007C	ERP2	chrI	-	137408	138414	5.323719	0.886985	1.524175
YAL004W	-	chrI	+	137649	142140	17502.921875	2916.162842	5011.067871
YAL007C_id001	ERP2	chrI	-	137698	138345	0.098905	0.016479	0.028316
YNCA0002W_tRNA	TRN1	chrI	+	139152	139254	0.000000	0.000000	0.000000
YAL005C	SSA1	chrI	-	139381	141684	11.710213	1.951039	3.352621
YAL005C_id001	SSA1	chrI	-	139503	141431	290.536407	48.406288	83.180260
YAL004W_id002	-	chrI	+	140760	141407	0.186117	0.031009	0.053285
YAL003W	EFB1	chrI	+	142141	143496	3668.371582	611.187561	1050.250732
YAL003W_id001	EFB1	chrI	+	142174	143160	0.000000	0.000000	0.000000
YNCA0003W_snoRNA	SNR18	chrI	+	142367	142468	0.002339	0.000390	0.000670
YAL002W_id001	VPS8	chrI	+	143707	147531	151.564972	25.252249	43.392887
YAL001C_mRNA	TFC3	chrI	-	147594	151166	94.022682	15.665124	26.918591
YAR002W	NUP60	chrI	+	152215	154114	148.943756	24.815527	42.642437
YAR002W_id002	NUP60	chrI	+	152257	153876	78.004044	12.996258	22.332472
YAR002C-A	ERP1	chrI	-	153808	154750	383.367981	63.872959	109.757828
YAR002C-A_id001	ERP1	chrI	-	154065	154724	611.246033	101.839729	174.999069
YAR003W	SWD1	chrI	+	154958	156909	91.565506	15.255734	26.215103
YAR003W_id002	SWD1	chrI	+	155005	156285	37.719471	6.284443	10.799044
YAR007C	RFA1	chrI	-	156681	158698	152.819626	25.461287	43.752094
YAR007C_id001	RFA1	chrI	-	156754	158619	136.373779	22.721243	39.043663
YAR008W	SEN34	chrI	+	158847	159916	46.076023	7.676729	13.191515
YAR008W_id001	SEN34	chrI	+	158966	159793	21.328087	3.553474	6.106208
YAR009C	-	chrI	-	160597	164187	536.493164	89.385155	153.597397
YAR010C	-	chrI	-	164544	165866	829.849609	138.261292	237.585037
YNCA0004W_tRNA	TGA1	chrI	+	166267	166339	57.150684	9.521879	16.362179
YAR014C	BUD14	chrI	-	166565	169019	222.383194	37.051277	63.668068
YAR014C_id001	BUD14	chrI	-	166742	168871	2.209037	0.368048	0.632445
YAR015W	ADE1	chrI	+	169272	170638	427.848175	71.283806	122.492462
YAR015W_id001	ADE1	chrI	+	169375	170295	206.041718	34.328621	58.989517
YAR018C	KIN3	chrI	-	170177	171715	67.977821	11.325788	19.461977
YAR018C_id001	KIN3	chrI	-	170396	171703	2.575841	0.429161	0.737460
YAR019C_id001	CDC15	chrI	-	172211	175135	54.732964	9.119062	15.669988
YAR019W-A_mRNA	-	chrI	+	174998	175330	3.210459	0.534895	0.919151
YAR020C_mRNA	PAU7	chrI	-	176856	177023	55.642857	9.270659	15.930489
YAR023C	DFP1	chrI	-	179245	180697	52.808876	8.798490	15.119123
YAR023C_id002	DFP1	chrI	-	179281	179820	0.416117	0.069329	0.119134
YNCA0005W_tRNA	SUP56	chrI	+	181141	181254	93.804878	15.628837	26.856236
YNCA0006C_tRNA	-	chrI	-	182522	182603	24.646341	4.106328	7.056221
YAR027W	UIP3	chrI	+	183671	184687	280.838501	46.790520	80.403755
YAR027W_id003	UIP3	chrI	+	183770	184477	0.556823	0.092772	0.159418
YAR028W	KTD1	chrI	+	184832	185977	22.012672	3.667532	6.302204
YAR028W_id002	KTD1	chrI	+	184892	185596	1.175815	0.195903	0.336635
YAR029W	DFP2	chrI	+	185009	186754	91.787514	15.292722	26.278664
YAR029W_id003	DFP2	chrI	+	186321	186545	0.136553	0.022751	0.039095
YAR030C_id001	-	chrI	-	186512	186853	9.812215	1.634814	2.809227
YAR031W_mRNA	PRM9	chrI	+	186836	187732	125.461571	20.903158	35.919510
YAR033W	MST28	chrI	+	188043	189258	70.381081	11.726196	20.150026
YAR033W_id003	MST28	chrI	+	188107	188811	0.325692	0.054264	0.093245
YAR035W_id001	YAT1	chrI	+	190193	192256	20.527617	3.420107	5.877034
YAR035C-A_mRNA	-	chrI	-	192337	192417	8.950617	1.491263	2.562552
YAR042W	SWH1	chrI	+	192583	196349	230.512375	38.405682	65.995438
YAR042W_id002	SWH1	chrI	+	192619	196185	0.673340	0.112185	0.192777
YAR047C_mRNA	-	chrI	-	201467	201787	36.922119	6.151596	10.570763
YAR050W_mRNA	FLO1	chrI	+	203403	208016	27.867577	4.643018	7.978456
YAR053W_id001	-	chrI	+	208367	208663	14.848485	2.473907	4.251105
YAR060C_mRNA	-	chrI	-	217157	217492	5.940476	0.989743	1.700752
YAR064W_mRNA	-	chrI	+	220198	220497	8.653334	1.441732	2.477440
YAR066W_mRNA	-	chrI	+	221049	221660	19.017973	3.168586	5.444825
YAR068W_mRNA	-	chrI	+	222406	222891	20.014402	3.334600	5.730102
YAR069C_mRNA	-	chrI	-	224011	224304	7.312925	1.218407	2.093683
YAR070C_mRNA	-	chrI	-	224563	224862	5.066667	0.844158	1.450581
YAR071W_mRNA	PHO11	chrI	+	225460	226863	45.707264	7.615290	13.085939
YAR073W_mRNA	IMD1	chrI	+	227742	228953	6.423790	1.070268	1.839124
YAR075W_mRNA	-	chrI	+	228844	229317	1.962799	0.327022	0.561947
YBL113C_mRNA	-	chrII	-	280	2658	48.652748	8.106037	13.929229
YBL113W-A_mRNA	-	chrII	+	646	1128	0.000000	0.000000	0.000000
YBL112C_mRNA	-	chrII	-	2582	2899	34.591537	5.763298	9.903519
YBL111C_mRNA	-	chrII	-	2907	5009	28.715071	4.784220	8.221093
YBL108C-A_mRNA	PAU9	chrII	-	7605	7733	5.922481	0.986745	1.695600
YBL107W-A_mRNA	-	chrII	+	9268	9372	5.619048	0.936190	1.608727
YNCB0001W_tRNA	-	chrII	+	9583	9666	20.928570	3.486910	5.991827
YBL107C	MIX23	chrII	-	9730	10551	129.063660	21.503304	36.950783
YBL107C_id001	MIX23	chrII	-	9961	10551	66.424149	11.066931	19.017160
YBL106C_mRNA	SRO77	chrII	-	10847	13879	67.733597	11.285098	19.392056
YBL105C	PKC1	chrII	-	14104	17962	186.693924	31.105085	53.450264
YBL105C_id001	PKC1	chrII	-	14241	17696	0.599298	0.099849	0.171578
YBL104C_id001	SEA4	chrII	-	18177	21293	132.390121	22.057526	37.903149
YBL103C	RTG3	chrII	-	21573	23790	62.557682	10.422739	17.910196
YBL103C_id003	RTG3	chrII	-	22076	23536	12.553087	2.091470	3.593935
YBL102W	SFT2	chrII	+	23879	24938	258.911896	43.137325	74.126190
YBL102W_id002	SFT2	chrII	+	24098	24745	67.122536	11.183290	19.217110
YBL101C_id001	ECM21	chrII	-	24946	28299	136.613007	22.761101	39.112156
YBL100W-C_id001	-	chrII	+	28427	28546	74.008331	12.330532	21.188503
YBL100W-A	-	chrII	+	29935	31251	11.953088	1.991505	3.422156
YBL100W-B	-	chrII	+	29935	35248	143.821564	23.962120	41.175957
YNCB0002W_tRNA	-	chrII	+	36398	36488	0.000000	0.000000	0.000000
YBL099W	ATP1	chrII	+	36702	38982	696.813293	116.096100	199.496887
YBL100C_mRNA	-	chrII	-	36989	37303	0.000000	0.000000	0.000000
YBL099W_id001	ATP1	chrII	+	37053	38690	0.770916	0.128442	0.220712
YBL098W_mRNA	BNA4	chrII	+	39145	40527	100.313812	16.713289	28.719736
YBL097W_mRNA	BRN1	chrII	+	40831	43095	26.101103	4.348706	7.472717
YBL096C_id001	-	chrII	-	43174	43482	23.032997	3.837529	6.594322
YBL095W_id001	MRX3	chrII	+	43277	44089	12.924479	2.153348	3.700264
YBL095W	MRX3	chrII	+	43277	44341	80.216698	13.364908	22.965952
YBL094C_mRNA	-	chrII	-	43765	44097	5.399080	0.899541	1.545751
YBL093C	ROX3	chrII	-	43818	44998	267.882324	44.631889	76.694412
YBL093C_id001	ROX3	chrII	-	44256	44918	87.071602	14.507005	24.928505
YBL092W	RPL32	chrII	+	45281	46514	545.089478	90.817390	156.058517
YBL092W_id002	RPL32	chrII	+	45645	46370	1847.144775	307.752899	528.835571
YBL091C-A	SCS22	chrII	-	46322	47185	161.757217	26.950378	46.310913
YBL091C-A_id002	SCS22	chrII	-	46565	47180	0.000000	0.000000	0.000000
YBL091C	MAP2	chrII	-	47010	48636	262.737732	43.774750	75.221527
YBL091C_id002	MAP2	chrII	-	47363	48628	164.558334	27.417074	47.112873
YBL090W	MRP21	chrII	+	48785	49577	113.620903	18.930386	32.529541
YBL090W_id001	MRP21	chrII	+	48825	49358	113.226425	18.864660	32.416603
YBL089W	AVT5	chrII	+	49558	51234	93.149010	15.519562	26.668459
YBL089W_id001	AVT5	chrII	+	49574	50953	32.974895	5.493949	9.440677
YBL088C_mRNA	TEL1	chrII	-	51019	59382	73.304581	12.213280	20.987022
YBL087C	RPL23A	chrII	-	59593	60845	804.133301	133.976685	230.222488
YBL087C_id002	RPL23A	chrII	-	59822	60739	0.000000	0.000000	0.000000
YBL086C_id001	-	chrII	-	61202	62602	77.351891	12.887602	22.145761
YBL085W	BOI1	chrII	+	63674	66938	73.668030	12.273834	21.091078
YBL085W_id002	BOI1	chrII	+	63876	66818	36.355721	6.057229	10.408603
YBL084C_mRNA	CDC27	chrII	-	67169	69445	93.389549	15.559637	26.737328
YBL083C	-	chrII	-	69698	71093	8.288379	1.380927	2.372954
YBL083C_id002	-	chrII	-	69713	70138	0.033900	0.005648	0.009706
YBL082C	ALG3	chrII	-	69715	71173	38.156506	6.357257	10.924166
YBL082C_id001	ALG3	chrII	-	69751	71127	54.757175	9.123096	15.676920
YBL081W	-	chrII	+	71317	73109	23.786779	3.963116	6.810129
YBL081W_id002	-	chrII	+	71866	72972	3.919271	0.652990	1.122083
YBL080C	PET112	chrII	-	72946	74748	40.038071	6.670745	11.462856
YBL080C_id002	PET112	chrII	-	73070	74695	23.761398	3.958888	6.802862
YBL079W_mRNA	NUP170	chrII	+	75259	79767	268.888000	44.799442	76.982338
YBL078C	ATG8	chrII	-	79897	80775	136.404572	22.726374	39.052483
YBL078C_id001	ATG8	chrII	-	80378	80731	39.049072	6.505968	11.179707
YBL077W_mRNA	-	chrII	+	80897	81328	2.922666	0.486946	0.836756
YBL076C	ILS1	chrII	-	80947	84307	749.193848	124.823227	214.493378
YBL076C_id001	ILS1	chrII	-	81043	84261	811.811462	135.255951	232.420731
YBL075C	SSA3	chrII	-	84418	86984	609.246399	101.506569	174.426575
YBL075C_id002	SSA3	chrII	-	84499	86448	382.136230	63.667736	109.405182
YBL074C	AAR2	chrII	-	86433	87808	26.203573	4.365778	7.502055
YBL074C_id002	AAR2	chrII	-	86722	87789	11.248444	1.874104	3.220417
YBL073W_mRNA	-	chrII	+	87646	87957	29.987944	4.996293	8.585516
YNCB0003W_snoRNA	SNR56	chrII	+	88190	88277	134.525742	22.413342	38.514572
YBL072C	RPS8A	chrII	-	88246	89465	1716.494019	285.985168	491.430389
YBL072C_id001	RPS8A	chrII	-	88523	89440	0.000000	0.000000	0.000000
YBL071C-B_mRNA	-	chrII	-	89458	89556	6.373851	1.061948	1.824827
YBL071W-A	KTI11	chrII	+	89935	90746	246.061447	40.996311	70.447121
YBL071W-A_id003	KTI11	chrII	+	89978	90226	79.562469	13.255908	22.778648
YBL071C_id001	-	chrII	-	90223	90531	3.075238	0.512366	0.880437
YBL070C_mRNA	-	chrII	-	90605	90925	8.441844	1.406496	2.416891
YBL069W_id001	AST1	chrII	+	90741	92030	178.302444	29.706982	51.047798
YBL068W-A	-	chrII	+	91120	92228	50.423016	8.400982	14.436054
YBL068W-A_id001	-	chrII	+	91794	92030	0.175878	0.029303	0.050354
YBL068W	PRS4	chrII	+	92356	93912	183.077118	30.502487	52.414780
YBL068W_id002	PRS4	chrII	+	92414	93394	145.021957	24.162117	41.519627
YBL067C_mRNA	UBP13	chrII	-	93639	95882	327.609344	54.583012	93.794197
YBL066C_mRNA	SEF1	chrII	-	96669	100115	64.588516	10.761096	18.491621
YBL065W_mRNA	-	chrII	+	99963	100307	4.067953	0.677762	1.164651
YBL064C	PRX1	chrII	-	100306	101420	302.617950	50.419193	86.639191
YBL064C_id002	PRX1	chrII	-	100371	101156	399.396881	66.543541	114.346893
YBL063W_mRNA	KIP1	chrII	+	101886	105221	52.560219	8.757061	15.047934
YBL061C	SKT5	chrII	-	105195	107514	153.376892	25.554134	43.911636
YBL062W_mRNA	-	chrII	+	105308	105688	6.290402	1.048044	1.800935
YBL061C_id002	SKT5	chrII	-	105316	107406	48.645657	8.104856	13.927198
YBL060W	YEL1	chrII	+	107701	110033	57.248352	9.538151	16.390141
YBL060W_id004	YEL1	chrII	+	107932	109995	9.765523	1.627034	2.795859
YBL059C-A	CMC2	chrII	-	109917	111201	104.824394	17.464798	30.011108
YBL059C-A_id001	CMC2	chrII	-	110125	110539	0.000000	0.000000	0.000000
YBL059W_mRNA	IAI11	chrII	+	110594	111244	9.453951	1.575123	2.706656
YBL058W_id001	SHP1	chrII	+	111437	112708	1110.296021	184.986465	317.876556
YBL057C	PTH2	chrII	-	112277	113442	447.994629	74.640411	128.260376
YBL057C_id001	PTH2	chrII	-	112801	113427	0.353554	0.058906	0.101222
YBL056W	PTC3	chrII	+	113626	115581	459.440247	76.547363	131.537247
YBL056W_id001	PTC3	chrII	+	113762	115168	128.477859	21.405703	36.783070
YBL055C	-	chrII	-	115477	117224	208.994492	34.820583	59.834896
YBL055C_id003	-	chrII	-	115573	116829	105.502937	17.577850	30.205376
YBL054W	TOD6	chrII	+	117412	119359	154.735031	25.780413	44.300468
YBL054W_id001	TOD6	chrII	+	117589	119166	51.456486	8.573168	14.731936
YBL053W_mRNA	-	chrII	+	119335	119709	4.878823	0.812861	1.396802
YBL052C_id001	SAS3	chrII	-	119379	121874	79.694420	13.277892	22.816423
YBL051C	PIN4	chrII	-	122304	124824	148.656708	24.767702	42.560253
YBL051C_id001	PIN4	chrII	-	122753	124759	11.568720	1.927465	3.312112
YBL050W	SEC17	chrII	+	125048	126230	387.754852	64.603859	111.013786
YBL050W_id002	SEC17	chrII	+	125125	126119	0.000000	0.000000	0.000000
YBL049W_id001	MOH1	chrII	+	126828	127244	102.563553	17.088120	29.363832
YBL048W_mRNA	RRT1	chrII	+	127299	127610	51.108974	8.515269	14.632444
YBL047C	EDE1	chrII	-	127672	132169	387.720306	64.598106	111.003906
YBL047C_id002	EDE1	chrII	-	127895	132040	58.681629	9.776950	16.800486
YBL046W	PSY4	chrII	+	132406	133937	34.276688	5.710841	9.813378
YBL046W_id003	PSY4	chrII	+	132424	133749	22.432623	3.737500	6.422435
YBL045C	COR1	chrII	-	133932	135777	262.328064	43.706493	75.104240
YBL045C_id001	COR1	chrII	-	134143	135516	61.729134	10.284694	17.672983
YBL044W_mRNA	-	chrII	+	135998	136366	3.929539	0.654701	1.125023
YBL043W	ECM13	chrII	+	136557	137655	74.324707	12.383244	21.279081
YBL043W_id001	ECM13	chrII	+	136688	137461	15.693995	2.614777	4.493174
YBL042C	FUI1	chrII	-	138180	140319	327.612640	54.583557	93.795143
YBL042C_id001	FUI1	chrII	-	138341	140260	119.688507	19.941309	34.266689
YBL041W	PRE7	chrII	+	141010	142040	676.382019	112.692047	193.647430
YBL041W_id001	PRE7	chrII	+	141247	141972	738.197998	122.991211	211.345291
YBL040C	ERD2	chrII	-	142012	143165	419.587250	69.907455	120.127373
YBL040C_id001	ERD2	chrII	-	142112	142868	0.000000	0.000000	0.000000
YBL039W-B	MIN6	chrII	+	143099	143749	77.857735	12.971882	22.290585
YBL039W-B_id002	MIN6	chrII	+	143393	143572	0.185415	0.030892	0.053084
YBL039C-A	-	chrII	-	143808	145725	964.171082	160.640594	276.041138
YBL039C_id001	URA7	chrII	-	143989	145728	72.871056	12.141051	20.862904
YBL039C-A_id002	-	chrII	-	144948	145031	18.432756	3.071082	5.277278
YBL038W_id001	MRPL16	chrII	+	146187	146885	394.001434	65.644600	112.802185
YBL037W_mRNA	APL3	chrII	+	147209	150286	88.692657	14.777088	25.392611
YBL036C	-	chrII	-	150310	152281	136.927551	22.813507	39.202209
YBL036C_id002	-	chrII	-	150447	151220	226.428253	37.725224	64.826164
YBL035C	POL12	chrII	-	151364	153703	16.098951	2.682247	4.609112
YBL035C_id002	POL12	chrII	-	151493	153610	30.351212	5.056817	8.689519
YBL034C_mRNA	STU1	chrII	-	153848	158389	81.661163	13.605571	23.379501
YBL033C_id001	RIB1	chrII	-	158656	159693	451.979767	75.304375	129.401321
YBL032W	HEK2	chrII	+	160086	161535	296.559662	49.409824	84.904701
YBL032W_id001	HEK2	chrII	+	160184	161329	66.704620	11.113661	19.097460
YBL031W	SHE1	chrII	+	161665	162887	15.288419	2.547204	4.377058
YBL031W_id002	SHE1	chrII	+	161699	162715	19.389769	3.230530	5.551270
YBL030C	PET9	chrII	-	162718	164145	331.239319	55.187801	94.833458
YBL030C_id001	PET9	chrII	-	163041	163997	60.579056	10.093081	17.343718
YBL029C-A	-	chrII	-	164358	166047	47.407845	7.898624	13.572814
YBL029C-A_id002	-	chrII	-	164488	164772	58.841202	9.803536	16.846170
YBL029W_mRNA	-	chrII	+	166134	167264	64.353058	10.721867	18.424210
YBL028C	-	chrII	-	167221	167885	285.059479	47.493774	81.612221
YBL028C_id002	-	chrII	-	167518	167838	35.121971	5.851674	10.055383
YBL027W	RPL19B	chrII	+	168404	169761	1651.578003	275.169495	472.844971
YBL027W_id001	RPL19B	chrII	+	168423	169376	0.000000	0.000000	0.000000
YBL026W	LSM2	chrII	+	170581	171530	180.795670	30.122377	51.761600
YBL026W_id002	LSM2	chrII	+	170623	171038	0.000000	0.000000	0.000000
YBL025W	RRN10	chrII	+	171423	172503	56.979572	9.493369	16.313189
YBL025W_id001	RRN10	chrII	+	171481	171918	0.278970	0.046479	0.079869
YBL024W	NCL1	chrII	+	172504	174868	305.376129	50.878735	87.428856
YBL024W_id002	NCL1	chrII	+	172534	174588	198.014221	32.991161	56.691257
YBL023C	MCM2	chrII	-	174746	177643	65.011261	10.831530	18.612654
