Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YAR073W_mRNA	IMD1	chrI	+	227742	228953	3.491749	0.662397	1.038258
YAR075W_mRNA	-	chrI	+	228844	229317	1.023207	0.194106	0.304247
YBL113C_mRNA	-	chrII	-	280	2658	61.033718	11.578307	18.148138
YBL113W-A_mRNA	-	chrII	+	646	1128	0.000000	0.000000	0.000000
YBL112C_mRNA	-	chrII	-	2582	2899	46.150253	8.754863	13.722597
YBL111C_mRNA	-	chrII	-	2907	5009	36.387226	6.902782	10.819600
YBL109W_mRNA	-	chrII	+	5790	6125	0.636905	0.120823	0.189381
YBL108C-A_mRNA	PAU9	chrII	-	7605	7733	4.658915	0.883812	1.385310
YBL107W-A_mRNA	-	chrII	+	9268	9372	1.714286	0.325206	0.509736
YNCB0001W_tRNA	-	chrII	+	9583	9666	3.214286	0.609761	0.955755
YBL107C	MIX23	chrII	-	9730	10551	96.016235	18.214611	28.550051
YBL107C_id001	MIX23	chrII	-	9961	10551	33.501965	6.355438	9.961679
YBL106C_mRNA	SRO77	chrII	-	10847	13879	99.644905	18.902983	29.629023
YBL105C	PKC1	chrII	-	14104	17962	181.657272	34.461014	54.015083
YBL105C_id001	PKC1	chrII	-	14241	17696	2.835809	0.537963	0.843217
YBL104C_id001	SEA4	chrII	-	18177	21293	105.836060	20.077467	31.469938
YBL103C	RTG3	chrII	-	21573	23790	79.749016	15.128663	23.713058
YBL103C_id003	RTG3	chrII	-	22076	23536	11.817041	2.241734	3.513751
YBL102W	SFT2	chrII	+	23879	24938	178.051895	33.777058	52.943031
YBL102W_id002	SFT2	chrII	+	24098	24745	52.518501	9.962941	15.616171
YBL101C_id001	ECM21	chrII	-	24946	28299	149.031616	28.271812	44.313969
YBL100W-C_id001	-	chrII	+	28427	28546	73.016670	13.851515	21.711222
YBL100W-A	-	chrII	+	29935	31251	20.383701	3.866858	6.061014
YBL100W-B	-	chrII	+	29935	35248	177.125275	33.601276	52.667511
YNCB0002W_tRNA	-	chrII	+	36398	36488	0.000000	0.000000	0.000000
YBL099W	ATP1	chrII	+	36702	38982	678.577698	128.728531	201.772430
YBL100C_mRNA	-	chrII	-	36989	37303	0.000000	0.000000	0.000000
YBL099W_id001	ATP1	chrII	+	37053	38690	0.693073	0.131478	0.206083
YBL098W_mRNA	BNA4	chrII	+	39145	40527	223.818512	42.459145	66.551559
YBL097W_mRNA	BRN1	chrII	+	40831	43095	59.033997	11.198954	17.553528
YBL096C_id001	-	chrII	-	43174	43482	34.692631	6.581312	10.315719
YBL095W_id001	MRX3	chrII	+	43277	44089	21.037138	3.990818	6.255311
YBL095W	MRX3	chrII	+	43277	44341	98.034370	18.597458	29.150137
YBL094C_mRNA	-	chrII	-	43765	44097	3.371846	0.639651	1.002605
YBL093C	ROX3	chrII	-	43818	44998	245.523865	46.576725	73.005562
YBL093C_id001	ROX3	chrII	-	44256	44918	65.637489	12.451659	19.517050
YBL092W	RPL32	chrII	+	45281	46514	1058.262207	200.755997	314.670135
YBL092W_id002	RPL32	chrII	+	45645	46370	2635.425537	499.949341	783.633484
YBL091C-A	SCS22	chrII	-	46322	47185	141.025360	26.752998	41.933338
YBL091C-A_id002	SCS22	chrII	-	46565	47180	0.000000	0.000000	0.000000
YBL091C	MAP2	chrII	-	47010	48636	286.809021	54.408665	85.281540
YBL091C_id002	MAP2	chrII	-	47363	48628	165.960068	31.483200	49.347576
YBL090W	MRP21	chrII	+	48785	49577	126.519615	24.001207	37.620113
YBL090W_id001	MRP21	chrII	+	48825	49358	76.775093	14.564501	22.828775
YBL089W	AVT5	chrII	+	49558	51234	99.579681	18.890610	29.609629
YBL089W_id001	AVT5	chrII	+	49574	50953	23.522741	4.462346	6.994395
YBL088C_mRNA	TEL1	chrII	-	51019	59382	111.417801	21.136343	33.129646
YBL087C	RPL23A	chrII	-	59593	60845	1335.242676	253.300140	397.029175
YBL087C_id002	RPL23A	chrII	-	59822	60739	0.000000	0.000000	0.000000
YBL086C_id001	-	chrII	-	61202	62602	81.039970	15.373563	24.096918
YBL085W	BOI1	chrII	+	63674	66938	94.915977	18.005888	28.222895
YBL085W_id002	BOI1	chrII	+	63876	66818	38.249531	7.256068	11.373349
YBL084C_mRNA	CDC27	chrII	-	67169	69445	66.064117	12.532592	19.643908
YBL083C	-	chrII	-	69698	71093	13.230820	2.509932	3.934133
YBL083C_id002	-	chrII	-	69713	70138	1.252715	0.237644	0.372490
YBL082C	ALG3	chrII	-	69715	71173	50.436256	9.567932	14.997024
YBL082C_id001	ALG3	chrII	-	69751	71127	101.590866	19.272139	30.207647
YBL081W	-	chrII	+	71317	73109	17.334455	3.288406	5.154333
YBL081W_id002	-	chrII	+	71866	72972	5.654315	1.072643	1.681288
YBL080C	PET112	chrII	-	72946	74748	34.693077	6.581397	10.315850
YBL080C_id002	PET112	chrII	-	73070	74695	26.107235	4.952632	7.762884
YBL079W_mRNA	NUP170	chrII	+	75259	79767	349.807495	66.359695	104.013893
YBL078C	ATG8	chrII	-	79897	80775	63.700138	12.084137	18.940989
YBL078C_id001	ATG8	chrII	-	80378	80731	22.357559	4.241306	6.647933
YBL077W_mRNA	-	chrII	+	80897	81328	4.132628	0.783974	1.228821
YBL076C	ILS1	chrII	-	80947	84307	738.804749	140.153809	219.680695
YBL076C_id001	ILS1	chrII	-	81043	84261	752.796936	142.808182	223.841232
YBL075C	SSA3	chrII	-	84418	86984	108.683388	20.617615	32.316578
YBL075C_id002	SSA3	chrII	-	84499	86448	2.672060	0.506899	0.794527
YBL074C	AAR2	chrII	-	86433	87808	36.941711	7.007971	10.984474
YBL074C_id002	AAR2	chrII	-	86722	87789	10.497329	1.991380	3.121340
YBL073W_mRNA	-	chrII	+	87646	87957	27.446346	5.206666	8.161064
YNCB0003W_snoRNA	SNR56	chrII	+	88190	88277	82.940956	15.734185	24.662170
YBL072C	RPS8A	chrII	-	88246	89465	2852.209961	541.074097	848.093445
YBL072C_id001	RPS8A	chrII	-	88523	89440	0.000000	0.000000	0.000000
YBL071C-B_mRNA	-	chrII	-	89458	89556	7.808263	1.481254	2.321757
YBL071W-A	KTI11	chrII	+	89935	90746	302.181000	57.324780	89.852341
YBL071W-A_id003	KTI11	chrII	+	89978	90226	59.471493	11.281947	17.683617
YBL071C_id001	-	chrII	-	90223	90531	5.528656	1.048805	1.643924
YBL070C_mRNA	-	chrII	-	90605	90925	11.682000	2.216116	3.473597
YBL069W_id001	AST1	chrII	+	90741	92030	212.536606	40.318928	63.196930
YBL068W-A	-	chrII	+	91120	92228	53.359940	10.122565	15.866369
YBL068W-A_id001	-	chrII	+	91794	92030	0.126504	0.023998	0.037615
YBL068W	PRS4	chrII	+	92356	93912	160.423889	30.432966	47.701416
YBL068W_id002	PRS4	chrII	+	92414	93394	119.043777	22.583015	35.397202
YBL067C_mRNA	UBP13	chrII	-	93639	95882	289.274078	54.876289	86.014519
YBL066C_mRNA	SEF1	chrII	-	96669	100115	68.873940	13.065624	20.479395
YBL065W_mRNA	-	chrII	+	99963	100307	4.845207	0.919152	1.440703
YBL064C	PRX1	chrII	-	100306	101420	178.151382	33.795933	52.972614
YBL064C_id002	PRX1	chrII	-	100371	101156	244.533264	46.388805	72.711014
YBL063W_mRNA	KIP1	chrII	+	101886	105221	55.555504	10.539071	16.519213
YBL061C	SKT5	chrII	-	105195	107514	139.241333	26.414564	41.402866
YBL062W_mRNA	-	chrII	+	105308	105688	10.983821	2.083669	3.265996
YBL061C_id002	SKT5	chrII	-	105316	107406	44.239174	8.392324	13.154345
YBL060W	YEL1	chrII	+	107701	110033	48.240173	9.151327	14.344027
YBL060W_id004	YEL1	chrII	+	107932	109995	20.278200	3.846845	6.029644
YBL059C-A	CMC2	chrII	-	109917	111201	111.866028	21.221373	33.262924
YBL059C-A_id001	CMC2	chrII	-	110125	110539	0.000000	0.000000	0.000000
YBL059W_mRNA	IAI11	chrII	+	110594	111244	6.559511	1.244362	1.950445
YBL058W_id001	SHP1	chrII	+	111437	112708	459.760071	87.218079	136.707855
YBL057C	PTH2	chrII	-	112277	113442	358.648987	68.036949	106.642876
YBL057C_id001	PTH2	chrII	-	112801	113427	0.648206	0.122967	0.192742
YBL056W	PTC3	chrII	+	113626	115581	315.683502	59.886253	93.867249
YBL056W_id001	PTC3	chrII	+	113762	115168	73.492241	13.941732	21.852631
YBL055C	-	chrII	-	115477	117224	168.926590	32.045959	50.229664
YBL055C_id003	-	chrII	-	115573	116829	80.975197	15.361276	24.077660
YBL054W	TOD6	chrII	+	117412	119359	105.152603	19.947811	31.266714
YBL054W_id001	TOD6	chrII	+	117589	119166	41.887062	7.946121	12.454955
YBL053W_mRNA	-	chrII	+	119335	119709	7.722826	1.465047	2.296352
YBL052C_id001	SAS3	chrII	-	119379	121874	101.811264	19.313950	30.273182
YBL051C	PIN4	chrII	-	122304	124824	103.517174	19.637566	30.780428
YBL051C_id001	PIN4	chrII	-	122753	124759	13.762429	2.610780	4.092205
YBL050W	SEC17	chrII	+	125048	126230	218.136078	41.381168	64.861908
YBL050W_id002	SEC17	chrII	+	125125	126119	0.000000	0.000000	0.000000
YBL049W_id001	MOH1	chrII	+	126828	127244	165.472427	31.390690	49.202579
YBL048W_mRNA	RRT1	chrII	+	127299	127610	80.365387	15.245592	23.896334
YBL047C	EDE1	chrII	-	127672	132169	271.686462	51.539864	80.784912
YBL047C_id002	EDE1	chrII	-	127895	132040	67.121368	12.733155	19.958277
YBL046W	PSY4	chrII	+	132406	133937	59.807487	11.345687	17.783524
YBL046W_id003	PSY4	chrII	+	132424	133749	14.529580	2.756312	4.320314
YBL045C	COR1	chrII	-	133932	135777	283.002594	53.686573	84.149712
YBL045C_id001	COR1	chrII	-	134143	135516	38.929359	7.385034	11.575493
YBL044W_mRNA	-	chrII	+	135998	136366	2.382114	0.451895	0.708312
YBL043W	ECM13	chrII	+	136557	137655	25.006723	4.743862	7.435652
YBL043W_id001	ECM13	chrII	+	136688	137461	5.425854	1.029303	1.613356
YBL042C	FUI1	chrII	-	138180	140319	282.941010	53.674885	84.131409
YBL042C_id001	FUI1	chrII	-	138341	140260	95.960014	18.203947	28.533337
YBL041W	PRE7	chrII	+	141010	142040	348.004822	66.017715	103.477875
YBL041W_id001	PRE7	chrII	+	141247	141972	311.255005	59.046150	92.550461
YBL040C	ERD2	chrII	-	142012	143165	311.870789	59.162964	92.733559
YBL040C_id001	ERD2	chrII	-	142112	142868	0.000000	0.000000	0.000000
YBL039W-B	MIN6	chrII	+	143099	143749	73.465950	13.936744	21.844814
YBL039W-B_id002	MIN6	chrII	+	143393	143572	0.192624	0.036541	0.057276
YBL039C-A	-	chrII	-	143808	145725	936.419067	177.641937	278.440552
YBL039C_id001	URA7	chrII	-	143989	145728	47.859379	9.079090	14.230800
YBL039C-A_id002	-	chrII	-	144948	145031	26.082020	4.947849	7.755387
YBL038W_id001	MRPL16	chrII	+	146187	146885	236.344803	44.835426	70.276199
YBL037W_mRNA	APL3	chrII	+	147209	150286	80.333984	15.239635	23.886995
YBL036C	-	chrII	-	150310	152281	111.651245	21.180626	33.199062
YBL036C_id002	-	chrII	-	150447	151220	215.725189	40.923817	64.145042
YBL035C	POL12	chrII	-	151364	153703	41.964497	7.960810	12.477979
YBL035C_id002	POL12	chrII	-	151493	153610	18.713186	3.549956	5.564293
YBL034C_mRNA	STU1	chrII	-	153848	158389	97.157196	18.431055	28.889315
YBL033C_id001	RIB1	chrII	-	158656	159693	268.552032	50.945248	79.852898
YBL032W	HEK2	chrII	+	160086	161535	339.095520	64.327591	100.828728
YBL032W_id001	HEK2	chrII	+	160184	161329	35.534470	6.741012	10.566035
YBL031W	SHE1	chrII	+	161665	162887	33.385349	6.333316	9.927003
YBL031W_id002	SHE1	chrII	+	161699	162715	16.253572	3.083359	4.832936
YBL030C	PET9	chrII	-	162718	164145	330.399689	62.677959	98.243057
YBL030C_id001	PET9	chrII	-	163041	163997	34.139076	6.476301	10.151121
YBL029C-A	-	chrII	-	164358	166047	50.474747	9.575233	15.008469
YBL029C-A_id002	-	chrII	-	164488	164772	50.237492	9.530226	14.937922
YBL029W_mRNA	-	chrII	+	166134	167264	67.100502	12.729197	19.952072
YBL028C	-	chrII	-	167221	167885	311.453186	59.083748	92.609390
YBL028C_id002	-	chrII	-	167518	167838	20.554419	3.899244	6.111776
YBL027W	RPL19B	chrII	+	168404	169761	2620.651611	497.146698	779.240479
YBL027W_id001	RPL19B	chrII	+	168423	169376	0.000000	0.000000	0.000000
YBL026W	LSM2	chrII	+	170581	171530	202.337296	38.384083	60.164204
YBL026W_id002	LSM2	chrII	+	170623	171038	0.000000	0.000000	0.000000
YBL025W	RRN10	chrII	+	171423	172503	77.783661	14.755830	23.128668
YBL025W_id001	RRN10	chrII	+	171481	171918	0.343415	0.065147	0.102113
YBL024W	NCL1	chrII	+	172504	174868	284.623047	53.993977	84.631546
YBL024W_id002	NCL1	chrII	+	172534	174588	175.080551	33.213387	52.059517
YBL023C	MCM2	chrII	-	174746	177643	75.989952	14.415556	22.595316
YBL023C_id002	MCM2	chrII	-	174920	177526	77.151192	14.635847	22.940605
