Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YAL043C_id002	PTA1	chrI	-	58695	61052	73.173233	12.390092	20.324560
YAL042C-A_mRNA	-	chrI	-	61231	61608	0.331820	0.056186	0.092166
YAL042W	ERV46	chrI	+	61269	62680	465.868042	78.883324	129.399261
YAL042W_id005	ERV46	chrI	+	61316	62563	593.609741	100.513252	164.880737
YAL041W	CDC24	chrI	+	62773	65463	90.698654	15.357593	25.192413
YAL041W_id001	CDC24	chrI	+	62840	65404	66.294319	11.225317	18.413877
YAL040C	CLN3	chrI	-	65596	67848	68.557037	11.608453	19.042368
YAL040C_id001	CLN3	chrI	-	65778	67836	0.000000	0.000000	0.000000
YAL039C	CYC3	chrI	-	68629	69642	80.514069	13.633083	22.363548
YAL039C_id001	CYC3	chrI	-	68716	69525	39.451527	6.680148	10.958036
YAL038W	CDC19	chrI	+	71644	73448	8235.469727	1394.474854	2287.479980
YAL038W_id001	CDC19	chrI	+	71786	73288	16941.039062	2868.549561	4705.534180
YAL037C-B_mRNA	-	chrI	-	72326	73300	0.000000	0.000000	0.000000
YAL037C-A_id001	-	chrI	-	73426	73518	0.000000	0.000000	0.000000
YAL037W	-	chrI	+	73453	76400	169.284042	28.664101	47.020252
YAL037W_id002	-	chrI	+	74020	74823	0.035954	0.006088	0.009987
YAL036C	RBG1	chrI	-	74778	76207	0.000000	0.000000	0.000000
YAL036C_id001	RBG1	chrI	-	75043	76152	0.000000	0.000000	0.000000
YAL035W	FUN12	chrI	+	76365	79559	372.071289	63.001148	103.346336
YAL035W_id002	FUN12	chrI	+	76427	79435	253.814865	42.977322	70.499489
YAL034C-B_id001	-	chrI	-	79489	79842	1.600113	0.270940	0.444447
YAL034W-A	MTW1	chrI	+	79674	80744	13.152397	2.227036	3.653203
YAL034W-A_id002	MTW1	chrI	+	79718	80587	27.074306	4.584370	7.520145
YAL034C	FUN19	chrI	-	80549	82586	40.790840	6.906928	11.330043
YAL034C_id001	FUN19	chrI	-	80710	81951	0.665036	0.112608	0.184720
YAL033W	POP5	chrI	+	82701	83397	155.593811	26.345997	43.217659
YAL033W_id001	POP5	chrI	+	82706	83227	70.479225	11.933928	19.576273
YAL032C	PRP45	chrI	-	83192	84504	84.532547	14.313513	23.479717
YAL032C_id001	PRP45	chrI	-	83335	84474	3.939229	0.667012	1.094158
YAL031C	GIP4	chrI	-	84587	87031	45.188007	7.651481	12.551398
YAL031W-A_mRNA	-	chrI	+	84669	84977	0.000000	0.000000	0.000000
YAL031C_id001	GIP4	chrI	-	84749	87031	20.488100	3.469157	5.690764
YAL030W	SNC1	chrI	+	87264	88013	162.456131	27.507959	45.123734
YAL030W_id001	SNC1	chrI	+	87286	87752	0.000000	0.000000	0.000000
YAL029C_mRNA	MYO4	chrI	-	87855	92270	228.074722	38.618858	63.349918
YAL028W	FRT2	chrI	+	92852	94566	9.366627	1.586008	2.601670
YAL028W_id001	FRT2	chrI	+	92900	94486	4.496682	0.761403	1.248996
YAL027W	SAW1	chrI	+	94595	95583	42.051914	7.120461	11.680319
YAL027W_id002	SAW1	chrI	+	94687	95472	22.968439	3.889142	6.379702
YAL026C-A_mRNA	-	chrI	-	95386	95823	34.561161	5.852085	9.599690
YAL026C_mRNA	DRS2	chrI	-	95630	99697	301.477448	51.047813	83.738220
YNCA0001W_ncRNA	HRA1	chrI	+	99305	99868	42.951206	7.272733	11.930106
YAL025C	MAK16	chrI	-	99939	101168	157.230316	26.623098	43.672215
YAL025C_id002	MAK16	chrI	-	100225	101145	33.503494	5.672995	9.305914
YAL024C_mRNA	LTE1	chrI	-	101565	105872	63.636955	10.775357	17.675768
YAL023C	PMT2	chrI	-	106143	108671	935.677856	158.434097	259.893402
YAL023C_id001	PMT2	chrI	-	106272	108551	265.360443	44.932281	73.706383
YAL022C	FUN26	chrI	-	108732	110471	133.986023	22.687246	37.215889
YAL022C_id002	FUN26	chrI	-	108877	110430	115.285904	19.520840	32.021755
YAL021C	CCR4	chrI	-	110536	113403	146.768814	24.851700	40.766434
YAL021C_id001	CCR4	chrI	-	110846	113359	72.750610	12.318532	20.207172
YAL020C	ATS1	chrI	-	113468	114624	59.975727	10.155418	16.658829
YAL020C_id002	ATS1	chrI	-	113614	114615	33.677422	5.702446	9.354223
YAL019W-A_mRNA	-	chrI	+	114250	114819	3.435630	0.581740	0.954279
YAL019W_id001	FUN30	chrI	+	114919	118314	194.573029	32.946171	54.044506
YAL018C_id001	LDS1	chrI	-	118564	119541	0.611452	0.103534	0.169837
YAL017W_mRNA	PSK1	chrI	+	120225	124295	86.919678	14.717715	24.142767
YAL016C-B_mRNA	-	chrI	-	124307	124492	14.344086	2.428819	3.984206
YAL016C-A_mRNA	-	chrI	-	124755	125069	1.154272	0.195448	0.320610
YAL016W	TPD3	chrI	+	124786	126883	314.240936	53.208992	87.283401
YAL016W_id002	TPD3	chrI	+	124879	126786	60.393425	10.226146	16.774847
YAL015C	NTG1	chrI	-	126756	128110	49.154751	8.323152	13.653199
YAL015C_id002	NTG1	chrI	-	126903	128102	48.124790	8.148752	13.367118
YAL014C	SYN8	chrI	-	128031	129072	114.159966	19.330191	31.709015
YAL014C_id005	SYN8	chrI	-	128252	129019	81.356895	13.775795	22.597651
YAL013W	DEP1	chrI	+	129194	130583	33.430901	5.660703	9.285749
YAL013W_id002	DEP1	chrI	+	129270	130487	5.630585	0.953402	1.563948
YAL012W	CYS3	chrI	+	130686	132100	1343.616211	227.508453	373.202179
YAL012W_id001	CYS3	chrI	+	130799	131983	484.546875	82.046127	134.587494
YAL011W	SWC3	chrI	+	132169	134210	19.103168	3.234653	5.306086
YAL011W_id003	SWC3	chrI	+	132199	134076	23.284351	3.942634	6.467450
YAL010C	MDM10	chrI	-	134001	135688	53.125648	8.995525	14.756153
YAL010C_id004	MDM10	chrI	-	134184	135665	1.146060	0.194057	0.318329
YAL009W	SPO7	chrI	+	135408	136766	55.319408	9.366985	15.365491
YAL009W_id006	SPO7	chrI	+	135854	136633	50.418823	8.537191	14.004307
YAL008W	FUN14	chrI	+	136815	137718	83.817825	14.192492	23.281197
YAL008W_id001	FUN14	chrI	+	136914	137510	10.459177	1.771005	2.905136
YAL007C	ERP2	chrI	-	137408	138414	8.569900	1.451102	2.380371
YAL004W	-	chrI	+	137649	142140	3378.791748	572.115540	938.491455
YAL007C_id001	ERP2	chrI	-	137698	138345	0.860642	0.145729	0.239051
YNCA0002W_tRNA	TRN1	chrI	+	139152	139254	0.000000	0.000000	0.000000
YAL005C	SSA1	chrI	-	139381	141684	1.217850	0.206213	0.338269
YAL005C_id001	SSA1	chrI	-	139503	141431	53.157303	9.000885	14.764946
YAL004W_id002	-	chrI	+	140760	141407	0.141346	0.023933	0.039260
YAL003W	EFB1	chrI	+	142141	143496	4875.724121	825.584290	1354.278687
YAL003W_id001	EFB1	chrI	+	142174	143160	0.000000	0.000000	0.000000
YNCA0003W_snoRNA	SNR18	chrI	+	142367	142468	0.197066	0.033368	0.054737
YAL002W_id001	VPS8	chrI	+	143707	147531	97.506920	16.510405	27.083473
YAL001C_mRNA	TFC3	chrI	-	147594	151166	83.459373	14.131798	23.181635
YAR002W	NUP60	chrI	+	152215	154114	137.169373	23.226269	38.100098
YAR002W_id002	NUP60	chrI	+	152257	153876	73.361221	12.421924	20.376776
YAR002C-A	ERP1	chrI	-	153808	154750	504.964783	85.503403	140.258759
YAR002C-A_id001	ERP1	chrI	-	154065	154724	802.335205	135.855789	222.856232
YAR003W	SWD1	chrI	+	154958	156909	100.545471	17.024910	27.927460
YAR003W_id002	SWD1	chrI	+	155005	156285	30.613665	5.183673	8.503236
YAR007C	RFA1	chrI	-	156681	158698	117.080963	19.824789	32.520348
YAR007C_id001	RFA1	chrI	-	156754	158619	86.631172	14.668864	24.062632
YAR008W	SEN34	chrI	+	158847	159916	61.369598	10.391437	17.045988
YAR008W_id001	SEN34	chrI	+	158966	159793	34.782032	5.889484	9.661039
YAR009C	-	chrI	-	160597	164187	453.986084	76.871407	126.098946
YAR010C	-	chrI	-	164544	165866	700.387756	118.593491	194.539352
YNCA0004W_tRNA	TGA1	chrI	+	166267	166339	0.684932	0.115976	0.190246
YAR014C	BUD14	chrI	-	166565	169019	209.525635	35.478027	58.197735
YAR014C_id001	BUD14	chrI	-	166742	168871	3.598369	0.609295	0.999481
YAR015W	ADE1	chrI	+	169272	170638	389.203094	65.902000	108.104858
YAR015W_id001	ADE1	chrI	+	169375	170295	128.032562	21.679174	35.562260
YAR018C	KIN3	chrI	-	170177	171715	76.959084	13.031133	21.376116
YAR018C_id001	KIN3	chrI	-	170396	171703	7.738051	1.310249	2.149317
YAR019C_id001	CDC15	chrI	-	172211	175135	37.804916	6.401335	10.500674
YAR019W-A_mRNA	-	chrI	+	174998	175330	2.260137	0.382699	0.627775
YAR020C_mRNA	PAU7	chrI	-	176856	177023	16.952381	2.870470	4.708685
YAR023C	DFP1	chrI	-	179245	180697	19.564579	3.312782	5.434248
YAR023C_id002	DFP1	chrI	-	179281	179820	2.258647	0.382446	0.627361
YNCA0005W_tRNA	SUP56	chrI	+	181141	181254	0.000000	0.000000	0.000000
YNCA0006C_tRNA	-	chrI	-	182522	182603	0.182927	0.030974	0.050810
YAR027W	UIP3	chrI	+	183671	184687	133.472504	22.600294	37.073254
YAR027W_id003	UIP3	chrI	+	183770	184477	0.493579	0.083576	0.137096
YAR028W	KTD1	chrI	+	184832	185977	21.045992	3.563622	5.845724
YAR028W_id002	KTD1	chrI	+	184892	185596	9.115162	1.543429	2.531823
YAR029W	DFP2	chrI	+	185009	186754	85.517212	14.480243	23.753216
YAR029W_id003	DFP2	chrI	+	186321	186545	0.947992	0.160519	0.263314
YAR030C_id001	-	chrI	-	186512	186853	3.098432	0.524643	0.860619
YAR031W_mRNA	PRM9	chrI	+	186836	187732	99.003448	16.763805	27.499147
YAR033W	MST28	chrI	+	188043	189258	57.357227	9.712039	15.931515
YAR033W_id003	MST28	chrI	+	188107	188811	12.789510	2.165590	3.552408
YAR035W_id001	YAT1	chrI	+	190193	192256	9.262113	1.568312	2.572640
YAR035C-A_mRNA	-	chrI	-	192337	192417	1.753086	0.296842	0.486936
YAR042W	SWH1	chrI	+	192583	196349	137.753601	23.325195	38.262371
YAR042W_id002	SWH1	chrI	+	192619	196185	0.565223	0.095707	0.156996
YAR047C_mRNA	-	chrI	-	201467	201787	16.171339	2.738219	4.491743
YAR050W_mRNA	FLO1	chrI	+	203403	208016	12.903337	2.184864	3.584024
YAR053W_id001	-	chrI	+	208367	208663	3.346801	0.566699	0.929606
YAR060C_mRNA	-	chrI	-	217157	217492	9.035714	1.529977	2.509755
YAR064W_mRNA	-	chrI	+	220198	220497	8.126667	1.376052	2.257259
YAR066W_mRNA	-	chrI	+	221049	221660	18.614380	3.151889	5.170321
YAR068W_mRNA	-	chrI	+	222406	222891	20.248972	3.428667	5.624344
YAR069C_mRNA	-	chrI	-	224011	224304	0.904762	0.153199	0.251306
YAR070C_mRNA	-	chrI	-	224563	224862	1.546667	0.261890	0.429601
YAR071W_mRNA	PHO11	chrI	+	225460	226863	30.222937	5.117513	8.394708
YAR073W_mRNA	IMD1	chrI	+	227742	228953	10.920792	1.849168	3.033354
YAR075W_mRNA	-	chrI	+	228844	229317	3.318565	0.561918	0.921763
YBL113C_mRNA	-	chrII	-	280	2658	52.806641	8.941509	14.667545
YBL113W-A_mRNA	-	chrII	+	646	1128	0.000000	0.000000	0.000000
YBL112C_mRNA	-	chrII	-	2582	2899	31.764135	5.378478	8.822790
YBL111C_mRNA	-	chrII	-	2907	5009	34.396706	5.824238	9.554011
YBL108C-A_mRNA	PAU9	chrII	-	7605	7733	6.310078	1.068457	1.752684
YBL108W_mRNA	-	chrII	+	8177	8482	0.653595	0.110670	0.181542
YBL107W-A_mRNA	-	chrII	+	9268	9372	1.400000	0.237056	0.388863
YBL107C	MIX23	chrII	-	9730	10551	71.414024	12.092213	19.835922
YBL107C_id001	MIX23	chrII	-	9961	10551	16.774401	2.840333	4.659249
YBL106C_mRNA	SRO77	chrII	-	10847	13879	83.629417	14.160590	23.228865
YBL105C	PKC1	chrII	-	14104	17962	163.217651	27.636906	45.335251
YBL105C_id001	PKC1	chrII	-	14241	17696	1.605046	0.271775	0.445817
YBL104C_id001	SEA4	chrII	-	18177	21293	99.832207	16.904137	27.729343
YBL103C	RTG3	chrII	-	21573	23790	50.897099	8.618175	14.137153
YBL103C_id003	RTG3	chrII	-	22076	23536	11.387571	1.928206	3.163006
YBL102W	SFT2	chrII	+	23879	24938	270.902954	45.870770	75.245865
YBL102W_id002	SFT2	chrII	+	24098	24745	65.549156	11.099142	18.206900
YBL101C_id001	ECM21	chrII	-	24946	28299	56.722717	9.604601	15.755273
YBL100W-C_id001	-	chrII	+	28427	28546	39.683334	6.719399	11.022424
YBL100W-A	-	chrII	+	29935	31251	10.687236	1.809621	2.968481
YBL100W-B	-	chrII	+	29935	35248	122.510902	20.744217	34.028568
YNCB0002W_tRNA	-	chrII	+	36398	36488	0.000000	0.000000	0.000000
YBL099W	ATP1	chrII	+	36702	38982	656.417114	111.148132	182.326080
YBL100C_mRNA	-	chrII	-	36989	37303	0.000000	0.000000	0.000000
YBL099W_id001	ATP1	chrII	+	37053	38690	0.734255	0.124328	0.203946
YBL098W_mRNA	BNA4	chrII	+	39145	40527	88.944321	15.060539	24.705130
YBL097W_mRNA	BRN1	chrII	+	40831	43095	32.372185	5.481436	8.991681
YBL096C_id001	-	chrII	-	43174	43482	17.177750	2.908631	4.771283
YBL095W_id001	MRX3	chrII	+	43277	44089	13.984301	2.367898	3.884272
YBL095W	MRX3	chrII	+	43277	44341	69.540962	11.775056	19.315662
YBL094C_mRNA	-	chrII	-	43765	44097	1.959679	0.331824	0.544319
YBL093C	ROX3	chrII	-	43818	44998	176.111771	29.820208	48.916718
YBL093C_id001	ROX3	chrII	-	44256	44918	62.656349	10.609316	17.403395
YBL092W	RPL32	chrII	+	45281	46514	1692.125977	286.520050	470.004059
YBL092W_id002	RPL32	chrII	+	45645	46370	7002.615723	1185.721313	1945.042969
YBL091C-A	SCS22	chrII	-	46322	47185	96.558578	16.349827	26.820061
YBL091C-A_id002	SCS22	chrII	-	46565	47180	0.000000	0.000000	0.000000
YBL091C	MAP2	chrII	-	47010	48636	285.683990	48.373573	79.351440
YBL091C_id002	MAP2	chrII	-	47363	48628	182.657227	30.928520	50.734779
YBL090W	MRP21	chrII	+	48785	49577	86.711212	14.682417	24.084864
YBL090W_id001	MRP21	chrII	+	48825	49358	81.026161	13.719793	22.505785
YBL089W	AVT5	chrII	+	49558	51234	58.921322	9.976880	16.365955
YBL089W_id001	AVT5	chrII	+	49574	50953	38.411987	6.504128	10.669294
YBL088C_mRNA	TEL1	chrII	-	51019	59382	56.646751	9.591738	15.734173
YBL087C	RPL23A	chrII	-	59593	60845	2587.008057	438.046387	718.566040
YBL087C_id002	RPL23A	chrII	-	59822	60739	0.000000	0.000000	0.000000
YBL086C_id001	-	chrII	-	61202	62602	50.563885	8.561753	14.044599
YBL085W	BOI1	chrII	+	63674	66938	73.829636	12.501239	20.506882
YBL085W_id002	BOI1	chrII	+	63876	66818	36.972553	6.260395	10.269477
YBL084C_mRNA	CDC27	chrII	-	67169	69445	61.579269	10.426939	17.104227
YBL083C	-	chrII	-	69698	71093	20.402254	3.454621	5.666920
YBL083C_id002	-	chrII	-	69713	70138	0.055295	0.009363	0.015359
YBL082C	ALG3	chrII	-	69715	71173	68.143883	11.538495	18.927610
YBL082C_id001	ALG3	chrII	-	69751	71127	122.750885	20.784851	34.095226
YBL081W	-	chrII	+	71317	73109	20.275133	3.433096	5.631611
YBL081W_id002	-	chrII	+	71866	72972	1.717597	0.290833	0.477079
YBL080C	PET112	chrII	-	72946	74748	32.681248	5.533768	9.077527
YBL080C_id002	PET112	chrII	-	73070	74695	13.773690	2.332237	3.825773
YBL079W_mRNA	NUP170	chrII	+	75259	79767	293.140839	49.636208	81.422646
YBL078C	ATG8	chrII	-	79897	80775	33.628021	5.694080	9.340502
YBL078C_id001	ATG8	chrII	-	80378	80731	3.262619	0.552445	0.906223
YBL077W_mRNA	-	chrII	+	80897	81328	6.634293	1.123355	1.842738
YBL076C	ILS1	chrII	-	80947	84307	1347.034790	228.087311	374.151703
YBL076C_id001	ILS1	chrII	-	81043	84261	1571.983276	266.176819	436.633270
YBL075C	SSA3	chrII	-	84418	86984	53.866261	9.120931	14.961865
YBL075C_id002	SSA3	chrII	-	84499	86448	5.682575	0.962205	1.578389
YBL074C	AAR2	chrII	-	86433	87808	26.901276	4.555071	7.472085
YBL074C_id002	AAR2	chrII	-	86722	87789	5.914958	1.001553	1.642936
YBL073W_mRNA	-	chrII	+	87646	87957	15.894124	2.691280	4.414744
YNCB0003W_snoRNA	SNR56	chrII	+	88190	88277	79.604340	13.479043	22.110861
YBL072C	RPS8A	chrII	-	88246	89465	6540.963867	1107.551758	1816.814819
YBL072C_id001	RPS8A	chrII	-	88523	89440	0.000000	0.000000	0.000000
YBL071C-B_mRNA	-	chrII	-	89458	89556	9.767760	1.653931	2.713088
YBL071W-A	KTI11	chrII	+	89935	90746	245.053665	41.493828	68.065979
YBL071W-A_id003	KTI11	chrII	+	89978	90226	45.796173	7.754458	12.720322
YBL071C_id001	-	chrII	-	90223	90531	2.728965	0.462083	0.757996
YBL070C_mRNA	-	chrII	-	90605	90925	5.146388	0.871415	1.429458
YBL069W_id001	AST1	chrII	+	90741	92030	130.993790	22.180586	36.384769
YBL068W-A	-	chrII	+	91120	92228	32.928921	5.575705	9.146320
YBL068W-A_id001	-	chrII	+	91794	92030	0.146695	0.024839	0.040746
YBL068W	PRS4	chrII	+	92356	93912	172.173050	29.153282	47.822701
YBL068W_id002	PRS4	chrII	+	92414	93394	128.788025	21.807093	35.772095
YBL067C_mRNA	UBP13	chrII	-	93639	95882	272.965485	46.220009	75.818748
YBL066C_mRNA	SEF1	chrII	-	96669	100115	50.395752	8.533284	13.997898
YBL065W_mRNA	-	chrII	+	99963	100307	3.550284	0.601153	0.986125
YBL064C	PRX1	chrII	-	100306	101420	74.934608	12.688338	20.813799
YBL064C_id002	PRX1	chrII	-	100371	101156	117.216164	19.847683	32.557899
YBL063W_mRNA	KIP1	chrII	+	101886	105221	43.133118	7.303535	11.980633
YBL061C	SKT5	chrII	-	105195	107514	118.457382	20.057852	32.902664
YBL062W_mRNA	-	chrII	+	105308	105688	0.003977	0.000673	0.001105
YBL061C_id002	SKT5	chrII	-	105316	107406	36.644329	6.204818	10.178310
YBL060W	YEL1	chrII	+	107701	110033	29.312822	4.963408	8.141914
YBL060W_id004	YEL1	chrII	+	107932	109995	8.638320	1.462688	2.399375
YBL059C-A	CMC2	chrII	-	109917	111201	87.633942	14.838659	24.341160
YBL059C-A_id001	CMC2	chrII	-	110125	110539	0.000000	0.000000	0.000000
YBL059W_mRNA	IAI11	chrII	+	110594	111244	5.828321	0.986883	1.618871
YBL058W_id001	SHP1	chrII	+	111437	112708	523.704529	88.676521	145.463913
YBL057C	PTH2	chrII	-	112277	113442	366.780518	62.105286	101.876770
YBL057C_id001	PTH2	chrII	-	112801	113427	0.619849	0.104956	0.172169
YBL056W	PTC3	chrII	+	113626	115581	380.352356	64.403343	105.646477
YBL056W_id001	PTC3	chrII	+	113762	115168	125.682739	21.281288	34.909573
YBL055C	-	chrII	-	115477	117224	144.354233	24.442848	40.095760
YBL055C_id003	-	chrII	-	115573	116829	64.338905	10.894216	17.870741
YBL054W	TOD6	chrII	+	117412	119359	110.469055	18.705225	30.683828
YBL054W_id001	TOD6	chrII	+	117589	119166	40.974113	6.937962	11.380949
YBL053W_mRNA	-	chrII	+	119335	119709	4.756824	0.805452	1.321253
YBL052C_id001	SAS3	chrII	-	119379	121874	97.901176	16.577162	27.192982
YBL051C	PIN4	chrII	-	122304	124824	172.711777	29.244503	47.972336
YBL051C_id001	PIN4	chrII	-	122753	124759	0.376000	0.063666	0.104438
YBL050W	SEC17	chrII	+	125048	126230	258.275574	43.732635	71.738487
YBL050W_id002	SEC17	chrII	+	125125	126119	0.000000	0.000000	0.000000
YBL049W_id001	MOH1	chrII	+	126828	127244	52.223026	8.842689	14.505442
YBL048W_mRNA	RRT1	chrII	+	127299	127610	29.179487	4.940830	8.104879
YBL047C	EDE1	chrII	-	127672	132169	293.534790	49.702919	81.532074
YBL047C_id002	EDE1	chrII	-	127895	132040	89.350311	15.129283	24.817898
YBL046W	PSY4	chrII	+	132406	133937	28.435503	4.814855	7.898231
YBL046W_id003	PSY4	chrII	+	132424	133749	23.849237	4.038283	6.624352
YBL045C	COR1	chrII	-	133932	135777	222.532532	37.680428	61.810524
YBL045C_id001	COR1	chrII	-	134143	135516	65.889854	11.156831	18.301533
YBL044W_mRNA	-	chrII	+	135998	136366	8.853659	1.499150	2.459188
YBL043W	ECM13	chrII	+	136557	137655	16.037273	2.715519	4.454505
YBL043W_id001	ECM13	chrII	+	136688	137461	6.493589	1.099530	1.803656
YBL042C	FUI1	chrII	-	138180	140319	245.367172	41.546913	68.153061
YBL042C_id001	FUI1	chrII	-	138341	140260	86.308434	14.614216	23.972986
YBL041W	PRE7	chrII	+	141010	142040	320.258209	54.227875	88.954758
YBL041W_id001	PRE7	chrII	+	141247	141972	343.888885	58.229149	95.518402
YBL040C	ERD2	chrII	-	142012	143165	348.616211	59.029602	96.831467
YBL040C_id001	ERD2	chrII	-	142112	142868	0.000000	0.000000	0.000000
YBL039W-B	MIN6	chrII	+	143099	143749	46.359051	7.849769	12.876667
YBL039W-B_id002	MIN6	chrII	+	143393	143572	0.158973	0.026918	0.044156
YBL039C-A	-	chrII	-	143808	145725	1556.119141	263.490601	432.226868
YBL039C_id001	URA7	chrII	-	143989	145728	78.165070	13.235336	21.711090
YBL039C-A_id002	-	chrII	-	144948	145031	30.777611	5.211433	8.548774
YBL038W_id001	MRPL16	chrII	+	146187	146885	223.065811	37.770725	61.958645
YBL037W_mRNA	APL3	chrII	+	147209	150286	67.751137	11.471993	18.818521
YBL036C	-	chrII	-	150310	152281	138.412109	23.436697	38.445278
YBL036C_id002	-	chrII	-	150447	151220	215.368637	36.467396	59.820683
YBL035C	POL12	chrII	-	151364	153703	32.435699	5.492190	9.009323
YBL035C_id002	POL12	chrII	-	151493	153610	43.529499	7.370653	12.090732
YBL034C_mRNA	STU1	chrII	-	153848	158389	89.073975	15.082493	24.741142
YBL033C_id001	RIB1	chrII	-	158656	159693	183.331406	31.042677	50.922039
YBL032W	HEK2	chrII	+	160086	161535	486.194641	82.325134	135.045181
YBL032W_id001	HEK2	chrII	+	160184	161329	59.270260	10.035965	16.462877
YBL031W	SHE1	chrII	+	161665	162887	39.533459	6.694021	10.980794
YBL031W_id002	SHE1	chrII	+	161699	162715	18.002792	3.048331	5.000446
YBL030C	PET9	chrII	-	162718	164145	313.079651	53.012363	86.960846
YBL030C_id001	PET9	chrII	-	163041	163997	34.817131	5.895427	9.670789
YBL029C-A	-	chrII	-	164358	166047	23.901457	4.047125	6.638856
YBL029C-A_id002	-	chrII	-	164488	164772	19.763298	3.346430	5.489444
YBL029W_mRNA	-	chrII	+	166134	167264	27.507349	4.657695	7.640428
YBL028C	-	chrII	-	167221	167885	535.919861	90.744881	148.856827
YBL028C_id002	-	chrII	-	167518	167838	49.970463	8.461272	13.879770
YBL027W	RPL19B	chrII	+	168404	169761	5996.711914	1015.396057	1665.643677
YBL027W_id001	RPL19B	chrII	+	168423	169376	0.000000	0.000000	0.000000
YBL026W	LSM2	chrII	+	170581	171530	217.731354	36.867462	60.476952
YBL026W_id002	LSM2	chrII	+	170623	171038	0.000000	0.000000	0.000000
YBL025W	RRN10	chrII	+	171423	172503	48.732983	8.251736	13.536049
YBL025W_id001	RRN10	chrII	+	171481	171918	0.278230	0.047111	0.077281
YBL024W	NCL1	chrII	+	172504	174868	374.476837	63.408466	104.014496
YBL024W_id002	NCL1	chrII	+	172534	174588	251.310196	42.553219	69.803795
YBL023C	MCM2	chrII	-	174746	177643	71.388649	12.087917	19.828875
