Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
YAR029W_id003	DFP2	chrI	+	186321	186545	1.004776	0.180846	0.314079
YAR030C_id001	-	chrI	-	186512	186853	9.310051	1.675679	2.910195
YAR031W_mRNA	PRM9	chrI	+	186836	187732	128.303467	23.092829	40.105915
YAR033W	MST28	chrI	+	188043	189258	61.582855	11.084052	19.249962
YAR033W_id003	MST28	chrI	+	188107	188811	8.471272	1.524710	2.648004
YAR035W_id001	YAT1	chrI	+	190193	192256	18.831881	3.389475	5.886589
YAR035C-A_mRNA	-	chrI	-	192337	192417	8.345679	1.502105	2.608746
YAR042W	SWH1	chrI	+	192583	196349	234.315796	42.173565	73.243927
YAR042W_id002	SWH1	chrI	+	192619	196185	0.633141	0.113957	0.197911
YAR047C_mRNA	-	chrI	-	201467	201787	26.975079	4.855136	8.432042
YAR050W_mRNA	FLO1	chrI	+	203403	208016	24.444300	4.399632	7.640955
YAR053W_id001	-	chrI	+	208367	208663	15.218855	2.739181	4.757207
YAR060C_mRNA	-	chrI	-	217157	217492	11.842262	2.131441	3.701730
YAR064W_mRNA	-	chrI	+	220198	220497	21.040001	3.786906	6.576818
YAR066W_mRNA	-	chrI	+	221049	221660	21.022877	3.783824	6.571465
YAR068W_mRNA	-	chrI	+	222406	222891	30.263372	5.446983	9.459918
YAR069C_mRNA	-	chrI	-	224011	224304	7.571429	1.362751	2.366725
YAR070C_mRNA	-	chrI	-	224563	224862	3.550000	0.638950	1.109682
YAR071W_mRNA	PHO11	chrI	+	225460	226863	43.189461	7.773499	13.500437
YAR073W_mRNA	IMD1	chrI	+	227742	228953	6.228548	1.121051	1.946959
YAR075W_mRNA	-	chrI	+	228844	229317	1.843882	0.331873	0.576372
YBL113C_mRNA	-	chrII	-	280	2658	49.370090	8.885925	15.432418
YBL113W-A_mRNA	-	chrII	+	646	1128	0.000000	0.000000	0.000000
YBL112C_mRNA	-	chrII	-	2582	2899	34.589802	6.225680	10.812300
YBL111C_mRNA	-	chrII	-	2907	5009	31.510979	5.671535	9.849902
YBL108C-A_mRNA	PAU9	chrII	-	7605	7733	3.449613	0.620882	1.078302
YBL108W_mRNA	-	chrII	+	8177	8482	0.457516	0.082346	0.143013
YBL107W-A_mRNA	-	chrII	+	9268	9372	1.961905	0.353115	0.613265
YNCB0001W_tRNA	-	chrII	+	9583	9666	20.071426	3.612576	6.274054
YBL107C	MIX23	chrII	-	9730	10551	138.909653	25.001793	43.421265
YBL107C_id001	MIX23	chrII	-	9961	10551	66.261032	11.926059	20.712296
YBL106C_mRNA	SRO77	chrII	-	10847	13879	62.111443	11.179190	19.415192
YBL105C	PKC1	chrII	-	14104	17962	174.326981	31.376415	54.492237
YBL105C_id001	PKC1	chrII	-	14241	17696	9.551556	1.719146	2.985686
YBL104C_id001	SEA4	chrII	-	18177	21293	127.406799	22.931440	39.825630
YBL103C	RTG3	chrII	-	21573	23790	69.330254	12.478476	21.671694
YBL103C_id003	RTG3	chrII	-	22076	23536	6.426765	1.156728	2.008919
YBL102W	SFT2	chrII	+	23879	24938	219.361847	39.482063	68.569519
YBL102W_id002	SFT2	chrII	+	24098	24745	43.256863	7.785629	13.521506
YBL101C_id001	ECM21	chrII	-	24946	28299	163.775192	29.477242	51.193897
YBL100W-C_id001	-	chrII	+	28427	28546	91.758331	16.515215	28.682404
YBL100W-A	-	chrII	+	29935	31251	14.205701	2.556827	4.440508
YBL100W-B	-	chrII	+	29935	35248	152.528625	27.453016	47.678368
YNCB0002W_tRNA	-	chrII	+	36398	36488	12.794520	2.302835	3.999393
YBL099W	ATP1	chrII	+	36702	38982	629.446960	113.291641	196.756546
YBL100C_mRNA	-	chrII	-	36989	37303	0.000000	0.000000	0.000000
YBL099W_id001	ATP1	chrII	+	37053	38690	0.610807	0.109937	0.190930
YBL098W_mRNA	BNA4	chrII	+	39145	40527	98.065796	17.650471	30.654030
YBL097W_mRNA	BRN1	chrII	+	40831	43095	31.414570	5.654183	9.819766
YBL096C_id001	-	chrII	-	43174	43482	16.326611	2.938561	5.103476
YBL095W_id001	MRX3	chrII	+	43277	44089	10.231975	1.841612	3.198376
YBL095W	MRX3	chrII	+	43277	44341	69.713036	12.547371	21.791344
YBL094C_mRNA	-	chrII	-	43765	44097	4.612617	0.830207	1.441841
YBL093C	ROX3	chrII	-	43818	44998	284.687653	51.239796	88.989479
YBL093C_id001	ROX3	chrII	-	44256	44918	56.016544	10.082194	17.510008
YBL092W	RPL32	chrII	+	45281	46514	439.647949	79.130478	137.427948
YBL092W_id002	RPL32	chrII	+	45645	46370	1616.849731	291.010315	505.405212
YBL091C-A	SCS22	chrII	-	46322	47185	127.602623	22.966686	39.886841
YBL091C-A_id002	SCS22	chrII	-	46565	47180	0.000000	0.000000	0.000000
YBL091C	MAP2	chrII	-	47010	48636	251.779327	45.316757	78.702789
YBL091C_id002	MAP2	chrII	-	47363	48628	172.138199	30.982468	53.808052
YBL090W	MRP21	chrII	+	48785	49577	102.487144	18.446253	32.036083
YBL090W_id001	MRP21	chrII	+	48825	49358	119.140404	21.443605	37.241665
YBL089W	AVT5	chrII	+	49558	51234	85.894958	15.459889	26.849594
YBL089W_id001	AVT5	chrII	+	49574	50953	31.742603	5.713224	9.922305
YBL088C_mRNA	TEL1	chrII	-	51019	59382	72.838959	13.109992	22.768467
YBL087C	RPL23A	chrII	-	59593	60845	643.483643	115.818047	201.144226
YBL087C_id002	RPL23A	chrII	-	59822	60739	0.000000	0.000000	0.000000
YBL086C_id001	-	chrII	-	61202	62602	87.613846	15.769267	27.386894
YBL085W	BOI1	chrII	+	63674	66938	84.272766	15.167918	26.342520
YBL085W_id002	BOI1	chrII	+	63876	66818	24.592731	4.426348	7.687353
YBL084C_mRNA	CDC27	chrII	-	67169	69445	83.777779	15.078828	26.187792
YBL083C	-	chrII	-	69698	71093	9.677902	1.741887	3.025180
YBL083C_id002	-	chrII	-	69713	70138	0.265216	0.047735	0.082903
YBL082C	ALG3	chrII	-	69715	71173	32.555187	5.859478	10.176308
YBL082C_id001	ALG3	chrII	-	69751	71127	49.084705	8.834560	15.343209
YBL081W	-	chrII	+	71317	73109	25.640953	4.615013	8.015013
YBL081W_id002	-	chrII	+	71866	72972	4.978105	0.895989	1.556088
YBL080C	PET112	chrII	-	72946	74748	33.627270	6.052438	10.511426
YBL080C_id002	PET112	chrII	-	73070	74695	22.788464	4.101604	7.123363
YBL079W_mRNA	NUP170	chrII	+	75259	79767	272.898651	49.117939	85.304398
YBL078C	ATG8	chrII	-	79897	80775	133.133148	23.962103	41.615608
YBL078C_id001	ATG8	chrII	-	80378	80731	46.225899	8.320015	14.449587
YBL077W_mRNA	-	chrII	+	80897	81328	3.203568	0.576597	1.001392
YBL076C	ILS1	chrII	-	80947	84307	563.124023	101.354446	176.024902
YBL076C_id001	ILS1	chrII	-	81043	84261	745.822449	134.237595	233.133942
YBL075C	SSA3	chrII	-	84418	86984	662.080872	119.165283	206.957458
YBL075C_id002	SSA3	chrII	-	84499	86448	434.142120	78.139503	135.706909
YBL074C	AAR2	chrII	-	86433	87808	20.445446	3.679894	6.390968
YBL074C_id002	AAR2	chrII	-	86722	87789	14.744789	2.653856	4.609020
YBL073W_mRNA	-	chrII	+	87646	87957	29.566637	5.321581	9.242128
YNCB0003W_snoRNA	SNR56	chrII	+	88190	88277	127.480881	22.944775	39.848785
YBL072C	RPS8A	chrII	-	88246	89465	1420.207031	255.617401	443.937347
YBL072C_id001	RPS8A	chrII	-	88523	89440	0.000000	0.000000	0.000000
YBL071C-B_mRNA	-	chrII	-	89458	89556	7.606353	1.369037	2.377642
YBL071W-A	KTI11	chrII	+	89935	90746	244.550247	44.015621	76.443069
YBL071W-A_id003	KTI11	chrII	+	89978	90226	64.477165	11.604987	20.154682
YBL071C_id001	-	chrII	-	90223	90531	2.478767	0.446143	0.774829
YBL070C_mRNA	-	chrII	-	90605	90925	6.771715	1.218814	2.116746
YBL069W_id001	AST1	chrII	+	90741	92030	154.426666	27.794640	48.271675
YBL068W-A	-	chrII	+	91120	92228	54.676304	9.840969	17.091068
YBL068W-A_id001	-	chrII	+	91794	92030	0.191168	0.034408	0.059757
YBL068W	PRS4	chrII	+	92356	93912	170.763809	30.735096	53.378441
YBL068W_id002	PRS4	chrII	+	92414	93394	114.107033	20.537668	35.668304
YBL067C_mRNA	UBP13	chrII	-	93639	95882	306.826080	55.224400	95.909653
YBL066C_mRNA	SEF1	chrII	-	96669	100115	65.303261	11.753673	20.412909
YBL065W_mRNA	-	chrII	+	99963	100307	4.176287	0.751673	1.305450
YBL064C	PRX1	chrII	-	100306	101420	281.476379	50.661808	87.985680
YBL064C_id002	PRX1	chrII	-	100371	101156	331.044159	59.583317	103.479897
YBL063W_mRNA	KIP1	chrII	+	101886	105221	58.040619	10.446499	18.142708
YBL061C	SKT5	chrII	-	105195	107514	157.479202	28.344053	49.225853
YBL062W_mRNA	-	chrII	+	105308	105688	8.126788	1.462708	2.540323
YBL061C_id002	SKT5	chrII	-	105316	107406	45.561184	8.200376	14.241805
YBL060W	YEL1	chrII	+	107701	110033	55.049133	9.908073	17.207609
YBL060W_id004	YEL1	chrII	+	107932	109995	9.727014	1.750726	3.040532
YBL059C-A	CMC2	chrII	-	109917	111201	98.348572	17.701366	30.742422
YBL059C-A_id001	CMC2	chrII	-	110125	110539	0.000000	0.000000	0.000000
YBL059W_mRNA	IAI11	chrII	+	110594	111244	8.977508	1.615826	2.806247
YBL058W_id001	SHP1	chrII	+	111437	112708	1069.249634	192.449966	334.232880
YBL057C	PTH2	chrII	-	112277	113442	424.018860	76.317459	132.542511
YBL057C_id001	PTH2	chrII	-	112801	113427	0.375507	0.067586	0.117378
YBL056W	PTC3	chrII	+	113626	115581	435.477051	78.379776	136.124191
YBL056W_id001	PTC3	chrII	+	113762	115168	85.141510	15.324281	26.614077
YBL055C	-	chrII	-	115477	117224	173.786697	31.279173	54.323357
YBL055C_id003	-	chrII	-	115573	116829	104.725975	18.849209	32.735912
YBL054W	TOD6	chrII	+	117412	119359	173.054932	31.147467	54.094612
YBL054W_id001	TOD6	chrII	+	117589	119166	49.480923	8.905873	15.467063
YBL053W_mRNA	-	chrII	+	119335	119709	3.688986	0.663966	1.153127
YBL052C_id001	SAS3	chrII	-	119379	121874	79.049179	14.227746	24.709696
YBL051C	PIN4	chrII	-	122304	124824	168.792236	30.380241	52.762154
YBL051C_id001	PIN4	chrII	-	122753	124759	0.541001	0.097373	0.169110
YBL050W	SEC17	chrII	+	125048	126230	351.638214	63.289959	109.917313
YBL050W_id002	SEC17	chrII	+	125125	126119	0.000000	0.000000	0.000000
YBL049W_id001	MOH1	chrII	+	126828	127244	103.669067	18.658981	32.405537
YBL048W_mRNA	RRT1	chrII	+	127299	127610	51.115383	9.200054	15.977972
YBL047C	EDE1	chrII	-	127672	132169	350.101654	63.013401	109.437012
YBL047C_id002	EDE1	chrII	-	127895	132040	90.935066	16.367039	28.425062
YBL046W	PSY4	chrII	+	132406	133937	36.162849	6.508807	11.304013
YBL046W_id003	PSY4	chrII	+	132424	133749	41.889645	7.539550	13.094131
YBL045C	COR1	chrII	-	133932	135777	277.431274	49.933750	86.721230
YBL045C_id001	COR1	chrII	-	134143	135516	26.598757	4.787404	8.314408
YBL044W_mRNA	-	chrII	+	135998	136366	5.932250	1.067722	1.854341
YBL043W	ECM13	chrII	+	136557	137655	63.659542	11.457827	19.899105
YBL043W_id001	ECM13	chrII	+	136688	137461	17.916237	3.224672	5.600371
YBL042C	FUI1	chrII	-	138180	140319	282.807983	50.901482	88.401917
YBL042C_id001	FUI1	chrII	-	138341	140260	85.570297	15.401456	26.748108
YBL041W	PRE7	chrII	+	141010	142040	619.580994	111.515907	193.672577
YBL041W_id001	PRE7	chrII	+	141247	141972	648.373596	116.698174	202.672745
YBL040C	ERD2	chrII	-	142012	143165	347.892944	62.615860	108.746597
YBL040C_id001	ERD2	chrII	-	142112	142868	0.000000	0.000000	0.000000
YBL039W-B	MIN6	chrII	+	143099	143749	72.702309	13.085399	22.725752
YBL039W-B_id002	MIN6	chrII	+	143393	143572	0.155678	0.028020	0.048663
YBL039C-A	-	chrII	-	143808	145725	899.016541	161.810394	281.020325
YBL039C_id001	URA7	chrII	-	143989	145728	63.321362	11.396959	19.793394
YBL039C-A_id002	-	chrII	-	144948	145031	25.275047	4.549155	7.900636
YBL038W_id001	MRPL16	chrII	+	146187	146885	340.992859	61.373940	106.589722
YBL037W_mRNA	APL3	chrII	+	147209	150286	88.899284	16.000626	27.788706
YBL036C	-	chrII	-	150310	152281	140.892487	25.358675	44.041069
YBL036C_id002	-	chrII	-	150447	151220	226.622040	40.788795	70.838959
YBL035C	POL12	chrII	-	151364	153703	28.332018	5.099367	8.856203
YBL035C_id002	POL12	chrII	-	151493	153610	20.610315	3.709569	6.442504
YBL034C_mRNA	STU1	chrII	-	153848	158389	73.009247	13.140643	22.821695
YBL033C_id001	RIB1	chrII	-	158656	159693	438.725433	78.964439	137.139587
YBL032W	HEK2	chrII	+	160086	161535	294.105377	52.934853	91.933334
YBL032W_id001	HEK2	chrII	+	160184	161329	50.545536	9.097489	15.799846
YBL031W	SHE1	chrII	+	161665	162887	27.281853	4.910352	8.527935
YBL031W_id002	SHE1	chrII	+	161699	162715	5.760007	1.036721	1.800500
YBL030C	PET9	chrII	-	162718	164145	338.179443	60.867569	105.710289
YBL030C_id001	PET9	chrII	-	163041	163997	17.406610	3.132946	5.441069
YBL029C-A	-	chrII	-	164358	166047	49.361290	8.884341	15.429666
YBL029C-A_id002	-	chrII	-	164488	164772	50.882175	9.158079	15.905075
YBL029W_mRNA	-	chrII	+	166134	167264	64.742821	11.652802	20.237722
YBL028C	-	chrII	-	167221	167885	301.046631	54.184181	94.103073
YBL028C_id002	-	chrII	-	167518	167838	32.457577	5.841909	10.145796
YBL027W	RPL19B	chrII	+	168404	169761	1512.203247	272.175415	472.694122
YBL027W_id001	RPL19B	chrII	+	168423	169376	0.000000	0.000000	0.000000
YBL026W	LSM2	chrII	+	170581	171530	169.750900	30.552788	53.061817
YBL026W_id002	LSM2	chrII	+	170623	171038	0.000000	0.000000	0.000000
YBL025W	RRN10	chrII	+	171423	172503	56.624023	10.191531	17.699898
YBL025W_id001	RRN10	chrII	+	171481	171918	0.381426	0.068651	0.119229
YBL024W	NCL1	chrII	+	172504	174868	274.604706	49.425003	85.837685
YBL024W_id002	NCL1	chrII	+	172534	174588	202.742447	36.490803	63.374527
