target_id	length	eff_length	est_counts	tpm
YAL042W_id005	1248	1096.96	4187.7	114.177
YAL041W_id003	2691	2539.96	3515.45	41.395
YAL041W_id001	2565	2413.96	106.555	1.32019
YAL040C_id003	2253	2101.96	1300.01	18.4976
YAL040C_id001	1755	1603.96	400.993	7.47718
YAL039C_id002	1014	862.96	1589	55.0716
YAL039C_id001	810	658.96	0	0
YAL038W_id004	1805	1653.96	33917.1	613.322
YAL038W_id001	1503	1351.96	168093	3718.61
YAL037C-B_mRNA	975	823.96	0	0
YAL037C-A_id001	93	9.96452	0	0
YAL037W_id001	2948	2796.96	326.566	3.49204
YAL037W_id002	804	652.96	180.762	8.27971
YAL036C_id004	1430	1278.96	2868.22	67.0733
YAL036C_id001	1110	958.96	1257.45	39.2181
YAL035W_id001	3195	3043.96	5891.54	57.8874
YAL035W_id002	3009	2857.96	5322.46	55.6995
YAL034C-B_id001	354	203.853	6.18109	0.906867
YAL034W-A_id001	1071	919.96	125.795	4.08967
YAL034W-A_id002	870	718.96	116.598	4.85043
YAL034C_id002	2038	1886.96	1091.43	17.2992
YAL034C_id001	1242	1090.96	0	0
YAL033W_id003	697	545.96	251.797	13.7938
YAL033W_id001	522	371.035	566.879	45.6952
YAL032C_id008	1313	1161.96	720.848	18.5544
YAL032C_id001	1140	988.96	393.476	11.8997
YAL031C_id003	2445	2293.96	178.11	2.32219
YAL031W-A_mRNA	309	160.336	129.772	24.2073
YAL031C_id001	2283	2131.96	974.118	13.6655
YAL030W_id002	750	598.96	524.25	26.1779
YAL030W_id001	354	203.853	613.065	89.9466
YAL029C_mRNA	4416	4264.96	8290.69	58.1394
YAL028W_id005	1715	1563.96	268.806	5.14052
YAL028W_id001	1587	1435.96	52.1944	1.08712
YAL027W_id001	989	837.96	336.266	12.002
YAL027W_id002	786	634.96	3.85545e-06	1.81603e-07
YAL026C-A_mRNA	438	287.064	343.845	35.8244
YAL026C_mRNA	4068	3916.96	6043.54	46.1463
YNCA0001W_ncRNA	564	412.96	592.349	42.9007
YAL025C_id001	1230	1078.96	1361.79	37.7486
YAL025C_id002	921	769.96	349.206	13.5646
YAL024C_mRNA	4308	4156.96	2703	19.4475
YAL023C_id006	2529	2377.96	17056.3	214.524
YAL023C_id001	2280	2128.96	1653.65	23.2312
YAL022C_id001	1740	1588.96	1896.5	35.6972
YAL022C_id002	1554	1402.96	433.499	9.2414
YAL021C_id002	2868	2716.96	1918.76	21.1218
YAL021C_id001	2514	2362.96	3137.24	39.7088
YAL020C_id001	1157	1005.96	1012.91	30.115
YAL020C_id002	1002	850.96	121.339	4.26466
YAL019W-A_mRNA	570	418.96	89.756	6.40746
YAL019W_id001	3396	3244.96	5462	50.3428
YAL018C_id001	978	826.96	23	0.831837
YAL017W_mRNA	4071	3919.96	4019	30.6642
YAL016C-B_mRNA	186	56.0808	10	5.33311
YAL016C-A_mRNA	315	166.006	135.582	24.4272
YAL016W_id001	2098	1946.96	3872.28	59.4846
YAL016W_id002	1908	1756.96	766.742	13.0522
YAL015C_id001	1355	1203.96	927.406	23.0384
YAL015C_id002	1200	1048.96	380.99	10.863
YAL014C_id001	1042	890.96	754.389	25.324
YAL014C_id005	768	616.96	573.611	27.807
YAL013W_id001	1390	1238.96	561	13.5425
YAL013W_id002	1218	1066.96	6.76179e-08	1.89543e-09
YAL012W_id002	1415	1263.96	13410	317.315
YAL012W_id001	1185	1033.96	0	0
YAL011W_id001	2042	1890.96	420.133	6.64506
YAL011W_id003	1878	1726.96	388.305	6.72489
YAL010C_id001	1688	1536.96	581.967	11.3248
YAL010C_id004	1482	1330.96	236.796	5.32114
YAL009W_id001	1359	1207.96	462.736	11.4571
YAL009W_id006	780	628.96	584.063	27.7735
YAL008W_id005	904	752.96	479.877	19.0613
YAL008W_id001	597	445.96	575.767	38.6141
YAL007C_id002	1007	855.96	1693.62	59.1775
YAL004W_id001	4492	4340.96	676.775	4.66287
YAL007C_id001	648	496.96	1743.23	104.913
YNCA0002W_tRNA	72	6.03333	0	0
YAL005C_id002	2304	2152.96	81442.4	1131.38
YAL005C_id001	1929	1777.96	52798.3	888.164
YAL004W_id002	648	496.96	0	0
YAL003W_id003	1356	1204.96	6770.77	168.058
YAL003W_id001	621	469.96	20472.2	1302.86
YNCA0003W_snoRNA	102	12.5941	0	0
YAL002W_id001	3825	3673.96	4661	37.9437
YAL001C_mRNA	3483	3331.96	2300	20.6454
YAR002W_id001	1900	1748.96	1592.69	27.2362
YAR002W_id002	1620	1468.96	719.292	14.645
YAR002C-A_id004	943	791.96	2322.76	87.7194
YAR002C-A_id001	660	508.96	3826.26	224.846
YAR003W_id001	1952	1800.96	1163.46	19.3216
YAR003W_id002	1281	1129.96	411.021	10.8792
YAR007C_id002	2018	1866.96	1763.76	28.2553
YAR007C_id001	1866	1714.96	357.754	6.23915
YAR008W_id002	1070	918.96	599.982	19.527
YAR008W_id001	828	676.96	23.0179	1.01695
YAR009C	3591	3439.96	5882.19	51.1423
YAR010C	1323	1171.96	4966.96	126.757
YNCA0004W_tRNA	73	5.58228	3.6	19.2879
YAR014C_id002	2455	2303.96	2396.12	31.1048
YAR014C_id001	2130	1978.96	1254.88	18.9653
YAR015W_id003	1367	1215.96	1189.73	29.2634
YAR015W_id001	921	769.96	1023.19	39.745
YAR018C_id002	1539	1387.96	514.078	11.0776
YAR018C_id001	1308	1156.96	546	14.1146
YAR019C_id001	2925	2773.96	1346.63	14.5192
YAR019W-A_mRNA	333	183.447	26.3708	4.29939
YAR020C_mRNA	168	43.9169	22	14.9825
YAR023C_id001	1453	1301.96	349.376	8.02583
YAR023C_id002	540	388.96	12.6241	0.970714
YNCA0005W_tRNA	82	7.03358	13.1	55.7044
YNCA0006C_tRNA	82	7.03358	10.3	43.7981
YAR027W_id001	1017	865.96	1091.23	37.6888
YAR027W_id003	708	556.96	6.69637e-06	3.59592e-07
YAR028W_id001	1146	994.96	361.033	10.8526
YAR028W_id002	705	553.96	56.9304	3.07369
YAR029W_id001	1746	1594.96	965.965	18.1137
YAR029W_id003	225	85.0052	37.5178	13.2004
YAR030C_id001	342	192.128	32.5538	5.06764
YAR031W_mRNA	897	745.96	550.403	22.0678
YAR033W_id001	1216	1064.96	657.38	18.462
YAR033W_id003	705	553.96	0	0
YAR035W_id001	2064	1912.96	331	5.17508
YAR035C-A_mRNA	81	7	5	21.3632
YAR042W_id001	3767	3615.96	7049	58.304
YAR042W_id002	3567	3415.96	8.06163e-06	7.05837e-08
YAR047C_mRNA	321	171.75	84	14.6278
YAR050W_mRNA	4614	4462.96	1053.18	7.05785
YAR053W_id001	297	148.868	38	7.63443
YAR060C_mRNA	336	186.28	92.5	14.8515
YAR064W_mRNA	300	151.732	74.0548	14.5973
YAR066W_mRNA	612	460.96	168	10.9004
YAR068W_mRNA	486	335.035	139.654	12.4669
YAR069C_mRNA	294	146.032	31	6.34904
YAR070C_mRNA	300	151.732	0	0
YAR071W_mRNA	1404	1252.96	157.824	3.76731
YAR073W_mRNA	1212	1060.96	3.15436	0.0889216
YAR075W_mRNA	474	323.035	0	0
YBL113C_mRNA	2379	2227.96	823.648	11.0568
YBL113W-A_mRNA	483	332.035	0	0
YBL112C_mRNA	318	168.956	18.8819	3.34247
YBL111C_mRNA	2004	1852.96	2.08873	0.0337141
YBL109W_mRNA	336	186.28	0	0
YBL108C-A_mRNA	129	22.6659	0	0
YBL108W_mRNA	306	157.497	0	0
YBL107W-A_mRNA	105	13.5347	12.1022	26.743
YNCB0001W_tRNA	84	7.5479	6.14286	24.341
YBL107C_id002	822	670.96	287.554	12.8179
YBL107C_id001	591	439.96	186.446	12.6746
YBL106C_mRNA	3033	2881.96	2132	22.1255
YBL105C_id002	3859	3707.96	5213.72	42.054
YBL105C_id001	3456	3304.96	6.27694	0.0568037
YBL104C_id001	3117	2965.96	2456	24.7661
YBL103C_id001	2218	2066.96	942.009	13.6307
YBL103C_id003	1461	1309.96	145.991	3.3332
YBL102W_id001	1060	908.96	966.321	31.7959
YBL102W_id002	648	496.96	499.679	30.0721
YBL101C_id001	3354	3202.96	2778	25.9403
YBL100W-C_id001	120	18.8472	92	145.994
YBL100W-A	1317	1165.96	0	0
YBL100W-B	5313	5161.96	2725.12	15.7894
YNCB0002W_tRNA	73	5.58228	11.5	61.6142
YBL099W_id002	2281	2129.96	6379.94	89.586
YBL100C_mRNA	315	166.006	0	0
YBL099W_id001	1638	1486.96	3661.06	73.638
YBL098W_mRNA	1383	1231.96	1347	32.7014
YBL097W_mRNA	2265	2113.96	714	10.1017
YBL096C_id001	309	160.336	88.953	16.593
YBL095W_id001	813	661.96	679.424	30.6976
YBL095W_id003	1065	913.96	54.2121	1.77404
YBL094C_mRNA	333	183.447	0	0
YBL093C_id002	1181	1029.96	1380.77	40.0956
YBL093C_id001	663	511.96	522.638	30.5323
YBL092W_id001	1234	1082.96	2567.97	70.9206
YBL092W_id002	726	574.96	19601.6	1019.65
YBL091C-A_id001	864	712.96	309.768	12.9947
YBL091C-A_id002	528	376.96	377.627	29.9614
YBL091C_id001	1627	1475.96	1766.28	35.7915
YBL091C_id002	1266	1114.96	2901.73	77.838
YBL090W_id003	793	641.96	453.586	21.1323
YBL090W_id001	534	382.96	412.414	32.2089
YBL089W_id004	1677	1525.96	667.075	13.0745
YBL089W_id001	1380	1228.96	642.759	15.6425
YBL088C_mRNA	8364	8212.96	6037.17	21.9851
YBL087C_id001	1253	1101.96	1893.02	51.3788
YBL087C_id002	414	263.254	10333.3	1173.97
YBL086C_id001	1401	1249.96	749	17.9218
YBL085W_id001	3265	3113.96	3171.41	30.4602
YBL085W_id002	2943	2791.96	146.595	1.57038
YBL084C_mRNA	2277	2125.96	1195	16.8115
YBL083C_id001	1396	1244.96	454.184	10.9112
YBL083C_id002	426	275.092	0	0
YBL082C_id003	1459	1307.96	1272.81	29.1048
YBL082C_id001	1377	1225.96	0.00146838	3.58226e-05
YBL081W_id001	1793	1641.96	324.436	5.90963
YBL081W_id002	1107	955.96	22.1115	0.691787
YBL080C_id001	1803	1651.96	517.548	9.37014
YBL080C_id002	1626	1474.96	150.905	3.05997
YBL079W_mRNA	4509	4357.96	11332	77.7711
YBL078C_id016	879	727.96	143.062	5.87776
YBL078C_id001	354	203.853	76.9379	11.288
YBL077W_mRNA	432	281.064	202.076	21.5033
YBL076C_id002	3361	3209.96	22691.1	211.422
YBL076C_id001	3219	3067.96	10305.8	100.468
YBL075C_id001	2567	2415.96	1594.39	19.7378
YBL075C_id002	1950	1798.96	442.794	7.36164
YBL074C_id001	1376	1224.96	224.333	5.47729
YBL074C_id002	1068	916.96	343.548	11.2055
YBL073W_mRNA	312	163.206	79.9357	14.6487
YNCB0003W_snoRNA	88	8.44379	49	173.562
YBL072C_id002	1220	1068.96	17694.8	495.085
YBL072C_id001	911	759.96	6943.3	273.256
YBL071C-B_mRNA	99	11.6982	6	15.3401
YBL071W-A_id001	812	660.96	1442.23	65.2608
YBL071W-A_id003	249	105.304	514.225	146.051
YBL071C_id001	309	160.336	274.144	51.1379
YBL070C_mRNA	321	171.75	95.1836	16.5753
YBL069W_id001	1290	1138.96	1063.8	27.9349
YBL068W-A_id002	1109	957.96	659.42	20.5878
YBL068W-A_id001	237	94.7346	0	0
YBL068W_id001	1557	1405.96	1375.83	29.2676
YBL068W_id002	981	829.96	1206.83	43.4893
YBL067C_mRNA	2244	2092.96	4248.34	60.709
YBL066C_mRNA	3447	3295.96	1922.99	17.4498
YBL065W_mRNA	345	195.011	38.01	5.82952
YBL064C_id001	1115	963.96	1125.11	34.9084
YBL064C_id002	786	634.96	1607.89	75.7365
YBL063W_mRNA	3336	3184.96	1387	13.0247
YBL061C_id001	2320	2168.96	2402.21	33.1249
YBL062W_mRNA	381	230.422	151.767	19.6992
YBL061C_id002	2091	1939.96	456.019	7.03048
YBL060W_id001	2333	2181.96	758.051	10.3907
YBL060W_id004	2064	1912.96	219.404	3.43032
YBL059C-A_id004	1285	1133.96	404.155	10.6597
YBL059C-A_id001	330	180.502	368.292	61.0246
YBL059W_mRNA	582	430.96	190.097	13.1927
YBL058W_id001	1272	1120.96	3726.87	99.4372
YBL057C_id002	1166	1014.96	2515.99	74.1404
YBL057C_id001	627	475.96	607.14	38.1517
YBL056W_id003	1956	1804.96	2188.14	36.2578
YBL056W_id001	1407	1255.96	2330.41	55.4947
YBL055C_id001	1748	1596.96	1595.18	29.8751
YBL055C_id003	1257	1105.96	1010.28	27.3209
YBL054W_id002	1948	1796.96	1694.97	28.211
YBL054W_id001	1578	1426.96	810.03	16.9779
YBL053W_mRNA	375	224.513	24.3906	3.2492
YBL052C_id001	2496	2344.96	1725.61	22.0091
YBL051C_id004	2521	2369.96	1706	21.5295
YBL051C_id001	2007	1855.96	361.998	5.83354
YBL050W_id001	1183	1031.96	703.737	20.3959
YBL050W_id002	879	727.96	830.263	34.1117
YBL049W_id001	417	266.227	436	48.9812
YBL048W_mRNA	312	163.206	93	17.0429
YBL047C_id001	4498	4346.96	9669.52	66.5294
YBL047C_id002	4146	3994.96	3429.48	25.675
YBL046W_id001	1532	1380.96	328.481	7.11416
YBL046W_id003	1326	1174.96	162.519	4.13691
YBL045C_id003	1846	1694.96	2046.88	36.1183
YBL045C_id001	1374	1222.96	1774.12	43.3876
YBL044W_mRNA	369	218.535	10	1.36859
YBL043W_id003	1099	947.96	134.173	4.2332
YBL043W_id001	774	622.96	49.8272	2.39222
YBL042C_id005	2140	1988.96	4941.21	74.3023
YBL042C_id001	1920	1768.96	1.78563	0.0301904
YBL041W_id015	1031	879.96	1806.08	61.386
YBL041W_id001	726	574.96	1520.92	79.1158
YBL040C_id002	1154	1002.96	630.506	18.8019
YBL040C_id001	660	508.96	1400.49	82.2986
YBL039W-B_id001	651	499.96	223	13.3403
YBL039W-B_id002	180	51.8371	0	0
YBL039C-A_id001	1918	1766.96	1528.49	25.872
YBL039C_id001	1740	1588.96	14042.5	264.318
YBL039C-A_id002	84	7.5479	0	0
YBL038W_id001	699	547.96	1086	59.2756
YBL037W_mRNA	3078	2926.96	1484	15.1639
YBL036C_id001	1972	1820.96	614.094	10.0862
YBL036C_id002	774	622.96	1901.92	91.3116
YBL035C_id001	2340	2188.96	1156.03	15.7953
YBL035C_id002	2118	1966.96	292.958	4.45456
YBL034C_mRNA	4542	4390.96	3513	23.9284
YBL033C_id001	1038	886.96	1812	61.1011
YBL032W_id003	1450	1298.96	3191.85	73.4923
YBL032W_id001	1146	994.96	298.148	8.96233
YBL031W_id001	1223	1071.96	234.166	6.53341
YBL031W_id002	1017	865.96	209.834	7.24724
YBL030C_id009	1428	1276.96	1355.58	31.75
YBL030C_id001	957	805.96	1739.42	64.5483
YBL029C-A_id001	1690	1538.96	377.772	7.3417
YBL029C-A_id002	285	137.579	171.228	37.2237
YBL029W_mRNA	1131	979.96	545	16.6335
YBL028C_id001	665	513.96	1438.8	83.7273
YBL028C_id002	321	171.75	201.195	35.0361
YBL027W_id005	1358	1206.96	2959.03	73.3248
YBL027W_id001	570	418.96	21132.4	1508.59
YBL026W_id001	950	798.96	399.374	14.9503
YBL026W_id002	288	140.437	439.626	93.626
YBL025W_id002	1081	929.96	435.402	14.003
YBL025W_id001	438	287.064	56.5982	5.89683
YBL024W_id001	2365	2213.96	5956.27	80.4635
YBL024W_id002	2055	1903.96	2490.73	39.1259
YBL023C_id001	2898	2746.96	896.774	9.76394
YBL023C_id002	2607	2455.96	1906.23	23.2139
YBL022C_id001	3611	3459.96	7499.34	64.8256
YBL022C_id006	3402	3250.96	3752.66	34.5241
YBL021C_id001	1035	883.96	498.738	16.8746
YBL021C_id003	435	284.064	164.729	17.3439
YBL020W_id005	1884	1732.96	2617.58	45.1759
YBL020W_id001	1725	1573.96	545.949	10.3742
YBL019W_id001	1749	1597.96	446.619	8.35922
YBL019W_id002	1563	1411.96	259.482	5.49643
YBL018C_id005	840	688.96	277.555	12.0489
YBL018C_id001	402	251.279	196.344	23.3699
YBL017C_mRNA	4740	4588.96	12232	79.7219
YBL016W_id001	1062	910.96	1116	36.6404
YBL015W_id001	2028	1876.96	940.579	14.9877
YBL015W_id002	1581	1429.96	743.421	15.5491
YNCB0004W_tRNA	74	6.12791	0.207298	1.01176
YNCB0005C_tRNA	71	6.56522	14.9375	68.0493
YBL014C_id003	2855	2703.96	3754.98	41.5338
YBL014C_id001	2685	2533.96	0.0222533	0.000262657
YBL013W_mRNA	1206	1054.96	362.422	10.2748
YBL011W_id001	3209	3057.96	1329.42	13.0024
YBL012C_mRNA	402	251.279	191.388	22.7799
YBL011W_id002	2280	2128.96	3845.85	54.0281
YBL010C_id001	1215	1063.96	460.257	12.9381
YBL010C_id003	843	691.96	165.666	7.16055
YBL009W_id002	2210	2058.96	1230.77	17.8783
YBL009W_id001	2031	1879.96	236.225	3.75813
YBL008W-A_mRNA	240	97.3167	10	3.07332
YBL008W_id002	2693	2541.96	1435.46	16.8895
YBL008W_id001	2523	2371.96	862.54	10.8759
YBL007C_id001	3970	3818.96	6516.61	51.0354
YBL007C_id003	3735	3583.96	8484.39	70.8031
YBL006C_id002	810	658.96	1182.18	53.6561
YBL006C_id001	543	391.96	120.821	9.21925
YBL006W-A_id001	150	33.1964	0	0
YBL005W_id001	2931	2779.96	3317	35.6863
YBL005W-A	1323	1171.96	1715.39	43.7768
YBL005W-B	5268	5116.96	34956.6	204.32
YNCB0006W_tRNA	82	7.03358	10.3	43.7981
YBL004W_mRNA	7482	7330.96	26813	109.39
YBL003C_id004	959	807.96	3271.2	121.091
YBL003C_id001	399	248.279	677.787	81.6484
YBL002W_id001	1291	1139.96	6111.98	160.357
YBL002W_id009	396	245.279	4547.92	554.558
YBL001C_id001	792	640.96	803.101	37.4743
YBL001C_id002	315	166.006	1054	189.894
YBR001C_id003	2651	2499.96	1071.41	12.8179
YBR001C_id001	2343	2191.96	591.589	8.07201
YBR002C_id002	1129	977.96	1076.49	32.9217
YBR002C_id001	861	709.96	738.514	31.1114
YBR003W_id007	1585	1433.96	1372.38	28.6241
YBR003W_id001	1422	1270.96	478.621	11.263
YBR004C_id001	2444	2292.96	832.802	10.8628
YBR004C_id002	1302	1150.96	608.972	15.8246
YBR005W_id004	1079	927.96	185.895	5.99146
YBR005W_id001	642	490.96	559.331	34.0736
YBR006W_id002	1771	1619.96	766.118	14.1445
YBR006W_id001	1494	1342.96	885.882	19.7291
YBR007C_id001	2484	2332.96	675.106	8.65484
YBR007C_id002	2211	2059.96	426.894	6.19807
YBR008C_id005	2433	2281.96	1429	18.7292
YBR008C_id001	1647	1495.96	0	0
YBR009C_id002	1001	849.96	4643.65	163.402
YBR009C_id001	312	163.206	2029.58	371.933
YBR010W_id001	796	644.96	3717.96	172.412
YBR010W_id008	411	260.254	2831.43	325.39
YBR011C_id002	1115	963.96	8891.89	275.886
YBR011C_id001	864	712.96	13693.4	574.436
YBR012C_id001	420	269.173	1171	130.113
YBR012W-A	1323	1171.96	3154.57	80.5048
YBR012W-B	5271	5119.96	11260.3	65.7777
YBR013C_mRNA	390	239.351	359	44.8594
YNCB0007W_tRNA	73	5.58228	7.09091	37.9914
YBR014C_id008	915	763.96	857.249	33.5607
YBR014C_id001	612	460.96	348.751	22.6281
YBR015C_id002	2344	2192.96	3402.63	46.4065
YBR015C_id001	1794	1642.96	5073.76	92.3628
YBR016W_id001	1098	946.96	539.204	17.0301
YBR016W_id005	387	236.375	305.407	38.6431
YBR017C_id002	3013	2861.96	3733.96	39.0213
YBR017C_id001	2757	2605.96	4298.04	49.3284
YBR018C_id001	1101	949.96	138	4.34479
YBR019C_id001	2100	1948.96	572.899	8.79165
YNCB0008W_ncRNA	3841	3689.96	1239.43	10.046
YBR020W_id001	1587	1435.96	206.673	4.30462
YBR021W_id011	2225	2073.96	982.402	14.1672
YBR021W_id001	1902	1750.96	155.598	2.6578
YBR022W_id002	911	759.96	322.66	12.6984
YBR022W_id001	534	382.96	198.405	15.4951
YBR023C_id001	3829	3677.96	4488.39	36.4988
YBR023C_id003	3498	3346.96	3519.55	31.4507
YBR024W_id004	1350	1198.96	321.566	8.02159
YBR024W_id001	906	754.96	173.642	6.87899
YBR025C_id001	1966	1814.96	11356.4	187.14
YBR025C_id002	1185	1033.96	12110.4	350.308
YBR026C_id006	1356	1204.96	2472.15	61.3616
YBR026C_id001	1143	991.96	473.852	14.2871
YBR027C_mRNA	333	183.447	2	0.326072
YBR028C_id007	1814	1662.96	1176.76	21.1641
YBR028C_id001	1578	1426.96	794.244	16.647
YBR029C_id003	1627	1475.96	2327.7	47.168
YBR029C_id001	1374	1222.96	1069.3	26.1506
YBR030W_id001	2052	1900.96	657.839	10.35
YBR030W_id003	1659	1507.96	1208.16	23.9624
YBR031W_id001	1307	1155.96	13114.6	339.317
YBR031W_id004	1089	937.96	17364.6	553.7
YBR032W_id001	303	154.654	180	34.8101
YBR033W_id001	2760	2608.96	1187.79	13.6165
YBR034C_id001	1655	1503.96	1917.58	38.134
YBR034C_id005	1047	895.96	4845.63	161.755
YBR035C_id001	1199	1047.96	901.014	25.7147
YBR035C_id003	687	535.96	1542.19	86.06
YNCB0009C_snoRNA	161	39.6665	417.793	315.016
YNCB0010W_telomerase_RNA	1301	1149.96	4795	124.71
YBR036C_id001	1611	1459.96	2722.94	55.7817
YBR036C_id003	1233	1081.96	1568.06	43.3457
YBR037C_id005	1021	869.96	693.351	23.8369
YBR037C_id001	888	736.96	419.649	17.0309
YBR038W_id003	3123	2971.96	1556.74	15.6664
YBR038W_id001	2892	2740.96	873.259	9.52873
YBR039W_id001	1466	1314.96	1329.85	30.2471
YBR039W_id002	936	784.96	1617.15	61.6167
YBR040W_mRNA	897	745.96	141	5.65325
YBR041W_id001	2261	2109.96	1714.87	24.3081
YBR041W_id003	2010	1858.96	1067.13	17.1689
YBR042C_id002	1378	1226.96	873.542	21.2936
YBR042C_id001	1194	1042.96	691.458	19.8286
YBR043C_id001	2374	2222.96	2280	30.6759
YBR043C_id002	2070	1918.96	0	0
YBR044C_id001	1719	1567.96	1036	19.7615
YNCB0011C_tRNA	74	6.12791	20.5	100.054
YBR045C_mRNA	1920	1768.96	395	6.67842
YBR046C_id001	1480	1328.96	353.163	7.948
YBR046C_id002	1005	853.96	635.806	22.268
YBR047W_id001	1207	1055.96	136.904	3.87759
YBR047W_id002	528	376.96	117.128	9.29307
YBR048W_id005	1423	1271.96	5103	119.99
YBR048W_id001	471	320.035	9834.42	919.065
YBR049C_id003	2828	2676.96	2019.58	22.5639
YBR049C_id001	2433	2281.96	406.42	5.32674
YBR050C_id001	1316	1164.96	108.116	2.77571
YBR050C_id002	1017	865.96	56.2477	1.94268
YBR051W_mRNA	351	200.853	6.63607	0.988162
YBR052C_id004	892	740.96	1656.43	66.8611
YBR052C_id001	633	481.96	1149.57	71.3376
YBR053C_id001	1432	1280.96	663.934	15.5019
YBR053C_id002	1077	925.96	1529.07	49.3888
YBR054W_id001	1804	1652.96	12161.8	220.055
YBR054W_id008	1035	883.96	3527.17	119.341
YBR055C_id001	2834	2682.96	2504.92	27.9238
YBR055C_id002	2700	2548.96	89.0777	1.0452
YNCB0012W_tRNA	84	7.5479	6.14286	24.341
YBR056W_id008	1625	1473.96	1949.15	39.5507
YBR056W_id001	1506	1354.96	6.85241	0.151256
YNCB0013W_tRNA	72	6.03333	1.33333	6.60961
YBR056W-A_id003	787	635.96	412.341	19.392
YBR056W-A_id001	201	66.8459	0.658681	0.29471
YBR056C-B_id001	159	38.3869	0	0
YBR057C_id002	1351	1199.96	1212	30.2086
YBR057C_id001	1101	949.96	1.89749e-07	5.97406e-09
YBR058C_id002	2436	2284.96	3512	45.9696
YBR058C_id001	2346	2194.96	9.75553e-06	1.32929e-07
YBR058C-A_id007	547	395.96	1167	88.1484
YBR058C-A_id001	243	99.9732	0.000214965	6.43101e-05
YBR059C_id004	3473	3321.96	6504	58.5573
YBR059C_id001	3327	3175.96	0	0
YBR060C_id001	2050	1898.96	1687.42	26.5767
YBR060C_id002	1863	1711.96	10.5819	0.184869
YBR061C_id003	1552	1400.96	1376.06	29.377
YBR061C_id001	933	781.96	658.936	25.2031
YBR062C_id003	778	626.96	370.734	17.6855
YBR062C_id001	543	391.96	385.266	29.3977
YBR063C_id001	2645	2493.96	1480.2	17.7511
YBR063C_id003	1215	1063.96	627.814	17.6482
YBR064W_mRNA	429	278.064	0	0
YBR065C_id001	1715	1563.96	449.066	8.58774
YBR065C_id002	1095	943.96	538.917	17.0751
YBR066C_id001	1073	921.96	582.409	18.8934
YBR066C_id002	663	511.96	69.5912	4.06549
YBR067C_id001	1156	1004.96	2705.51	80.5185
YBR067C_id002	633	481.96	2794.49	173.415
YBR068C_id002	2126	1974.96	8808	133.387
YBR068C_id001	1830	1678.96	0	0
YBR069C_id006	2189	2037.96	10815.7	158.728
YBR069C_id001	1860	1708.96	6.85839	0.120029
YNCB0014W_ncRNA	2024	1872.96	313.442	5.00522
YBR070C_id002	880	728.96	434.741	17.837
YBR070C_id001	714	562.96	403.259	21.424
YBR071W_id001	1128	976.96	1111.99	34.0422
YBR071W_id002	636	484.96	549.013	33.8588
YBR072W_id001	991	839.96	5561.7	198.036
