target_id	length	eff_length	est_counts	tpm
YAL028W_id005	1715	1547.34	399	7.08132
YAL028W_id001	1587	1419.34	0	0
YAL027W_id001	989	821.34	313.262	10.474
YAL027W_id002	786	618.34	50.1631	2.22784
YAL026C-A_mRNA	438	270.846	259.177	26.2785
YAL026C_mRNA	4068	3900.34	5596.85	39.4066
YNCA0001W_ncRNA	564	396.426	481.544	33.3581
YAL025C_id001	1230	1062.34	911.068	23.5513
YAL025C_id002	921	753.34	602.932	21.9788
YAL024C_mRNA	4308	4140.34	2383	15.8058
YAL023C_id006	2529	2361.34	17045.6	198.235
YAL023C_id001	2280	2112.34	0.425412	0.00553061
YAL022C_id001	1740	1572.34	2104.91	36.7632
YAL022C_id002	1554	1386.34	306.094	6.06334
YAL021C_id002	2868	2700.34	2837.64	28.858
YAL021C_id001	2514	2346.34	1830.36	21.4226
YAL020C_id001	1157	989.34	1122.19	31.1492
YAL020C_id002	1002	834.34	40.5457	1.33453
YAL019W-A_mRNA	570	402.426	73.2672	4.99977
YAL019W_id001	3396	3228.34	4583	38.985
YAL018C_id001	978	810.34	49	1.66057
YAL017W_mRNA	4071	3903.34	4285	30.1468
YAL016C-B_mRNA	186	47.7429	12	6.9024
YAL016C-A_mRNA	315	152.036	125.802	22.7231
YAL016W_id001	2098	1930.34	5075.24	72.202
YAL016W_id002	1908	1740.34	54.9631	0.86729
YAL015C_id001	1355	1187.34	1049.45	24.2726
YAL015C_id002	1200	1032.34	372.545	9.91022
YAL014C_id001	1042	874.34	836.047	26.259
YAL014C_id005	768	600.34	461.953	21.1314
YAL013W_id001	1390	1222.34	483.25	10.8569
YAL013W_id002	1218	1050.34	71.7495	1.87593
YAL012W_id002	1415	1247.34	11660	256.709
YAL012W_id001	1185	1017.34	0	0
YAL011W_id001	2042	1874.34	313.669	4.59568
YAL011W_id003	1878	1710.34	375.776	6.03357
YAL010C_id001	1688	1520.34	661.349	11.9459
YAL010C_id004	1482	1314.34	285.382	5.96275
YAL009W_id001	1359	1191.34	411.153	9.47752
YAL009W_id006	780	612.34	523.671	23.4851
YAL008W_id005	904	736.34	839.689	31.3161
YAL008W_id001	597	429.426	447.301	28.6048
YAL007C_id002	1007	839.34	1975.97	64.65
YAL004W_id001	4492	4324.34	978.766	6.21565
YAL007C_id001	648	480.339	1359.47	77.7228
YNCA0002W_tRNA	72	23	0	0
YAL005C_id002	2304	2136.34	80349.9	1032.86
YAL005C_id001	1929	1761.34	29094	453.616
YAL004W_id002	648	480.339	0	0
YAL003W_id003	1356	1188.34	6177.06	142.747
YAL003W_id001	621	453.339	16097.9	975.155
YNCA0003W_snoRNA	102	2.93254	0	0
YAL002W_id001	3825	3657.34	4433	33.2858
YAL001C_mRNA	3483	3315.34	2153	17.8338
YAR002W_id001	1900	1732.34	1986.86	31.4964
YAR002W_id002	1620	1452.34	23.7098	0.448318
YAR002C-A_id004	943	775.34	2702.54	95.7211
YAR002C-A_id001	660	492.339	3526.89	196.723
YAR003W_id001	1952	1784.34	996.245	15.3326
YAR003W_id002	1281	1113.34	422.393	10.4188
YAR007C_id002	2018	1850.34	1538.17	22.8287
YAR007C_id001	1866	1698.34	173.19	2.80044
YAR008W_id002	1070	902.34	413.883	12.5961
YAR008W_id001	828	660.34	46.117	1.91788
YAR009C	3591	3423.34	6008.48	48.1994
YAR010C	1323	1155.34	7689.81	182.782
YNCA0004W_tRNA	73	24	4.4	5.03464
YAR014C_id002	2455	2287.34	2941.87	35.3199
YAR014C_id001	2130	1962.34	431.13	6.03338
YAR015W_id003	1367	1199.34	1701.02	38.9487
YAR015W_id001	921	753.34	1140.38	41.5705
YAR018C_id002	1539	1371.34	172.92	3.46281
YAR018C_id001	1308	1140.34	813.685	19.5952
YAR019C_id001	2925	2757.34	1488	14.8197
YAR019W-A_mRNA	333	168.856	26	4.22847
YAR020C_mRNA	168	36.2942	12	9.07968
YAR023C_id001	1453	1285.34	539.246	11.5212
YAR023C_id002	540	372.426	1.75421	0.129351
YNCA0005W_tRNA	82	28.2	10.4	10.1277
YNCA0006C_tRNA	82	28.2	8	7.79055
YAR027W_id001	1017	849.34	2014.97	65.15
YAR027W_id003	708	540.34	113.101	5.74811
YAR028W_id001	1146	978.34	572.074	16.0579
YAR028W_id002	705	537.34	218.245	11.1538
YAR029W_id001	1746	1578.34	901.666	15.6882
YAR029W_id003	225	75.51	9.86306	3.58702
YAR030C_id001	342	177.348	46.1521	7.14648
YAR031W_mRNA	897	729.34	641.356	24.1489
YAR033W_id001	1216	1048.34	738.08	19.3343
YAR033W_id003	705	537.34	0	0
YAR035W_id001	2064	1896.34	392	5.67671
YAR035C-A_mRNA	81	27.2	4	4.03848
YAR042W_id001	3767	3599.34	7230	55.1623
YAR042W_id002	3567	3399.34	0	0
YAR047C_mRNA	321	157.719	93	16.1929
YAR050W_mRNA	4614	4446.34	1185.99	7.32494
YAR053W_id001	297	135.488	69	13.9854
YAR060C_mRNA	336	171.649	78.5	12.559
YAR064W_mRNA	300	138.234	82.186	16.3271
YAR066W_mRNA	612	444.339	136.424	8.43149
YAR068W_mRNA	486	318.525	151.732	13.0816
YAR069C_mRNA	294	132.778	29	5.99788
YAR070C_mRNA	300	138.234	5.42857	1.07844
YAR071W_mRNA	1404	1236.34	181.411	4.02951
YAR073W_mRNA	1212	1044.34	4.1603	0.109398
YAR075W_mRNA	474	306.586	2.00056	0.179195
YBL113C_mRNA	2379	2211.34	770.25	9.5654
YBL113W-A_mRNA	483	315.525	0	0
YBL112C_mRNA	318	154.926	23.3113	4.13208
YBL111C_mRNA	2004	1836.34	307.427	4.59744
YBL109W_mRNA	336	171.649	0	0
YBL108C-A_mRNA	129	14.9409	0	0
YBL108W_mRNA	306	143.673	2	0.382281
YBL107W-A_mRNA	105	3.99793	21.2938	146.266
YNCB0001W_tRNA	84	30.2	4.85714	4.41673
YBL107C_id002	822	654.34	263.534	11.0601
YBL107C_id001	591	423.426	255.466	16.5685
YBL106C_mRNA	3033	2865.34	2117	20.2895
YBL105C_id002	3859	3691.34	4792	35.65
YBL105C_id001	3456	3288.34	1.87041e-07	1.56202e-09
YBL104C_id001	3117	2949.34	2039	18.9854
YBL103C_id001	2218	2050.34	934.435	12.5156
YBL103C_id003	1461	1293.34	242.565	5.15042
YBL102W_id001	1060	892.34	959.482	29.528
YBL102W_id002	648	480.339	400.518	22.8982
YBL101C_id001	3354	3186.34	3580	30.8545
YBL100W-C_id001	120	10.7439	103	263.272
YBL100W-A	1317	1149.34	0	0
YBL100W-B	5313	5145.34	2715.75	14.4945
YNCB0002W_tRNA	73	24	11.25	12.8727
YBL099W_id002	2281	2113.34	7986.65	103.782
YBL100C_mRNA	315	152.036	0	0
YBL099W_id001	1638	1470.34	1736.35	32.43
YBL098W_mRNA	1383	1215.34	1891	42.7288
YBL097W_mRNA	2265	2097.34	868	11.3652
YBL096C_id001	309	146.494	106.777	20.0164
YBL095W_id001	813	645.34	705.905	30.039
YBL095W_id003	1065	897.34	27.4179	0.839082
YBL094C_mRNA	333	168.856	0	0
YBL093C_id002	1181	1013.34	1533.51	41.5583
YBL093C_id001	663	495.339	606.392	33.6185
YBL092W_id001	1234	1066.34	2568.33	66.1427
YBL092W_id002	726	558.34	15949.2	784.455
YBL091C-A_id001	864	696.34	396.115	15.6217
YBL091C-A_id002	528	360.426	368.242	28.0572
YBL091C_id001	1627	1459.34	1985.28	37.3587
YBL091C_id002	1266	1098.34	2553.82	63.853
YBL090W_id003	793	625.34	487.879	21.4251
YBL090W_id001	534	366.426	316.121	23.6916
YBL089W_id004	1677	1509.34	757.145	13.7759
YBL089W_id001	1380	1212.34	688.842	15.6035
YBL088C_mRNA	8364	8196.34	6043.01	20.247
YBL087C_id001	1253	1085.34	1684.35	42.6181
YBL087C_id002	414	246.974	7897.32	878.121
YBL086C_id001	1401	1233.34	718	15.9871
YBL085W_id001	3265	3097.34	3062	27.1483
YBL085W_id002	2943	2775.34	1.44058e-06	1.42544e-08
YBL084C_mRNA	2277	2109.34	1110	14.4512
YBL083C_id001	1396	1228.34	485.427	10.8526
YBL083C_id002	426	258.872	0	0
YBL082C_id003	1459	1291.34	938.573	19.9597
YBL082C_id001	1377	1209.34	0	0
YBL081W_id001	1793	1625.34	309.559	5.2303
YBL081W_id002	1107	939.34	93.0952	2.72165
YBL080C_id001	1803	1635.34	640.7	10.759
YBL080C_id002	1626	1458.34	85.6459	1.61278
YBL079W_mRNA	4509	4341.34	10657	67.4122
YBL078C_id016	879	711.34	287.184	11.0869
YBL078C_id001	354	188.704	140.816	20.4926
YBL077W_mRNA	432	264.846	213.581	22.1461
YBL076C_id002	3361	3193.34	24493.5	210.636
YBL076C_id001	3219	3051.34	4152.93	37.3758
YBL075C_id001	2567	2399.34	1174.05	13.4377
YBL075C_id002	1950	1782.34	624.859	9.62761
YBL074C_id001	1376	1208.34	215.32	4.89352
YBL074C_id002	1068	900.34	328.674	10.025
YBL073W_mRNA	312	149.267	54.0935	9.95193
YNCB0003W_snoRNA	88	34.2	65	52.1932
YBL072C_id002	1220	1052.34	17914.3	467.489
YBL072C_id001	911	743.34	1624.95	60.0315
YBL071C-B_mRNA	99	45.2	4	2.43024
YBL071W-A_id001	812	644.34	1346.22	57.3755
YBL071W-A_id003	249	94.1235	295.348	86.1714
YBL071C_id001	309	146.494	235.93	44.2272
YBL070C_mRNA	321	157.719	111.644	19.4392
YBL069W_id001	1290	1122.34	1397.08	34.1842
YBL068W-A_id002	1109	941.34	805.778	23.507
YBL068W-A_id001	237	84.3537	0	0
YBL068W_id001	1557	1389.34	1284.54	25.3902
YBL068W_id002	981	813.34	1029.01	34.7436
YBL067C_mRNA	2244	2076.34	3979.45	52.6322
YBL066C_mRNA	3447	3279.34	1854.25	15.5278
YBL065W_mRNA	345	180.095	33.7467	5.14586
YBL064C_id001	1115	947.34	1166.18	33.8054
YBL064C_id002	786	618.34	1266.82	56.2621
YBL063W_mRNA	3336	3168.34	1294	11.2158
YBL061C_id001	2320	2152.34	2496.22	31.8493
YBL062W_mRNA	381	214.659	50.9522	6.5184
YBL061C_id002	2091	1923.34	0.827204	0.0118109
YBL060W_id001	2333	2165.34	700.314	8.88166
YBL060W_id004	2064	1896.34	220.686	3.19584
YBL059C-A_id004	1285	1117.34	407.651	10.0191
YBL059C-A_id001	330	166.077	376.413	62.2418
YBL059W_mRNA	582	414.426	221.936	14.7064
YBL058W_id001	1272	1104.34	3582.83	89.0945
YBL057C_id002	1166	998.34	2121.09	58.3455
YBL057C_id001	627	459.339	512.081	30.6148
YBL056W_id003	1956	1788.34	2547.33	39.1166
YBL056W_id001	1407	1239.34	2004.67	44.4202
YBL055C_id001	1748	1580.34	1445.16	25.1126
YBL055C_id003	1257	1089.34	1138.84	28.7096
YBL054W_id002	1948	1780.34	1626.36	25.0866
YBL054W_id001	1578	1410.34	389.636	7.58686
YBL053W_mRNA	375	208.808	62.8526	8.26616
YBL052C_id001	2496	2328.34	1463.15	17.2571
YBL051C_id004	2521	2353.34	1826.81	21.3175
YBL051C_id001	2007	1839.34	307.186	4.58634
YBL050W_id001	1183	1015.34	789.452	21.3521
YBL050W_id002	879	711.34	749.548	28.9367
YBL049W_id001	417	249.974	503	55.2585
YBL048W_mRNA	312	149.267	111	20.4214
YBL047C_id001	4498	4330.34	11143.4	70.6682
YBL047C_id002	4146	3978.34	680.571	4.69785
YBL046W_id001	1532	1364.34	417.249	8.39847
YBL046W_id003	1326	1158.34	208.751	4.94902
YBL045C_id003	1846	1678.34	2592.18	42.4143
YBL045C_id001	1374	1206.34	1245.82	28.3604
YBL044W_mRNA	369	203.097	23	3.10993
YBL043W_id003	1099	931.34	183.402	5.40784
YBL043W_id001	774	606.34	6.59776	0.298819
YBL042C_id005	2140	1972.34	4724	65.7742
YBL042C_id001	1920	1752.34	2.49261e-08	3.90627e-10
YBL041W_id015	1031	863.34	2176.75	69.2394
YBL041W_id001	726	558.34	1236.25	60.8045
YBL040C_id002	1154	986.34	677.442	18.8613
YBL040C_id001	660	492.339	1616.56	90.1683
YBL039W-B_id001	651	483.339	270	15.3405
YBL039W-B_id002	180	43.5676	0	0
YBL039C-A_id001	1918	1750.34	1218.56	19.1184
YBL039C_id001	1740	1572.34	10262.4	179.238
YBL039C-A_id002	84	30.2	0	0
YBL038W_id001	699	531.34	947	48.9446
YBL037W_mRNA	3078	2910.34	1530	14.4369
YBL036C_id001	1972	1804.34	560.465	8.53016
YBL036C_id002	774	606.34	1686.66	76.3903
YBL035C_id001	2340	2172.34	620.522	7.84435
YBL035C_id002	2118	1950.34	376.354	5.29924
YBL034C_mRNA	4542	4374.34	3143	19.7314
YBL033C_id001	1038	870.34	1737	54.8073
YBL032W_id003	1450	1282.34	3211	68.7645
YBL032W_id001	1146	978.34	0	0
YBL031W_id001	1223	1055.34	194.674	5.06575
YBL031W_id002	1017	849.34	159.326	5.15148
YBL030C_id009	1428	1260.34	1996.21	43.4956
YBL030C_id001	957	789.34	1300.79	45.2555
YBL029C-A_id001	1690	1522.34	420.44	7.58436
YBL029C-A_id002	285	124.7	195.56	43.0667
YBL029W_mRNA	1131	963.34	565	16.1063
YBL028C_id001	665	497.339	957.717	52.8824
YBL028C_id002	321	157.719	109.283	19.0281
YBL027W_id005	1358	1190.34	2920.02	67.3663
YBL027W_id001	570	402.426	16155.6	1102.46
YBL026W_id001	950	782.34	431.611	15.1504
YBL026W_id002	288	127.425	412.427	88.8833
YBL025W_id002	1081	913.34	466.215	14.0178
YBL025W_id001	438	270.846	63.7465	6.4634
YBL024W_id001	2365	2197.34	4082.8	51.0256
YBL024W_id002	2055	1887.34	2106.2	30.6462
YBL023C_id001	2898	2730.34	1163.44	11.7019
YBL023C_id002	2607	2439.34	1383.56	15.5758
YBL022C_id001	3611	3443.34	8336.41	66.4854
YBL022C_id006	3402	3234.34	1241.59	10.5419
YBL021C_id001	1035	867.34	607.774	19.2433
YBL021C_id003	435	267.846	151.311	15.5136
YBL020W_id005	1884	1716.34	2704.35	43.27
YBL020W_id001	1725	1557.34	512.562	9.03837
YBL019W_id001	1749	1581.34	381.713	6.62886
YBL019W_id002	1563	1395.34	327.815	6.45172
YBL018C_id005	840	672.34	234.62	9.58304
YBL018C_id001	402	235.168	154.853	18.0829
YBL017C_mRNA	4740	4572.34	12825	77.0275
YBL016W_id001	1062	894.34	1049	32.2107
YBL015W_id001	2028	1860.34	998.84	14.7445
YBL015W_id002	1581	1413.34	777.16	15.1005
YNCB0004W_tRNA	74	20.2	0	0
YNCB0005C_tRNA	71	22	18.0625	22.5467
YBL014C_id003	2855	2687.34	3326	33.9881
YBL014C_id001	2685	2517.34	2.21939e-05	2.42114e-07
YBL013W_mRNA	1206	1038.34	342.49	9.05806
YBL011W_id001	3209	3041.34	1247.74	11.2665
YBL012C_mRNA	402	235.168	158.783	18.5418
YBL011W_id002	2280	2112.34	3110.19	40.4344
YBL010C_id001	1215	1047.34	461.135	12.0912
YBL010C_id003	843	675.34	109.653	4.45889
YBL009W_id002	2210	2042.34	1038.28	13.961
YBL009W_id001	2031	1863.34	494.716	7.29106
YBL008W-A_mRNA	240	86.6685	5	1.58429
YBL008W_id002	2693	2525.34	1411.22	15.3462
YBL008W_id001	2523	2355.34	680.781	7.93745
YBL007C_id001	3970	3802.34	8090.08	58.4291
YBL007C_id003	3735	3567.34	5411.92	41.6614
YBL006C_id002	810	642.34	1200.87	51.3401
YBL006C_id001	543	375.426	33.1338	2.42367
YBL006W-A_id001	150	25.4628	0	0
YBL005W_id001	2931	2763.34	3119	30.9962
YBL005W-A	1323	1155.34	2503.65	59.5102
YBL005W-B	5268	5100.34	29591.5	159.329
YNCB0006W_tRNA	82	28.2	8	7.79055
YBL004W_mRNA	7482	7314.34	23425.1	87.9496
YBL003C_id004	959	791.34	3730.6	129.462
YBL003C_id001	399	232.215	344.584	40.7505
YBL002W_id001	1291	1123.34	6767.91	165.451
YBL002W_id009	396	229.261	4353.75	521.507
YBL001C_id001	792	624.34	904.638	39.7907
YBL001C_id002	315	152.036	917.707	165.762
YBR001C_id003	2651	2483.34	1580.31	17.4756
YBR001C_id001	2343	2175.34	497.693	6.28292
YBR002C_id002	1129	961.34	1198.09	34.2246
YBR002C_id001	861	693.34	407.913	16.1565
YBR003W_id007	1585	1417.34	1478.21	28.641
YBR003W_id001	1422	1254.34	424.793	9.30014
YBR004C_id001	2444	2276.34	1831.86	22.0994
YBR004C_id002	1302	1134.34	851.154	20.6059
YBR005W_id004	1079	911.34	1211.04	36.4925
YBR005W_id001	642	474.339	1938.95	112.255
YBR006W_id002	1771	1603.34	1128.7	19.3322
YBR006W_id001	1494	1326.34	746.295	15.4519
YBR007C_id001	2484	2316.34	729.689	8.65093
YBR007C_id002	2211	2043.34	277.311	3.72695
YBR008C_id005	2433	2265.34	1384	16.7776
YBR008C_id001	1647	1479.34	0	0
YBR009C_id002	1001	833.34	5692.67	187.595
YBR009C_id001	312	149.267	1180.83	217.245
YBR010W_id001	796	628.34	4576.64	200.023
YBR010W_id008	411	244.024	1081.18	121.673
YBR011C_id002	1115	947.34	11548.3	334.765
YBR011C_id001	864	696.34	10134.4	399.674
YBR012C_id001	420	252.949	982	106.612
YBR012W-A	1323	1155.34	4188	99.5462
YBR012W-B	5271	5103.34	8138.38	43.7936
YBR013C_mRNA	390	223.419	469	57.6473
YNCB0007W_tRNA	73	24	6.36364	7.2815
YBR014C_id008	915	747.34	949.59	34.8935
YBR014C_id001	612	444.339	226.41	13.9929
YBR015C_id002	2344	2176.34	4078.49	51.4636
YBR015C_id001	1794	1626.34	4442.21	75.0093
YBR016W_id001	1098	930.34	831.229	24.5361
YBR016W_id005	387	220.419	307.062	38.2563
YBR017C_id002	3013	2845.34	4023.49	38.8325
YBR017C_id001	2757	2589.34	3322.51	35.2375
YBR018C_id001	1101	933.34	189	5.56095
YBR019C_id001	2100	1932.34	752.824	10.6988
YNCB0008W_ncRNA	3841	3673.34	1235.6	9.23726
YBR020W_id001	1587	1419.34	39.578	0.765763
YBR021W_id011	2225	2057.34	898.094	11.9879
YBR021W_id001	1902	1734.34	47.9058	0.758545
YBR022W_id002	911	743.34	409.055	15.112
YBR022W_id001	534	366.426	239.358	17.9386
YBR023C_id001	3829	3661.34	5658.89	42.4442
YBR023C_id003	3498	3330.34	2646.7	21.8244
YBR024W_id004	1350	1182.34	427.278	9.9242
YBR024W_id001	906	738.34	123.908	4.6086
YBR025C_id001	1966	1798.34	11022.2	168.315
YBR025C_id002	1185	1017.34	9505.64	256.592
YBR026C_id006	1356	1188.34	2538.47	58.6623
YBR026C_id001	1143	975.34	214.528	6.04026
YBR027C_mRNA	333	168.856	1	0.162634
YBR028C_id007	1814	1646.34	1199.87	20.0144
YBR028C_id001	1578	1410.34	612.125	11.9191
YBR029C_id003	1627	1459.34	2463	46.3484
YBR029C_id001	1374	1206.34	640.004	14.5694
YBR030W_id001	2052	1884.34	604.139	8.80451
YBR030W_id003	1659	1491.34	878.861	16.1834
YBR031W_id001	1307	1139.34	10863.4	261.843
YBR031W_id004	1089	921.34	16004.4	477.031
YBR032W_id001	303	140.847	115	22.4221
YBR033W_id001	2760	2592.34	1025.93	10.8681
YBR034C_id001	1655	1487.34	1805.52	33.3365
YBR034C_id005	1047	879.34	3632.54	113.444
YBR035C_id001	1199	1031.34	1124.61	29.9452
YBR035C_id003	687	519.34	1318.69	69.7299
YNCB0009C_snoRNA	161	32.0649	617.696	529.02
YNCB0010W_telomerase_RNA	1301	1133.34	5739.67	139.077
YBR036C_id001	1611	1443.34	3556.14	67.6609
YBR036C_id003	1233	1065.34	1766.19	45.5277
YBR037C_id005	1021	853.34	789.179	25.3969
YBR037C_id001	888	720.34	406.821	15.5093
YBR038W_id003	3123	2955.34	2584.32	24.0141
YBR038W_id001	2892	2724.34	917.677	9.2503
YBR039W_id001	1466	1298.34	1327.74	28.0834
YBR039W_id002	936	768.34	1690.26	60.4127
YBR040W_mRNA	897	729.34	160	6.02445
YBR041W_id001	2261	2093.34	1951.56	25.6017
YBR041W_id003	2010	1842.34	691.44	10.3065
YBR042C_id002	1378	1210.34	710.417	16.1188
YBR042C_id001	1194	1026.34	840.583	22.4914
YBR043C_id001	2374	2206.34	2242	27.9055
YBR043C_id002	2070	1902.34	0	0
YBR044C_id001	1719	1551.34	1235	21.8619
YNCB0011C_tRNA	74	20.2	30	40.7847
YBR045C_mRNA	1920	1752.34	410	6.42529
YBR046C_id001	1480	1312.34	598.495	12.5239
YBR046C_id002	1005	837.34	525.005	17.2182
YBR047W_id001	1207	1039.34	181.411	4.79328
YBR047W_id002	528	360.426	108.09	8.2356
YBR048W_id005	1423	1255.34	4944.6	108.167
YBR048W_id001	471	303.617	8011.58	724.636
YBR049C_id003	2828	2660.34	1784.78	18.4237
YBR049C_id001	2433	2265.34	247.215	2.99688
YBR050C_id001	1316	1148.34	151.222	3.61636
YBR050C_id002	1017	849.34	70.4618	2.27824
YBR051W_mRNA	351	185.836	3.31621	0.490048
YBR052C_id004	892	724.34	1812.25	68.7072
YBR052C_id001	633	465.339	795.753	46.9608
YBR053C_id001	1432	1264.34	790.657	17.1732
YBR053C_id002	1077	909.34	1557.34	47.0311
YBR054W_id001	1804	1636.34	14548.1	244.152
YBR054W_id008	1035	867.34	4895.78	155.01
YBR055C_id001	2834	2666.34	2148.07	22.1238
YBR055C_id002	2700	2532.34	0.0144489	0.000156689
YNCB0012W_tRNA	84	30.2	4.85714	4.41673
YBR056W_id008	1625	1457.34	2383.96	44.9226
YBR056W_id001	1506	1338.34	0.0446692	0.000916577
YNCB0013W_tRNA	72	23	2.08863	2.49379
YBR056W-A_id003	787	619.34	2443	108.323
YBR056W-A_id001	201	58.1803	0	0
YBR056C-B_id001	159	30.9224	0	0
YBR057C_id002	1351	1183.34	1105	25.6437
YBR057C_id001	1101	933.34	4.57771e-08	1.3469e-09
YBR058C_id002	2436	2268.34	3483	42.167
YBR058C_id001	2346	2178.34	3.64617e-08	4.59662e-10
YBR058C-A_id007	547	379.426	1174	84.9705
YBR058C-A_id001	243	89.1714	0	0
YBR059C_id004	3473	3305.34	5404	44.8979
YBR059C_id001	3327	3159.34	0	0
YBR060C_id001	2050	1882.34	1559.46	22.7512
YBR060C_id002	1863	1695.34	3.53725	0.0572976
YBR061C_id003	1552	1384.34	1236.74	24.5336
YBR061C_id001	933	765.34	422.264	15.1515
YBR062C_id003	778	610.34	437.466	19.6834
YBR062C_id001	543	375.426	333.534	24.3974
YBR063C_id001	2645	2477.34	1307.31	14.4918
YBR063C_id003	1215	1047.34	425.762	11.1637
YBR064W_mRNA	429	261.846	0	0
YBR065C_id001	1715	1547.34	435.714	7.7329
YBR065C_id002	1095	927.34	437.211	12.9473
YBR066C_id001	1073	905.34	812.597	24.6485
YBR066C_id002	663	495.339	63.4026	3.51505
YBR067C_id001	1156	988.34	2755.26	76.5566
YBR067C_id002	633	465.339	1854.74	109.456
YBR068C_id002	2126	1958.34	13454	188.665
YBR068C_id001	1830	1662.34	0	0
YBR069C_id006	2189	2021.34	9427.57	128.082
YBR069C_id001	1860	1692.34	0	0
YNCB0014W_ncRNA	2024	1856.34	307.431	4.54797
YBR070C_id002	880	712.34	437.703	16.874
YBR070C_id001	714	546.34	358.297	18.0098
YBR071W_id001	1128	960.34	1848.46	52.8581
YBR071W_id002	636	468.339	597.542	35.0376
YBR072W_id001	991	823.34	6053.69	201.915
YBR072W_id002	645	477.339	1859.31	106.968
YBR072C-A_mRNA	162	32.7153	0	0
