"","logFC","logCPM","F","PValue","FDR"
"YMR106W-A",2.57780632863521,4.75549824992033,210.963848012482,9.22186201887563e-08,1.67761039893379e-05
"YHR208W",-2.08722428827015,7.24074782002288,206.647897455898,1.01229537044351e-07,1.79176280568501e-05
"YMR196W",1.35231917302835,7.13014563765726,201.057329002001,1.14583735641801e-07,1.97476022294251e-05
"YOL143C",-1.31905655080211,6.6559245344726,196.960842266888,1.25740608842015e-07,2.01554862623159e-05
"YER037W",2.39665088247009,5.17051949673349,196.843722993354,1.26096274428595e-07,2.01554862623159e-05
"YPL274W",-1.17490462793006,5.89859375711216,196.80748450096,1.261833771194e-07,2.01554862623159e-05
"YIL078W",-1.21036018125204,9.7169476861307,194.545759260544,1.32936385141065e-07,2.07285806259246e-05
"YBR244W",-1.69998117143284,6.00780296573445,192.469806697495,1.3952442018637e-07,2.12498936697799e-05
"YJL089W",2.80374496230111,2.75398403944621,187.924200731392,1.5567825774609e-07,2.3171293408617e-05
"YDL229W",-1.29974038264907,11.3826279716436,183.956059873432,1.71051776654243e-07,2.475570942468e-05
"YHR054C",2.67237525422535,5.89352744585475,183.286101271299,1.73883437705799e-07,2.475570942468e-05
"YGL146C",1.55942917539523,3.48264648532681,182.036055554714,1.79360903408735e-07,2.49922246047619e-05
"YKL081W",-1.29683299581583,10.2469443981909,176.019880914742,2.08545670053264e-07,2.84534498578922e-05
"YPL061W",-2.27301849102916,10.3899808816738,174.938091869927,2.14397507533463e-07,2.8654883200748e-05
"YDL181W",1.54757484078405,4.25902055167935,172.621918381871,2.27640951059811e-07,2.9816411769814e-05
"YMR015C",-1.30737700385384,7.27232430310017,171.811830127996,2.32463492907556e-07,2.98510473539526e-05
"YDR218C",3.62011069705383,2.3428284946225,168.887629507766,2.52311429008597e-07,3.17766836264866e-05
"YNL231C",-1.33253924484037,6.57262539843634,167.40456109052,2.61177272819589e-07,3.20664192476596e-05
"YCL027W",-1.71823158599141,4.28110618344381,166.946721108825,2.64404739559264e-07,3.20664192476596e-05
"YPL240C",1.85800131426119,11.6483758648697,165.015783597205,2.78536650632183e-07,3.31661186361849e-05
"YNL015W",1.48055658114553,5.45364733781922,164.107918713726,2.85500569880145e-07,3.33882720025905e-05
"YPL164C",1.03815886281467,4.99705142116002,162.182258651241,3.00980513419332e-07,3.44158911761581e-05
"YGR019W",0.969622878578344,6.94306224037414,161.336521574648,3.08098294228448e-07,3.44158911761581e-05
"YBR283C",-0.817727716068721,8.3559582031892,161.108425660158,3.10053073659082e-07,3.44158911761581e-05
"YOR328W",0.914029999157067,6.12842307628516,157.054208886325,3.47446129927374e-07,3.76687960385538e-05
"YML002W",1.02623439500337,5.68562809034587,156.710437293967,3.50862201611205e-07,3.76687960385538e-05
"YBR162C",-1.08647827810528,8.90589027634241,154.930427447729,3.69213172587997e-07,3.77013673544627e-05
"YJL116C",1.81992658381807,6.31531578987118,154.659166369186,3.72112266611254e-07,3.77013673544627e-05
"YJR025C",1.02606830229889,6.08489117123987,154.519204574223,3.7361747335848e-07,3.77013673544627e-05
"YER044C-A",1.67834094113286,3.30457318712859,154.476636353595,3.74192835248141e-07,3.77013673544627e-05
"YCL030C",-1.43116342393313,7.24599700756764,152.761454688114,3.93174469725252e-07,3.90136303368284e-05
"YCL055W",-1.09003809448973,5.3709972227303,150.659397908389,4.18219883682517e-07,4.0879433108012e-05
"YOR177C",2.00926880198671,2.66870846048713,149.869662464866,4.28432348569723e-07,4.12618154526929e-05
"YOR100C",2.75453858743869,2.42066730530226,147.978279606912,4.54107229372682e-07,4.31006992052419e-05
"YOR212W",-0.815932357658975,6.499040774095,146.65578259634,4.71494351252454e-07,4.35930698871461e-05
"YJL052W",2.13136365227879,9.52316611108991,146.43691516636,4.74637015512048e-07,4.35930698871461e-05
"YER025W",-0.883881489546992,8.5937060562711,146.117859446269,4.79264167334634e-07,4.35930698871461e-05
"YGL263W",-3.78359089878906,0.589703042138627,146.275565678293,4.99687470852279e-07,4.48281266659119e-05
"YGR035C",-2.70658504616356,4.00533653972023,141.578937431979,5.51490384337575e-07,4.87152302346363e-05
"YER043C",-1.0760039835185,9.51669296321646,141.060372408368,5.60466311804457e-07,4.87152302346363e-05
"YJR107W",0.900942192064859,5.56451177669001,140.786015607962,5.65331729704131e-07,4.87152302346363e-05
"YGR124W",-1.00587718835955,9.74272660336924,139.991065291715,5.79716338907062e-07,4.883817013521e-05
"YBR088C",-1.11156761193294,6.00143940927999,139.884828361136,5.81673121170618e-07,4.883817013521e-05
"YFR023W",3.4480850512215,2.09011127182865,139.051267512652,6.00393647256016e-07,4.89362478536357e-05
"YOR184W",-0.970670488625693,8.01343487823308,138.828996261655,6.01553277626505e-07,4.89362478536357e-05
"YPL220W",-1.33205008200499,9.5258558856558,138.636909975303,6.0525821898679e-07,4.89362478536357e-05
"YNL160W",2.67871604831645,8.96099042124401,138.131972020524,6.15130313820515e-07,4.91279076245189e-05
"YPR194C",0.987442336782074,4.95189517926207,136.921549070598,6.39604959058705e-07,5.01620918885315e-05
"YDR384C",-1.11969496796718,6.28355653204034,136.557906027443,6.47183369338753e-07,5.01620918885315e-05
"YDR461W",-2.03803811522549,4.85412264406485,135.766636050684,6.64065000329284e-07,5.01620918885315e-05
"YJL103C",1.50700883038823,4.00646665266118,135.654695922241,6.66572184346025e-07,5.01620918885315e-05
"YNL209W",-1.16914550271531,11.1022211191882,135.590767784998,6.67882687747083e-07,5.01620918885315e-05
"YNL125C",0.917460644774575,5.66453475413026,134.665815683023,6.88436459079768e-07,5.01620918885315e-05
"YBR041W",-0.737979466390817,6.74392088274566,134.43251886076,6.93739802769701e-07,5.01620918885315e-05
"YPL148C",1.25834287397129,4.13594190609398,134.321858722048,6.9635256548324e-07,5.01620918885315e-05
"YOL055C",1.05094548139084,5.23103693653305,134.289660325689,6.97014866675273e-07,5.01620918885315e-05
"YEL034W",-1.15099012292539,8.10337292876616,133.569639577292,7.13794385636457e-07,5.08112981688387e-05
"YKL161C",1.22134951827318,5.12104991064928,133.202579632223,7.22542875761194e-07,5.08810031544092e-05
"YGR234W",-1.45184368677411,8.18403113230874,132.586863134119,7.37498982151313e-07,5.1381711001159e-05
"YDR214W",1.14001222884956,8.83697749163986,132.064028116098,7.5049851622093e-07,5.15009221505349e-05
"YBR121C-A",-0.936465466084241,8.24491056852341,131.887987765672,7.5493793349387e-07,5.15009221505349e-05
"YBL064C",0.876861690431723,6.36825857680102,129.512190317497,8.18083335223485e-07,5.52332759008103e-05
"YBR250W",1.92267886268748,2.37618642433761,128.087020821995,8.59846163120508e-07,5.7460535941594e-05
"YDR403W",1.61743352854381,3.51142435825453,127.521874030319,8.76153140861162e-07,5.76418917104308e-05
"YDR030C",0.978427455219735,3.90335074937505,127.274328874703,8.83611979540086e-07,5.76418917104308e-05
"YNR068C",1.48951813769071,3.51178555430526,126.910775623959,8.9488703918502e-07,5.76418917104308e-05
"YCL048W-A",3.55115301950932,1.22691706840557,128.094811961226,8.97766522287973e-07,5.76418917104308e-05
"YBL016W",-0.78653549419447,5.46402956451305,126.281895589744,9.14549034234951e-07,5.77221954600623e-05
"YKR071C",-0.790819312774578,7.09807922005414,126.122042209872,9.19669688631562e-07,5.77221954600623e-05
"YLR180W",-1.75712046983049,8.26761914811584,125.942661126891,9.25458928585516e-07,5.77221954600623e-05
"YBL049W",1.58263042277332,3.2645413530529,125.432686846459,9.4242651467621e-07,5.82259551378726e-05
"YKL103C",1.07891733417911,7.39757935888809,124.371467525891,9.78103915402615e-07,5.98654443174927e-05
"YOR003W",1.06571537561889,4.2934344227,123.877060391581,9.95459949528454e-07,6.03635852727949e-05
"YBL076C",-1.16575841966808,10.4169908101134,123.275997209262,1.01696547591179e-06,6.1101898181159e-05
"YHR140W",1.34923754053228,3.57174847845491,122.980544647951,1.02794233122873e-06,6.11999484292449e-05
"YMR174C",1.38029009938482,3.76320957795952,121.941659974372,1.06703962334718e-06,6.29553377774839e-05
"YER174C",-0.943489635692768,4.64927274570226,121.602894943986,1.08000563775676e-06,6.31514010863305e-05
"YDL130W-A",1.25495818355973,4.75038590562701,121.257251071381,1.09372763501981e-06,6.33878078030507e-05
"YGL213C",-0.660345688532769,6.30899529680647,119.898105730829,1.14916783928535e-06,6.57377799875998e-05
"YMR072W",-0.764339906812427,6.5626051881522,119.775386572307,1.15435099993495e-06,6.57377799875998e-05
"YGL202W",-0.804070610386474,8.70041207176701,119.252153227853,1.17677119949948e-06,6.64368498751903e-05
"YGR070W",1.22064805350582,5.40484916288284,118.789119695358,1.19705752586222e-06,6.65606854200687e-05
"YHL024W",1.0725053691898,4.54023912664217,118.738870657938,1.19929162919043e-06,6.65606854200687e-05
"YEL040W",-1.43845106106177,8.34050928618271,118.390904491054,1.2148373606328e-06,6.68568897040689e-05
"YJL038C",1.84521595233119,2.83716683318509,117.002740380797,1.28007858412314e-06,6.92959741284235e-05
"YGL258W",1.12736951606524,3.85006195433856,116.843068017799,1.28722277444495e-06,6.92959741284235e-05
"YOL132W",1.90894591777636,2.86701988614886,116.778383206493,1.29090072433466e-06,6.92959741284235e-05
"YPR138C",1.1414432667225,6.99583388027814,116.477646297698,1.30488337156578e-06,6.93097331750406e-05
"YGL156W",1.38530247115351,6.23015724244091,116.326794807526,1.31232354767217e-06,6.93097331750406e-05
"YGR240C",-0.974270719433854,10.821826968405,116.062854670838,1.32545990365325e-06,6.9443495272201e-05
"YKR076W",1.12793952736428,5.18295348040241,115.173101201663,1.37094990876873e-06,7.0695410632983e-05
"YBR049C",-0.915316851444021,6.73399029134201,115.017721406553,1.37907773827822e-06,7.0695410632983e-05
"YOR381W-A",2.07009971653694,2.5531706521269,114.985757182643,1.38173958787934e-06,7.0695410632983e-05
"YER055C",-1.23912111518357,7.08618678368954,114.377769836142,1.41320805915614e-06,7.13454033665597e-05
"YLR058C",-1.36039891815248,8.70218687377971,114.059742618487,1.43054980418379e-06,7.13454033665597e-05
"YPR127W",1.0011075606465,5.81843514362293,113.868208904044,1.44112093132228e-06,7.13454033665597e-05
"YLR249W",-1.17775483556658,12.9830811450535,113.707891612384,1.45003780530116e-06,7.13454033665597e-05
"YJR123W",-1.36199559052,10.7738311392894,113.602119618744,1.45595905302941e-06,7.13454033665597e-05
"YJL138C",-0.983039286920541,9.97021247201877,113.533640752923,1.45980822280027e-06,7.13454033665597e-05
"YLL047W",2.77895548083759,1.99978290172835,112.010811506423,1.55379320535136e-06,7.53762348284891e-05
"YGR256W",1.87424932989268,4.32328992609957,111.405431637236,1.58618639935701e-06,7.55549757684325e-05
"YLR030W",1.23989346184298,3.57323515753625,111.351902297434,1.58940829071001e-06,7.55549757684325e-05
"YDR446W",3.73683735098477,-0.0248558928255686,112.169516084762,1.59208835792391e-06,7.55549757684325e-05
"YML054C",1.04858520199595,4.16985964602595,110.128568524172,1.66785387329458e-06,7.85811152245052e-05
"YDR023W",-1.04326886377086,9.12922606762234,109.594745932193,1.70356010987134e-06,7.95086193922404e-05
"YMR108W",-0.839545717099106,8.82972185089811,109.452788938085,1.71323099463074e-06,7.95086193922404e-05
"YMR125W",-0.825771342469695,7.83079586272038,109.296411655205,1.72396151377281e-06,7.95086193922404e-05
"YNR050C",-1.0131313819589,6.82902726459717,108.919394969056,1.75016928617539e-06,8.01528577284101e-05
"YBL051C",-0.89462050892851,6.48079909028951,108.440473083683,1.78416083102444e-06,8.11421477942991e-05
"YLR460C",-1.30731543169793,4.26451777541414,107.979259934788,1.81767404468931e-06,8.17207619619411e-05
"YBR031W",-1.15192455649692,10.1967291152772,107.46823382072,1.85566013400159e-06,8.17207619619411e-05
"YNR044W",-2.96957115763546,5.05128922844293,107.367426864593,1.86329529423456e-06,8.17207619619411e-05
"YNL242W",0.836342903238559,6.4050955556012,107.328354489924,1.8662318956749e-06,8.17207619619411e-05
"YNL187W",0.983268602419864,4.99216272544901,107.274891367513,1.87029933467237e-06,8.17207619619411e-05
"YOL126C",-2.00231039102518,5.99463034923473,107.086516216645,1.88468237232822e-06,8.17207619619411e-05
"YMR012W",-0.827387323823509,9.83776968771589,107.067336730055,1.88615177736962e-06,8.17207619619411e-05
"YLR216C",0.876210428255959,9.74609575080394,106.829853265184,1.904501070977e-06,8.17207619619411e-05
"YDL171C",-1.07629216842724,9.46080686638906,106.769628926057,1.90918866699908e-06,8.17207619619411e-05
"YHR022C",1.09073897667634,3.44066057859875,106.263775287923,1.94937135814426e-06,8.28050189141036e-05
"YLR237W",0.89903301263019,6.30519320737862,106.130526889613,1.95980728839305e-06,8.28050189141036e-05
"YPR160W",2.13409030257543,6.99108219863834,105.754871940404,1.99032034227207e-06,8.30766980614763e-05
"YOR375C",-1.54618727815728,7.1369547986624,105.739145888634,1.99160812271366e-06,8.30766980614763e-05
"YIR028W",1.389489633755,3.60732883768521,105.584260673908,2.0046286512293e-06,8.30905888411435e-05
"YDR285W",1.28476128386978,3.9517398634951,105.190778168752,2.03744523963426e-06,8.39196784551243e-05
"YGR061C",-1.01536446748969,9.32071465177569,104.850061779671,2.066206206701e-06,8.45724027980304e-05
"YOL058W",1.62016814294117,6.50888313493381,103.68118138161,2.16950946272706e-06,8.81626575190363e-05
"YDL222C",1.50388108699063,3.06727790621061,103.566385317236,2.18084448283461e-06,8.81626575190363e-05
"YCL026C-B",1.15299571466813,3.94123496823184,103.169055579417,2.21701157805677e-06,8.90749007649926e-05
"YDR382W",-1.15382825681939,9.33227790511642,102.589576991143,2.27168454341013e-06,9.06674153515555e-05
"YKL080W",-0.837762520697931,8.34356249705571,102.32977838902,2.29685624848231e-06,9.06674153515555e-05
"YOR298C-A",-0.896139346828222,8.42328959302439,102.186966973345,2.31083717221862e-06,9.06674153515555e-05
"YPR102C",-1.38577248321694,9.33193858929374,102.174871238652,2.31202601369824e-06,9.06674153515555e-05
"YGL081W",1.66798972812533,2.44948760617223,102.014538953818,2.32922606891846e-06,9.07982233651606e-05
"YEL034C-A",-1.18652220124694,9.64306697576246,101.774361012672,2.35181400235973e-06,9.10849563712098e-05
"YBR221C",-0.913737368416582,8.35623285090737,101.649396922971,2.36439801238444e-06,9.10849563712098e-05
"YER069W",1.12464800156873,6.43349885345526,100.801997669203,2.45192185398712e-06,9.39043053904189e-05
"YJL157C",-1.00909588867069,7.55073077660028,100.289146396881,2.50679909693568e-06,9.49501673719622e-05
"YML042W",1.12094436354957,4.24492583879081,100.277585242213,2.50822705074812e-06,9.49501673719622e-05
"YNL012W",1.12753183073716,4.12382608251388,99.8965258661065,2.55007122566963e-06,9.56528284891707e-05
"YJL066C",0.956296028314307,5.46381316579497,99.8408578014289,2.556000150497e-06,9.56528284891707e-05
"YJL088W",2.53167193127816,4.2439169911599,99.7181531675545,2.57065529128342e-06,9.56546676284948e-05
"YLR429W",-0.593320048504106,7.62520706198078,99.2841506461658,2.61872520964816e-06,9.68928327569818e-05
"YOR276W",-0.857847696068932,7.02892939387101,98.237828527663,2.74175978185788e-06,0.000100875195569591
"YNR028W",-0.702786108052306,5.38018946169202,98.1071070986079,2.75762335814763e-06,0.0001008920411872
"YPL033C",3.34303636027127,0.50629972604833,99.0545129840727,2.79035348236157e-06,0.000101522360866589
"YMR146C",-0.72993860016466,8.04279681156188,97.0359337087579,2.89185274291396e-06,0.000104368184117077
"YOR133W",-1.30913250698904,11.580633404773,96.9147521263486,2.90753240114655e-06,0.000104368184117077
"YOR378W",0.794355966944012,4.56867061451287,96.8468696671579,2.916380774687e-06,0.000104368184117077
"YML073C",-1.15764494011127,9.17599572578289,96.6235453175273,2.94563546057746e-06,0.000104474591122787
"YER165W",-1.03505170114682,9.65878578125841,96.5229818975493,2.95893413664245e-06,0.000104474591122787
"YHR133C",-0.846192286410111,6.3735117798472,96.3339896666475,2.98412574233354e-06,0.000104474591122787
"YBR148W",1.52118622044689,2.42447925182661,96.3174033856525,2.98824830545524e-06,0.000104474591122787
"YER131W",-1.1451942271136,8.99715933530805,96.1536917673689,3.00839857772631e-06,0.000104474591122787
"YOL083W",1.41864971459348,3.76408569893234,96.1070449449705,3.0150706553988e-06,0.000104474591122787
"YNL301C",-1.0511435655432,7.56955069753385,95.6631438528701,3.07566513723698e-06,0.000106013320967184
"YDR332W",0.752438265933173,5.2318862774171,95.3577738674467,3.11846867941984e-06,0.000106455565622188
"YER106W",2.72658821688975,0.596031312782308,96.0746690292815,3.12100604664224e-06,0.000106455565622188
"YGR116W",-0.885580126485825,8.52707121615687,94.7221545850376,3.20987727708934e-06,0.0001086257713049
"YGR123C",-0.649415764109729,6.98118864900411,94.6680788631104,3.21780418890678e-06,0.0001086257713049
"YLR043C",-0.968542918397134,7.21284312036873,94.3861752419336,3.25951169508433e-06,0.000109469446621063
"YNL014W",1.25165356920362,4.19461475984554,94.2496135970596,3.28026346427124e-06,0.000109591386439957
"YHR068W",-0.874720058339499,8.29634831815782,94.1390703811454,3.29661064722424e-06,0.000109591386439957
"YHR005C",-0.838498136146201,6.4027194810407,93.7212184911785,3.36051875255088e-06,0.000110832759495157
"YNL270C",1.37293127521229,2.33924190165568,93.6878990985592,3.36779953268229e-06,0.000110832759495157
"YNR069C",1.43372426693238,3.82218845005328,92.9488353767422,3.48302269774419e-06,0.000113849330598544
"YBL056W",-0.637470781771079,7.54267544791063,92.8773011058652,3.49423048561725e-06,0.000113849330598544
"YMR242C",-1.33484961218852,9.38377625013563,92.5775873247367,3.54326452255023e-06,0.000113898514598494
"YER041W",0.8859463389425,5.02506077849947,92.539900526355,3.54950231490502e-06,0.000113898514598494
"YIL120W",0.878282575049585,4.49650084821401,92.4801160965902,3.55941828185848e-06,0.000113898514598494
"YML086C",-0.633845684216344,7.07296958681398,92.4031977576472,3.57217989284809e-06,0.000113898514598494
"YER156C",-0.721127335150495,6.88581766732655,92.2536406629732,3.59720571717217e-06,0.000113898514598494
"YDR025W",-1.16944738891584,9.36239761363953,92.2364776306691,3.60009047517e-06,0.000113898514598494
"YIL014C-A",1.62128171249737,4.13288387866239,92.1161042532425,3.62076958526254e-06,0.000114002019297521
"YKR094C",-1.26040377640912,9.07109519955731,91.9768415301068,3.64408551428371e-06,0.000114187158052842
"YLR441C",-1.23676147572758,10.1209373032997,91.047671120122,3.80696857578667e-06,0.000118723034299176
"YGR021W",0.853309305325802,4.84458508357532,90.6301714185488,3.88304292421917e-06,0.000118826791830862
"YHR096C",1.68287553514168,3.8928497614325,90.5763944546464,3.89378433092362e-06,0.000118826791830862
"YBR039W",-0.623005116609669,7.00422039462771,90.5697267705348,3.8941884208214e-06,0.000118826791830862
"YDR018C",1.52711350583274,2.71439051958996,90.5440442837547,3.90076830734555e-06,0.000118826791830862
"YMR205C",-0.956154292457634,10.8433025408559,90.5328525449432,3.90101698635446e-06,0.000118826791830862
"YPL036W",1.12232391894496,4.94782184662725,90.2117818057186,3.96111746683986e-06,0.00011988184612431
"YBR286W",-0.776376879355432,10.0272099732141,90.1527628217791,3.97226456084521e-06,0.00011988184612431
"YDR037W",-0.843352149993113,9.66133816881798,89.5486704586558,4.08877736715472e-06,0.000122832123749983
"YHR019C",-0.788861954637776,9.42876817560701,89.4100158961693,4.11610215721733e-06,0.000123088369989116
"YPL160W",-0.963581144399078,10.0390396371232,89.0850097232723,4.18102413686658e-06,0.000124461486692451
"YEL023C",0.964944112264913,4.46996188562952,88.7532212629138,4.24862135271667e-06,0.000125901453569871
"YGL147C",-1.47198543828099,9.78559423591481,88.6090424026138,4.27835768056632e-06,0.000126211551576706
"YGR198W",-0.657512672548699,7.43300446022152,88.0711133423468,4.39169109002863e-06,0.000128963990858012
"YFL004W",-0.694252395555125,7.64204328419702,87.980933431683,4.41104503774541e-06,0.000128963990858012
"YDR086C",-0.979819597976536,6.78400193928083,87.8563391238021,4.43795624395769e-06,0.000129174113074128
"YMR148W",0.780545755562608,4.58586039037254,87.6265958951175,4.48812823465115e-06,0.000130056423932435
"YFL030W",1.09152951822202,3.66575853569865,87.3522485509633,4.54936590452694e-06,0.000131250208408577
"YDR321W",-0.713434478683673,7.48018817184621,87.0186555513877,4.62414419684362e-06,0.000132736317029786
"YGL234W",-0.836084080213154,8.65828656302763,86.9430349163281,4.64141343713865e-06,0.000132736317029786
"YOR108W",-0.754726108812292,7.62139554847268,86.8033226879081,4.67352657336178e-06,0.000133073589256288
"YML063W",-1.32910384054967,10.5295011990216,86.6532528491302,4.70832035567918e-06,0.000133307049175064
"YBR130C",-0.644207533181926,5.68674906252667,86.5927744935442,4.7224363122026e-06,0.000133307049175064
"YPR163C",-0.858404887738076,8.65798172079875,86.2611336251606,4.80072796636705e-06,0.000134935482625484
"YDL084W",-0.969776043561335,9.22856820860049,86.1543086758399,4.82628266193649e-06,0.000135074039115479
"YOR047C",-0.591138438271537,6.24532956796913,85.8625668348177,4.89692071200293e-06,0.000136467803161307
"YOR168W",-0.751298824770285,8.72216837276768,85.4006873804992,5.01132911070529e-06,0.000139064382822072
"YIL069C",-0.984957140554782,8.86264312968527,85.0620999160573,5.09726264591971e-06,0.000139434732512119
"YDR429C",-0.887455042379934,7.55279546463698,85.0535717715252,5.09945040473814e-06,0.000139434732512119
"YAL018C",4.9567928152384,-0.602097257673442,56.99281004337,5.12702897541557e-06,0.000139434732512119
"YOL159C-A",1.0449445106781,3.95032344664846,84.8233533586748,5.15927958616586e-06,0.000139434732512119
"YMR189W",-1.07113812880345,7.61374664898991,84.8198344584229,5.15984866022938e-06,0.000139434732512119
"YLR178C",1.41697838911608,6.42413867547381,84.7949006664917,5.16635645313513e-06,0.000139434732512119
"YPL131W",-1.13525601262007,11.2022886771409,84.7666478317261,5.1737120171698e-06,0.000139434732512119
"YLR355C",-1.70644369940246,10.5982559213839,84.6059563327142,5.21587531173617e-06,0.000139522413686904
"YJR096W",0.891902579344015,5.73823439262212,84.5919698066799,5.21957418740137e-06,0.000139522413686904
"YER054C",1.34093078155094,3.23113749560674,84.4327189039849,5.26286317202566e-06,0.000139570861320812
"YML026C",-1.28097542202535,9.11710132988862,84.4244209019544,5.26401019182173e-06,0.000139570861320812
"YCR053W",-0.883464807118783,8.45261530634474,84.267983047873,5.30592301618949e-06,0.00013957652052821
"YDR082W",0.903703427013912,4.8392379938105,84.2646368524207,5.30684892525948e-06,0.00013957652052821
"YPL145C",-0.621281235249703,8.13522229661281,84.1083856385499,5.34910008170287e-06,0.000140069357558793
"YGR094W",-0.952301751929837,10.2590021858184,83.8889013926632,5.40917658252332e-06,0.000140069357558793
"YDR216W",1.16569244568187,6.31021167191059,83.8828111074099,5.41085913285728e-06,0.000140069357558793
"YOL097C",-0.828471797058182,7.72738329581453,83.8817841974313,5.41113871772403e-06,0.000140069357558793
"YJL037W",2.81923350531202,2.09069116147339,83.7614197359484,5.45607614343862e-06,0.000140332207036071
"YNL307C",-0.791167782753943,7.23064614465098,83.6906413343518,5.46414915165645e-06,0.000140332207036071
"YDR010C",-1.53143592646793,4.85816344942712,83.1693812264366,5.61196963092526e-06,0.000143458636117572
"YER090W",-0.65848966514769,7.5036584100458,83.087255340763,5.63566945334471e-06,0.000143458636117572
"YDL024C",1.82891118665817,3.36885453648563,83.0365150447034,5.65159995699092e-06,0.000143458636117572
"YFR051C",-0.671949613001703,7.42452649226797,82.8489358688046,5.70520936122589e-06,0.00014426029384814
"YAL062W",1.15886096557319,4.66447199982146,82.5005622058991,5.8087829438783e-06,0.00014631430576715
"YOR142W",-0.60564034558462,7.21214154241472,82.2758846393278,5.87672720751869e-06,0.000146669548641896
"YGR281W",-0.766859451684189,8.36452428736702,82.2281024735127,5.89130866604657e-06,0.000146669548641896
"YOR173W",1.39556011314951,4.37225001747877,82.2122097436105,5.8967508826747e-06,0.000146669548641896
"YDR058C",0.88050817153648,4.13136358824965,82.1339042535687,5.92070762264342e-06,0.000146669548641896
"YPR145W",-0.834499683576347,9.48575298657383,82.0862272183252,5.9348649244316e-06,0.000146669548641896
"YHR126C",3.9136590841433,0.484374262437754,82.7634497372286,6.05896124331263e-06,0.00014917344805434
"YJL212C",-1.05475458492485,7.48686122521522,81.3492688693208,6.16750126023916e-06,0.000150441783363322
