"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YKL145W",7.20293222785988,7.72561556782186,159.482616517947,2.6605848236102e-17,1.75595616622438e-15,29.1531099841793
"YBR015C",8.03180380202738,8.06423123056722,166.796734365984,1.7536488236117e-17,1.75595616622438e-15,29.1437011735933
"YHR072W",6.90357513753046,6.8033845832691,157.310166417106,3.02237941432175e-17,1.75595616622438e-15,29.134709279606
"YKL157W",8.43734110013202,8.51879066948439,171.215121466216,1.37526626919747e-17,1.75595616622438e-15,29.1302951373885
"YKL104C",8.4000239681522,8.70949967894054,170.746206320515,1.41078003441329e-17,1.75595616622438e-15,29.130264906365
"YPR122W",7.0870271892562,7.06586171610558,158.021784685277,2.89819356819183e-17,1.75595616622438e-15,29.1267197081281
"YMR318C",8.509750072987,8.71844955411143,170.457266821051,1.43316828300235e-17,1.75595616622438e-15,29.0818712039503
"YDR422C",6.58060137251087,6.56237559503931,154.811646691986,3.5073937471182e-17,1.75595616622438e-15,29.0782307647636
"YGR244C",7.06437228850163,6.91120869212811,156.542326765564,3.16302624783177e-17,1.75595616622438e-15,29.0751669366846
"YBL056W",7.1515093646156,7.51756635168318,156.941153112554,3.08908843968882e-17,1.75595616622438e-15,29.0711691469334
"YER019C-A",7.19063906943361,7.26973784023194,157.062242000501,3.06702031875314e-17,1.75595616622438e-15,29.0660863245554
"YHR132C",6.81387485672799,6.98282497513765,155.193259306842,3.42803481597556e-17,1.75595616622438e-15,29.0658064028219
"YIL041W",7.60877557785978,7.74031294846578,159.99252115895,2.58279412363467e-17,1.75595616622438e-15,29.0558358312603
"YNL297C",7.49171087825702,7.45164137748858,158.994964323879,2.73741472916051e-17,1.75595616622438e-15,29.0553156209629
"YGR125W",6.97055204271159,6.82151264502982,155.440470636999,3.37768778332872e-17,1.75595616622438e-15,29.0508582102783
"YNL247W",8.08888370971285,8.13011530542199,164.467907600162,1.99852142204514e-17,1.75595616622438e-15,29.0496265911398
"YMR129W",7.98920494839733,8.08375096347983,163.40261771981,2.12297079627363e-17,1.75595616622438e-15,29.0489643934008
"YDR234W",7.44631552808479,7.38624001006565,158.41030950544,2.83278395915386e-17,1.75595616622438e-15,29.0472156773642
"YKR001C",7.81791407052766,8.07857311764393,161.414145873084,2.3788949059001e-17,1.75595616622438e-15,29.0394768090602
"YFL036W",7.67776686914369,7.41201320591227,160.087257339936,2.56862054101151e-17,1.75595616622438e-15,29.037972336499
"YGL013C",7.13002528900221,7.28754447173826,155.878501493045,3.29047716794778e-17,1.75595616622438e-15,29.0358265404236
"YGR100W",6.27693003372801,6.36850747342462,153.554294459784,3.78361568064061e-17,1.75595616622438e-15,29.0357521536391
"YLL043W",6.72707952983857,6.73355083657246,154.120194439235,3.65642179187669e-17,1.75595616622438e-15,29.0351206650116
"YJR126C",6.72871965824897,6.97614229775214,153.541721350986,3.78649675835792e-17,1.75595616622438e-15,29.0117692043661
"YGR184C",8.67008617627218,8.60230139823324,169.820588070183,1.48390279861579e-17,1.75595616622438e-15,29.0044588284704
"YLR115W",6.11242270858282,6.18792664059961,153.005494743285,3.91166196657445e-17,1.75595616622438e-15,29.0034224131012
"YER125W",7.91694299661309,8.1799978188148,161.267920830503,2.39902203668301e-17,1.75595616622438e-15,29.0016372951614
"YGR180C",9.04964195370078,8.92806642993378,174.489433892791,1.15320035286843e-17,1.75595616622438e-15,28.9909709222656
"YER025W",8.20284840592703,8.53715381515862,163.727479040631,2.08413329595509e-17,1.75595616622438e-15,28.9860630164724
"YCL050C",7.30647011043505,7.88887196229422,155.66533630788,3.33260216424002e-17,1.75595616622438e-15,28.9839840517707
"YJL129C",7.33448432453927,7.21616995901336,155.618634498225,3.34191076911355e-17,1.75595616622438e-15,28.9745907184723
"YJL225C",7.19553693822839,7.13194489482653,154.677589371556,3.53575307830203e-17,1.75595616622438e-15,28.97364957652
"YNL121C",7.94439671821359,8.21595830246388,160.53712349699,2.50248090505983e-17,1.75595616622438e-15,28.9678340819783
"YOR335C",9.15461467747742,9.50291269787852,175.023353610673,1.12090688175474e-17,1.75595616622438e-15,28.965546080932
"YGL202W",8.40123153314963,8.6413157187247,165.232493450471,1.91418362827966e-17,1.75595616622438e-15,28.9639370769341
"YDL073W",6.47606231416563,6.33241037636375,151.662511578508,4.24573131782457e-17,1.75595616622438e-15,28.9568548311766
"YGL173C",9.3030306270177,9.47435428986677,176.774743097873,1.02180803338763e-17,1.75595616622438e-15,28.9550484154479
"YOR124C",7.74119000537231,7.78940262076803,158.185848149491,2.87037101405034e-17,1.75595616622438e-15,28.9505507736411
"YER105C",8.28887514835659,8.15791402670521,163.555721342894,2.10456814005498e-17,1.75595616622438e-15,28.9502904495961
"YPR091C",6.70919610193582,6.8854976743842,151.864893340681,4.19342579818934e-17,1.75595616622438e-15,28.9457925971205
"YJR109C",7.2912895525073,7.43384885274974,154.5591347777,3.56102314958965e-17,1.75595616622438e-15,28.9457281826554
"YDL205C",6.50120829994217,6.49751701078829,151.322139985403,4.33533758218397e-17,1.75595616622438e-15,28.9416591587545
"YOL038W",7.28006606340328,7.63793123540096,154.347673861611,3.60663314231452e-17,1.75595616622438e-15,28.9404155215474
"YBR084W",8.87866912973313,8.7994219947675,169.997864191415,1.46957936782898e-17,1.75595616622438e-15,28.9328483245041
"YGR229C",7.50128832643708,7.6353889434258,155.719237714864,3.32189421577453e-17,1.75595616622438e-15,28.9319292130592
"YBR058C",6.78774202171256,6.9097811635433,151.206886077003,4.36615241873922e-17,1.75595616622438e-15,28.909121389488
"YIL137C",7.20755285700796,7.28814795026331,152.907874615246,3.93493773982352e-17,1.75595616622438e-15,28.9013477101298
"YOR197W",7.45570961868152,7.51136447637632,154.397411032627,3.59584743484271e-17,1.75595616622438e-15,28.8944890912904
"YLR166C",6.4371363400333,6.39695467098121,150.108194768803,4.67239621242692e-17,1.75595616622438e-15,28.8937740150132
"YJL054W",6.42558920126571,6.59747805697242,150.087121130151,4.67849811994442e-17,1.75595616622438e-15,28.8933898830086
"YJR001W",6.73482000294095,6.95430462222807,150.473168708108,4.56810340367525e-17,1.75595616622438e-15,28.885600285703
"YCR077C",7.41494691974535,7.61831034645683,153.777463796178,3.7328791999207e-17,1.75595616622438e-15,28.8821235627606
"YOR230W",9.11057208747474,9.16752989152434,170.781956235406,1.40803701235251e-17,1.75595616622438e-15,28.8686371138866
"YGL112C",6.54299097163572,6.5775106648616,149.569394325048,4.83121382772623e-17,1.75595616622438e-15,28.8664576389621
"YDR128W",7.13547331663313,7.14411663876726,151.570050440491,4.26986800371689e-17,1.75595616622438e-15,28.8649306701401
"YEL058W",7.42072805034587,7.52214420349883,153.162892737182,3.87445368152402e-17,1.75595616622438e-15,28.8566125032278
"YBR208C",7.33767725019633,7.3109475994085,152.538500790803,4.02440679381541e-17,1.75595616622438e-15,28.8543602036142
"YOR109W",7.35307056298843,7.48410843096816,152.60785360723,4.00743793040522e-17,1.75595616622438e-15,28.8530747296569
"YLR371W",7.19047124719682,7.12444584219482,151.50808941626,4.28612775980221e-17,1.75595616622438e-15,28.8494283365
"YOL145C",6.95513835510325,7.19890735908855,150.316577414005,4.6125308633727e-17,1.75595616622438e-15,28.8482013960667
"YOR141C",6.49705167280959,6.6213369000088,148.94755315326,5.02198338959444e-17,1.75595616622438e-15,28.8420425662014
"YPR089W",6.62292305134569,6.73738091693566,149.115265598098,4.96972357919323e-17,1.75595616622438e-15,28.8399107321986
"YBR234C",7.18241981780593,7.28677513041452,151.224684990294,4.36137781864178e-17,1.75595616622438e-15,28.8398356950608
"YKL135C",6.49967179705518,6.63968525303358,148.829984391083,5.05898106345509e-17,1.75595616622438e-15,28.8369081209361
"YMR083W",9.12247600217411,9.21601217337206,169.6922366244,1.49436974029582e-17,1.75595616622438e-15,28.8340463866674
"YLR208W",7.3077496632631,7.59549085227387,151.736169759429,4.22661120623669e-17,1.75595616622438e-15,28.8306478613003
"YMR012W",9.45738208388453,9.7912660229442,173.941956136107,1.18738748146614e-17,1.75595616622438e-15,28.8295982717408
"YDL126C",9.91031643994886,10.3588786288107,179.469654673753,8.87734468249908e-18,1.75595616622438e-15,28.8203694242711
"YJR064W",8.12439586203209,8.49937594440601,157.97609782693,2.90599440467792e-17,1.75595616622438e-15,28.819794538352
"YMR247C",7.7451825871468,7.56928208815786,154.487295650063,3.57644608485059e-17,1.75595616622438e-15,28.8139551398681
"YOR336W",7.72090369702807,7.63341227603022,154.108643605632,3.65897016466653e-17,1.75595616622438e-15,28.8068468656773
"YBL017C",8.6261694674248,8.73328965803759,162.708445340545,2.20867468323791e-17,1.75595616622438e-15,28.8058119001645
"YPR019W",7.06259072215988,6.99192507262395,149.763870057444,4.77321055088964e-17,1.75595616622438e-15,28.8056056443015
"YCL028W",7.08328416121479,7.1412384868956,149.83462891425,4.75229810046385e-17,1.75595616622438e-15,28.8046540666485
"YDR389W",7.08672965513082,7.03961382939232,149.777468426555,4.76918371814373e-17,1.75595616622438e-15,28.801581940592
"YLR203C",6.97522437394783,6.97309487241777,148.946101936044,5.02243824198835e-17,1.75595616622438e-15,28.7872892936146
"YOR207C",8.17626663400352,8.14322244736185,157.447459402535,2.99796855840479e-17,1.75595616622438e-15,28.7841625944513
"YNR051C",7.18695208634317,7.58697213857517,149.848651645295,4.74816580627978e-17,1.75595616622438e-15,28.7826949035538
"YEL025C",7.01647842864601,6.81512555519027,148.967134192709,5.01585059826346e-17,1.75595616622438e-15,28.7807420439384
"YBR286W",9.59893912062781,9.99185641924477,173.559134361715,1.21195927321827e-17,1.75595616622438e-15,28.7735002814457
"YFL024C",6.33067435303661,6.29712236291134,147.096683955515,5.64097721202154e-17,1.75797146536054e-15,28.7661970060113
"YLR060W",8.82300720224953,9.00029968781031,163.452551934682,2.11694932352434e-17,1.75595616622438e-15,28.7600162769573
"YOR142W",6.90559096785309,7.18939239767693,148.002936627832,5.32793783982612e-17,1.75797146536054e-15,28.7588295089857
"YNL287W",8.50067151391138,8.75690335445278,159.781175378104,2.61472699773159e-17,1.75595616622438e-15,28.7546835654464
"YBR082C",7.22065189027124,7.49240331572627,149.309994047082,4.90979975473667e-17,1.75595616622438e-15,28.7527167318197
"YML086C",6.8037720885842,7.04365273403686,147.519760367878,5.49237240700374e-17,1.75797146536054e-15,28.7516847626125
"YCR033W",7.19656852256357,7.09060093158751,149.146323691858,4.96011201250873e-17,1.75595616622438e-15,28.7514501487554
"YMR231W",6.64207108035456,6.46456673187301,147.091319524145,5.64288982398292e-17,1.75797146536054e-15,28.751085686772
"YKR018C",7.66819937680286,8.02499128187878,152.178377009939,4.11380914846248e-17,1.75595616622438e-15,28.7487442815005
"YGL131C",6.38627682265291,6.24349722171471,146.68032851518,5.7915805879683e-17,1.76933789601354e-15,28.7486620730582
"YJL026W",8.81359314048684,8.62375405327343,162.949063725391,2.1785410562721e-17,1.75595616622438e-15,28.7476381601174
"YPL226W",9.58919531395343,9.71788769136506,171.784767731171,1.33344900082464e-17,1.75595616622438e-15,28.7311853043928
"YBL058W",6.8566797320546,7.38976723453728,147.1138308467,5.63486854448423e-17,1.75797146536054e-15,28.7272231947534
"YGL256W",6.26111188496822,6.17982777175087,146.083744348419,6.01519638716992e-17,1.76933789601354e-15,28.7198071177558
"YML075C",7.31117139380002,7.37338152113549,148.800745415664,5.06822907091578e-17,1.75595616622438e-15,28.7103967101585
"YDL190C",7.19565321769164,7.17743365457268,148.04642364473,5.3134078909746e-17,1.75797146536054e-15,28.705713051849
"YOL130W",7.55183415808955,7.26636052849933,150.053195629978,4.68833985406023e-17,1.75595616622438e-15,28.6978025865477
"YJR125C",6.19747329664393,6.32607021353171,145.569522304391,6.21562899982566e-17,1.76933789601354e-15,28.6951552985291
"YGL092W",8.25192773611864,8.24717827684416,155.586540021472,3.34832453373958e-17,1.75595616622438e-15,28.6937892859982
"YDR238C",8.80587909276332,9.01197453796299,160.974608356517,2.4399660569649e-17,1.75595616622438e-15,28.6888117221912
"YPR097W",7.34751847988807,7.47389888404316,148.488600403291,5.1681330466769e-17,1.75595616622438e-15,28.6881793185429
"YJR117W",6.94302322080273,7.32626446882982,146.318524136163,5.92607322347246e-17,1.76933789601354e-15,28.6807271377795
"YKL181W",8.27231036144245,8.31639028193478,155.291431428006,3.40794227296335e-17,1.75595616622438e-15,28.676775118462
"YLR100W",7.25560383999245,7.0963538462318,147.636727186556,5.45205683632111e-17,1.75797146536054e-15,28.6750271402025
"YDR135C",8.82352976344968,9.02502468203562,160.703128774958,2.47855294130792e-17,1.75595616622438e-15,28.6738565944638
"YKL175W",6.70301925059969,6.85804192649413,145.45110113758,6.26282778890477e-17,1.76933789601354e-15,28.6732123794515
"YER049W",7.61641022058507,7.77493534154313,149.787863912562,4.76610788029363e-17,1.75595616622438e-15,28.669545427909
"YLL029W",6.84298556991493,6.92396395615043,145.671213658092,6.17541243899434e-17,1.76933789601354e-15,28.6661828223018
"YBR080C",7.09710168217242,7.33107359757258,146.576332520567,5.82988928035497e-17,1.76933789601354e-15,28.664710872413
"YJL109C",9.2550977246614,9.31582054970586,165.316710952298,1.90513761630341e-17,1.75595616622438e-15,28.663828208534
"YHL030W",8.62876417325168,8.89376621636786,158.327857035714,2.84652727830532e-17,1.75595616622438e-15,28.663229525442
"YGR267C",6.7328966597733,6.82578460206913,145.281170132748,6.33125166930381e-17,1.76933789601354e-15,28.6628075677903
"YMR146C",7.71185447719491,8.00617906930861,150.187645806319,4.64947015964004e-17,1.75595616622438e-15,28.658439930031
"YGL167C",8.35638836151593,8.54374375652893,155.541645892595,3.35731906620324e-17,1.75595616622438e-15,28.6578365474925
"YER086W",7.8335965480489,7.75347651409668,151.06900688405,4.4033355568661e-17,1.75595616622438e-15,28.6573660202679
"YGL019W",6.42862406866841,6.51677351799684,144.565402807261,6.62868962681854e-17,1.76933789601354e-15,28.6530747312213
"YGR253C",7.05283081012723,7.51113197070143,146.058069197587,6.02503245953555e-17,1.76933789601354e-15,28.6502583246625
"YLR422W",7.43319322688651,7.41955025175394,148.089210328616,5.29915475675861e-17,1.75797146536054e-15,28.6495821449178
"YBR039W",6.57065002958039,6.97594441916758,144.559342244145,6.63127327983774e-17,1.76933789601354e-15,28.6461944017258
"YPR165W",8.05352956385031,8.32188634569838,152.475319443323,4.03993494653348e-17,1.75595616622438e-15,28.6438564707003
"YBR017C",7.9115735126106,7.95451662183488,151.309900618105,4.33859849954963e-17,1.75595616622438e-15,28.6434452510012
"YIL142W",7.92019140358257,8.28962291457652,151.32174774446,4.33544204427434e-17,1.75595616622438e-15,28.6412210510418
"YBR023C",7.9960790921619,8.07275361253455,151.791699069859,4.21226000894458e-17,1.75595616622438e-15,28.6357782963721
"YBR041W",6.39086724829685,6.70872407308252,144.116783341956,6.82298763060483e-17,1.76933789601354e-15,28.6343847893854
"YDR301W",6.93910581796269,6.92568463055904,145.101441399428,6.40452285558593e-17,1.76933789601354e-15,28.6281318470328
"YBL079W",8.40480331872989,8.244382705544,154.895811796586,3.48971770308226e-17,1.75595616622438e-15,28.6194729119279
"YNL330C",5.98261166487766,6.11502070522296,144.259809222616,6.76036636274301e-17,1.76933789601354e-15,28.6170501949026
"YGR123C",6.74236295079683,6.94363716360618,144.262082621082,6.75937614969789e-17,1.76933789601354e-15,28.6163969345059
"YOR275C",6.33870784258605,6.15371579160387,143.725789239435,6.99748051380063e-17,1.76933789601354e-15,28.6163759804756
"YLR143W",5.82033986714496,5.93714276323602,144.800380189241,6.52937182356425e-17,1.76933789601354e-15,28.6159494622954
"YML081W",7.7305276636076,7.594244797708,149.248674748757,4.92858279087945e-17,1.75595616622438e-15,28.6155511665249
"YER080W",6.89073583262452,7.2156221817988,144.586894170742,6.61953671673114e-17,1.76933789601354e-15,28.6121380023733
"YDL143W",7.89373596847583,8.2160357614758,150.283254540468,4.62204672127604e-17,1.75595616622438e-15,28.6091652702102
"YGR198W",7.01934581478328,7.40553931795987,144.915152226663,6.48146114091921e-17,1.76933789601354e-15,28.6061528045452
"YPR029C",7.00264752764177,7.19251411662913,144.744097084044,6.55300999052953e-17,1.76933789601354e-15,28.6014074532763
"YDR466W",6.30275326989628,6.2096666076025,143.392103019633,7.15031159465021e-17,1.76933789601354e-15,28.6002186076007
"YGL097W",6.78018889350106,6.91018041873489,143.985999137931,6.8808117734037e-17,1.76933789601354e-15,28.5994167481731
"YML031W",6.81580237192047,7.04062846457184,144.067339803537,6.84478478925394e-17,1.76933789601354e-15,28.5984624031721
"YOL052C",6.59460894816914,6.57614553106055,143.327486747187,7.18033160185788e-17,1.76933789601354e-15,28.5882599100778
"YDR452W",7.0188255275077,6.99149942344737,144.429282080236,6.6869883381938e-17,1.76933789601354e-15,28.584721007654
"YDR212W",8.16855711631663,8.5465445181072,151.735755569892,4.22671845414534e-17,1.75595616622438e-15,28.5802471091021
"YDR349C",7.37964122617377,7.34041344343775,146.033625672923,6.03441325374093e-17,1.76933789601354e-15,28.5768106745527
"YNR043W",7.54191202282871,7.68233086799521,147.026426920403,5.66608334253321e-17,1.75797146536054e-15,28.5767709792814
"YOR151C",9.02617154539581,9.27169961879565,159.824832450003,2.60809505420822e-17,1.75595616622438e-15,28.5764462041736
"YDR341C",8.67490034724736,8.77747317884238,156.077757343005,3.25163359033168e-17,1.75595616622438e-15,28.5722506686657
"YKL140W",6.1879597138347,6.34242521272173,142.553612879649,7.55092186797579e-17,1.76933789601354e-15,28.5583873121582
"YOR204W",9.36288613461245,9.80176779917383,162.747585707123,2.20374169410555e-17,1.75595616622438e-15,28.5525752079115
"YDR038C",7.69604850325112,7.61281978226785,147.414746149906,5.52884962737574e-17,1.75797146536054e-15,28.5510665163458
"YDR303C",6.5304544912559,6.75307450726589,142.398708351187,7.62761866919818e-17,1.76933789601354e-15,28.5503625044952
"YMR108W",8.43645000988522,8.78237407211627,153.163390184785,3.87433670993693e-17,1.75595616622438e-15,28.5475704395881
"YCR026C",6.72897164589369,6.7768430066372,142.664705022966,7.49644353170663e-17,1.76933789601354e-15,28.545425427248
"YPR023C",6.41109407389323,6.56410966538586,142.185977726682,7.73435619637334e-17,1.76933789601354e-15,28.545269318154
"YGR124W",9.20307804741925,9.6823070993767,160.749763714106,2.47187666184718e-17,1.75595616622438e-15,28.5451416245451
"YAL029C",7.91171072870725,7.94713383896896,148.703311217847,5.09918198373792e-17,1.75595616622438e-15,28.541591365292
"YDR487C",7.44085008695152,7.34008572642702,145.533266106583,6.2300375543674e-17,1.76933789601354e-15,28.5402927914099
"YNL048W",6.05738291771409,6.07721021639945,142.373245454878,7.64030830936797e-17,1.76933789601354e-15,28.5391418770271
"YGL221C",6.51202917231715,6.55891816469123,142.027311391424,7.81504406269816e-17,1.76933789601354e-15,28.5339263706176
"YDL040C",7.78424214449294,7.92196976852771,147.564175064223,5.47702500640125e-17,1.75797146536054e-15,28.5326993948148
"YPL031C",5.82025010462687,5.93667075848231,142.895694003685,7.38455718932575e-17,1.76933789601354e-15,28.5305869856768
"YNL216W",6.82007843560619,7.04413991987985,142.557888771932,7.54881692358117e-17,1.76933789601354e-15,28.529648047847
"YDR308C",6.16034634101041,6.33234377701741,141.926256778396,7.86691993318284e-17,1.76933789601354e-15,28.5272888537813
"YDR348C",6.4488419172045,6.46737945435092,141.644767875864,8.0134426158013e-17,1.76933789601354e-15,28.5186660937155
"YMR295C",7.23442430200371,7.20839307197608,143.863563141797,6.93543710192454e-17,1.76933789601354e-15,28.5170678316746
"YOR157C",6.72075766768502,7.27261181823069,141.93771764602,7.86101742564433e-17,1.76933789601354e-15,28.5128074788631
"YOR165W",6.91254222844454,7.02702327594248,142.41451914505,7.61975097972924e-17,1.76933789601354e-15,28.5115342948386
"YCR081W",6.19019720962407,6.20299784879465,141.48070342928,8.10023521389228e-17,1.76933789601354e-15,28.5088087901415
"YKL057C",7.1912852669172,7.31260048766665,143.419714617199,7.13752596265086e-17,1.76933789601354e-15,28.5068704325948
"YIL088C",6.11642957176627,6.32698344984339,141.466937122413,8.10756500862751e-17,1.76933789601354e-15,28.5022246023922
"YCR073C",6.36768851163814,6.17199470366743,141.225127311282,8.2375204641117e-17,1.7863417721678e-15,28.5017024709164
"YJL014W",8.10584327202825,8.48314435357546,149.168906202769,4.95313631616262e-17,1.75595616622438e-15,28.5014417925576
"YGR240C",10.3540694220649,10.7589216452646,171.432940548863,1.35910723632327e-17,1.75595616622438e-15,28.5005618049201
"YDR093W",7.84667380512824,7.87904599330526,147.204428172461,5.60271415785565e-17,1.75797146536054e-15,28.5001863672632
"YHR074W",7.12266157748176,7.4269225363423,142.870364254903,7.39673565476817e-17,1.76933789601354e-15,28.4969396468859
"YPL063W",6.98852562950362,7.1714132599692,142.355754223721,7.64903875194115e-17,1.76933789601354e-15,28.4969099544412
"YPR022C",6.75263141507516,6.64092379084019,141.660039105118,8.00541644387043e-17,1.76933789601354e-15,28.4966862921618
"YKL212W",7.92454475632075,8.126306120728,147.556570923589,5.47964922731122e-17,1.75797146536054e-15,28.4919797727344
"YER090W",7.27947627335216,7.4605779124169,143.436876398324,7.12959190951926e-17,1.76933789601354e-15,28.4885646616123
"YNR026C",5.76184769635129,5.8192197193835,142.163547778864,7.7457064769897e-17,1.76933789601354e-15,28.484758360214
"YOR017W",6.11149613757825,5.78195147020177,141.01867745041,8.35029949401347e-17,1.79298725856702e-15,28.4809067668466
"YDR292C",6.87179268807453,6.974345333794,141.607090255119,8.03328316581874e-17,1.76933789601354e-15,28.4795941604749
"YLR027C",8.19872220481342,8.67120494417755,149.311651694194,4.90929309388103e-17,1.75595616622438e-15,28.4782186094786
"YNL049C",7.37268235668926,7.27616411120054,143.679070166252,7.01865877230364e-17,1.76933789601354e-15,28.4768994583167
"YHR007C",9.2124735871721,9.41318910068866,158.281585415294,2.85427224868702e-17,1.75595616622438e-15,28.464713375772
"YDR334W",7.18962457083843,7.42026063383285,142.423572229745,7.61525007498088e-17,1.76933789601354e-15,28.4627238653763
"YGL238W",8.19176708778519,8.37891849392307,148.796113964556,5.06969567149001e-17,1.75595616622438e-15,28.4606769867135
"YJR077C",7.11256791036598,7.06981554646075,141.972071648526,7.84335399756805e-17,1.76933789601354e-15,28.4585101560058
"YEL013W",7.34030913864059,7.46378605875234,143.03600483418,7.31749709652007e-17,1.76933789601354e-15,28.4566686797976
"YDL103C",6.37916279888595,6.44753088688208,140.147112708575,8.84563357229635e-17,1.8226446356974e-15,28.450807680314
"YLR216C",9.02639436878217,9.32149346922748,155.929414630872,3.28050335013747e-17,1.75595616622438e-15,28.4502575382656
"YGL213C",5.96401984646148,6.28261393148033,140.58551846424,8.59252473803188e-17,1.81524014546357e-15,28.445790594387
"YCR004C",7.13827119433039,7.3491789955515,141.581494078349,8.04679281477529e-17,1.76933789601354e-15,28.4354167301496
"YIL078W",9.21085814538449,9.58624749561056,157.322621143782,3.02015589472893e-17,1.75595616622438e-15,28.4347996042768
"YHR019C",9.25804483689436,9.31186523899961,157.571050381776,2.97618058774068e-17,1.75595616622438e-15,28.4270850800441
"YCR011C",7.6813142263749,7.77596626581096,144.347243416486,6.72239853642933e-17,1.76933789601354e-15,28.4270329257532
"YFL004W",7.37510693274346,7.60098565537791,142.539993022587,7.5576310112768e-17,1.76933789601354e-15,28.4262041127902
"YOR168W",8.43170944168722,8.67359922928929,149.613532660986,4.81798120980976e-17,1.75595616622438e-15,28.418265785963
"YNL123W",7.80095161049957,8.05710665307416,144.78130781266,6.53737137700902e-17,1.76933789601354e-15,28.4129772222545
"YDR483W",8.22225232700595,8.37882689167508,147.73634560306,5.41797916983629e-17,1.75797146536054e-15,28.4099979726427
"YJR033C",6.62815158624669,6.5398500703802,139.450568501052,9.26493115664758e-17,1.85706174182157e-15,28.4045653459005
