target_id	length	eff_length	est_counts	tpm
YBL108W_mRNA	306	150.977	2	0.282185
YBL107W-A_mRNA	105	12.1799	10.1883	17.8186
YNCB0001W_tRNA	84	7.93956	3.28571	8.81553
YBL107C_id002	822	662.251	301.023	9.68261
YBL107C_id001	591	431.251	181.977	8.9888
YBL106C_mRNA	3033	2873.25	1422	10.5424
YBL105C_id002	3859	3699.25	4019	23.143
YBL105C_id001	3456	3296.25	4.18693e-07	2.70577e-09
YBL104C_id001	3117	2957.25	1758	12.6633
YBL103C_id001	2218	2058.25	826.563	8.55447
YBL103C_id003	1461	1301.25	81.437	1.33314
YBL102W_id001	1060	900.251	1103.46	26.1101
YBL102W_id002	648	488.251	394.537	17.2132
YBL101C_id001	3354	3194.25	2296	15.3115
YBL100W-C_id001	120	16.7982	62	78.6222
YBL100W-A	1317	1157.25	0	0
YBL100W-B	5313	5153.25	1219.82	5.04233
YNCB0002W_tRNA	73	6	4.25	15.0887
YBL099W_id002	2281	2121.25	8118.81	81.5297
YBL100C_mRNA	315	159.189	0	0
YBL099W_id001	1638	1478.25	1873.19	26.9928
YBL098W_mRNA	1383	1223.25	613	10.6748
YBL097W_mRNA	2265	2105.25	641	6.48589
YBL096C_id001	309	153.728	66.3655	9.1961
YBL095W_id001	813	653.251	367.19	11.9736
YBL095W_id003	1065	905.251	25.302	0.59539
YBL094C_mRNA	333	176.367	0	0
YBL093C_id002	1181	1021.25	1126.02	23.4871
YBL093C_id001	663	503.251	238.12	10.0792
YBL092W_id001	1234	1074.25	5494.62	108.955
YBL092W_id002	726	566.251	32303.7	1215.23
YBL091C-A_id001	864	704.251	253.397	7.66459
YBL091C-A_id002	528	368.331	189.916	10.9834
YBL091C_id001	1627	1467.25	2257.15	32.7696
YBL091C_id002	1266	1106.25	2547.19	49.0483
YBL090W_id003	793	633.251	359.525	12.094
YBL090W_id001	534	374.331	192.475	10.953
YBL089W_id004	1677	1517.25	546.946	7.67896
YBL089W_id001	1380	1220.25	307.118	5.36132
YBL088C_mRNA	8364	8204.25	2933.94	7.61775
YBL087C_id001	1253	1093.25	2674.82	52.1183
YBL087C_id002	414	254.836	12224.5	1021.85
YBL086C_id001	1401	1241.25	556	9.5418
YBL085W_id001	3265	3105.25	2983	20.4631
YBL085W_id002	2943	2783.25	9.18613e-05	7.03065e-07
YBL084C_mRNA	2277	2117.25	880	8.85372
YBL083C_id001	1396	1236.25	295.283	5.088
YBL083C_id002	426	266.653	3.32245e-08	2.65416e-09
YBL082C_id003	1459	1299.25	944.66	15.4881
YBL082C_id001	1377	1217.25	0.0573229	0.00100314
YBL081W_id001	1793	1633.25	400.908	5.22886
YBL081W_id002	1107	947.251	59.482	1.33763
YBL080C_id001	1803	1643.25	467.384	6.05878
YBL080C_id002	1626	1466.25	5.22598	0.0759232
YBL079W_mRNA	4509	4349.25	7779	38.1
YBL078C_id016	879	719.251	198.097	5.86696
YBL078C_id001	354	196.416	93.9029	10.184
YBL077W_mRNA	432	272.572	465.02	36.3417
YBL076C_id002	3361	3201.25	42137.9	280.394
YBL076C_id001	3219	3059.25	7820.12	54.452
YBL075C_id001	2567	2407.25	693.936	6.14064
YBL075C_id002	1950	1790.25	213.926	2.54545
YBL074C_id001	1376	1216.25	106.719	1.86911
YBL074C_id002	1068	908.251	156.646	3.6739
YBL073W_mRNA	312	156.413	25.7733	3.51003
YNCB0003W_snoRNA	88	8.63768	51	125.773
YBL072C_id002	1220	1060.25	35529.6	713.834
YBL072C_id001	911	751.251	6535.09	185.303
YBL071C-B_mRNA	99	10.5364	3	6.06517
YBL071W-A_id001	812	652.251	591.424	19.3152
YBL071W-A_id003	249	100.074	74.2582	15.8065
YBL071C_id001	309	153.728	70.6077	9.78393
YBL070C_mRNA	321	164.761	77.6487	10.0391
YBL069W_id001	1290	1130.25	728.426	13.7286
YBL068W-A_id002	1109	949.251	453.636	10.1798
YBL068W-A_id001	237	90.241	0	0
YBL068W_id001	1557	1397.25	1247.71	19.0219
YBL068W_id002	981	821.251	687.643	17.8362
YBL067C_mRNA	2244	2084.25	3076.65	31.4444
YBL066C_mRNA	3447	3287.25	1146.28	7.428
YBL065W_mRNA	345	187.763	23.7235	2.69144
YBL064C_id001	1115	955.251	502.305	11.2012
YBL064C_id002	786	626.251	556.695	18.9358
YBL063W_mRNA	3336	3176.25	1151	7.71926
YBL061C_id001	2320	2160.25	1764.57	17.4
YBL062W_mRNA	381	222.312	162.469	15.5677
YBL061C_id002	2091	1931.25	182.96	2.01806
YBL060W_id001	2333	2173.25	403.95	3.95943
YBL060W_id004	2064	1904.25	160.05	1.79039
YBL059C-A_id004	1285	1125.25	265.557	5.02718
YBL059C-A_id001	330	173.455	192.83	23.6811
YBL059W_mRNA	582	422.251	156.613	7.90081
YBL058W_id001	1272	1112.25	3829.53	73.3428
YBL057C_id002	1166	1006.25	2153.4	45.5863
YBL057C_id001	627	467.251	114.072	5.20049
YBL056W_id003	1956	1796.25	3280.02	38.8978
YBL056W_id001	1407	1247.25	1929.47	32.9534
YBL055C_id001	1748	1588.25	978.519	13.124
YBL055C_id003	1257	1097.25	767.985	14.9095
YBL054W_id002	1948	1788.25	1232.44	14.6809
YBL054W_id001	1578	1418.25	410.557	6.16646
YBL053W_mRNA	375	216.509	32.2231	3.17034
YBL052C_id001	2496	2336.25	1387.78	12.6536
YBL051C_id004	2521	2361.25	3084.15	27.8233
YBL051C_id001	2007	1847.25	25.852	0.298114
YBL050W_id001	1183	1023.25	727.8	15.1511
YBL050W_id002	879	719.251	825.2	24.4396
YBL049W_id001	417	257.81	104	8.59307
YBL048W_mRNA	312	156.413	62	8.4437
YBL047C_id001	4498	4338.25	12473.8	61.2489
YBL047C_id002	4146	3986.25	51.2251	0.273737
YBL046W_id001	1532	1372.25	399.685	6.20439
YBL046W_id003	1326	1166.25	133.315	2.43502
YBL045C_id003	1846	1686.25	2322.17	29.335
YBL045C_id001	1374	1214.25	828.833	14.5403
YBL044W_mRNA	369	210.702	8	0.808791
YBL043W_id003	1099	939.251	121.38	2.75284
YBL043W_id001	774	614.251	6.61991	0.229573
YBL042C_id005	2140	1980.25	3554	38.2307
YBL042C_id001	1920	1760.25	0	0
YBL041W_id015	1031	871.251	2085.29	50.9845
YBL041W_id001	726	566.251	1483.71	55.8156
YBL040C_id002	1154	994.251	650.304	13.9327
YBL040C_id001	660	500.251	1444.7	61.5182
YBL039W-B_id001	651	491.251	200	8.67245
YBL039W-B_id002	180	47.801	0	0
YBL039C-A_id001	1918	1758.25	2249.38	27.252
YBL039C_id001	1740	1580.25	12341.6	166.365
YBL039C-A_id002	84	7.93956	0	0
YBL038W_id001	699	539.251	851	33.6166
YBL037W_mRNA	3078	2918.25	1340	9.78132
YBL036C_id001	1972	1812.25	629.032	7.39383
YBL036C_id002	774	614.251	1577.79	54.7167
YBL035C_id001	2340	2180.25	840.415	8.21112
YBL035C_id002	2118	1958.25	309.76	3.36955
YBL034C_mRNA	4542	4382.25	2147	10.4364
YBL033C_id001	1038	878.251	1118	27.1168
YBL032W_id003	1450	1290.25	3841	63.414
YBL032W_id001	1146	986.251	0.000113379	2.44884e-06
YBL031W_id001	1223	1063.25	154.842	3.1022
YBL031W_id002	1017	857.251	157.158	3.9052
YBL030C_id009	1428	1268.25	1927.96	32.3823
YBL030C_id001	957	797.251	1941.04	51.8627
YBL029C-A_id001	1690	1530.25	252.773	3.51871
YBL029C-A_id002	285	131.812	104.227	16.8438
YBL029W_mRNA	1131	971.251	280	6.14104
YBL028C_id001	665	505.251	1474.99	62.1866
YBL028C_id002	321	164.761	142.011	18.3605
YBL027W_id005	1358	1198.25	4846.48	86.1577
YBL027W_id001	570	410.292	32841.8	1705.1
YBL026W_id001	950	790.251	454.078	12.24
YBL026W_id002	288	134.523	487.922	77.2624
YBL025W_id002	1081	921.251	285.245	6.59563
YBL025W_id001	438	278.545	11.7546	0.898936
YBL024W_id001	2365	2205.25	5150.33	49.7499
YBL024W_id002	2055	1895.25	2556.67	28.7358
YBL023C_id001	2898	2738.25	1204.45	9.36984
YBL023C_id002	2607	2447.25	913.546	7.95183
YBL022C_id001	3611	3451.25	7595.86	46.883
YBL022C_id006	3402	3242.25	1066.14	7.00458
YBL021C_id001	1035	875.251	268.262	6.52892
YBL021C_id003	435	275.545	124.546	9.6284
YBL020W_id005	1884	1724.25	2057.8	25.4224
YBL020W_id001	1725	1565.25	180.395	2.45502
YBL019W_id001	1749	1589.25	183.992	2.46617
YBL019W_id002	1563	1403.25	155.617	2.36231
YBL018C_id005	840	680.251	193.845	6.07016
YBL018C_id001	402	242.962	209.546	18.372
YBL017C_mRNA	4740	4580.25	12730	59.2044
YBL016W_id001	1062	902.251	1396	32.9589
YBL015W_id001	2028	1868.25	798.291	9.10209
YBL015W_id002	1581	1421.25	307.709	4.61196
YNCB0004W_tRNA	74	6.02041	0.515408	1.82364
YNCB0005C_tRNA	71	9	8	18.9349
YBL014C_id003	2855	2695.25	2010.82	15.8924
YBL014C_id001	2685	2525.25	22.1755	0.187061
YBL013W_mRNA	1206	1046.25	189.765	3.86364
YBL011W_id001	3209	3049.25	981.793	6.8587
YBL012C_mRNA	402	242.962	134.873	11.8251
YBL011W_id002	2280	2120.25	2946.82	29.6061
YBL010C_id001	1215	1055.25	385.083	7.77344
YBL010C_id003	843	683.251	87.6678	2.73322
YBL009W_id002	2210	2050.25	1328.65	13.8045
YBL009W_id001	2031	1871.25	178.347	2.03025
YBL008W-A_mRNA	240	92.5515	1	0.230161
YBL008W_id002	2693	2533.25	1117.6	9.39773
YBL008W_id001	2523	2363.25	154.402	1.39174
YBL007C_id001	3970	3810.25	7734	43.238
YBL007C_id003	3735	3575.25	4204	25.0479
YBL006C_id002	810	650.251	1244	40.7525
YBL006C_id001	543	383.331	0.000419218	2.3296e-05
YBL006W-A_id001	150	29.9475	0	0
YBL005W_id001	2931	2771.25	2073	15.9345
YBL005W-A	1323	1163.25	2868.67	52.5318
YBL005W-B	5268	5108.25	43395.3	180.961
YNCB0006W_tRNA	82	7.47619	6.9	19.66
YBL004W_mRNA	7482	7322.25	23862.5	69.4203
YBL003C_id004	959	799.251	5628.78	150.019
YBL003C_id001	399	240.01	587.712	52.1616
YBL002W_id001	1291	1131.25	6418.46	120.861
YBL002W_id009	396	237.129	4370.58	392.618
YBL001C_id001	792	632.251	948.864	31.9691
YBL001C_id002	315	159.189	724.094	96.8942
YBR001C_id003	2651	2491.25	970.617	8.29938
YBR001C_id001	2343	2183.25	205.383	2.0039
YBR002C_id002	1129	969.251	1070.52	23.5273
YBR002C_id001	861	701.251	297.484	9.03662
YBR003W_id007	1585	1425.25	996.801	14.8982
YBR003W_id001	1422	1262.25	420.199	7.09128
YBR004C_id001	2444	2284.25	1002.33	9.34726
YBR004C_id002	1302	1142.25	550.778	10.2714
YBR005W_id004	1079	919.251	133.576	3.09535
YBR005W_id001	642	482.251	467.311	20.6419
YBR006W_id002	1771	1611.25	616.58	8.15157
YBR006W_id001	1494	1334.25	37.4204	0.597429
YBR007C_id001	2484	2324.25	638.528	5.8521
YBR007C_id002	2211	2051.25	47.4722	0.492987
YBR008C_id005	2433	2273.25	1070.09	10.0274
YBR008C_id001	1647	1487.25	13.9056	0.199169
YBR009C_id002	1001	841.251	6485.93	164.233
YBR009C_id001	312	156.413	1767.97	240.778
YBR010W_id001	796	636.251	6355.66	212.788
YBR010W_id008	411	251.937	2165.34	183.084
YBR011C_id002	1115	955.251	11740.8	261.816
YBR011C_id001	864	704.251	12477.2	377.402
YBR012C_id001	420	260.732	199	16.2582
YBR012W-A	1323	1163.25	1828.54	33.4848
YBR012W-B	5271	5111.25	3951.34	16.4677
YBR013C_mRNA	390	231.153	114	10.5056
YNCB0007W_tRNA	73	6	2.27273	8.06884
YBR014C_id008	915	755.251	740.295	20.8799
YBR014C_id001	612	452.251	56.7048	2.67089
YBR015C_id002	2344	2184.25	3324.07	32.4177
YBR015C_id001	1794	1634.25	3682.94	48.0055
YBR016W_id001	1098	938.251	704.308	15.9904
YBR016W_id005	387	228.221	284.683	26.5718
YBR017C_id002	3013	2853.25	4079.26	30.4548
YBR017C_id001	2757	2597.25	2411.74	19.7803
YBR018C_id001	1101	941.251	76	1.71998
YBR019C_id001	2100	1940.25	261.958	2.876
YNCB0008W_ncRNA	3841	3681.25	583.124	3.37428
YBR020W_id001	1587	1427.25	6.91818	0.103254
YBR021W_id011	2225	2065.25	575.457	5.93547
YBR021W_id001	1902	1742.25	149.543	1.8284
YBR022W_id002	911	751.251	277.136	7.85819
YBR022W_id001	534	374.331	144.91	8.24624
YBR023C_id001	3829	3669.25	5265.04	30.5661
YBR023C_id003	3498	3338.25	1625.91	10.3751
YBR024W_id004	1350	1190.25	245.861	4.40013
YBR024W_id001	906	746.251	22.4622	0.641184
YBR025C_id001	1966	1806.25	12909	152.24
YBR025C_id002	1185	1025.25	12185.7	253.184
YBR026C_id006	1356	1196.25	1966.68	35.0208
YBR026C_id001	1143	983.251	1.3204	0.0286059
YBR027C_mRNA	333	176.367	0	0
YBR028C_id007	1814	1654.25	1191.62	15.3445
YBR028C_id001	1578	1418.25	245.379	3.68552
YBR029C_id003	1627	1467.25	2284.97	33.1735
YBR029C_id001	1374	1214.25	352.033	6.17575
YBR030W_id001	2052	1892.25	524.823	5.90812
YBR030W_id003	1659	1499.25	608.177	8.64114
YBR031W_id001	1307	1147.25	19390.8	360.042
YBR031W_id004	1089	929.251	31907.4	731.432
YBR032W_id001	303	148.191	74	10.6371
YBR033W_id001	2760	2600.25	404.732	3.31564
YBR034C_id001	1655	1495.25	2051.71	29.2292
YBR034C_id005	1047	887.251	3615.56	86.8049
YBR035C_id001	1199	1039.25	972.158	19.9265
YBR035C_id003	687	527.251	1242.79	50.2106
YNCB0009C_snoRNA	161	36.3946	1031.05	603.475
YNCB0010W_telomerase_RNA	1301	1141.25	3982	74.3251
YBR036C_id001	1611	1451.25	3129.02	45.9284
YBR036C_id003	1233	1073.25	945.981	18.7757
YBR037C_id005	1021	861.251	543.948	13.4537
YBR037C_id001	888	728.251	309.052	9.03995
YBR038W_id003	3123	2963.25	2244.89	16.1377
YBR038W_id001	2892	2732.25	427.113	3.32995
YBR039W_id001	1466	1306.25	1784.39	29.099
YBR039W_id002	936	776.251	1689.61	46.3661
YBR040W_mRNA	897	737.251	83	2.39816
YBR041W_id001	2261	2101.25	2921.66	29.6188
YBR041W_id003	2010	1850.25	384.341	4.42487
YBR042C_id002	1378	1218.25	907.067	15.8605
YBR042C_id001	1194	1034.25	522.933	10.7705
YBR043C_id001	2374	2214.25	989	9.51447
YBR043C_id002	2070	1910.25	0	0
YBR044C_id001	1719	1559.25	770	10.5194
YNCB0011C_tRNA	74	6.02041	14	49.5356
YBR045C_mRNA	1920	1760.25	136	1.64581
YBR046C_id001	1480	1320.25	446.26	7.20024
YBR046C_id002	1005	845.251	333.146	8.39585
YBR047W_id001	1207	1047.25	93.4673	1.90118
YBR047W_id002	528	368.331	56.1264	3.24596
YBR048W_id005	1423	1263.25	7618.84	128.474
YBR048W_id001	471	311.43	13512.1	924.222
YBR049C_id003	2828	2668.25	3041.53	24.2818
YBR049C_id001	2433	2273.25	22.4675	0.210534
YBR050C_id001	1316	1156.25	58.0059	1.06865
YBR050C_id002	1017	857.251	63.9941	1.59018
YBR051W_mRNA	351	193.494	0	0
YBR052C_id004	892	732.251	1325.97	38.5734
YBR052C_id001	633	473.251	538.033	24.2177
YBR053C_id001	1432	1272.25	516.068	8.64071
YBR053C_id002	1077	917.251	806.932	18.7398
YBR054W_id001	1804	1644.25	1520.24	19.6951
YBR054W_id008	1035	875.251	462.763	11.2627
YBR055C_id001	2834	2674.25	1630.3	12.9862
YBR055C_id002	2700	2540.25	31.6972	0.265802
YNCB0012W_tRNA	84	7.93956	3.28571	8.81553
YBR056W_id008	1625	1465.25	1612.96	23.4491
YBR056W_id001	1506	1346.25	0.0447546	0.000708152
YNCB0013W_tRNA	72	6.02941	0	0
YBR056W-A_id003	787	627.251	419.994	14.2632
YBR056W-A_id001	201	62.7171	2.00592	0.681307
YBR056C-B_id001	159	35.3008	0	0
YBR057C_id002	1351	1191.25	997	17.8282
YBR057C_id001	1101	941.251	0	0
YBR058C_id002	2436	2276.25	2850	26.671
YBR058C_id001	2346	2186.25	9.76125e-06	9.51088e-08
YBR058C-A_id007	547	387.331	975.116	53.6276
YBR058C-A_id001	243	94.9805	45.8844	10.2907
YBR059C_id004	3473	3313.25	3976	25.5627
YBR059C_id001	3327	3167.25	0	0
YBR060C_id001	2050	1890.25	1111.91	12.5304
YBR060C_id002	1863	1703.25	104.092	1.30183
YBR061C_id003	1552	1392.25	901.927	13.7997
YBR061C_id001	933	773.251	570.073	15.7046
YBR062C_id003	778	618.251	316.442	10.903
YBR062C_id001	543	383.331	252.558	14.0347
YBR063C_id001	2645	2485.25	634.557	5.43896
YBR063C_id003	1215	1055.25	275.101	5.55331
YBR064W_mRNA	429	269.626	0	0
YBR065C_id001	1715	1555.25	241.352	3.30571
YBR065C_id002	1095	935.251	160.99	3.66679
YBR066C_id001	1073	913.251	472.217	11.0146
YBR066C_id002	663	503.251	9.78257	0.414079
YBR067C_id001	1156	996.251	3202.1	68.467
YBR067C_id002	633	473.251	2292.9	103.207
YBR068C_id002	2126	1966.25	11539	125.01
YBR068C_id001	1830	1670.25	0	0
YBR069C_id006	2189	2029.25	9155.13	96.1046
YBR069C_id001	1860	1700.25	0	0
YNCB0014W_ncRNA	2024	1864.25	87.87	1.00404
YBR070C_id002	880	720.251	351.448	10.3942
YBR070C_id001	714	554.251	277.552	10.6673
YBR071W_id001	1128	968.251	861.979	18.9637
YBR071W_id002	636	476.251	244.021	10.9146
YBR072W_id001	991	831.251	413.223	10.5893
YBR072W_id002	645	485.251	101.777	4.46786
