target_id	length	eff_length	est_counts	tpm
YAL044C_id001	513	353.766	631.985	43.7985
YAL043C_id001	2570	2410.49	1989.79	20.2381
YAL043C_id002	2358	2198.49	848.211	9.45907
YAL042C-A_mRNA	378	220.613	197.158	21.9104
YAL042W_id001	1412	1252.49	5469.32	107.06
YAL042W_id005	1248	1088.49	2374.52	53.4837
YAL041W_id003	2691	2531.49	2886	27.9505
YAL041W_id001	2565	2405.49	0.000176633	1.80026e-06
YAL040C_id003	2253	2093.49	1414	16.5595
YAL040C_id001	1755	1595.49	0	0
YAL039C_id002	1014	854.487	1819	52.191
YAL039C_id001	810	650.487	0	0
YAL038W_id004	1805	1645.49	63220.5	941.959
YAL038W_id001	1503	1343.49	141895	2589.41
YAL037C-B_mRNA	975	815.487	0	0
YAL037C-A_id001	93	10.2396	0	0
YAL037W_id001	2948	2788.49	446.917	3.92941
YAL037W_id002	804	644.487	159.707	6.07543
YAL036C_id004	1430	1270.49	2730.41	52.6897
YAL036C_id001	1110	950.487	1189.97	30.6943
YAL035W_id001	3195	3035.49	8469.99	68.4105
YAL035W_id002	3009	2849.49	2291.01	19.7119
YAL034C-B_id001	354	197.441	2.46219	0.30574
YAL034W-A_id001	1071	911.487	199.059	5.35428
YAL034W-A_id002	870	710.487	46.7528	1.61332
YAL034C_id002	2038	1878.49	1032.71	13.4784
YAL034C_id001	1242	1082.49	0.0154809	0.000350624
YAL033W_id003	697	537.487	416.698	19.0074
YAL033W_id001	522	362.695	366.813	24.7954
YAL032C_id008	1313	1153.49	603.34	12.8238
YAL032C_id001	1140	980.487	187.149	4.67965
YAL031C_id003	2445	2285.49	1182.54	12.6854
YAL031W-A_mRNA	309	155.303	23.0147	3.63325
YAL031C_id001	2283	2123.49	35.4498	0.409291
YAL030W_id002	750	590.487	529.056	21.9665
YAL030W_id001	354	197.441	630.857	78.3359
YAL029C_mRNA	4416	4256.49	7054.09	40.631
YAL028W_id005	1715	1555.49	400.998	6.3204
YAL028W_id001	1587	1427.49	0.00207393	3.56198e-05
YAL027W_id001	989	829.487	409.865	12.1143
YAL027W_id002	786	626.487	18.82	0.736504
YAL026C-A_mRNA	438	279.446	239.901	21.0477
YAL026C_mRNA	4068	3908.49	5047.9	31.6643
YNCA0001W_ncRNA	564	404.657	515.514	31.2335
YAL025C_id001	1230	1070.49	1351.1	30.9439
YAL025C_id002	921	761.487	498.9	16.0627
YAL024C_mRNA	4308	4148.49	2085	12.3221
YAL023C_id006	2529	2369.49	15306	158.371
YAL023C_id001	2280	2120.49	1.8757e-05	2.16868e-07
YAL022C_id001	1740	1580.49	1988.35	30.844
YAL022C_id002	1554	1394.49	183.646	3.22875
YAL021C_id002	2868	2708.49	2188.21	19.8076
YAL021C_id001	2514	2354.49	1599.79	16.6584
YAL020C_id001	1157	997.487	1245.09	30.603
YAL020C_id002	1002	842.487	0.00195077	5.6769e-05
YAL019W-A_mRNA	570	410.617	73.9031	4.4126
YAL019W_id001	3396	3236.49	4735	35.8686
YAL018C_id001	978	818.487	28	0.838716
YAL017W_mRNA	4071	3911.49	3660	22.9408
YAL016C-B_mRNA	186	54.0482	10	4.53615
YAL016C-A_mRNA	315	160.833	153.066	23.3331
YAL016W_id001	2098	1938.49	5246.69	66.3576
YAL016W_id002	1908	1748.49	0.000941005	1.31947e-05
YAL015C_id001	1355	1195.49	1058.56	21.7089
YAL015C_id002	1200	1040.49	215.689	5.08229
YAL014C_id001	1042	882.487	905.032	25.1434
YAL014C_id005	768	608.487	410.968	16.5586
YAL013W_id001	1390	1230.49	583	11.6161
YAL013W_id002	1218	1058.49	0	0
YAL012W_id002	1415	1255.49	10180	198.794
YAL012W_id001	1185	1025.49	0	0
YAL011W_id001	2042	1882.49	472.694	6.15626
YAL011W_id003	1878	1718.49	262.486	3.7448
YAL010C_id001	1688	1528.49	524.854	8.41871
YAL010C_id004	1482	1322.49	310.597	5.75804
YAL009W_id001	1359	1199.49	417.165	8.52669
YAL009W_id006	780	620.487	576.203	22.7673
YAL008W_id005	904	744.487	685.863	22.5865
YAL008W_id001	597	437.533	388.92	21.793
YAL007C_id002	1007	847.487	1774.11	51.3234
YAL004W_id001	4492	4332.49	1144.24	6.47515
YAL007C_id001	648	488.487	1170.4	58.7422
YNCA0002W_tRNA	72	8.46154	0.242079	0.701418
YAL005C_id002	2304	2144.49	80649.6	922.035
YAL005C_id001	1929	1769.49	28566.7	395.805
YAL004W_id002	648	488.487	0	0
YAL003W_id003	1356	1196.49	6992.59	143.284
YAL003W_id001	621	461.487	16490.7	876.088
YNCA0003W_snoRNA	102	12.0255	0.719591	1.46707
YAL002W_id001	3825	3665.49	3939	26.3465
YAL001C_mRNA	3483	3323.49	2149	15.853
YAR002W_id001	1900	1740.49	1624.37	22.8814
YAR002W_id002	1620	1460.49	337.95	5.67314
YAR002C-A_id004	943	783.487	2870.06	89.8105
YAR002C-A_id001	660	500.487	2760.63	135.233
YAR003W_id001	1952	1792.49	1079.5	14.765
YAR003W_id002	1281	1121.49	257.602	5.6315
YAR007C_id002	2018	1858.49	1823.9	24.0608
YAR007C_id001	1866	1706.49	0	0
YAR008W_id002	1070	910.487	440.194	11.8533
YAR008W_id001	828	668.487	53.8059	1.97336
YAR009C	3591	3431.49	5062.15	36.1677
YAR010C	1323	1163.49	4941.74	104.133
YNCA0004W_tRNA	73	7	6.2	21.7151
YAR014C_id002	2455	2295.49	2867.59	30.6275
YAR014C_id001	2130	1970.49	301.407	3.75015
YAR015W_id003	1367	1207.49	2369.11	48.1028
YAR015W_id001	921	761.487	1086.98	34.9966
YAR018C_id002	1539	1379.49	284.514	5.05655
YAR018C_id001	1308	1148.49	655.403	13.9911
YAR019C_id001	2925	2765.49	1276.43	11.316
YAR019W-A_mRNA	333	177.651	37.5711	5.18506
YAR020C_mRNA	168	42.2089	12	6.9702
YAR023C_id001	1453	1293.49	408.098	7.7352
YAR023C_id002	540	380.657	24.9016	1.60384
YNCA0005W_tRNA	82	7.49761	9.5	31.0649
YNCA0006C_tRNA	82	7.49761	7.2	23.5439
YAR027W_id001	1017	857.487	2035.47	58.1977
YAR027W_id003	708	548.487	9.22415	0.412315
YAR028W_id001	1146	986.487	538.755	13.3896
YAR028W_id002	705	545.487	133.876	6.01707
YAR029W_id001	1746	1586.49	830.771	12.8385
YAR029W_id003	225	82.7672	6.65856	1.97238
YAR030C_id001	342	186.262	33.9397	4.46738
YAR031W_mRNA	897	737.487	547.502	18.2012
YAR033W_id001	1216	1056.49	707.588	16.4204
YAR033W_id003	705	545.487	0	0
YAR035W_id001	2064	1904.49	324	4.17096
YAR035C-A_mRNA	81	7.14737	5	17.1511
YAR042W_id001	3767	3607.49	5993	40.7294
YAR042W_id002	3567	3407.49	0	0
YAR047C_mRNA	321	166.35	93	13.7065
YAR050W_mRNA	4614	4454.49	936.625	5.15509
YAR053W_id001	297	144.3	45	7.64563
YAR060C_mRNA	336	180.579	70	9.50385
YAR064W_mRNA	300	147.015	89.122	14.8625
YAR066W_mRNA	612	452.533	161.814	8.76667
YAR068W_mRNA	486	326.902	142.702	10.7024
YAR069C_mRNA	294	141.493	25	4.33185
YAR070C_mRNA	300	147.015	2.30769	0.384844
YAR071W_mRNA	1404	1244.49	168.571	3.32095
YAR073W_mRNA	1212	1052.49	4.19078	0.0976218
YAR075W_mRNA	474	315.062	0	0
YBL113C_mRNA	2379	2219.49	768.548	8.48959
YBL113W-A_mRNA	483	323.967	0	0
YBL112C_mRNA	318	163.519	29.0157	4.35044
YBL111C_mRNA	2004	1844.49	173.195	2.30212
YBL109W_mRNA	336	180.579	2.09251	0.284099
YBL108C-A_mRNA	129	21.5009	0	0
YBL108W_mRNA	306	152.54	5.0292	0.808319
YBL107W-A_mRNA	105	12.7682	36.3249	69.7496
YNCB0001W_tRNA	84	8.2249	4.42857	13.2008
YBL107C_id002	822	662.487	413.061	15.2864
YBL107C_id001	591	431.533	201.939	11.4729
YBL106C_mRNA	3033	2873.49	1852	15.8016
YBL105C_id002	3859	3699.49	4376	29.0004
YBL105C_id001	3456	3296.49	2.50589e-08	1.86371e-10
YBL104C_id001	3117	2957.49	2038	16.8947
YBL103C_id001	2218	2058.49	1082.27	12.8901
YBL103C_id003	1461	1301.49	104.731	1.97289
YBL102W_id001	1060	900.487	1042.55	28.3851
YBL102W_id002	648	488.487	300.446	15.0793
YBL101C_id001	3354	3194.49	3060	23.4849
YBL100W-C_id001	120	17.7447	88	121.586
YBL100W-A	1317	1157.49	0	0
YBL100W-B	5313	5153.49	2313.19	11.0047
YNCB0002W_tRNA	73	7	12.375	43.3427
YBL099W_id002	2281	2121.49	7954.75	91.9295
YBL100C_mRNA	315	160.833	0	0
YBL099W_id001	1638	1478.49	1510.25	25.0438
YBL098W_mRNA	1383	1223.49	1958	39.2357
YBL097W_mRNA	2265	2105.49	822	9.57167
YBL096C_id001	309	155.303	114.683	18.1046
YBL095W_id001	813	653.487	601.221	22.5562
YBL095W_id003	1065	905.487	67.3325	1.8231
YBL094C_mRNA	333	177.651	0	0
YBL093C_id002	1181	1021.49	1754.6	42.1127
YBL093C_id001	663	503.487	366.165	17.8302
YBL092W_id001	1234	1074.49	3445.93	78.6273
YBL092W_id002	726	566.487	17899.3	774.664
YBL091C-A_id001	864	704.487	433.689	15.093
YBL091C-A_id002	528	368.695	344.707	22.9219
YBL091C_id001	1627	1467.49	2119.63	35.4123
YBL091C_id002	1266	1106.49	2052.8	45.485
YBL090W_id003	793	633.487	611.966	23.6842
YBL090W_id001	534	374.695	282.034	18.4541
YBL089W_id004	1677	1517.49	779.635	12.5961
YBL089W_id001	1380	1220.49	485.954	9.76181
YBL088C_mRNA	8364	8204.49	5663.41	16.9237
YBL087C_id001	1253	1093.49	2155.13	48.3202
YBL087C_id002	414	255.632	8148.73	781.525
YBL086C_id001	1401	1241.49	714	14.1002
YBL085W_id001	3265	3105.49	2616.97	20.6603
YBL085W_id002	2943	2783.49	0.0336185	0.000296113
YBL084C_mRNA	2277	2117.49	961	11.1268
YBL083C_id001	1396	1236.49	499.347	9.90105
YBL083C_id002	426	267.528	34.3119	3.14444
YBL082C_id003	1459	1299.49	916.341	17.2884
YBL082C_id001	1377	1217.49	0	0
YBL081W_id001	1793	1633.49	238.76	3.58356
YBL081W_id002	1107	947.487	9.50954	0.246068
YBL080C_id001	1803	1643.49	649.73	9.69248
YBL080C_id002	1626	1466.49	0.000380198	6.35624e-06
YBL079W_mRNA	4509	4349.49	9823	55.37
YBL078C_id016	879	719.487	293.558	10.0032
YBL078C_id001	354	197.441	103.442	12.8448
YBL077W_mRNA	432	273.501	243.071	21.7893
YBL076C_id002	3361	3201.49	27498.5	210.584
YBL076C_id001	3219	3059.49	2312.41	18.5304
YBL075C_id001	2567	2407.49	1193.96	12.1589
YBL075C_id002	1950	1790.49	461.03	6.31287
YBL074C_id001	1376	1216.49	116.365	2.34522
YBL074C_id002	1068	908.487	371.174	10.0168
YBL073W_mRNA	312	158.062	57.4676	8.91383
YNCB0003W_snoRNA	88	9.29577	71	187.258
YBL072C_id002	1220	1060.49	20830.1	481.564
YBL072C_id001	911	751.487	2263.33	73.8404
YBL071C-B_mRNA	99	11.3847	7	15.0746
YBL071W-A_id001	812	652.487	1209.1	45.4317
YBL071W-A_id003	249	102.341	217.357	52.0707
YBL071C_id001	309	155.303	196.214	30.9756
YBL070C_mRNA	321	166.35	151.858	22.3812
YBL069W_id001	1290	1130.49	1324.15	28.717
YBL068W-A_id002	1109	949.487	631.325	16.3017
YBL068W-A_id001	237	92.1946	0	0
YBL068W_id001	1557	1397.49	1401.19	24.582
YBL068W_id002	981	821.487	919.338	27.4374
YBL067C_mRNA	2244	2084.49	4013.47	47.2052
YBL066C_mRNA	3447	3287.49	1444.4	10.7719
YBL065W_mRNA	345	189.148	24.5988	3.18846
YBL064C_id001	1115	955.487	1205.25	30.9258
YBL064C_id002	786	626.487	1226.75	48.0079
YBL063W_mRNA	3336	3176.49	1116	8.61362
YBL061C_id001	2320	2160.49	2277.6	25.8461
YBL062W_mRNA	381	223.524	97.7477	10.7214
YBL061C_id002	2091	1931.49	222.651	2.82619
YBL060W_id001	2333	2173.49	848.387	9.56986
YBL060W_id004	2064	1904.49	70.6131	0.909025
YBL059C-A_id004	1285	1125.49	443.906	9.66984
YBL059C-A_id001	330	174.741	349.274	49.005
YBL059W_mRNA	582	422.533	168.82	9.7956
YBL058W_id001	1272	1112.49	3562	78.4995
YBL057C_id002	1166	1006.49	2167.97	52.8097
YBL057C_id001	627	467.487	493.035	25.8569
YBL056W_id003	1956	1796.49	2855.44	38.9689
YBL056W_id001	1407	1247.49	1497.17	29.4242
YBL055C_id001	1748	1588.49	1340.63	20.6916
YBL055C_id003	1257	1097.49	1125.76	25.1486
YBL054W_id002	1948	1788.49	1343.78	18.4209
YBL054W_id001	1578	1418.49	324.218	5.60377
YBL053W_mRNA	375	217.723	83.9322	9.45133
YBL052C_id001	2496	2336.49	1539.07	16.1496
YBL051C_id004	2521	2361.49	1580.45	16.4083
YBL051C_id001	2007	1847.49	226.55	3.00642
YBL050W_id001	1183	1023.49	876.681	21.0004
YBL050W_id002	879	719.487	643.319	21.9216
YBL049W_id001	417	258.606	455	43.1361
YBL048W_mRNA	312	158.062	142	22.0257
YBL047C_id001	4498	4338.49	9177.65	51.8635
YBL047C_id002	4146	3986.49	5.35489	0.0329328
YBL046W_id001	1532	1372.49	672.858	12.0194
YBL046W_id003	1326	1166.49	19.1422	0.402329
YBL045C_id003	1846	1686.49	2590.47	37.6586
YBL045C_id001	1374	1214.49	965.527	19.4913
YBL044W_mRNA	369	212.026	8	0.925059
YBL043W_id003	1099	939.487	164.772	4.29992
YBL043W_id001	774	614.487	32.2284	1.28586
YBL042C_id005	2140	1980.49	4912	60.8072
YBL042C_id001	1920	1760.49	0	0
YBL041W_id015	1031	871.487	2494.45	70.1751
YBL041W_id001	726	566.487	1137.55	49.2321
YBL040C_id002	1154	994.487	801.251	19.7532
YBL040C_id001	660	500.487	1421.75	69.6464
YBL039W-B_id001	651	491.487	309	15.414
YBL039W-B_id002	180	49.9355	0	0
YBL039C-A_id001	1918	1758.49	1698.29	23.6778
YBL039C_id001	1740	1580.49	9919.71	153.878
YBL039C-A_id002	84	8.2249	0	0
YBL038W_id001	699	539.487	1116	50.7168
YBL037W_mRNA	3078	2918.49	1535	12.8949
YBL036C_id001	1972	1812.49	579.208	7.8348
YBL036C_id002	774	614.487	1696.63	67.6929
YBL035C_id001	2340	2180.49	667.669	7.50717
YBL035C_id002	2118	1958.49	294.492	3.68656
YBL034C_mRNA	4542	4382.49	2690	15.0487
YBL033C_id001	1038	878.487	1755	48.979
YBL032W_id003	1450	1290.49	3299	62.6754
YBL032W_id001	1146	986.487	1.17712e-06	2.92549e-08
YBL031W_id001	1223	1063.49	243.272	5.60826
YBL031W_id002	1017	857.487	121.85	3.48392
YBL030C_id009	1428	1268.49	2081.5	40.2308
YBL030C_id001	957	797.487	1057.38	32.5069
YBL029C-A_id001	1690	1530.49	450.246	7.21254
YBL029C-A_id002	285	133.405	192.754	35.4243
YBL029W_mRNA	1131	971.487	470	11.8612
YBL028C_id001	665	505.487	1250.54	60.6535
YBL028C_id002	321	166.35	72.4613	10.6795
YBL027W_id005	1358	1198.49	3518.12	71.9692
YBL027W_id001	570	410.617	18483.7	1103.62
YBL026W_id001	950	790.487	519.702	16.1186
YBL026W_id002	288	136.097	502.848	90.5849
YBL025W_id002	1081	921.487	495.806	13.1914
YBL025W_id001	438	279.446	26.6444	2.33764
YBL024W_id001	2365	2205.49	5120.92	56.9261
YBL024W_id002	2055	1895.49	1223.87	15.8301
YBL023C_id001	2898	2738.49	1705.31	15.2673
YBL023C_id002	2607	2447.49	922.901	9.24492
YBL022C_id001	3611	3451.49	8701.52	61.8098
YBL022C_id006	3402	3242.49	760.475	5.7501
YBL021C_id001	1035	875.487	589.976	16.5217
YBL021C_id003	435	276.473	114.689	10.1704
YBL020W_id005	1884	1724.49	2657.76	37.7855
YBL020W_id001	1725	1565.49	214.571	3.36039
YBL019W_id001	1749	1589.49	707.036	10.9057
YBL019W_id002	1563	1403.49	17.2062	0.300569
YBL018C_id005	840	680.487	182.276	6.56716
YBL018C_id001	402	244.081	183.483	18.4302
YBL017C_mRNA	4740	4580.49	12114	64.8402
YBL016W_id001	1062	902.487	1042	28.3071
YBL015W_id001	2028	1868.49	1191.32	15.6317
YBL015W_id002	1581	1421.49	526.683	9.08395
YNCB0004W_tRNA	74	6.5	0.314634	1.18676
YNCB0005C_tRNA	71	11.1923	21	46.0011
YBL014C_id003	2855	2695.49	3094	28.1418
YBL014C_id001	2685	2525.49	0	0
YBL013W_mRNA	1206	1046.49	295.58	6.92484
YBL011W_id001	3209	3049.49	1271.12	10.2195
YBL012C_mRNA	402	244.081	162.825	16.3552
YBL011W_id002	2280	2120.49	2846.22	32.908
YBL010C_id001	1215	1055.49	483.058	11.2206
YBL010C_id003	843	683.487	46.1926	1.65695
YBL009W_id002	2210	2050.49	1236.83	14.7884
YBL009W_id001	2031	1871.49	59.1685	0.775126
YBL008W-A_mRNA	240	94.6907	8	2.07134
YBL008W_id002	2693	2533.49	1549.9	14.9987
YBL008W_id001	2523	2363.49	428.102	4.44081
YBL007C_id001	3970	3810.49	9469.47	60.9275
YBL007C_id003	3735	3575.49	2732.53	18.737
YBL006C_id002	810	650.487	1201	45.2661
YBL006C_id001	543	383.657	0	0
YBL006W-A_id001	150	31.678	0	0
YBL005W_id001	2931	2771.49	2764	24.4508
YBL005W-A	1323	1163.49	1201.03	25.3082
YBL005W-B	5268	5108.49	20994.7	100.76
YNCB0006W_tRNA	82	7.49761	7.2	23.5439
YBL004W_mRNA	7482	7322.49	22419.9	75.066
YBL003C_id004	959	799.487	4104.96	125.883
YBL003C_id001	399	241.081	401.85	40.8666
YBL002W_id001	1291	1131.49	6247.92	135.38
YBL002W_id009	396	238.129	3512.08	361.593
YBL001C_id001	792	632.487	985.629	38.2059
YBL001C_id002	315	160.833	950.367	144.872
YBR001C_id003	2651	2491.49	1811.99	17.8306
YBR001C_id001	2343	2183.49	272.009	3.05423
YBR002C_id002	1129	969.487	1114.19	28.1763
YBR002C_id001	861	701.487	376.813	13.1697
YBR003W_id007	1585	1425.49	1626.63	27.9765
YBR003W_id001	1422	1262.49	188.371	3.65809
YBR004C_id001	2444	2284.49	2077.03	22.2907
YBR004C_id002	1302	1142.49	706.263	15.156
YBR005W_id004	1079	919.487	1164.36	31.0462
YBR005W_id001	642	482.487	1854.35	94.2268
YBR006W_id002	1771	1611.49	1256.61	19.118
YBR006W_id001	1494	1334.49	482.389	8.86241
YBR007C_id001	2484	2324.49	808.887	8.53157
YBR007C_id002	2211	2051.49	63.1133	0.754259
YBR008C_id005	2433	2273.49	1238	13.3505
YBR008C_id001	1647	1487.49	0	0
YBR009C_id002	1001	841.487	5480.42	159.674
YBR009C_id001	312	158.062	1363.77	211.535
YBR010W_id001	796	636.487	4835.55	186.262
YBR010W_id008	411	252.709	1400.4	135.863
YBR011C_id002	1115	955.487	10774.3	276.461
YBR011C_id001	864	704.487	8229.03	286.381
YBR012C_id001	420	261.554	1054	98.7978
YBR012W-A	1323	1163.49	2770.3	58.3759
YBR012W-B	5271	5111.49	6412.75	30.7586
YBR013C_mRNA	390	232.318	439	46.3287
YNCB0007W_tRNA	73	7	5.54545	19.4226
YBR014C_id008	915	755.487	1052.36	34.1511
YBR014C_id001	612	452.533	161.644	8.75743
YBR015C_id002	2344	2184.49	3991.71	44.8
YBR015C_id001	1794	1634.49	3652.3	54.784
YBR016W_id001	1098	938.487	678.909	17.7358
YBR016W_id005	387	229.364	313.076	33.4651
YBR017C_id002	3013	2853.49	4469.72	38.4037
YBR017C_id001	2757	2597.49	2753.28	25.9876
YBR018C_id001	1101	941.487	174	4.5311
YBR019C_id001	2100	1940.49	681.638	8.61215
YNCB0008W_ncRNA	3841	3681.49	1045.91	6.96531
YBR020W_id001	1587	1427.49	15.4505	0.265363
YBR021W_id011	2225	2065.49	824.916	9.79165
YBR021W_id001	1902	1742.49	128.084	1.80216
YBR022W_id002	911	751.487	474.093	15.4672
YBR022W_id001	534	374.695	193.615	12.6686
YBR023C_id001	3829	3669.49	5967.54	39.8711
YBR023C_id003	3498	3338.49	1641.75	12.0567
YBR024W_id004	1350	1190.49	361.271	7.44006
YBR024W_id001	906	746.487	181.75	5.96928
YBR025C_id001	1966	1806.49	11137.3	151.151
YBR025C_id002	1185	1025.49	10285.7	245.908
YBR026C_id006	1356	1196.49	2836	58.1121
YBR026C_id001	1143	983.487	3.56323e-05	8.88269e-07
YBR027C_mRNA	333	177.651	2	0.276013
YBR028C_id007	1814	1654.49	1549.33	22.9588
YBR028C_id001	1578	1418.49	104.671	1.80914
YBR029C_id003	1627	1467.49	2262.13	37.7931
YBR029C_id001	1374	1214.49	642.866	12.9776
YBR030W_id001	2052	1892.49	678.984	8.7962
YBR030W_id003	1659	1499.49	792.016	12.9497
YBR031W_id001	1307	1147.49	11900.8	254.272
YBR031W_id004	1089	929.487	14115.5	372.325
YBR032W_id001	303	149.665	63	10.3202
YBR033W_id001	2760	2600.49	848.527	7.9998
YBR034C_id001	1655	1495.49	1968.91	32.2784
YBR034C_id005	1047	887.487	3523.56	97.3394
YBR035C_id001	1199	1039.49	1174.13	27.6927
YBR035C_id003	687	527.487	1281.19	59.5484
YNCB0009C_snoRNA	161	38.0748	896.682	577.39
YNCB0010W_telomerase_RNA	1301	1141.49	5859.66	125.855
YBR036C_id001	1611	1451.49	3833.54	64.7523
YBR036C_id003	1233	1073.49	1322.8	30.2111
YBR037C_id005	1021	861.487	861.487	24.5171
YBR037C_id001	888	728.487	289.513	9.7435
YBR038W_id003	3123	2963.49	2668.14	22.0736
YBR038W_id001	2892	2732.49	182.862	1.64072
YBR039W_id001	1466	1306.49	1506.16	28.264
YBR039W_id002	936	776.487	1414.84	44.6727
YBR040W_mRNA	897	737.487	145	4.82039
YBR041W_id001	2261	2101.49	2189.99	25.5496
YBR041W_id003	2010	1850.49	264.583	3.50546
YBR042C_id002	1378	1218.49	956.444	19.2445
YBR042C_id001	1194	1034.49	495.986	11.7547
YBR043C_id001	2374	2214.49	2066	22.8731
YBR043C_id002	2070	1910.49	0	0
YBR044C_id001	1719	1559.49	1178	18.5196
YNCB0011C_tRNA	74	6.5	23	86.7527
YBR045C_mRNA	1920	1760.49	335	4.66531
YBR046C_id001	1480	1320.49	613.95	11.399
YBR046C_id002	1005	845.487	457.977	13.2802
YBR047W_id001	1207	1047.49	180.662	4.22851
YBR047W_id002	528	368.695	142.41	9.46984
YBR048W_id005	1423	1263.49	5654.39	109.719
YBR048W_id001	471	312.094	9025.11	708.983
YBR049C_id003	2828	2668.49	1837.54	16.8826
YBR049C_id001	2433	2273.49	237.46	2.56074
YBR050C_id001	1316	1156.49	120.469	2.55389
YBR050C_id002	1017	857.487	97.2385	2.78022
YBR051W_mRNA	351	194.758	9.29268	1.16981
YBR052C_id004	892	732.487	1971.21	65.9784
YBR052C_id001	633	473.487	546.79	28.3127
YBR053C_id001	1432	1272.49	992.898	19.1302
YBR053C_id002	1077	917.487	1135.1	30.3322
YBR054W_id001	1804	1644.49	13793	205.634
YBR054W_id008	1035	875.487	4771.94	133.633
YBR055C_id001	2834	2674.49	2219	20.3416
YBR055C_id002	2700	2540.49	0.0943453	0.000910483
YNCB0012W_tRNA	84	8.2249	4.42857	13.2008
YBR056W_id008	1625	1465.49	2640	44.1662
YBR056W_id001	1506	1346.49	1.44722e-06	2.63513e-08
YNCB0013W_tRNA	72	8.46154	2.08	6.02674
YBR056W-A_id003	787	627.487	2454	95.8823
YBR056W-A_id001	201	64.6383	0	0
YBR056C-B_id001	159	36.8902	0	0
YBR057C_id002	1351	1191.49	1089	22.4082
YBR057C_id001	1101	941.487	0	0
YBR058C_id002	2436	2276.49	3442	37.0693
YBR058C_id001	2346	2186.49	0.0002919	3.27307e-06
YBR058C-A_id007	547	387.657	1251	79.1184
YBR058C-A_id001	243	97.1655	0	0
YBR059C_id004	3473	3313.49	5082	37.6026
YBR059C_id001	3327	3167.49	0	0
YBR060C_id001	2050	1890.49	1470	19.0639
YBR060C_id002	1863	1703.49	0	0
YBR061C_id003	1552	1392.49	1280.01	22.5367
YBR061C_id001	933	773.487	442.992	14.0414
YBR062C_id003	778	618.487	467.307	18.5242
YBR062C_id001	543	383.657	382.693	24.4554
YBR063C_id001	2645	2485.49	1522.77	15.0207
YBR063C_id003	1215	1055.49	340.741	7.91481
YBR064W_mRNA	429	270.501	0	0
YBR065C_id001	1715	1555.49	402.443	6.34317
YBR065C_id002	1095	935.487	330.047	8.64982
YBR066C_id001	1073	913.487	777.558	20.8689
YBR066C_id002	663	503.487	4.4421	0.216306
YBR067C_id001	1156	996.487	2680.8	65.957
YBR067C_id002	633	473.487	1458.2	75.5054
YBR068C_id002	2126	1966.49	10871	135.534
YBR068C_id001	1830	1670.49	0	0
YBR069C_id006	2189	2029.49	9470.4	114.407
YBR069C_id001	1860	1700.49	0	0
YNCB0014W_ncRNA	2024	1864.49	234.596	3.08482
YBR070C_id002	880	720.487	447.049	15.2124
YBR070C_id001	714	554.487	271.951	12.0245
YBR071W_id001	1128	968.487	1787.37	45.2469
YBR071W_id002	636	476.487	532.63	27.4058
YBR072W_id001	991	831.487	6010.26	177.217
YBR072W_id002	645	485.487	1925.74	97.2499
