Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YAL051W	chrI	48564	51707	+	3144	2627	3.144	835.559796437659	67.6265082938107	21.5097036557922
YAL049C	chrI	51691	54082	-	2392	3080	2.392	1287.6254180602	79.2880264731394	33.1471682580014
YAL048C	chrI	52801	54789	-	1989	24	1.989	12.0663650075415	0.617828777712774	0.310622814335231
YAL047W-A	chrI	54209	55065	+	857	0	0.857	0	0	0
YAL047C	chrI	54931	56886	-	1956	938	1.956	479.550102249489	24.1468080622743	12.3449938968682
YAL046C	chrI	56907	57544	-	638	0	0.638	0	0	0
YAL045C	chrI	57488	57796	-	309	0	0.309	0	0	0
YAL044W-A	chrI	56955	57990	+	1036	0	1.036	0	0	0
YAL044C	chrI	57756	58614	-	859	3884	0.859	4521.53667054715	99.9852905265173	116.397311439485
YAL043C	chrI	58499	61083	-	2585	4628	2.585	1790.32882011605	119.137982635613	46.0881944431773
YAL042C-A	chrI	61231	61608	-	378	0	0.378	0	0	0
YAL042W	chrI	61259	62680	+	1422	10433	1.422	7336.84950773558	268.575318244891	188.871531817785
YAL041W	chrI	62773	65501	+	2729	4707	2.729	1724.8076218395	121.171669028918	44.401491032949
YAL040C	chrI	65456	67848	-	2393	3553	2.393	1484.74717927288	91.4644019672286	38.2216472909438
YAL039C	chrI	68629	70088	-	1460	1578	1.46	1080.82191780822	40.6222421346149	27.8234535168595
YAL038W	chrI	71479	73450	+	1972	218803	1.972	110954.868154158	5632.61625207867	2856.29627387357
YAL037C-B	chrI	72326	73300	-	975	0	0.975	0	0	0
YAL037C-A	chrI	73371	73710	-	340	0	0.34	0	0	0
YAL037W	chrI	73453	76400	+	2948	56	2.948	18.9959294436906	1.44160048132981	0.489009661238062
YAL036C	chrI	74176	76207	-	2032	0	2.032	0	0	0
YAL035W	chrI	76364	79559	+	3196	29545	3.196	9244.36795994994	760.572968230163	237.976523225958
YAL034C-B	chrI	79446	79873	-	428	1	0.428	2.33644859813084	0.0257428657380323	0.0601468825654959
YAL034W-A	chrI	79674	80747	+	1074	294	1.074	273.743016759777	7.56840252698148	7.04692972717084
YAL034C	chrI	80549	82602	-	2054	1345	2.054	654.819863680623	34.6241544176534	16.8569398333269
YAL033W	chrI	82685	83397	+	713	1058	0.713	1483.87096774194	27.2359519508381	38.1990910951446
YAL032C	chrI	83192	84590	-	1399	1173	1.399	838.456040028592	30.1963815107118	21.5842612656982
YAL031W-A	chrI	84669	84977	+	309	0	0.309	0	0	0
YAL031C	chrI	84587	87078	-	2492	1472	2.492	590.690208667737	37.8934983663835	15.2060587345038
YAL030W	chrI	87264	88061	+	798	1035	0.798	1296.99248120301	26.6438660388634	33.3883033068463
YAL029C	chrI	87855	92270	-	4416	11249	4.416	2547.32789855072	289.581496687125	65.5755200831351
YAL028W	chrI	92409	94566	+	2158	495	2.158	229.37905468026	12.742718540326	5.90487420775068
YAL027W	chrI	94595	95583	+	989	463	0.989	468.149646107179	11.9189468367089	12.0515134850444
YAL026C-A	chrI	95386	95823	-	438	0	0.438	0	0	0
YAL026C	chrI	95630	99697	-	4068	12399	4.068	3047.93510324484	319.185792285862	78.4625841410674
YAL025C	chrI	99939	101168	-	1230	2914	1.23	2369.10569105691	75.014710760626	60.9875697240862
YAL024C	chrI	101565	105872	-	4308	3040	4.308	705.663881151346	78.2583118436181	18.1658105486579
YAL023C	chrI	106141	108718	-	2578	28769	2.578	11159.4259115593	740.59650441745	287.275602954791
YAL022C	chrI	108731	110471	-	1741	3756	1.741	2157.3808156232	96.6902037120492	55.5371646823947
YAL021C	chrI	110536	113406	-	2871	8125	2.871	2830.02438174852	209.160784121512	72.8529376947099
YAL020C	chrI	113468	114672	-	1205	794	1.205	658.921161825726	20.4398353959976	16.9625190008279
YAL019W-A	chrI	114250	114819	+	570	0	0.57	0	0	0
YAL019W	chrI	114788	118363	+	3576	7676	3.576	2146.53243847875	197.602237405136	55.2578963660894
YAL018C	chrI	118426	119591	-	1166	6	1.166	5.14579759862779	0.154457194428194	0.132467576696564
YAL017W	chrI	120225	124295	+	4071	5054	4.071	1241.46401375583	130.104443440015	31.9588414247151
YAL016C-B	chrI	124307	124492	-	186	17	0.186	91.3978494623656	0.437628717546548	2.35284256745456
YAL016C-A	chrI	124755	125069	-	315	0	0.315	0	0	0
YAL016W	chrI	124786	126883	+	2098	8287	2.098	3949.95233555767	213.331128371073	101.683092645888
YAL015C	chrI	126756	128110	-	1355	918	1.355	677.490774907749	23.6319507475136	17.4405540572056
YAL014C	chrI	128031	129072	-	1042	1576	1.042	1512.47600767754	40.5707564031388	38.935466797638
YAL013W	chrI	129194	130593	+	1400	707	1.4	505	18.2002060767888	13.0001471977063
YAL012W	chrI	130436	132100	+	1665	26389	1.665	15849.2492492492	679.328483960933	408.005095472032
YAL011W	chrI	132169	134210	+	2042	842	2.042	412.340842311459	21.6754929514232	10.614834941931
YAL010C	chrI	134001	135743	-	1743	825	1.743	473.321858864027	21.2378642338766	12.1846610636125
YAL009W	chrI	135408	136780	+	1373	614	1.373	447.195921340131	15.8061195631518	11.5121045616546
YAL008W	chrI	136431	137718	+	1288	710	1.288	551.242236024845	18.2774346740029	14.1905548711203
YAL007C	chrI	137408	138453	-	1046	0	1.046	0	0	0
YAL005C	chrI	139357	141684	-	2328	0	2.328	0	0	0
YAL004W	chrI	137649	142152	+	4504	48	4.504	10.6571936056838	1.23565755542555	0.274346704135335
YAL003W	chrI	142032	143496	+	1465	62050	1.465	42354.9488054608	1597.3448190449	1090.33776044021
YAL002W	chrI	143550	147630	+	4081	3937	4.081	964.714530752266	101.349662410633	24.8345166406844
YAL001C	chrI	147594	151166	-	3573	3249	3.573	909.319899244333	83.6385707828668	23.4085000791679
YAR002W	chrI	152204	154114	+	1911	3476	1.911	1818.9429618001	89.4822013054001	46.8248044507588
YAR002C-A	chrI	153765	154750	-	986	7717	0.986	7826.57200811359	198.657694900395	201.47839239391
YAR003W	chrI	154905	156909	+	2005	2054	2.005	1024.43890274314	52.8758462259183	26.3719931301338
YAR007C	chrI	156681	158715	-	2035	3906	2.035	1919.41031941032	100.551633572754	49.4111221487735
YAR008W	chrI	158847	159972	+	1126	964	1.126	856.127886323268	24.8161225714631	22.0391852322052
YAR014C	chrI	166565	169021	-	2457	5565	2.457	2264.95726495727	143.25904783215	58.3064907741756
YAR015W	chrI	169272	172008	+	2737	5980	2.737	2184.87394957983	153.942337113433	56.2449167385579
YAR018C	chrI	170177	171735	-	1559	0	1.559	0	0	0
YAR019C	chrI	172126	175168	-	3043	1504	3.043	494.249096286559	38.7172700700005	12.7233881268487
YAR019W-A	chrI	174998	175330	+	333	10	0.333	30.03003003003	0.257428657380323	0.77305903117214
YAR020C	chrI	176856	177023	-	168	63	0.168	375	1.62180054149603	9.6535746517621
YAR023C	chrI	179099	180697	-	1599	392	1.599	245.153220762977	10.0912033693086	6.3109464473475
YAR027W	chrI	183671	184687	+	1017	1744	1.017	1714.84759095379	44.8955578471283	44.1450912951114
YAR028W	chrI	184821	185977	+	1157	54	1.157	46.6724286949006	1.39011474985374	1.20148206556071
YAR029W	chrI	185009	186754	+	1746	0	1.746	0	0	0
YAR030C	chrI	186033	186857	-	825	0	0.825	0	0	0
YAR031W	chrI	186836	187732	+	897	987	0.897	1100.33444816054	25.4082084834378	28.3257619659285
YAR033W	chrI	187843	189258	+	1416	1107	1.416	781.779661016949	28.4973523720017	20.1252488502837
YAR035W	chrI	190156	192365	+	2210	325	2.21	147.058823529412	8.36643136486048	3.78571554971063
YAR035C-A	chrI	192337	192417	-	81	0	0.081	0	0	0
YAR042W	chrI	192583	196349	+	3767	7206	3.767	1912.92805946376	185.50309050826	49.2442502012903
YAR047C	chrI	201467	201787	-	321	97	0.321	302.180685358255	2.49705797658913	7.77899681180414
YAR050W	chrI	203403	208016	+	4614	1087	4.614	235.587342869528	27.9824950572411	6.06469333707002
YAR053W	chrI	208193	209632	+	1440	63	1.44	43.75	1.62180054149603	1.12625037603891
YAR060C	chrI	217157	217492	-	336	70	0.336	208.333333333333	1.80200060166226	5.36309702875672
YAR064W	chrI	220198	220497	+	300	131	0.3	436.666666666667	3.37231541168223	11.2410513722741
YAR066W	chrI	221049	221660	+	612	228	0.612	372.549019607843	5.86937338827135	9.59047939260025
YAR068W	chrI	222406	222891	+	486	229	0.486	471.19341563786	5.89511625400939	12.1298688354103
YAR069C	chrI	224011	224304	-	294	17	0.294	57.8231292517007	0.437628717546548	1.48853305287942
YAR070C	chrI	224563	224862	-	300	11	0.3	36.6666666666667	0.283171523118355	0.943905077061183
YAR071W	chrI	225460	226863	+	1404	651	1.404	463.675213675214	16.758605595459	11.9363287716944
YAR073W	chrI	227742	228953	+	1212	124	1.212	102.310231023102	3.192115351516	2.63375854085479
YAR075W	chrI	228844	229317	+	474	15	0.474	31.6455696202532	0.386142986070484	0.81464764993773
YBL113C	chrII	280	2658	-	2379	710	2.379	298.444724674233	18.2774346740029	7.68282247751278
YBL113W-A	chrII	646	1128	+	483	0	0.483	0	0	0
YBL112C	chrII	2582	2899	-	318	90	0.318	283.018867924528	2.3168579164229	7.28571671831102
YBL111C	chrII	2907	5009	-	2103	894	2.103	425.106990014265	23.0141219698008	10.9434721682362
YBL109W	chrII	5790	6125	+	336	2	0.336	5.95238095238095	0.0514857314760645	0.153231343678763
YBL108C-A	chrII	7605	7733	-	129	26	0.129	201.550387596899	0.669314509188839	5.18848456735534
YBL108W	chrII	8177	8482	+	306	0	0.306	0	0	0
YBL107W-A	chrII	9268	9372	+	105	42	0.105	400	1.08120036099735	10.2971462952129
YBL107C	chrII	9730	10563	-	834	860	0.834	1031.17505995204	22.1388645347077	26.5454011207527
YBL106C	chrII	10847	13879	-	3033	2697	3.033	889.21859545005	69.428508895473	22.8910349144322
YBL105C	chrII	14104	17965	-	3862	7531	3.862	1950.02589331952	193.869521873121	50.1992547574109
YBL104C	chrII	18076	21318	-	3243	3291	3.243	1014.80111008326	84.7197711438642	26.1238887276794
YBL103C	chrII	21573	23802	-	2230	1698	2.23	761.434977578475	43.7113860231788	19.6015183960443
YBL102W	chrII	23879	24968	+	1090	2457	1.09	2254.12844036697	63.2502211183453	58.027725796647
YBL101C	chrII	24777	28406	-	3630	4225	3.63	1163.91184573003	108.763607743186	29.9624263755334
YBL100W-C	chrII	28372	29119	+	748	117	0.748	156.417112299465	3.01191529134977	4.02662472105585
YBL100C	chrII	36989	37303	-	315	0	0.315	0	0	0
YBL099W	chrII	36702	39100	+	2399	15305	2.399	6379.74155898291	393.994560120584	164.232830396242
YBL098W	chrII	39145	40527	+	1383	1146	1.383	828.633405639913	29.501324135785	21.3313985074367
YBL097W	chrII	40831	43095	+	2265	538	2.265	237.527593818985	13.8496617670614	6.11464095675998
YBL096C	chrII	43132	44042	-	911	0	0.911	0	0	0
YBL095W	chrII	42052	44341	+	2290	0	2.29	0	0	0
YBL094C	chrII	43765	44097	-	333	0	0.333	0	0	0
YBL093C	chrII	43818	45023	-	1206	1702	1.206	1411.27694859038	43.8143574861309	36.330313006742
YBL092W	chrII	45281	45977	+	697	9740	0.697	13974.175035868	250.735512288434	359.735311748112
YBL091C-A	chrII	46322	47201	-	880	14671	0.88	16671.5909090909	377.673583242671	429.174526412126
YBL091C	chrII	47010	48690	-	1681	8945	1.681	5321.23735871505	230.269934026699	136.983898885603
YBL090W	chrII	48785	49634	+	850	1001	0.85	1177.64705882353	25.7686086037703	30.3160101220827
YBL089W	chrII	49510	51278	+	1769	1431	1.769	808.931599773884	36.8380408711242	20.8242175642307
YBL088C	chrII	51019	59382	-	8364	5294	8.364	632.950741272119	136.282731217143	16.2939659513561
YBL087C	chrII	59593	60845	-	1253	27696	1.253	22103.7509976057	712.974409480541	569.013894238261
YBL086C	chrII	61142	62726	-	1585	1053	1.585	664.353312302839	27.107237622148	17.102358121229
YBL085W	chrII	63674	66938	+	3265	5613	3.265	1719.14241960184	144.494705387575	44.255652492366
YBL084C	chrII	67169	69445	-	2277	1659	2.277	728.590250329381	42.7074142593955	18.7560009922686
YBL083C	chrII	69658	71093	-	1436	0	1.436	0	0	0
YBL082C	chrII	69715	71394	-	1680	31	1.68	18.452380952381	0.798028837879	0.475017165404167
YBL081W	chrII	71317	73109	+	1793	724	1.793	403.792526491913	18.6378347943354	10.3947767955021
YBL080C	chrII	72944	74748	-	1805	825	1.805	457.063711911357	21.2378642338766	11.7661297694607
YBL079W	chrII	75259	79767	+	4509	14627	4.509	3243.95653138168	376.540897150198	83.5087374473714
YBL078C	chrII	79873	80803	-	931	549	0.931	589.68850698174	14.1328332901797	15.1802720624916
YBL077W	chrII	80897	81328	+	432	0	0.432	0	0	0
YBL076C	chrII	80935	84307	-	3373	83855	3.373	24860.6581678031	2158.6680064627	639.984585372871
YBL075C	chrII	84418	86984	-	2567	1404	2.567	546.941955590183	36.1429834961973	14.0798533292549
YBL074C	chrII	86433	87808	-	1376	288	1.376	209.302325581395	7.41394533255329	5.38804166609978
YBL073W	chrII	87646	87957	+	312	21	0.312	67.3076923076923	0.540600180498677	1.73269288621371
YBL072C	chrII	88246	89440	-	1195	73233	1.195	61282.8451882845	1885.22728659332	1577.59605572662
YBL071C-B	chrII	89458	89556	-	99	8	0.099	80.8080808080808	0.205942925904258	2.08023157479049
YBL071W-A	chrII	89935	90746	+	812	0	0.812	0	0	0
YBL071C	chrII	89856	90544	-	689	0	0.689	0	0	0
YBL070C	chrII	90605	90925	-	321	0	0.321	0	0	0
YBL069W	chrII	90631	92191	+	1561	0	1.561	0	0	0
YBL068W-A	chrII	90847	92228	+	1382	1	1.382	0.723589001447178	0.0257428657380323	0.0186272545137715
YBL068W	chrII	92356	93912	+	1557	3308	1.557	2124.59858702633	85.1573998614107	54.6932561730319
YBL067C	chrII	93639	95882	-	2244	5120	2.244	2281.63992869875	131.803472578725	58.7359503470255
YBL066C	chrII	96669	100115	-	3447	2045	3.447	593.269509718596	52.644160434276	15.272457335154
YBL065W	chrII	99963	100307	+	345	1	0.345	2.89855072463768	0.0257428657380323	0.0746170021392239
YBL064C	chrII	100299	101420	-	1122	1985	1.122	1769.16221033868	51.099588489994	45.543305249549
YBL063W	chrII	101886	105221	+	3336	2132	3.336	639.088729016787	54.8837897534848	16.4519753457688
YBL062W	chrII	105308	105688	+	381	0	0.381	0	0	0
YBL061C	chrII	105195	107545	-	2351	2952	2.351	1255.63589961718	75.9929396586712	32.3236663796985
YBL060W	chrII	107701	110033	+	2333	523	2.333	224.174882126018	13.4635187809909	5.77090389240929
YBL059C-A	chrII	108799	111201	-	2403	630	2.403	262.172284644195	16.2180054149603	6.74906592382868
YBL059W	chrII	110594	111244	+	651	6	0.651	9.21658986175115	0.154457194428194	0.237261435373569
YBL058W	chrII	111409	112864	+	1456	5279	1.456	3625.68681318681	135.896588231072	93.3355688400222
YBL057C	chrII	112277	113447	-	1171	297	1.171	253.629376601196	7.64563112419558	6.5291469890654
YBL056W	chrII	113041	115581	+	2541	9687	2.541	3812.27863046045	249.371140404318	98.1389769399128
YBL055C	chrII	115477	117224	-	1748	2879	1.748	1647.02517162471	74.1137104597949	42.3991478602945
YBL054W	chrII	116976	119359	+	2384	3104	2.384	1302.01342281879	79.9058552508521	33.51755673274
YBL053W	chrII	119335	119709	+	375	0	0.375	0	0	0
YBL052C	chrII	119308	122141	-	2834	2565	2.834	905.081157374735	66.0304506180527	23.2993827163207
YBL051C	chrII	122304	124832	-	2529	5784	2.529	2287.0699881376	148.896735428779	58.8757356381094
YBL050W	chrII	125042	126230	+	1189	2974	1.189	2501.26156433978	76.5592827049079	64.3896406264995
YBL049W	chrII	126606	127508	+	903	306	0.903	338.870431893688	7.87731691583787	8.72349603082821
YBL048W	chrII	127299	127610	+	312	6	0.312	19.2307692307692	0.154457194428194	0.495055110346774
YBL047C	chrII	127672	132213	-	4542	23519	4.542	5178.11536767944	605.446459292781	133.299528686213
YBL046W	chrII	132406	133937	+	1532	986	1.532	643.603133159269	25.3824656176998	16.568189045496
YBL045C	chrII	133824	135777	-	1954	5828	1.954	2982.59979529171	150.029421521252	76.780666080477
YBL044W	chrII	135998	136366	+	369	18	0.369	48.780487804878	0.463371583284581	1.2557495481967
YBL043W	chrII	136495	137655	+	1161	242	1.161	208.440999138674	6.22977350860381	5.36586865512817
YBL042C	chrII	138150	140349	-	2200	6657	2.2	3025.90909090909	171.370257218081	77.895571462764
YBL041W	chrII	140938	142040	+	1103	5825	1.103	5281.05167724388	149.952192924038	135.949404282899
YBL040C	chrII	141955	143165	-	1211	3888	1.211	3210.56977704377	100.088261989469	82.6492667130218
YBL039W-B	chrII	143086	143749	+	664	335	0.664	504.518072289157	8.6238600222408	12.9877409973506
YBL039C	chrII	143726	145807	-	2082	0	2.082	0	0	0
YBL039C-A	chrII	143805	145725	-	1921	0	1.921	0	0	0
YBL038W	chrII	146128	147061	+	934	1595	0.934	1707.70877944325	41.0598708521614	43.9613178288666
YBL037W	chrII	147209	150286	+	3078	2521	3.078	819.038336582196	64.8977645255793	21.0843939329368
YBL036C	chrII	150307	152281	-	1975	3695	1.975	1870.88607594937	95.1198889020292	48.1619690643186
YBL035C	chrII	151364	153712	-	2349	1500	2.349	638.569604086845	38.6142986070484	16.4386115823961
YBL034C	chrII	153848	158389	-	4542	4020	4.542	885.072655217966	103.48632026689	22.7843065316798
YBL033C	chrII	158483	159721	-	1239	2106	1.239	1699.75786924939	54.2144752442959	43.756638615251
YBL032W	chrII	160086	161542	+	1457	7256	1.457	4980.09608785175	186.790233795162	128.201944952067
YBL031W	chrII	161663	162887	+	1225	517	1.225	422.040816326531	13.3090615865627	10.8645400706634
YBL030C	chrII	162683	164145	-	1463	7222	1.463	4936.43198906357	185.914976360069	127.077905919391
YBL029C-A	chrII	164358	166047	-	1690	648	1.69	383.431952662722	16.6813769982449	9.87063727706799
YBL029W	chrII	166134	167264	+	1131	492	1.131	435.01326259947	12.6654899431119	11.1984880133615
YBL028C	chrII	167221	167899	-	679	3014	0.679	4438.88070692194	77.5889973344292	114.269510065433
YBL027W	chrII	168392	169839	+	1448	70850	1.448	48929.5580110497	1823.88203753959	1259.58704249971
YBL026W	chrII	170552	171530	+	979	1939	0.979	1980.5924412666	49.9154166660445	50.9861252972876
YBL025W	chrII	171165	172503	+	1339	495	1.339	369.678864824496	12.742718540326	9.51659338336517
YBL024W	chrII	172476	174868	+	2393	14295	2.393	5973.67321353949	367.994265725171	153.779467499027
YBL023C	chrII	174746	177643	-	2898	3870	2.898	1335.40372670807	99.6248904061848	34.3771188427139
YBL022C	chrII	177798	181408	-	3611	16261	3.611	4503.1847133758	418.604739766143	115.924879469992
YBL021C	chrII	181490	182524	-	1035	691	1.035	667.632850241546	17.7883202249803	17.1867828260679
YBL020W	chrII	182285	184205	+	1921	3689	1.921	1920.35398230088	94.965431707601	49.4354147358673
YBL019W	chrII	184283	186031	+	1749	362	1.749	206.975414522584	9.31891739716768	5.32814030712846
YBL018C	chrII	185253	186515	-	1263	472	1.263	373.713380839272	12.1506326283512	9.62045338745149
YBL017C	chrII	186844	191583	-	4740	23720	4.74	5004.2194092827	610.620775306125	128.82294837682
YBL016W	chrII	192372	193647	+	1276	2718	1.276	2130.09404388715	69.9691090759717	54.834724981169
YBL015W	chrII	193953	195984	+	2032	2100	2.032	1033.46456692913	54.0600180498677	26.6043395914703
YBL014C	chrII	198825	202236	-	3412	3804	3.412	1114.88862837046	97.9258612674747	28.7004282729996
YBL013W	chrII	202056	203261	+	1206	153	1.206	126.865671641791	3.93865845791894	3.26588595183991
YBL012C	chrII	203406	203807	-	402	0	0.402	0	0	0
YBL011W	chrII	202814	206022	+	3209	6246	3.209	1946.40074789654	160.789939399749	50.1059331255062
YBL010C	chrII	205798	207017	-	1220	746	1.22	611.475409836066	19.2041778405721	15.7411293775181
YBL009W	chrII	207141	209372	+	2232	2817	2.232	1262.09677419355	72.5176527840369	32.4899878064681
YBL008W-A	chrII	209409	209648	+	240	1	0.24	4.16666666666667	0.0257428657380323	0.107261940575134
YBL008W	chrII	209530	212279	+	2750	2296	2.75	834.909090909091	59.1056197345221	21.4929526307353
YBL007C	chrII	212467	216436	-	3970	22123	3.97	5572.54408060453	569.509418722488	143.453254086269
YBL006C	chrII	216354	217444	-	1091	7	1.091	6.41613198900092	0.180200060166226	0.165169624350344
YBL006W-A	chrII	216559	217416	+	858	0	0.858	0	0	0
YBL005W	chrII	217404	220685	+	3282	4519	3.282	1376.9043266301	116.332010270168	35.4454632145545
YBL004W	chrII	227636	235117	+	7482	43331	7.482	5791.36594493451	1115.46411529468	149.086355960261
YBL003C	chrII	234898	237057	-	2160	10402	2.16	4815.74074074074	267.777289407012	123.970967318061
YBL002W	chrII	235789	237188	+	1400	0	1.4	0	0	0
YBL001C	chrII	236907	237807	-	901	2251	0.901	2498.33518312986	57.9471907763106	64.3143071879141
YBR001C	chrII	238710	241433	-	2724	2223	2.724	816.079295154185	57.2263905356457	21.0082197267422
YBR002C	chrII	241428	242593	-	1166	56	1.166	48.0274442538594	1.44160048132981	1.23636404916793
YBR003W	chrII	241674	244364	+	2691	2617	2.691	972.500929022668	67.3690796364304	25.0349608459422
YBR004C	chrII	244272	246715	-	2444	1799	2.444	736.088379705401	46.31141546272	18.9490243300818
YBR005W	chrII	245511	246920	+	1410	2	1.41	1.41843971631206	0.0514857314760645	0.0365147031745138
YBR006W	chrII	246865	248649	+	1785	1217	1.785	681.792717086835	31.3290676031853	17.5512983771346
YBR007C	chrII	248623	251119	-	2497	1289	2.497	516.219463356027	33.1825539363236	13.2889683365333
YBR008C	chrII	252403	254936	-	2534	2031	2.534	801.499605367009	52.2837603139435	20.6328967300487
YBR009C	chrII	255025	256209	-	1185	15481	1.185	13064.135021097	398.525304490477	336.308273831626
YBR010W	chrII	256230	257098	+	869	15516	0.869	17855.0057537399	399.426304791308	459.63901587032
YBR011C	chrII	256887	258034	-	1148	42604	1.148	37111.4982578397	1096.74905190313	955.356316988786
YBR012C	chrII	258941	259571	-	631	399	0.631	632.329635499208	10.2714034294749	16.277976908835
YBR013C	chrII	265492	265881	-	390	266	0.39	682.051282051282	6.84760228631658	17.5579545802989
YBR014C	chrII	266417	267515	-	1099	1512	1.099	1375.79617834395	38.9232129959048	35.4169363020062
YBR015C	chrII	267568	270385	-	2818	13050	2.818	4630.94393186657	335.944397881321	119.213767878396
YBR016W	chrII	269749	270846	+	1098	858	1.098	781.420765027322	22.0873788032317	20.1160098390088
YBR017C	chrII	270760	274232	-	3473	12050	3.473	3469.62280449179	310.201532143289	89.3180340176472
YBR018C	chrII	274272	276040	-	1769	156	1.769	88.1854154889768	4.01588705513303	2.27014531098532
YBR019C	chrII	275804	278388	-	2585	990	2.585	382.978723404255	25.4854370806519	9.85896985711874
YBR020W	chrII	278963	281395	+	2433	217	2.433	89.1903000411015	5.586201865153	2.29601391909289
YBR021W	chrII	279860	283531	+	3672	499	3.672	135.893246187364	12.8456900032781	3.49828159130667
YBR022W	chrII	282222	284429	+	2208	595	2.208	269.474637681159	15.3170051141292	6.93704941763097
YBR023C	chrII	284226	288069	-	3844	12728	3.844	3311.1342351717	327.655195113675	85.2380840566271
YBR024W	chrII	289106	291278	+	2173	376	2.173	173.032673722964	9.67931751750013	4.454356887943
YBR025C	chrII	289931	291968	-	2038	22739	2.038	11157.507360157	585.367024017115	287.226213943629
YBR026C	chrII	292409	294102	-	1694	3617	1.694	2135.18299881936	93.1119453744627	54.9657292647359
YBR027C	chrII	294024	294356	-	333	0	0.333	0	0	0
YBR028C	chrII	294249	296196	-	1948	2595	1.948	1332.13552361396	66.8027365901937	34.2929859292575
YBR029C	chrII	296227	298090	-	1864	4968	1.864	2665.23605150215	127.890556986544	68.610813833983
YBR030W	chrII	298012	300071	+	2060	2078	2.06	1008.73786407767	53.493675003631	25.9678033998209
YBR031W	chrII	300142	301451	+	1310	87928	1.31	67120.6106870229	2263.5186986137	1727.87686917076
YBR032W	chrII	301439	301948	+	510	123	0.51	241.176470588235	3.16637248577797	6.20857350152543
YBR033W	chrII	301820	304792	+	2973	706	2.973	237.470568449378	18.1744632110508	6.11317296032653
YBR034C	chrII	304383	306037	-	1655	10576	1.655	6390.33232628399	272.256548045429	164.505467096936
YBR035C	chrII	306108	307334	-	1227	5640	1.227	4596.57701711491	145.189762762502	118.329065006114
YBR036C	chrII	308745	310389	-	1645	7861	1.645	4778.72340425532	202.364667566672	123.018034994937
YBR037C	chrII	310414	311512	-	1099	1571	1.099	1429.4813466788	40.4420420744487	36.7989463825739
YBR038W	chrII	311819	314979	+	3161	5019	3.161	1587.7886744701	129.203443139184	40.8742306672521
YBR039W	chrII	315484	316949	+	1466	6570	1.466	4481.58253751705	169.130627898872	115.368777557211
YBR040W	chrII	316968	317864	+	897	147	0.897	163.879598662207	3.78420126349074	4.21873050556381
YBR041W	chrII	318157	320450	+	2294	6044	2.294	2634.69921534438	155.589880520667	67.8247081607092
YBR042C	chrII	320279	321669	-	1391	2647	1.391	1902.94751976995	68.1413656085714	48.9873225079593
YBR043C	chrII	321721	324094	-	2374	1848	2.374	778.43302443134	47.5728158838836	20.0390968339864
YBR044C	chrII	324265	326142	-	1878	1474	1.878	784.877529286475	37.9449840978595	20.2049968572202
YBR045C	chrII	328173	330092	-	1920	253	1.92	131.770833333333	6.51294503172216	3.39215887068863
YBR046C	chrII	330073	331693	-	1621	1067	1.621	658.235657001851	27.4676377424804	16.9448721421841
YBR047W	chrII	331288	332494	+	1207	243	1.207	201.3256006628	6.25551637434184	5.18269790749117
YBR048W	chrII	332813	334340	+	1528	36729	1.528	24037.3036649215	945.509715692187	618.789080950384
