target_id	length	eff_length	est_counts	tpm
YBL113C_mRNA	2379	2216.23	488.744	8.22185
YBL113W-A_mRNA	483	320.259	0	0
YBL112C_mRNA	318	158.125	21.4323	5.05325
YBL111C_mRNA	2004	1841.23	48.2081	0.976146
YBL109W_mRNA	336	175.256	0	0
YBL108C-A_mRNA	129	14.9221	0	0
YBL108W_mRNA	306	146.772	1	0.254014
YBL107W-A_mRNA	105	4.30303	8.08601	70.0587
YNCB0001W_tRNA	84	30.9	10.8571	13.0996
YBL107C_id002	822	659.225	356.724	20.1744
YBL107C_id001	591	428.225	219.276	19.0907
YBL106C_mRNA	3033	2870.23	1097	14.2493
YBL105C_id002	3859	3696.23	3642.8	36.7434
YBL105C_id001	3456	3293.23	0.198294	0.00224486
YBL104C_id001	3117	2954.23	1999	25.2273
YBL103C_id001	2218	2055.23	673.31	12.214
YBL103C_id003	1461	1298.23	23.6897	0.680318
YBL102W_id001	1060	897.225	979.979	40.7209
YBL102W_id002	648	485.225	432.021	33.1943
YBL101C_id001	3354	3191.23	2384	27.8517
YBL100W-C_id001	120	10.7448	74	256.764
YBL100W-A	1317	1154.23	0	0
YBL100W-B	5313	5150.23	1193.86	8.64231
YNCB0002W_tRNA	73	22.2222	14.2155	23.8494
YBL099W_id002	2281	2118.23	5985.72	105.353
YBL100C_mRNA	315	155.316	0	0
YBL099W_id001	1638	1475.23	1959.28	49.5155
YBL098W_mRNA	1383	1220.23	609	18.6071
YBL097W_mRNA	2265	2102.23	384	6.81011
YBL096C_id001	309	149.577	40.9163	10.1984
YBL095W_id001	813	650.225	449.922	25.7974
YBL095W_id003	1065	902.225	0	0
YBL094C_mRNA	333	172.396	0	0
YBL093C_id002	1181	1018.23	1162.04	42.5479
YBL093C_id001	663	500.225	348.124	25.946
YBL092W_id001	1234	1071.23	1707.53	59.4279
YBL092W_id002	726	563.225	9853.22	652.226
YBL091C-A_id001	864	701.225	331.77	17.6393
YBL091C-A_id002	528	365.225	272.494	27.8162
YBL091C_id001	1627	1464.23	1378.98	35.1118
YBL091C_id002	1266	1103.23	2073	70.0547
YBL090W_id003	793	630.225	445.294	26.3423
YBL090W_id001	534	371.225	278.706	27.9905
YBL089W_id004	1677	1514.23	612.91	15.0907
YBL089W_id001	1380	1217.23	285.306	8.7386
YBL088C_mRNA	8364	8201.23	3257.78	14.8097
YBL087C_id001	1253	1090.23	1137.54	38.9002
YBL087C_id002	414	251.451	4196.43	622.199
YBL086C_id001	1401	1238.23	507	15.2655
YBL085W_id001	3265	3102.23	1715	20.6107
YBL085W_id002	2943	2780.23	0.000595508	7.98563e-06
YBL084C_mRNA	2277	2114.23	915	16.1351
YBL083C_id001	1396	1233.23	137.419	4.15438
YBL083C_id002	426	263.374	0	0
YBL082C_id003	1459	1296.23	531.581	15.2894
YBL082C_id001	1377	1214.23	0	0
YBL081W_id001	1793	1630.23	242.694	5.55026
YBL081W_id002	1107	944.225	11.432	0.451386
YBL080C_id001	1803	1640.23	406.575	9.24143
YBL080C_id002	1626	1463.23	74.2994	1.89311
YBL079W_mRNA	4509	4346.23	6146	52.7209
YBL078C_id016	879	716.225	296.844	15.4519
YBL078C_id001	354	192.647	143.156	27.7044
YBL077W_mRNA	432	269.348	169.451	23.4548
YBL076C_id002	3361	3198.23	18345.9	213.861
YBL076C_id001	3219	3056.23	4174.68	50.9261
YBL075C_id001	2567	2404.23	2268.41	35.1761
YBL075C_id002	1950	1787.23	6184.74	129.016
YBL074C_id001	1376	1213.23	47.7305	1.46675
YBL074C_id002	1068	905.225	284.135	11.7023
YBL073W_mRNA	312	152.409	71.9905	17.6103
YNCB0003W_snoRNA	88	34.9	46	49.1399
YBL072C_id002	1220	1057.23	10349.5	364.966
YBL072C_id001	911	748.225	1969.65	98.1429
YBL071C-B_mRNA	99	41.9091	1	0.889598
YBL071W-A_id001	812	649.225	840.133	48.2453
YBL071W-A_id003	249	95.4923	221.428	86.4501
YBL071C_id001	309	149.577	140.439	35.0047
YBL070C_mRNA	321	160.915	89.0191	20.6247
YBL069W_id001	1290	1127.23	861.248	28.4852
YBL068W-A_id002	1109	946.225	456.733	17.9958
YBL068W-A_id001	237	85.5183	0	0
YBL068W_id001	1557	1394.23	1086.58	29.0555
YBL068W_id002	981	818.225	661.325	30.1331
YBL067C_mRNA	2244	2081.23	3142.1	56.2864
YBL066C_mRNA	3447	3284.23	1214.31	13.7848
YBL065W_mRNA	345	183.967	15.6866	3.179
YBL064C_id001	1115	952.225	1322.7	51.7872
YBL064C_id002	786	623.225	1734.3	103.749
YBL063W_mRNA	3336	3173.23	826	9.70468
YBL061C_id001	2320	2157.23	1720.21	29.7295
YBL062W_mRNA	381	218.89	112.364	19.1382
YBL061C_id002	2091	1928.23	186.43	3.60463
YBL060W_id001	2333	2170.23	613.149	10.5333
YBL060W_id004	2064	1901.23	58.851	1.15404
YBL059C-A_id004	1285	1122.23	309.129	10.2698
YBL059C-A_id001	330	169.499	260.91	57.3886
YBL059W_mRNA	582	419.225	150.961	13.4252
YBL058W_id001	1272	1109.23	5457.37	183.428
YBL057C_id002	1166	1003.23	2507.63	93.1897
YBL057C_id001	627	464.225	0	0
YBL056W_id003	1956	1793.23	2410.57	50.1171
YBL056W_id001	1407	1244.23	1908.43	57.1848
YBL055C_id001	1748	1585.23	1385.05	32.5745
YBL055C_id003	1257	1094.23	707.946	24.121
YBL054W_id002	1948	1785.23	1346.16	28.1128
YBL054W_id001	1578	1415.23	445.844	11.7452
YBL053W_mRNA	375	212.977	30.3228	5.30809
YBL052C_id001	2496	2333.23	843.677	13.481
YBL051C_id004	2521	2358.23	1807.67	28.5782
YBL051C_id001	2007	1844.23	272.333	5.5054
YBL050W_id001	1183	1020.23	870.209	31.8002
YBL050W_id002	879	716.225	915.791	47.6704
YBL049W_id001	417	254.425	214	31.3585
YBL048W_mRNA	312	152.409	64	15.6557
YBL047C_id001	4498	4335.23	10246.9	88.1217
YBL047C_id002	4146	3983.23	2024.1	18.9452
YBL046W_id001	1532	1369.23	319.043	8.68713
YBL046W_id003	1326	1163.23	98.9572	3.17165
YBL045C_id003	1846	1683.23	1750.98	38.783
YBL045C_id001	1374	1211.23	1033.02	31.7969
YBL044W_mRNA	369	207.145	8	1.43985
YBL043W_id003	1099	936.225	365.848	14.5688
YBL043W_id001	774	611.225	88.152	5.37691
YBL042C_id005	2140	1977.23	3192	60.1879
YBL042C_id001	1920	1757.23	6.98295e-05	1.48154e-06
YBL041W_id015	1031	868.225	2644.53	113.558
YBL041W_id001	726	563.225	2391.47	158.302
YBL040C_id002	1154	991.225	606.67	22.8183
YBL040C_id001	660	497.225	1248.33	93.6005
YBL039W-B_id001	651	488.225	214	16.3416
YBL039W-B_id002	180	44.2318	0	0
YBL039C-A_id001	1918	1755.23	1008.04	21.4115
YBL039C_id001	1740	1577.23	7406.96	175.085
YBL039C-A_id002	84	30.9	0	0
YBL038W_id001	699	536.225	1066	74.116
YBL037W_mRNA	3078	2915.23	1260	16.1139
YBL036C_id001	1972	1809.23	558.576	11.5104
YBL036C_id002	774	611.225	1391.29	84.8631
YBL035C_id001	2340	2177.23	542.023	9.28146
YBL035C_id002	2118	1955.23	321.11	6.12292
YBL034C_mRNA	4542	4379.23	1794	15.2731
YBL033C_id001	1038	875.225	1544	65.7703
YBL032W_id003	1450	1287.23	2466	71.4234
YBL032W_id001	1146	983.225	0	0
YBL031W_id001	1223	1060.23	180.135	6.33436
YBL031W_id002	1017	854.225	27.8646	1.21614
YBL030C_id009	1428	1265.23	1318.95	38.8654
YBL030C_id001	957	794.225	1039.05	48.7747
YBL029C-A_id001	1690	1527.23	281.434	6.87031
YBL029C-A_id002	285	127.169	105.566	30.9487
YBL029W_mRNA	1131	968.225	258	9.93449
YBL028C_id001	665	502.225	984.41	73.0768
YBL028C_id002	321	160.915	100.59	23.3056
YBL027W_id005	1358	1195.23	2124.38	66.265
YBL027W_id001	570	407.225	10340.2	946.661
YBL026W_id001	950	787.225	367.96	17.4263
YBL026W_id002	288	129.932	277.04	79.4929
YBL025W_id002	1081	918.225	302.801	12.2945
YBL025W_id001	438	275.348	16.1992	2.19338
YBL024W_id001	2365	2202.23	3715.37	62.8988
YBL024W_id002	2055	1892.23	1404.63	27.6753
YBL023C_id001	2898	2735.23	892.943	12.1712
YBL023C_id002	2607	2444.23	949.057	14.4762
YBL022C_id001	3611	3448.23	10938.6	118.268
YBL022C_id006	3402	3239.23	2407.38	27.708
YBL021C_id001	1035	872.225	382.926	16.3677
YBL021C_id003	435	272.348	106.433	14.5699
YBL020W_id005	1884	1721.23	1028.26	22.2724
YBL020W_id001	1725	1562.23	364.381	8.6959
YBL019W_id001	1749	1586.23	526.462	12.3738
YBL019W_id002	1563	1400.23	80.8506	2.15272
YBL018C_id005	840	677.225	128.392	7.06816
YBL018C_id001	402	239.549	108.295	16.8545
YBL017C_mRNA	4740	4577.23	9134	74.3979
YBL016W_id001	1062	899.225	937	38.8484
YBL015W_id001	2028	1865.23	792.825	15.847
YBL015W_id002	1581	1418.23	558.175	14.6733
YNCB0004W_tRNA	74	23.2222	0	0
YNCB0005C_tRNA	71	20.2222	13.6875	25.2347
YBL014C_id003	2855	2692.23	2273	31.4768
YBL014C_id001	2685	2522.23	0	0
YBL013W_mRNA	1206	1043.23	254.889	9.10911
YBL011W_id001	3209	3046.23	1061.96	12.9971
YBL012C_mRNA	402	239.549	157.786	24.557
YBL011W_id002	2280	2117.23	2580.98	45.4485
YBL010C_id001	1215	1052.23	320.734	11.3642
YBL010C_id003	843	680.225	69.6569	3.8178
YBL009W_id002	2210	2047.23	742.816	13.5275
YBL009W_id001	2031	1868.23	30.184	0.602352
YBL008W-A_mRNA	240	88.0374	1	0.423482
YBL008W_id002	2693	2530.23	1012.09	14.9129
YBL008W_id001	2523	2360.23	413.91	6.53814
YBL007C_id001	3970	3807.23	8213.89	80.4345
YBL007C_id003	3735	3572.23	5214.11	54.4182
YBL006C_id002	810	647.225	1144.16	65.9072
YBL006C_id001	543	380.225	121.841	11.9469
YBL006W-A_id001	150	25.786	0	0
YBL005W_id001	2931	2768.23	1709	23.0167
YBL005W-A	1323	1160.23	1285.95	41.3221
YBL005W-B	5268	5105.23	22248	162.472
YNCB0006W_tRNA	82	28.9	12.7	16.3836
YBL004W_mRNA	7482	7319.23	12875.3	65.5837
YBL003C_id004	959	796.225	1237.27	57.9338
YBL003C_id001	399	236.573	200.383	31.579
YBL002W_id001	1291	1128.23	1831.2	60.5122
YBL002W_id009	396	233.597	1295.85	206.819
YBL001C_id001	792	629.225	931.992	55.2215
YBL001C_id002	315	155.316	974.95	234.029
YBR001C_id003	2651	2488.23	1001.75	15.0097
YBR001C_id001	2343	2180.23	234.247	4.00567
YBR002C_id002	1129	966.225	926.567	35.752
YBR002C_id001	861	698.225	399.433	21.328
YBR003W_id007	1585	1422.23	1029.59	26.9896
YBR003W_id001	1422	1259.23	291.414	8.62797
YBR004C_id001	2444	2281.23	1154.84	18.8737
YBR004C_id002	1302	1139.23	454.281	14.8668
YBR005W_id004	1079	916.225	130.993	5.33027
YBR005W_id001	642	479.225	562.883	43.7905
YBR006W_id002	1771	1608.23	754.763	17.4971
YBR006W_id001	1494	1331.23	610.237	17.0903
YBR007C_id001	2484	2321.23	527.165	8.46703
YBR007C_id002	2211	2048.23	126.835	2.30868
YBR008C_id005	2433	2270.23	1060.02	17.4079
YBR008C_id001	1647	1484.23	106.984	2.68733
YBR009C_id002	1001	838.225	1442.23	64.147
YBR009C_id001	312	152.409	469.768	114.915
YBR010W_id001	796	633.225	1485.98	87.4898
YBR010W_id008	411	248.501	710.846	106.647
YBR011C_id002	1115	952.225	7246.67	283.727
YBR011C_id001	864	701.225	7689.5	408.83
YBR012C_id001	420	257.374	358	51.8585
YBR012W-A	1323	1160.23	1554.69	49.9579
YBR012W-B	5271	5108.23	3878.5	28.3072
YBR013C_mRNA	390	227.689	316	51.7424
YNCB0007W_tRNA	73	22.2222	12.2727	20.59
YBR014C_id008	915	752.225	707.539	35.0675
YBR014C_id001	612	449.225	204.461	16.9687
YBR015C_id002	2344	2181.23	2319.75	39.6499
YBR015C_id001	1794	1631.23	3173.18	72.5243
YBR016W_id001	1098	935.225	552.98	22.0442
YBR016W_id005	387	224.78	210.092	34.8462
YBR017C_id002	3013	2850.23	2905.89	38.0104
YBR017C_id001	2757	2594.23	2442.11	35.0961
YBR018C_id001	1101	938.225	89	3.53659
YBR019C_id001	2100	1937.23	386.072	7.43002
YNCB0008W_ncRNA	3841	3678.23	605.305	6.13533
YBR020W_id001	1587	1424.23	78.6231	2.05814
YBR021W_id011	2225	2062.23	549.075	9.92654
YBR021W_id001	1902	1739.23	109.925	2.35636
YBR022W_id002	911	748.225	289.453	14.4227
YBR022W_id001	534	371.225	197.39	19.824
YBR023C_id001	3829	3666.23	3967.02	40.341
YBR023C_id003	3498	3335.23	1585.14	17.7192
YBR024W_id004	1350	1187.23	278.12	8.73377
YBR024W_id001	906	743.225	89.0876	4.46888
YBR025C_id001	1966	1803.23	11126	230.033
YBR025C_id002	1185	1022.23	10910.8	397.936
YBR026C_id006	1356	1193.23	3265.96	102.045
YBR026C_id001	1143	980.225	187.037	7.11382
YBR027C_mRNA	333	172.396	0	0
YBR028C_id007	1814	1651.23	846.603	19.1151
YBR028C_id001	1578	1415.23	399.397	10.5216
YBR029C_id003	1627	1464.23	2291.83	58.3548
YBR029C_id001	1374	1211.23	913.169	28.1079
YBR030W_id001	2052	1889.23	548.02	10.8147
YBR030W_id003	1659	1496.23	612.98	15.274
YBR031W_id001	1307	1144.23	7474.21	243.532
YBR031W_id004	1089	926.225	9810.4	394.886
YBR032W_id001	303	143.95	78	20.2015
YBR033W_id001	2760	2597.23	651.831	9.35681
YBR034C_id001	1655	1492.23	1968.78	49.1886
YBR034C_id005	1047	884.225	4418.39	186.296
YBR035C_id001	1199	1036.23	1181.2	42.4982
YBR035C_id003	687	524.225	1528.43	108.7
YNCB0009C_snoRNA	161	32.51	271.369	311.204
YNCB0010W_telomerase_RNA	1301	1138.23	3018	98.8537
YBR036C_id001	1611	1448.23	2524.82	64.9974
YBR036C_id003	1233	1070.23	908.184	31.6374
YBR037C_id005	1021	858.225	735.622	31.9562
YBR037C_id001	888	725.225	293.378	15.0819
YBR038W_id003	3123	2960.23	1371.18	17.2692
YBR038W_id001	2892	2729.23	177.819	2.42907
YBR039W_id001	1466	1303.23	1362.24	38.9705
YBR039W_id002	936	773.225	1933.76	93.2393
YBR040W_mRNA	897	734.225	15	0.761665
YBR041W_id001	2261	2098.23	1551.19	27.5623
YBR041W_id003	2010	1847.23	704.37	14.2162
YBR042C_id002	1378	1215.23	702.975	21.5668
YBR042C_id001	1194	1031.23	419.464	15.165
YBR043C_id001	2374	2211.23	1199	20.2157
YBR043C_id002	2070	1907.23	0	0
YBR044C_id001	1719	1556.23	841	20.1477
YNCB0011C_tRNA	74	23.2222	33	52.98
YBR045C_mRNA	1920	1757.23	177	3.75533
YBR046C_id001	1480	1317.23	541.068	15.3142
YBR046C_id002	1005	842.225	623.278	27.5903
YBR047W_id001	1207	1044.23	127.111	4.53829
YBR047W_id002	528	365.225	125.542	12.8153
YBR048W_id005	1423	1260.23	2927.44	86.6049
YBR048W_id001	471	308.259	4792.95	579.68
YBR049C_id003	2828	2665.23	2145.68	30.0146
YBR049C_id001	2433	2270.23	503.325	8.26574
YBR050C_id001	1316	1153.23	73.2819	2.36911
YBR050C_id002	1017	854.225	46.7181	2.03899
YBR051W_mRNA	351	189.667	0	0
YBR052C_id004	892	729.225	2784.57	142.364
YBR052C_id001	633	470.225	1593.43	126.337
YBR053C_id001	1432	1269.23	986.778	28.9856
YBR053C_id002	1077	914.225	2232.22	91.0304
YBR054W_id001	1804	1641.23	9143.05	207.695
YBR054W_id008	1035	872.225	3056.95	130.666
YBR055C_id001	2834	2671.23	1495.07	20.8667
YBR055C_id002	2700	2537.23	309.926	4.55409
YNCB0012W_tRNA	84	30.9	10.8571	13.0996
YBR056W_id008	1625	1462.23	2567	65.4506
YBR056W_id001	1506	1343.23	0.000250835	6.96212e-06
YNCB0013W_tRNA	72	21.2222	13	22.8378
YBR056W-A_id003	787	624.225	549	32.7894
YBR056W-A_id001	201	58.539	0	0
YBR056C-B_id001	159	31.1287	0	0
YBR057C_id002	1351	1188.23	902	28.3015
YBR057C_id001	1101	938.225	0	0
YBR058C_id002	2436	2273.23	2788	45.7249
YBR058C_id001	2346	2183.23	1.76035e-07	3.00609e-09
YBR058C-A_id007	547	384.225	979.798	95.0721
YBR058C-A_id001	243	90.507	11.2015	4.61421
YBR059C_id004	3473	3310.23	4912	55.3226
YBR059C_id001	3327	3164.23	0	0
YBR060C_id001	2050	1887.23	1197.57	23.658
YBR060C_id002	1863	1700.23	23.4315	0.513802
YBR061C_id003	1552	1389.23	1012.18	27.1636
YBR061C_id001	933	770.225	355.818	17.2231
YBR062C_id003	778	615.225	536.764	32.5275
YBR062C_id001	543	380.225	590.236	57.8745
YBR063C_id001	2645	2482.23	947.891	14.237
YBR063C_id003	1215	1052.23	347.63	12.3172
YBR064W_mRNA	429	266.348	0	0
YBR065C_id001	1715	1552.23	251.084	6.03068
YBR065C_id002	1095	932.225	195.395	7.8144
YBR066C_id001	1073	910.225	350.77	14.3673
YBR066C_id002	663	500.225	10.2303	0.76247
YBR067C_id001	1156	993.225	4181.8	156.97
YBR067C_id002	633	470.225	3865.2	306.456
YBR068C_id002	2126	1963.23	9642	183.105
YBR068C_id001	1830	1667.23	0	0
YBR069C_id006	2189	2026.23	7415.42	136.443
YBR069C_id001	1860	1697.23	0	0
YNCB0014W_ncRNA	2024	1861.23	175.583	3.5171
YBR070C_id002	880	717.225	315.406	16.3952
YBR070C_id001	714	551.225	192.594	13.0261
YBR071W_id001	1128	965.225	920.103	35.5394
YBR071W_id002	636	473.225	330.897	26.0692
YBR072W_id001	991	828.225	59488.6	2677.86
YBR072W_id002	645	482.225	21398.4	1654.37
YBR072C-A_mRNA	162	33.06	0	0
YBR073W_mRNA	2877	2714.23	2732	37.5264
YBR074W_id001	3051	2888.23	1059.02	13.6702
YBR074W_id002	2931	2768.23	3053.98	41.1308
