target_id	length	eff_length	est_counts	tpm
YAL026C-A_mRNA	438	274.318	261.355	30.8987
YAL026C_mRNA	4068	3903.95	5150.69	42.7882
YNCA0001W_ncRNA	564	399.95	533.184	43.2348
YAL025C_id001	1230	1065.95	938.312	28.5478
YAL025C_id002	921	756.95	326.688	13.9968
YAL024C_mRNA	4308	4143.95	1219	9.54008
YAL023C_id006	2529	2364.95	13269.1	181.962
YAL023C_id001	2280	2115.95	440.944	6.75835
YAL022C_id001	1740	1575.95	1635.26	33.6517
YAL022C_id002	1554	1389.95	294.74	6.87705
YAL021C_id002	2868	2703.95	1619.31	19.4221
YAL021C_id001	2514	2349.95	1734.69	23.94
YAL020C_id001	1157	992.95	554.888	18.1234
YAL020C_id002	1002	837.95	68.1783	2.6387
YAL019W-A_mRNA	570	405.95	23.9338	1.91206
YAL019W_id001	3396	3231.95	3155	31.659
YAL018C_id001	978	813.95	0	0
YAL017W_mRNA	4071	3906.95	2115	17.5564
YAL016C-B_mRNA	186	46.826	4	2.77036
YAL016C-A_mRNA	315	153.94	28.6446	6.03469
YAL016W_id001	2098	1933.95	4300.02	72.1088
YAL016W_id002	1908	1743.95	2.61757	0.0486773
YAL015C_id001	1355	1190.95	443.474	12.0764
YAL015C_id002	1200	1035.95	93.2433	2.91905
YAL014C_id001	1042	877.95	487.038	17.991
YAL014C_id005	768	603.95	333.962	17.9332
YAL013W_id001	1390	1225.95	377.764	9.99333
YAL013W_id002	1218	1053.95	32.2363	0.991946
YAL012W_id002	1415	1250.95	14349	372.001
YAL012W_id001	1185	1020.95	0	0
YAL011W_id001	2042	1877.95	201.457	3.47906
YAL011W_id003	1878	1713.95	233.136	4.41137
YAL010C_id001	1688	1523.95	277.83	5.9125
YAL010C_id004	1482	1317.95	227.714	5.60343
YAL009W_id001	1359	1194.95	232.928	6.3217
YAL009W_id006	780	615.95	334.935	17.6351
YAL008W_id005	904	739.95	290.387	12.7273
YAL008W_id001	597	432.95	204.093	15.288
YAL007C_id002	1007	842.95	1715.24	65.991
YAL004W_id001	4492	4327.95	251.595	1.88531
YAL007C_id001	648	483.95	1304.12	87.3939
YNCA0002W_tRNA	72	13.25	0	0
YAL005C_id002	2304	2139.95	21292.2	322.686
YAL005C_id001	1929	1764.95	11876.2	218.228
YAL004W_id002	648	483.95	0	0
YAL003W_id003	1356	1191.95	7633.71	207.702
YAL003W_id001	621	456.95	18271.3	1296.77
YNCA0003W_snoRNA	102	3.06593	0	0
YAL002W_id001	3825	3660.95	1807	16.0076
YAL001C_mRNA	3483	3318.95	1603	15.6637
YAR002W_id001	1900	1735.95	1254.15	23.4302
YAR002W_id002	1620	1455.95	557.134	12.4101
YAR002C-A_id004	943	778.95	1868.14	77.7788
YAR002C-A_id001	660	495.95	2561.58	167.507
YAR003W_id001	1952	1787.95	734.534	13.3235
YAR003W_id002	1281	1116.95	224.129	6.5077
YAR007C_id002	2018	1853.95	1622.89	28.3893
YAR007C_id001	1866	1701.95	254.442	4.84847
YAR008W_id002	1070	905.95	400.565	14.3394
YAR008W_id001	828	663.95	97.4352	4.7593
YAR009C	3591	3426.95	4483.34	42.4284
YAR010C	1323	1158.95	6656.19	186.262
YNCA0004W_tRNA	73	14.25	2	4.55175
YAR014C_id002	2455	2290.95	2142.92	30.3356
YAR014C_id001	2130	1965.95	554.08	9.14036
YAR015W_id003	1367	1202.95	1991.94	53.7021
YAR015W_id001	921	756.95	1653.48	70.8425
YAR018C_id002	1539	1374.95	112.227	2.64713
YAR018C_id001	1308	1143.95	471.355	13.363
YAR019C_id001	2925	2760.95	757	8.89201
YAR019W-A_mRNA	333	171.241	7	1.32572
YAR020C_mRNA	168	35.218	9	8.28783
YAR023C_id001	1453	1288.95	136.948	3.44573
YAR023C_id002	540	375.988	24.0522	2.07464
YNCA0005W_tRNA	82	23.25	4.2	5.85854
YNCA0006C_tRNA	82	23.25	3.2	4.46365
YAR027W_id001	1017	852.95	715.52	27.2058
YAR027W_id003	708	543.95	0.000610108	3.63756e-05
YAR028W_id001	1146	981.95	241.235	7.96734
YAR028W_id002	705	540.95	95.6888	5.73676
YAR029W_id001	1746	1581.95	354.066	7.25863
YAR029W_id003	225	75.01	11.2115	4.8474
YAR030C_id001	342	179.851	31.7985	5.73399
YAR031W_mRNA	897	732.95	305.974	13.5386
YAR033W_id001	1216	1051.95	455.954	14.0569
YAR033W_id003	705	540.95	0	0
YAR035W_id001	2064	1899.95	165	2.81647
YAR035C-A_mRNA	81	22.25	0	0
YAR042W_id001	3767	3602.95	3190	28.7141
YAR042W_id002	3567	3402.95	0	0
YAR047C_mRNA	321	159.606	23	4.6735
YAR050W_mRNA	4614	4449.95	442.259	3.22318
YAR053W_id001	297	137.04	7	1.65659
YAR060C_mRNA	336	174.137	44	8.19455
YAR064W_mRNA	300	139.885	46.5	10.7807
YAR066W_mRNA	612	447.95	96.9878	7.02183
YAR068W_mRNA	486	322.057	59.6232	6.00406
YAR069C_mRNA	294	134.233	3.5	0.845611
YAR070C_mRNA	300	139.885	2	0.463684
YAR071W_mRNA	1404	1239.95	201.297	5.26498
YAR073W_mRNA	1212	1047.95	2.07498	0.064215
YAR075W_mRNA	474	310.089	1.01463	0.106117
YBL113C_mRNA	2379	2214.95	492.552	7.21191
YBL113W-A_mRNA	483	319.057	0	0
YBL112C_mRNA	318	156.798	13.7552	2.84506
YBL111C_mRNA	2004	1839.95	262.034	4.61865
YBL109W_mRNA	336	174.137	0	0
YBL108C-A_mRNA	129	14.2639	0	0
YBL108W_mRNA	306	145.565	2.29554	0.511437
YBL107W-A_mRNA	105	3.82	6.10909	51.8652
YNCB0001W_tRNA	84	25.25	1.42857	1.83486
YBL107C_id002	822	657.95	193.682	9.54684
YBL107C_id001	591	426.95	106.318	8.0759
YBL106C_mRNA	3033	2868.95	1233	13.9381
YBL105C_id002	3859	3694.95	3285	28.833
YBL105C_id001	3456	3291.95	4.20839e-07	4.14596e-09
YBL104C_id001	3117	2952.95	1479	16.2433
YBL103C_id001	2218	2053.95	789.563	12.4669
YBL103C_id003	1461	1296.95	20.4366	0.511032
YBL102W_id001	1060	895.95	976.412	35.3437
YBL102W_id002	648	483.95	412.588	27.649
YBL101C_id001	3354	3189.95	1680	17.08
YBL100W-C_id001	120	10.2388	59	186.882
YBL100W-A	1317	1152.95	0	0
YBL100W-B	5313	5148.95	912.121	5.74509
YNCB0002W_tRNA	73	14.25	3.875	8.81901
YBL099W_id002	2281	2116.95	6601.07	101.127
YBL100C_mRNA	315	153.94	0	0
YBL099W_id001	1638	1473.95	1492.93	32.8489
YBL098W_mRNA	1383	1218.95	502	13.3561
YBL097W_mRNA	2265	2100.95	457	7.05445
YBL096C_id001	309	148.401	44.9918	9.83241
YBL095W_id001	813	648.95	304.438	15.2143
YBL095W_id003	1065	900.95	0	0
YBL094C_mRNA	333	171.241	0	0
YBL093C_id002	1181	1016.95	892.423	28.4599
YBL093C_id001	663	498.95	317.147	20.6142
YBL092W_id001	1234	1069.95	3420.25	103.671
YBL092W_id002	726	561.95	26682.6	1539.9
YBL091C-A_id001	864	699.95	226.608	10.4995
YBL091C-A_id002	528	364.025	137.706	12.2683
YBL091C_id001	1627	1462.95	1672.84	37.0842
YBL091C_id002	1266	1101.95	2509.95	73.8696
YBL090W_id003	793	628.95	291.448	15.0282
YBL090W_id001	534	369.988	197.552	17.3163
YBL089W_id004	1677	1512.95	367.185	7.87087
YBL089W_id001	1380	1215.95	352.896	9.41225
YBL088C_mRNA	8364	8199.95	2320.92	9.17935
YBL087C_id001	1253	1088.95	1642.44	48.9153
YBL087C_id002	414	250.448	10810.9	1399.93
YBL086C_id001	1401	1236.95	483	12.6636
YBL085W_id001	3265	3100.95	1992.76	20.8412
YBL085W_id002	2943	2778.95	81.2416	0.948114
YBL084C_mRNA	2277	2112.95	703	10.7902
YBL083C_id001	1396	1231.95	221.12	5.82101
YBL083C_id002	426	262.371	0	0
YBL082C_id003	1459	1294.95	991.879	24.841
YBL082C_id001	1377	1212.95	0.000411743	1.1009e-05
YBL081W_id001	1793	1628.95	227.602	4.53139
YBL081W_id002	1107	942.95	55.2481	1.90016
YBL080C_id001	1803	1638.95	389.912	7.7155
YBL080C_id002	1626	1461.95	11.2376	0.249289
YBL079W_mRNA	4509	4344.95	6471	48.3003
YBL078C_id016	879	714.95	159.825	7.24989
YBL078C_id001	354	191.57	77.1751	13.0651
YBL077W_mRNA	432	268.318	276.735	33.4486
YBL076C_id002	3361	3196.95	34102.4	345.948
YBL076C_id001	3219	3054.95	8570.9	90.9882
YBL075C_id001	2567	2402.95	570.572	7.70067
YBL075C_id002	1950	1785.95	184.933	3.3582
YBL074C_id001	1376	1211.95	118.376	3.16768
YBL074C_id002	1068	903.95	139.311	4.99808
YBL073W_mRNA	312	151.264	9.80858	2.10297
YNCB0003W_snoRNA	88	29.25	38	42.1328
YBL072C_id002	1220	1055.95	28520.4	875.941
YBL072C_id001	911	746.95	4946.22	214.755
YBL071C-B_mRNA	99	22.25	5	7.28791
YBL071W-A_id001	812	647.95	439.918	22.0188
YBL071W-A_id003	249	94.5051	121.837	41.8106
YBL071C_id001	309	148.401	102.245	22.3445
YBL070C_mRNA	321	159.606	59.2039	12.03
YBL069W_id001	1290	1125.95	625.92	18.0286
YBL068W-A_id002	1109	944.95	309.876	10.6351
YBL068W-A_id001	237	84.4052	0	0
YBL068W_id001	1557	1392.95	925.211	21.5411
YBL068W_id002	981	816.95	766.374	30.4234
YBL067C_mRNA	2244	2079.95	2796.42	43.6025
YBL066C_mRNA	3447	3282.95	909.363	8.9833
YBL065W_mRNA	345	182.796	13.6365	2.41935
YBL064C_id001	1115	950.95	395.988	13.5048
YBL064C_id002	786	621.95	481.012	25.082
YBL063W_mRNA	3336	3171.95	806	8.24084
YBL061C_id001	2320	2155.95	1447.51	21.7744
YBL062W_mRNA	381	217.873	48.346	7.19647
YBL061C_id002	2091	1926.95	341.14	5.74149
YBL060W_id001	2333	2168.95	461	6.89309
YBL060W_id004	2064	1899.95	0.000126834	2.165e-06
YBL059C-A_id004	1285	1120.95	202.924	5.87096
YBL059C-A_id001	330	168.293	200.523	38.6422
YBL059W_mRNA	582	417.95	117.553	9.12163
YBL058W_id001	1272	1107.95	3189.28	93.3544
YBL057C_id002	1166	1001.95	2031.27	65.7483
YBL057C_id001	627	462.95	47.4532	3.32425
YBL056W_id003	1956	1791.95	2226.07	40.2879
YBL056W_id001	1407	1242.95	2223.93	58.0271
YBL055C_id001	1748	1583.95	838.752	17.1733
YBL055C_id003	1257	1092.95	617.248	18.3157
YBL054W_id002	1948	1783.95	978.762	17.7933
YBL054W_id001	1578	1413.95	303.238	6.95525
YBL053W_mRNA	375	211.981	34.1159	5.21942
YBL052C_id001	2496	2331.95	1071.88	14.907
YBL051C_id004	2521	2356.95	2359.98	32.4729
YBL051C_id001	2007	1842.95	0.0190026	0.000334396
YBL050W_id001	1183	1018.95	719.144	22.8889
YBL050W_id002	879	714.95	616.856	27.9815
YBL049W_id001	417	253.448	89	11.3884
YBL048W_mRNA	312	151.264	34	7.28964
YBL047C_id001	4498	4333.95	8605.45	64.395
YBL047C_id002	4146	3981.95	653.551	5.32287
YBL046W_id001	1532	1367.95	351.948	8.34395
YBL046W_id003	1326	1161.95	74.0516	2.06685
YBL045C_id003	1846	1681.95	1853	35.7293
YBL045C_id001	1374	1209.95	1003	26.8843
YBL044W_mRNA	369	206.191	10	1.57287
YBL043W_id003	1099	934.95	71.9192	2.49471
YBL043W_id001	774	609.95	20.0808	1.0677
YBL042C_id005	2140	1975.95	3151	51.7172
YBL042C_id001	1920	1755.95	2.15358e-05	3.9775e-07
YBL041W_id015	1031	866.95	1574.72	58.9078
YBL041W_id001	726	561.95	1192.28	68.8085
YBL040C_id002	1154	989.95	488.444	16.0016
YBL040C_id001	660	495.95	1237.56	80.9263
YBL039W-B_id001	651	486.95	136	9.05768
YBL039W-B_id002	180	42.7345	0	0
YBL039C-A_id001	1918	1753.95	1446.75	26.7509
YBL039C_id001	1740	1575.95	11550.3	237.69
YBL039C-A_id002	84	25.25	0	0
YBL038W_id001	699	534.95	762	46.196
YBL037W_mRNA	3078	2913.95	1124	12.5097
YBL036C_id001	1972	1807.95	477.713	8.56926
YBL036C_id002	774	609.95	1429.83	76.0246
YBL035C_id001	2340	2175.95	696.411	10.3796
YBL035C_id002	2118	1953.95	205.043	3.40325
YBL034C_mRNA	4542	4377.95	1722	12.7563
YBL033C_id001	1038	873.95	1087	40.3372
YBL032W_id003	1450	1285.95	3525.88	88.9215
YBL032W_id001	1146	981.95	0.115817	0.00382514
YBL031W_id001	1223	1058.95	113.092	3.46352
YBL031W_id002	1017	852.95	140.908	5.35766
YBL030C_id009	1428	1263.95	1746.99	44.8253
YBL030C_id001	957	792.95	1428.01	58.4048
YBL029C-A_id001	1690	1525.95	197.295	4.19313
YBL029C-A_id002	285	126.032	89.7049	23.0833
YBL029W_mRNA	1131	966.95	224	7.51288
YBL028C_id001	665	500.95	1206.35	78.0984
YBL028C_id002	321	159.606	90.6491	18.4195
YBL027W_id005	1358	1193.95	3537.89	96.0995
YBL027W_id001	570	405.95	27318.1	2182.43
YBL026W_id001	950	785.95	287.357	11.8574
YBL026W_id002	288	128.81	307.643	77.4568
YBL025W_id002	1081	916.95	216.884	7.67085
YBL025W_id001	438	274.318	17.1165	2.02359
YBL024W_id001	2365	2200.95	4955.69	73.0225
YBL024W_id002	2055	1890.95	1898.31	32.5574
YBL023C_id001	2898	2733.95	760.996	9.02724
YBL023C_id002	2607	2442.95	1121	14.8818
YBL022C_id001	3611	3446.95	5525.02	51.983
YBL022C_id006	3402	3237.95	1888.98	18.92
YBL021C_id001	1035	870.95	226.655	8.43984
YBL021C_id003	435	271.318	150.393	17.9768
YBL020W_id005	1884	1719.95	1624.13	30.6244
YBL020W_id001	1725	1560.95	263.823	5.48133
YBL019W_id001	1749	1584.95	159.331	3.26022
YBL019W_id002	1563	1398.95	148.316	3.43833
YBL018C_id005	840	675.95	188.033	9.02157
YBL018C_id001	402	238.645	136.32	18.5256
YBL017C_mRNA	4740	4575.95	10331	73.219
YBL016W_id001	1062	897.95	1261	45.5434
YBL015W_id001	2028	1863.95	675.526	11.7536
YBL015W_id002	1581	1416.95	395.474	9.05163
YNCB0004W_tRNA	74	15.25	0	0
YNCB0005C_tRNA	71	12.25	4	10.5898
YBL014C_id003	2855	2690.95	1736	20.9222
YBL014C_id001	2685	2520.95	1.00927e-06	1.2984e-08
YBL013W_mRNA	1206	1041.95	180.756	5.62612
YBL011W_id001	3209	3044.95	833.844	8.88111
YBL012C_mRNA	402	238.645	160.458	21.8058
YBL011W_id002	2280	2115.95	2874.93	44.064
YBL010C_id001	1215	1050.95	288.208	8.89379
YBL010C_id003	843	678.95	74.8076	3.57331
YBL009W_id002	2210	2045.95	891.531	14.132
YBL009W_id001	2031	1866.95	408.469	7.09559
YBL008W-A_mRNA	240	86.9107	4	1.49262
YBL008W_id002	2693	2528.95	624.799	8.01241
YBL008W_id001	2523	2358.95	482.201	6.62936
YBL007C_id001	3970	3805.95	5587.46	47.6117
YBL007C_id003	3735	3570.95	4498.54	40.8555
YBL006C_id002	810	645.95	1187.31	59.6112
YBL006C_id001	543	378.988	0.689142	0.058972
YBL006W-A_id001	150	24.8571	0	0
YBL005W_id001	2931	2766.95	1609	18.8589
YBL005W-A	1323	1158.95	2465.52	68.9932
YBL005W-B	5268	5103.95	26878.6	170.79
YNCB0006W_tRNA	82	23.25	3.2	4.46365
YBL004W_mRNA	7482	7317.95	20611.2	91.3431
YBL003C_id004	959	794.95	3753.79	153.142
YBL003C_id001	399	235.693	544.049	74.8609
YBL002W_id001	1291	1126.95	4863.04	139.948
YBL002W_id009	396	232.693	3671.88	511.763
YBL001C_id001	792	627.95	635.996	32.8467
YBL001C_id002	315	153.94	501.088	105.567
YBR001C_id003	2651	2486.95	855.898	11.1614
YBR001C_id001	2343	2178.95	140.102	2.08525
YBR002C_id002	1129	964.95	954.149	32.0681
YBR002C_id001	861	696.95	355.851	16.5588
YBR003W_id007	1585	1420.95	915.336	20.8913
YBR003W_id001	1422	1257.95	367.664	9.47874
YBR004C_id001	2444	2279.95	843.595	11.9997
YBR004C_id002	1302	1137.95	464.952	13.251
YBR005W_id004	1079	914.95	132.527	4.69753
YBR005W_id001	642	477.95	427.926	29.0368
YBR006W_id002	1771	1606.95	330.672	6.67356
YBR006W_id001	1494	1329.95	199.328	4.86066
YBR007C_id001	2484	2319.95	433.397	6.05857
YBR007C_id002	2211	2046.95	145.603	2.30688
YBR008C_id005	2433	2268.95	785.184	11.223
YBR008C_id001	1647	1482.95	134.816	2.94835
YBR009C_id002	1001	836.95	4984.94	193.163
YBR009C_id001	312	151.264	1436.28	307.939
YBR010W_id001	796	631.95	4649.21	238.594
YBR010W_id008	411	247.498	1673.9	219.341
YBR011C_id002	1115	950.95	8966.28	305.786
YBR011C_id001	864	699.95	11182.3	518.118
YBR012C_id001	420	256.423	200	25.2951
YBR012W-A	1323	1158.95	1048.67	29.3452
YBR012W-B	5271	5106.95	2490.12	15.8133
YBR013C_mRNA	390	226.784	107	15.3015
YNCB0007W_tRNA	73	14.25	1.27273	2.89657
YBR014C_id008	915	750.95	540.288	23.3333
YBR014C_id001	612	447.95	133.712	9.68065
YBR015C_id002	2344	2179.95	2692.62	40.0581
YBR015C_id001	1794	1629.95	3431.73	68.2812
YBR016W_id001	1098	933.95	561.118	19.4847
YBR016W_id005	387	223.807	228.537	33.1166
YBR017C_id002	3013	2848.95	2860.08	32.5579
YBR017C_id001	2757	2592.95	2768.92	34.6321
YBR018C_id001	1101	936.95	57	1.97297
YBR019C_id001	2100	1935.95	185.555	3.10843
YNCB0008W_ncRNA	3841	3676.95	537.445	4.74034
YBR020W_id001	1587	1422.95	0	0
YBR021W_id011	2225	2060.95	363.697	5.72315
YBR021W_id001	1902	1737.95	250.303	4.6708
YBR022W_id002	911	746.95	196.432	8.52871
YBR022W_id001	534	369.988	147.701	12.9467
YBR023C_id001	3829	3664.95	4006.72	35.4555
YBR023C_id003	3498	3333.95	1958.15	19.048
YBR024W_id004	1350	1185.95	193.402	5.28879
YBR024W_id001	906	741.95	61.0878	2.67019
YBR025C_id001	1966	1801.95	10780.6	194.027
YBR025C_id002	1185	1020.95	10088.9	320.482
YBR026C_id006	1356	1191.95	1466.15	39.8919
YBR026C_id001	1143	978.95	202.845	6.71997
YBR027C_mRNA	333	171.241	0	0
YBR028C_id007	1814	1649.95	734.088	14.4291
YBR028C_id001	1578	1413.95	421.912	9.67722
YBR029C_id003	1627	1462.95	1711.59	37.9432
YBR029C_id001	1374	1209.95	631.406	16.924
YBR030W_id001	2052	1887.95	317.06	5.44646
YBR030W_id003	1659	1494.95	628.94	13.6441
YBR031W_id001	1307	1142.95	13919.9	394.976
YBR031W_id004	1089	924.95	25119.7	880.764
YBR032W_id001	303	142.756	62	14.0851
YBR033W_id001	2760	2595.95	372.605	4.65496
YBR034C_id001	1655	1490.95	1518.89	33.039
YBR034C_id005	1047	882.95	3268.5	120.054
YBR035C_id001	1199	1034.95	653.236	20.4698
YBR035C_id003	687	522.95	1117.93	69.3291
YNCB0009C_snoRNA	161	31.201	373.838	388.577
YNCB0010W_telomerase_RNA	1301	1136.95	3872.65	110.466
YBR036C_id001	1611	1446.95	2623.45	58.8006
YBR036C_id003	1233	1068.95	1025.9	31.125
YBR037C_id005	1021	856.95	431.697	16.3375
YBR037C_id001	888	723.95	315.303	14.1248
YBR038W_id003	3123	2958.95	1575.54	17.2686
YBR038W_id001	2892	2727.95	597.455	7.10283
YBR039W_id001	1466	1301.95	1122.62	27.9642
YBR039W_id002	936	771.95	1684.38	70.764
YBR040W_mRNA	897	732.95	58	2.56635
YBR041W_id001	2261	2096.95	1996.7	30.8807
YBR041W_id003	2010	1845.95	889.302	15.624
YBR042C_id002	1378	1213.95	488.219	13.043
YBR042C_id001	1194	1029.95	655.781	20.6493
YBR043C_id001	2374	2209.95	891	13.0755
YBR043C_id002	2070	1905.95	3.32432e-06	5.65658e-08
YBR044C_id001	1719	1554.95	684	14.266
YNCB0011C_tRNA	74	15.25	5.5	11.6965
YBR045C_mRNA	1920	1755.95	106	1.95775
YBR046C_id001	1480	1315.95	366.947	9.04328
YBR046C_id002	1005	840.95	271.652	10.4763
YBR047W_id001	1207	1042.95	48.2376	1.49998
YBR047W_id002	528	364.025	55.1635	4.91454
YBR048W_id005	1423	1258.95	6053.95	155.953
YBR048W_id001	471	307.089	11828.6	1249.2
YBR049C_id003	2828	2663.95	2546.94	31.0066
YBR049C_id001	2433	2268.95	1.0646	0.0152169
YBR050C_id001	1316	1151.95	24.3579	0.685755
YBR050C_id002	1017	852.95	70.2266	2.67018
YBR051W_mRNA	351	188.647	4.41555	0.759099
YBR052C_id004	892	727.95	975.285	43.4503
YBR052C_id001	633	468.95	487.715	33.7289
YBR053C_id001	1432	1267.95	389.314	9.95774
YBR053C_id002	1077	912.95	667.686	23.7185
YBR054W_id001	1804	1639.95	1157.99	22.9
YBR054W_id008	1035	870.95	431.012	16.0494
YBR055C_id001	2834	2669.95	1451.98	17.6368
YBR055C_id002	2700	2535.95	104.02	1.33026
YNCB0012W_tRNA	84	25.25	1.42857	1.83486
YBR056W_id008	1625	1460.95	1482	32.8985
YBR056W_id001	1506	1341.95	3.17869e-05	7.68201e-07
YNCB0013W_tRNA	72	13.25	0	0
YBR056W-A_id003	787	622.95	409.614	21.3248
YBR056W-A_id001	201	57.3324	0	0
YBR056C-B_id001	159	29.8295	0.385916	0.419574
YBR057C_id002	1351	1186.95	908	24.8094
YBR057C_id001	1101	936.95	1.74866e-06	6.05273e-08
YBR058C_id002	2436	2271.95	2578	36.7999
YBR058C_id001	2346	2181.95	0	0
YBR058C-A_id007	547	382.95	834	70.6296
YBR058C-A_id001	243	89.396	0	0
YBR059C_id004	3473	3308.95	3354	32.8727
YBR059C_id001	3327	3162.95	0	0
YBR060C_id001	2050	1885.95	1008.53	17.3429
YBR060C_id002	1863	1698.95	106.472	2.03244
YBR061C_id003	1552	1387.95	804.966	18.809
YBR061C_id001	933	768.95	523.034	22.0594
YBR062C_id003	778	613.95	248.335	13.118
YBR062C_id001	543	378.988	235.665	20.1666
YBR063C_id001	2645	2480.95	608.953	7.96028
YBR063C_id003	1215	1050.95	166.111	5.126
YBR064W_mRNA	429	265.371	0	0
YBR065C_id001	1715	1550.95	143.394	2.99845
YBR065C_id002	1095	930.95	119.542	4.16445
YBR066C_id001	1073	908.95	385.75	13.7635
YBR066C_id002	663	498.95	50.2504	3.26622
YBR067C_id001	1156	991.95	2617.38	85.5737
YBR067C_id002	633	468.95	2431.62	168.163
YBR068C_id002	2126	1961.95	10375	171.5
YBR068C_id001	1830	1665.95	0	0
YBR069C_id006	2189	2024.95	8075.24	129.331
YBR069C_id001	1860	1695.95	0	0
YNCB0014W_ncRNA	2024	1859.95	159.756	2.78559
YBR070C_id002	880	715.95	332.097	15.0434
YBR070C_id001	714	549.95	188.903	11.1398
YBR071W_id001	1128	963.95	881.662	29.6627
YBR071W_id002	636	471.95	204.338	14.0416
YBR072W_id001	991	826.95	329.824	12.935
YBR072W_id002	645	480.95	72.1759	4.86693
YBR072C-A_mRNA	162	31.7845	2	2.04069
YBR073W_mRNA	2877	2712.95	3219	38.4806
