Geneid	Chr	Start	End	Strand	Length	counts	Length_kb	RPK	CPM	TPM
YAL051W	chrI	48564	51707	+	3144	3791	3.144	1205.78880407125	105.920041851688	33.689580741631
YAL049C	chrI	51691	54082	-	2392	3867	2.392	1616.63879598662	108.043471865069	45.1686755288751
YAL048C	chrI	52801	54789	-	1989	30	1.989	15.0829562594268	0.838196057913648	0.421415815944519
YAL047W-A	chrI	54209	55065	+	857	1	0.857	1.16686114352392	0.0279398685971216	0.0326019470211454
YAL047C	chrI	54931	56886	-	1956	1261	1.956	644.683026584867	35.2321743009703	18.0123590495758
YAL046C	chrI	56907	57544	-	638	0	0.638	0	0	0
YAL045C	chrI	57488	57796	-	309	0	0.309	0	0	0
YAL044W-A	chrI	56955	57990	+	1036	0	1.036	0	0	0
YAL044C	chrI	57756	58614	-	859	4594	0.859	5348.07916181607	128.355756335177	149.424629028145
YAL043C	chrI	58499	61083	-	2585	6113	2.585	2364.79690522244	170.796416734204	66.0721147907947
YAL042C-A	chrI	61231	61608	-	378	0	0.378	0	0	0
YAL042W	chrI	61259	62680	+	1422	11706	1.422	8232.06751054852	327.064101797905	230.00288452736
YAL041W	chrI	62773	65501	+	2729	6464	2.729	2368.63319897398	180.603310611794	66.1793003341129
YAL040C	chrI	65456	67848	-	2393	3045	2.393	1272.46134559131	85.0768998782353	35.5524027907377
YAL039C	chrI	68629	70088	-	1460	2883	1.46	1974.65753424658	80.5506411655016	55.1716720311654
YAL038W	chrI	71479	73450	+	1972	143409	1.972	72722.61663286	4006.82861564461	2031.86035276096
YAL037C-B	chrI	72326	73300	-	975	0	0.975	0	0	0
YAL037C-A	chrI	73371	73710	-	340	0	0.34	0	0	0
YAL037W	chrI	73453	76400	+	2948	141	2.948	47.8290366350068	3.93952147219415	1.336336998709
YAL036C	chrI	74176	76207	-	2032	0	2.032	0	0	0
YAL035W	chrI	76364	79559	+	3196	19724	3.196	6171.46433041302	551.085968209626	172.429902443563
YAL034C-B	chrI	79446	79873	-	428	0	0.428	0	0	0
YAL034W-A	chrI	79674	80747	+	1074	310	1.074	288.640595903166	8.6613592651077	8.06458032132933
YAL034C	chrI	80549	82602	-	2054	1863	2.054	907.010710808179	52.0519751964375	25.3417600761624
YAL033W	chrI	82685	83397	+	713	1212	0.713	1699.85974754558	33.8631207397114	47.4938579799598
YAL032C	chrI	83192	84590	-	1399	1886	1.399	1348.10578984989	52.6945921741713	37.6658986234248
YAL031W-A	chrI	84669	84977	+	309	0	0.309	0	0	0
YAL031C	chrI	84587	87078	-	2492	1831	2.492	734.751203852327	51.1578994013296	20.5288520872109
YAL030W	chrI	87264	88061	+	798	1454	0.798	1822.05513784461	40.6245689402148	50.9079811280887
YAL029C	chrI	87855	92270	-	4416	13916	4.416	3151.26811594203	388.811211397544	88.0460170737192
YAL028W	chrI	92409	94566	+	2158	642	2.158	297.497683039852	17.9373956393521	8.31204617208159
YAL027W	chrI	94595	95583	+	989	475	0.989	480.283114256825	13.2714375836328	13.419047101752
YAL026C-A	chrI	95386	95823	-	438	0	0.438	0	0	0
YAL026C	chrI	95630	99697	-	4068	11461	4.068	2817.35496558505	320.218833991611	78.7165275298944
YAL025C	chrI	99939	101168	-	1230	3031	1.23	2464.22764227642	84.6857417178756	68.850196518598
YAL024C	chrI	101565	105872	-	4308	4855	4.308	1126.9730733519	135.648062039025	31.4874795819465
YAL023C	chrI	106141	108718	-	2578	33878	2.578	13141.1947245927	946.546868333285	367.163253814308
YAL022C	chrI	108731	110471	-	1741	4194	1.741	2408.96036760482	117.179808896328	67.3060361265525
YAL021C	chrI	110536	113406	-	2871	8974	2.871	3125.74016022292	250.732380790569	87.3327693453742
YAL020C	chrI	113468	114672	-	1205	1325	1.205	1099.58506224066	37.0203258911861	30.7222621503619
YAL019W-A	chrI	114250	114819	+	570	0	0.57	0	0	0
YAL019W	chrI	114788	118363	+	3576	9668	3.576	2703.57941834452	270.122649596972	75.5376536904283
YAL018C	chrI	118426	119591	-	1166	43	1.166	36.8782161234991	1.20141434967623	1.03037251258682
YAL017W	chrI	120225	124295	+	4071	7150	4.071	1756.3252272169	199.770060469419	49.0714960622499
YAL016C-B	chrI	124307	124492	-	186	22	0.186	118.279569892473	0.614677109136675	3.30471564051976
YAL016C-A	chrI	124755	125069	-	315	0	0.315	0	0	0
YAL016W	chrI	124786	126883	+	2098	7019	2.098	3345.56720686368	196.109937683196	93.4747081426103
YAL015C	chrI	126756	128110	-	1355	2176	1.355	1605.90405904059	60.7971540673366	44.8687483891783
YAL014C	chrI	128031	129072	-	1042	2302	1.042	2209.21305182342	64.3175775105739	61.7251223709922
YAL013W	chrI	129194	130593	+	1400	775	1.4	553.571428571429	21.6533981627692	15.4667129734066
YAL012W	chrI	130436	132100	+	1665	23861	1.665	14330.9309309309	666.673204595918	400.404327084636
YAL011W	chrI	132169	134210	+	2042	1224	2.042	599.412340842312	34.1983991628768	16.7475020386272
YAL010C	chrI	134001	135743	-	1743	1123	1.743	644.291451520367	31.3764724345676	18.0014184937278
YAL009W	chrI	135408	136780	+	1373	995	1.373	724.690458849235	27.800169254136	20.2477561938354
YAL008W	chrI	136431	137718	+	1288	1476	1.288	1145.96273291925	41.2392460493515	32.0180481749623
YAL007C	chrI	137408	138453	-	1046	0	1.046	0	0	0
YAL005C	chrI	139357	141684	-	2328	0	2.328	0	0	0
YAL004W	chrI	137649	142152	+	4504	93	4.504	20.6483126110124	2.59840777953231	0.576911141103976
YAL003W	chrI	142032	143496	+	1465	47498	1.465	32421.843003413	1327.08787862608	905.862033191865
YAL002W	chrI	143550	147630	+	4081	8416	4.081	2062.23964714531	235.141934113375	57.6187047570143
YAL001C	chrI	147594	151166	-	3573	4002	3.573	1120.067170445	111.815354125681	31.2945295621832
YAR002W	chrI	152204	154114	+	1911	3683	1.911	1927.2632129775	102.902536043199	53.8474809226577
YAR002C-A	chrI	153765	154750	-	986	8951	0.986	9078.09330628803	250.089763812835	253.640734090097
YAR003W	chrI	154905	156909	+	2005	2748	2.005	1370.57356608479	76.7787589048901	38.2936453390973
YAR007C	chrI	156681	158715	-	2035	3374	2.035	1657.98525798526	94.2691166466883	46.3238902440729
YAR008W	chrI	158847	159972	+	1126	1145	1.126	1016.87388987567	31.9911495437042	28.41132286297
YAR014C	chrI	166565	169021	-	2457	6460	2.457	2629.22262922263	180.491551137406	73.4601347730588
YAR015W	chrI	169272	172008	+	2737	3091	2.737	1129.33869199854	86.3621338337029	31.5535746560843
YAR018C	chrI	170177	171735	-	1559	0	1.559	0	0	0
YAR019C	chrI	172126	175168	-	3043	2339	3.043	768.649359185015	65.3513526486674	21.475962092891
YAR019W-A	chrI	174998	175330	+	333	26	0.333	78.0780780780781	0.726436583525161	2.1814912418173
YAR020C	chrI	176856	177023	-	168	119	0.168	708.333333333333	3.32484436305747	19.7907402562945
YAR023C	chrI	179099	180697	-	1599	744	1.599	465.290806754221	20.7872622362585	13.0001640001616
YAR027W	chrI	183671	184687	+	1017	1875	1.017	1843.65781710914	52.387253619603	51.5115571480855
YAR028W	chrI	184821	185977	+	1157	62	1.157	53.5868625756266	1.73227185302154	1.49720989889502
YAR029W	chrI	185009	186754	+	1746	0	1.746	0	0	0
YAR030C	chrI	186033	186857	-	825	0	0.825	0	0	0
YAR031W	chrI	186836	187732	+	897	1372	0.897	1529.54292084727	38.3334997152508	42.7352282221302
YAR033W	chrI	187843	189258	+	1416	1186	1.416	837.570621468927	33.1366841561862	23.4016131046513
YAR035W	chrI	190156	192365	+	2210	586	2.21	265.158371040724	16.3727629979133	7.40849004430464
YAR035C-A	chrI	192337	192417	-	81	4	0.081	49.3827160493827	0.111759474388486	1.37974659738872
YAR042W	chrI	192583	196349	+	3767	12520	3.767	3323.59968144412	349.807154835962	92.8609383689839
YAR047C	chrI	201467	201787	-	321	162	0.321	504.672897196262	4.5262587127337	14.1004944321922
YAR050W	chrI	203403	208016	+	4614	1826	4.614	395.752058951019	51.018200058344	11.0572605241318
YAR053W	chrI	208193	209632	+	1440	312	1.44	216.666666666667	8.71723900230194	6.05363819604301
YAR060C	chrI	217157	217492	-	336	71	0.336	211.309523809524	1.98373067039563	5.90396032855843
YAR064W	chrI	220198	220497	+	300	163	0.3	543.333333333333	4.55419858133082	15.1806619377694
YAR066W	chrI	221049	221660	+	612	319	0.612	521.24183006536	8.91281808248179	14.5634282393493
YAR068W	chrI	222406	222891	+	486	266	0.486	547.325102880659	7.43200504683434	15.2921914543917
YAR069C	chrI	224011	224304	-	294	59	0.294	200.680272108844	1.64845224723017	5.60698043275569
YAR070C	chrI	224563	224862	-	300	30	0.3	100	0.838196057913648	2.79398685971216
YAR071W	chrI	225460	226863	+	1404	600	1.404	427.350427350427	16.763921158273	11.9401147850947
YAR073W	chrI	227742	228953	+	1212	43	1.212	35.4785478547855	1.20141434967623	0.991265965079397
YAR075W	chrI	228844	229317	+	474	1	0.474	2.10970464135021	0.0279398685971216	0.0589448704580624
YBL113C	chrII	280	2658	-	2379	1081	2.379	454.392601933586	30.2029979534884	12.6956695895286
YBL113W-A	chrII	646	1128	+	483	0	0.483	0	0	0
YBL112C	chrII	2582	2899	-	318	128	0.318	402.51572327044	3.57630318043156	11.2462364164515
YBL111C	chrII	2907	5009	-	2103	1001	2.103	475.986685687114	27.9678084657187	13.2990054520774
YBL109W	chrII	5790	6125	+	336	2	0.336	5.95238095238095	0.0558797371942432	0.166308741649533
YBL108C-A	chrII	7605	7733	-	129	8	0.129	62.015503875969	0.223518948776973	1.73270502927886
YBL108W	chrII	8177	8482	+	306	0	0.306	0	0	0
YBL107W-A	chrII	9268	9372	+	105	15	0.105	142.857142857143	0.419098028956824	3.9914097995888
YBL107C	chrII	9730	10563	-	834	817	0.834	979.616306954436	22.8268726438483	27.3703508919045
YBL106C	chrII	10847	13879	-	3033	3818	3.033	1258.81965051105	106.67441830381	35.1712556227531
YBL105C	chrII	14104	17965	-	3862	9220	3.862	2387.3640600725	257.605588465461	66.7026381319164
YBL104C	chrII	18076	21318	-	3243	4382	3.243	1351.21800801727	122.432504192587	37.7528535900669
YBL103C	chrII	21573	23802	-	2230	1965	2.23	881.165919282511	54.9018417933439	24.6196599970152
YBL102W	chrII	23879	24968	+	1090	2338	1.09	2144.95412844037	65.3234127800703	59.9297364954773
YBL101C	chrII	24777	28406	-	3630	4923	3.63	1356.19834710744	137.54797310363	37.8920036098153
YBL100W-C	chrII	28372	29119	+	748	151	0.748	201.871657754011	4.21892015816536	5.64026759113016
YBL100C	chrII	36989	37303	-	315	0	0.315	0	0	0
YBL099W	chrII	36702	39100	+	2399	14729	2.399	6139.64151729887	411.526324567004	171.540777226763
YBL098W	chrII	39145	40527	+	1383	2394	1.383	1731.01952277657	66.8880454215091	48.3644580054296
YBL097W	chrII	40831	43095	+	2265	526	2.265	232.229580573951	14.696370882086	6.48846396560086
YBL096C	chrII	43132	44042	-	911	0	0.911	0	0	0
YBL095W	chrII	42052	44341	+	2290	0	2.29	0	0	0
YBL094C	chrII	43765	44097	-	333	0	0.333	0	0	0
YBL093C	chrII	43818	45023	-	1206	2356	1.206	1953.56550580431	65.8263304148185	54.5823635280419
YBL092W	chrII	45281	45977	+	697	5823	0.697	8354.37589670014	162.693854841039	233.420164764762
YBL091C-A	chrII	46322	47201	-	880	8497	0.88	9655.68181818182	237.405063469742	269.778481215616
YBL091C	chrII	47010	48690	-	1681	8162	1.681	4855.44318857823	228.045207489706	135.660444669665
YBL090W	chrII	48785	49634	+	850	1531	0.85	1801.17647058824	42.7759388221932	50.3246339084626
YBL089W	chrII	49510	51278	+	1769	2063	1.769	1166.19559072923	57.6399489158619	32.5833515635172
YBL088C	chrII	51019	59382	-	8364	10511	8.364	1256.69536107126	293.675958824345	35.1119032549432
YBL087C	chrII	59593	60845	-	1253	21579	1.253	17221.8675179569	602.914424457287	481.176715448753
YBL086C	chrII	61142	62726	-	1585	1344	1.585	847.94952681388	37.5511833945314	23.6915983561712
YBL085W	chrII	63674	66938	+	3265	5923	3.265	1814.08882082695	165.487841700751	50.6854032774123
YBL084C	chrII	67169	69445	-	2277	2140	2.277	939.833113746157	59.7913187978402	26.2588137012913
YBL083C	chrII	69658	71093	-	1436	3	1.436	2.0891364902507	0.0838196057913648	0.0583701990190563
YBL082C	chrII	69715	71394	-	1680	75	1.68	44.6428571428571	2.09549014478412	1.2473155623715
YBL081W	chrII	71317	73109	+	1793	474	1.793	264.3614054657	13.2434977150356	7.38622293086204
YBL080C	chrII	72944	74748	-	1805	1190	1.805	659.279778393352	33.2484436305747	18.4201903770497
YBL079W	chrII	75259	79767	+	4509	20432	4.509	4531.38168108228	570.867395176388	126.606208732843
YBL078C	chrII	79873	80803	-	931	400	0.931	429.645542427497	11.1759474388486	12.0042399987633
YBL077W	chrII	80897	81328	+	432	0	0.432	0	0	0
YBL076C	chrII	80935	84307	-	3373	53576	3.373	15883.7829825082	1496.90639995939	443.790809356474
YBL075C	chrII	84418	86984	-	2567	3004	2.567	1170.23763147643	83.9313652657533	32.6962856508583
YBL074C	chrII	86433	87808	-	1376	573	1.376	416.424418604651	16.0095447061507	11.6348435364467
YBL073W	chrII	87646	87957	+	312	73	0.312	233.974358974359	2.03961040758988	6.53721284483935
YBL072C	chrII	88246	89440	-	1195	39675	1.195	33200.8368200837	1108.5142865908	927.627018067615
YBL071C-B	chrII	89458	89556	-	99	4	0.099	40.4040404040404	0.111759474388486	1.12888357968168
YBL071W-A	chrII	89935	90746	+	812	0	0.812	0	0	0
YBL071C	chrII	89856	90544	-	689	2	0.689	2.90275761973875	0.0558797371942432	0.0811026664647942
YBL070C	chrII	90605	90925	-	321	0	0.321	0	0	0
YBL069W	chrII	90631	92191	+	1561	0	1.561	0	0	0
YBL068W-A	chrII	90847	92228	+	1382	1	1.382	0.723589001447178	0.0279398685971216	0.0202169816187566
YBL068W	chrII	92356	93912	+	1557	4331	1.557	2781.63134232498	121.007570894134	77.718414190195
YBL067C	chrII	93639	95882	-	2244	6808	2.244	3033.86809269162	190.214625409204	84.7658758508038
YBL066C	chrII	96669	100115	-	3447	3322	3.447	963.736582535538	92.816243479638	26.926673478282
YBL065W	chrII	99963	100307	+	345	3	0.345	8.69565217391304	0.0838196057913648	0.242955379105405
YBL064C	chrII	100299	101420	-	1122	4838	1.122	4311.94295900178	135.173084272874	120.475119672793
YBL063W	chrII	101886	105221	+	3336	2406	3.336	721.223021582734	67.2233238446746	20.1508764522406
YBL062W	chrII	105308	105688	+	381	0	0.381	0	0	0
YBL061C	chrII	105195	107545	-	2351	4221	2.351	1795.40621012335	117.93418534845	50.1634135893025
YBL060W	chrII	107701	110033	+	2333	875	2.333	375.053579082726	24.4473850224814	10.4789477164515
YBL059C-A	chrII	108799	111201	-	2403	1060	2.403	441.115272575947	29.6162607129489	12.3247027519554
YBL059W	chrII	110594	111244	+	651	2	0.651	3.07219662058372	0.0558797371942432	0.0858367698836301
YBL058W	chrII	111409	112864	+	1456	4937	1.456	3390.7967032967	137.939131263989	94.738414329663
YBL057C	chrII	112277	113447	-	1171	441	1.171	376.601195559351	12.3214820513306	10.5221879174472
YBL056W	chrII	113041	115581	+	2541	7987	2.541	3143.25068870523	223.15573048521	87.8220112102362
YBL055C	chrII	115477	117224	-	1748	4064	1.748	2324.94279176201	113.547625978702	64.9585960976557
YBL054W	chrII	116976	119359	+	2384	4539	2.384	1903.94295302013	126.819063562335	53.1959159237982
YBL053W	chrII	119335	119709	+	375	0	0.375	0	0	0
YBL052C	chrII	119308	122141	-	2834	2984	2.834	1052.92872265349	83.3725678938108	29.4186901530737
YBL051C	chrII	122304	124832	-	2529	3684	2.529	1456.70225385528	102.930475911796	40.7000695578473
YBL050W	chrII	125042	126230	+	1189	2855	1.189	2401.17746005046	79.7683248447821	67.0885827121801
YBL049W	chrII	126606	127508	+	903	1032	0.903	1142.85714285714	28.8339443922295	31.9312783967104
YBL048W	chrII	127299	127610	+	312	16	0.312	51.2820512820513	0.447037897553946	1.43281377421136
YBL047C	chrII	127672	132213	-	4542	23564	4.542	5188.02289740203	658.375063622573	144.952678032271
YBL046W	chrII	132406	133937	+	1532	864	1.532	563.968668407311	24.1400464679131	15.7572104881939
YBL045C	chrII	133824	135777	-	1954	6757	1.954	3458.03480040942	188.789692110751	96.6170379277127
YBL044W	chrII	135998	136366	+	369	29	0.369	78.5907859078591	0.810256189316526	2.1958162312101
YBL043W	chrII	136495	137655	+	1161	327	1.161	281.653746770026	9.13633703125876	7.86936867464148
YBL042C	chrII	138150	140349	-	2200	8841	2.2	4018.63636363636	247.016378267152	112.280171939615
YBL041W	chrII	140938	142040	+	1103	5193	1.103	4708.06890299184	145.091737624852	131.542826495786
YBL040C	chrII	141955	143165	-	1211	3608	1.211	2979.3559042114	100.807045898415	83.2428124677248
YBL039W-B	chrII	143086	143749	+	664	363	0.664	546.686746987952	10.1421723007551	15.2743558746312
YBL039C	chrII	143726	145807	-	2082	0	2.082	0	0	0
YBL039C-A	chrII	143805	145725	-	1921	0	1.921	0	0	0
YBL038W	chrII	146128	147061	+	934	1913	0.934	2048.17987152034	53.4489686262936	57.2258764735478
YBL037W	chrII	147209	150286	+	3078	2666	3.078	866.146848602989	74.4876896799262	24.2000291357785
YBL036C	chrII	150307	152281	-	1975	3980	1.975	2015.18987341772	111.200677016544	56.3041402615412
YBL035C	chrII	151364	153712	-	2349	1759	2.349	748.829289059174	49.1462288623369	20.9221919379893
YBL034C	chrII	153848	158389	-	4542	6284	4.542	1383.53148392779	175.574134264312	38.655687860923
YBL033C	chrII	158483	159721	-	1239	3267	1.239	2636.80387409201	91.2795507067963	73.6719537585119
YBL032W	chrII	160086	161542	+	1457	6250	1.457	4289.63623884695	174.62417873201	119.851872842835
YBL031W	chrII	161663	162887	+	1225	742	1.225	605.714285714286	20.7313824990642	16.9235775502565
YBL030C	chrII	162683	164145	-	1463	5515	1.463	3769.65140123035	154.088375313126	105.323564807331
YBL029C-A	chrII	164358	166047	-	1690	946	1.69	559.763313609467	26.431115692877	15.6397134277379
YBL029W	chrII	166134	167264	+	1131	947	1.131	837.312113174182	26.4590555614742	23.3943904168649
YBL028C	chrII	167221	167899	-	679	2934	0.679	4321.06038291605	81.9755744639548	120.729859298902
YBL027W	chrII	168392	169839	+	1448	43646	1.448	30142.2651933702	1219.46350478997	842.170928722354
YBL026W	chrII	170552	171530	+	979	1506	0.979	1538.30439223698	42.0774421072651	42.9800225814761
YBL025W	chrII	171165	172503	+	1339	802	1.339	598.954443614638	22.4077746148915	16.7347084502551
YBL024W	chrII	172476	174868	+	2393	14855	2.393	6207.68909318847	415.046748010241	173.442017555471
YBL023C	chrII	174746	177643	-	2898	4947	2.898	1707.03933747412	138.218529949961	47.6944547791444
YBL022C	chrII	177798	181408	-	3611	20181	3.611	5588.75657712545	563.854488158511	156.149124386184
YBL021C	chrII	181490	182524	-	1035	959	1.035	926.570048309179	26.7943339846396	25.8882453957871
YBL020W	chrII	182285	184205	+	1921	4941	1.921	2572.09786569495	138.050890738378	71.8640763864538
YBL019W	chrII	184283	186031	+	1749	758	1.749	433.390508862207	21.1784203966182	12.1088738688497
YBL018C	chrII	185253	186515	-	1263	432	1.263	342.042755344418	12.0700232339565	9.55662963892045
YBL017C	chrII	186844	191583	-	4740	21784	4.74	4595.7805907173	608.642097519697	128.405505805843
YBL016W	chrII	192372	193647	+	1276	2027	1.276	1588.55799373041	56.6341136463655	44.3841016037347
YBL015W	chrII	193953	195984	+	2032	3045	2.032	1498.52362204724	85.0768998782353	41.8685530896827
YBL014C	chrII	198825	202236	-	3412	6741	3.412	1975.67409144197	188.342654213197	55.2000745056262
YBL013W	chrII	202056	203261	+	1206	315	1.206	261.194029850746	8.8010586080933	7.29772687238251
YBL012C	chrII	203406	203807	-	402	0	0.402	0	0	0
YBL011W	chrII	202814	206022	+	3209	7808	3.209	2433.15674665005	218.154494006325	67.9820797776022
YBL010C	chrII	205798	207017	-	1220	980	1.22	803.27868852459	27.3810712251792	22.4435010042452
YBL009W	chrII	207141	209372	+	2232	2572	2.232	1152.32974910394	71.8613420317968	32.1959417705183
YBL008W-A	chrII	209409	209648	+	240	9	0.24	37.5	0.251458817374094	1.04774507239206
YBL008W	chrII	209530	212279	+	2750	4112	2.75	1495.27272727273	114.888739671364	41.7777235168596
YBL007C	chrII	212467	216436	-	3970	26675	3.97	6719.1435768262	745.295994828219	187.731988621718
YBL006C	chrII	216354	217444	-	1091	8	1.091	7.3327222731439	0.223518948776973	0.204875296770827
YBL006W-A	chrII	216559	217416	+	858	0	0.858	0	0	0
YBL005W	chrII	217404	220685	+	3282	7546	3.282	2299.20780012188	210.83424843388	64.2395638128823
YBL004W	chrII	227636	235117	+	7482	46252	7.482	6181.76958032612	1292.27480235407	172.717829771995
YBL003C	chrII	234898	237057	-	2160	5971	2.16	2764.35185185185	166.828955393413	77.2356274969505
YBL002W	chrII	235789	237188	+	1400	0	1.4	0	0	0
YBL001C	chrII	236907	237807	-	901	2608	0.901	2894.5615982242	72.8671773012931	80.8736707006583
YBR001C	chrII	238710	241433	-	2724	3014	2.724	1106.4610866373	84.2107639517245	30.9143773684745
YBR002C	chrII	241428	242593	-	1166	44	1.166	37.7358490566038	1.22935421827335	1.05433466404232
YBR003W	chrII	241674	244364	+	2691	3215	2.691	1194.72315124489	89.8266775397459	33.3804078557213
YBR004C	chrII	244272	246715	-	2444	1618	2.444	662.0294599018	45.2067073901427	18.4970161170797
YBR005W	chrII	245511	246920	+	1410	4	1.41	2.83687943262411	0.111759474388486	0.0792620385733946
YBR006W	chrII	246865	248649	+	1785	2969	1.785	1663.30532212885	82.953469864854	46.4725321371731
YBR007C	chrII	248623	251119	-	2497	1962	2.497	785.742891469764	54.8180221875526	21.9535531387876
YBR008C	chrII	252403	254936	-	2534	2548	2.534	1005.52486187845	71.1907851854658	28.0942325120228
YBR009C	chrII	255025	256209	-	1185	11913	1.185	10053.164556962	332.84765459751	280.884096706759
YBR010W	chrII	256230	257098	+	869	10850	0.869	12485.6156501726	303.147574278769	348.846460619988
YBR011C	chrII	256887	258034	-	1148	38280	1.148	33344.9477351916	1069.53816989781	931.653458099142
YBR012C	chrII	258941	259571	-	631	2105	0.631	3335.97464342314	58.813423396941	93.206693180572
YBR013C	chrII	265492	265881	-	390	713	0.39	1828.20512820513	19.9211263097477	51.0798110506351
YBR014C	chrII	266417	267515	-	1099	2177	1.099	1980.89171974522	60.8250939359337	55.3458543548077
YBR015C	chrII	267568	270385	-	2818	15103	2.818	5359.47480482612	421.975835422327	149.743021796426
YBR016W	chrII	269749	270846	+	1098	612	1.098	557.377049180328	17.0991995814384	15.5730415131497
YBR017C	chrII	270760	274232	-	3473	14340	3.473	4128.99510509646	400.657715682724	115.363580674553
YBR018C	chrII	274272	276040	-	1769	269	1.769	152.063312605992	7.51582465262571	4.24862897265444
YBR019C	chrII	275804	278388	-	2585	1984	2.585	767.504835589942	55.4326992966893	21.4439842540384
YBR020W	chrII	278963	281395	+	2433	590	2.433	242.498972461981	16.4845224723017	6.77538942552476
YBR021W	chrII	279860	283531	+	3672	651	3.672	177.287581699346	18.1888544567262	4.9533917365812
YBR022W	chrII	282222	284429	+	2208	691	2.208	312.952898550725	19.306449200611	8.74386286259557
YBR023C	chrII	284226	288069	-	3844	14274	3.844	3713.31945889698	398.813684355314	103.749657740716
YBR024W	chrII	289106	291278	+	2173	636	2.173	292.682926829268	17.7697564277693	8.17752251623071
YBR025C	chrII	289931	291968	-	2038	20905	2.038	10257.6054955839	584.082953022827	286.596149667727
YBR026C	chrII	292409	294102	-	1694	5171	1.694	3052.53837072019	144.477060515716	85.2875209655937
YBR027C	chrII	294024	294356	-	333	1	0.333	3.003003003003	0.0279398685971216	0.0839035093006655
YBR028C	chrII	294249	296196	-	1948	3474	1.948	1783.36755646817	97.0631035064004	49.8270551880906
YBR029C	chrII	296227	298090	-	1864	6008	1.864	3223.17596566524	167.862730531507	90.0551129460872
YBR030W	chrII	298012	300071	+	2060	3275	2.06	1589.80582524272	91.5030696555732	44.41896585222
YBR031W	chrII	300142	301451	+	1310	51929	1.31	39640.4580152672	1450.88943637993	1107.54918807628
YBR032W	chrII	301439	301948	+	510	259	0.51	507.843137254902	7.23642596665449	14.1890705228519
YBR033W	chrII	301820	304792	+	2973	1939	2.973	652.203161789438	54.1754052098188	18.2224706390241
YBR034C	chrII	304383	306037	-	1655	11924	1.655	7204.83383685801	333.154993152078	201.302110665908
YBR035C	chrII	306108	307334	-	1227	4912	1.227	4003.25998370008	137.240634549061	111.850557904695
YBR036C	chrII	308745	310389	-	1645	7767	1.645	4721.58054711246	217.008959393843	131.920340057048
YBR037C	chrII	310414	311512	-	1099	1955	1.099	1778.88989990901	54.6224431073727	49.7019500522045
YBR038W	chrII	311819	314979	+	3161	4372	3.161	1383.1066118317	122.153105506616	38.6438169903877
YBR039W	chrII	315484	316949	+	1466	5314	1.466	3624.82946793997	148.472461725104	101.277259021217
YBR040W	chrII	316968	317864	+	897	250	0.897	278.706800445931	6.9849671492804	7.7870313815835
YBR041W	chrII	318157	320450	+	2294	4927	2.294	2147.77680906713	137.659732578018	60.0086018212808
YBR042C	chrII	320279	321669	-	1391	2729	1.391	1961.89791516894	76.2479014015448	54.8151699507871
YBR043C	chrII	321721	324094	-	2374	4038	2.374	1700.92670598147	112.821189395177	47.523668658457
YBR044C	chrII	324265	326142	-	1878	1882	1.878	1002.12992545261	52.5828326997828	27.9993784343892
YBR045C	chrII	328173	330092	-	1920	717	1.92	373.4375	20.0328857841362	10.4337946792376
