target_id	length	eff_length	est_counts	tpm
YAL010C_id004	1482	1322.65	202.801	5.15239
YAL009W_id001	1359	1199.65	440.081	12.3271
YAL009W_id006	780	620.647	500.321	27.0886
YAL008W_id005	904	744.647	447.081	20.1753
YAL008W_id001	597	437.647	504.211	38.7143
YAL007C_id002	1007	847.647	1571.97	62.3178
YAL004W_id001	4492	4332.65	625.348	4.85011
YAL007C_id001	648	488.647	1590.27	109.36
YNCA0002W_tRNA	72	17.5	0	0
YAL005C_id002	2304	2144.65	75039	1175.75
YAL005C_id001	1929	1769.65	47358.1	899.271
YAL004W_id002	648	488.647	0	0
YAL003W_id003	1356	1196.65	6099.68	171.287
YAL003W_id001	621	461.647	18625.3	1355.74
YNCA0003W_snoRNA	102	3.95636	0	0
YAL002W_id001	3825	3665.65	4203	38.5293
YAL001C_mRNA	3483	3323.65	2053	20.7566
YAR002W_id001	1900	1740.65	1472.92	28.4349
YAR002W_id002	1620	1460.65	628.013	14.4479
YAR002C-A_id004	943	783.647	2068.68	88.7065
YAR002C-A_id001	660	500.647	3427.39	230.046
YAR003W_id001	1952	1792.65	1075.87	20.1673
YAR003W_id002	1281	1121.65	357.836	10.7204
YAR007C_id002	2018	1858.65	1492.08	26.976
YAR007C_id001	1866	1706.65	389.218	7.66358
YAR008W_id002	1070	910.647	553.161	20.412
YAR008W_id001	828	668.647	16.8388	0.846245
YAR009C	3591	3431.65	5372.3	52.6066
YAR010C	1323	1163.65	4504.5	130.079
YNCA0004W_tRNA	73	18.5	3	5.44919
YAR014C_id002	2455	2295.65	2246.2	32.8796
YAR014C_id001	2130	1970.65	996.798	16.9973
YAR015W_id003	1367	1207.65	1023.24	28.4723
YAR015W_id001	921	761.647	958.247	42.2773
YAR018C_id002	1539	1379.65	454.749	11.0761
YAR018C_id001	1308	1148.65	492.759	14.4155
YAR019C_id001	2925	2765.65	1220.53	14.8298
YAR019W-A_mRNA	333	175.29	23.4655	4.49836
YAR020C_mRNA	168	36.8028	12	10.9568
YAR023C_id001	1453	1293.65	321.641	8.35484
YAR023C_id002	540	380.647	12.3595	1.09109
YNCA0005W_tRNA	82	25.5455	11.5	15.1275
YNCA0006C_tRNA	82	25.5455	8.1	10.655
YAR027W_id001	1017	857.647	940.54	36.8512
YAR027W_id003	708	548.647	0.549794	0.0336736
YAR028W_id001	1146	986.647	250.077	8.51715
YAR028W_id002	705	545.647	80.2362	4.94131
YAR029W_id001	1746	1586.65	875.582	18.5438
YAR029W_id003	225	77.4608	33.2537	14.4258
YAR030C_id001	342	183.966	31.8513	5.81798
YAR031W_mRNA	897	737.647	490.504	22.3448
YAR033W_id001	1216	1056.65	569.77	18.1198
YAR033W_id003	705	545.647	0	0
YAR035W_id001	2064	1904.65	304	5.36342
YAR035C-A_mRNA	81	24.5455	5	6.84513
YAR042W_id001	3767	3607.65	6326	58.9234
YAR042W_id002	3567	3407.65	4.99207e-06	4.92277e-08
YAR047C_mRNA	321	163.629	79	16.2237
YAR050W_mRNA	4614	4454.65	929.855	7.01431
YAR053W_id001	297	140.833	38	9.06699
YAR060C_mRNA	336	178.13	80	15.0916
YAR064W_mRNA	300	143.689	66.9394	15.6546
YAR066W_mRNA	612	452.647	151.259	11.2291
YAR068W_mRNA	486	326.72	133.456	13.7261
YAR069C_mRNA	294	138.016	28	6.81727
YAR070C_mRNA	300	143.689	0	0
YAR071W_mRNA	1404	1244.65	149.407	4.03374
YAR073W_mRNA	1212	1052.65	3.11639	0.0994837
YAR075W_mRNA	474	314.72	0	0
YBL113C_mRNA	2379	2219.65	723.965	10.9601
YBL113W-A_mRNA	483	323.72	0	0
YBL112C_mRNA	318	160.842	14.3634	3.00084
YBL111C_mRNA	2004	1844.65	0.0633748	0.00115448
YBL109W_mRNA	336	178.13	0	0
YBL108C-A_mRNA	129	15.0203	0	0
YBL108W_mRNA	306	149.451	0	0
YBL107W-A_mRNA	105	4.45324	7.10453	53.6096
YNCB0001W_tRNA	84	25.3333	5.71429	7.57971
YBL107C_id002	822	662.647	269.648	13.6741
YBL107C_id001	591	431.647	140.352	10.9263
YBL106C_mRNA	3033	2873.65	1916	22.405
YBL105C_id002	3859	3699.65	4650.57	42.2405
YBL105C_id001	3456	3296.65	1.4316	0.0145926
YBL104C_id001	3117	2957.65	2198	24.9726
YBL103C_id001	2218	2058.65	859.356	14.0273
YBL103C_id003	1461	1301.65	126.644	3.26945
YBL102W_id001	1060	900.647	826.321	30.8303
YBL102W_id002	648	488.647	470.679	32.3677
YBL101C_id001	3354	3194.65	2500	26.2966
YBL100W-C_id001	120	10.6593	79	249.048
YBL100W-A	1317	1157.65	0	0
YBL100W-B	5313	5153.65	2378.32	15.5074
YNCB0002W_tRNA	73	18.5	10.375	18.8451
YBL099W_id002	2281	2121.65	5744.61	90.9852
YBL100C_mRNA	315	157.906	0	0
YBL099W_id001	1638	1478.65	3308.39	75.1856
YBL098W_mRNA	1383	1223.65	1194	32.7892
YBL097W_mRNA	2265	2105.65	646	10.3093
YBL096C_id001	309	152.282	78.9306	17.4172
YBL095W_id001	813	653.647	610.428	31.3815
YBL095W_id003	1065	905.647	36.7296	1.36282
YBL094C_mRNA	333	175.29	0	0
YBL093C_id002	1181	1021.65	1218.7	40.0848
YBL093C_id001	663	503.647	482.21	32.1731
YBL092W_id001	1234	1074.65	2355.14	73.6435
YBL092W_id002	726	566.647	17676.2	1048.23
YBL091C-A_id001	864	704.647	291.606	13.9062
YBL091C-A_id002	528	368.647	322.484	29.3955
YBL091C_id001	1627	1467.65	1575.79	36.0795
YBL091C_id002	1266	1106.65	2569.81	78.0323
YBL090W_id003	793	633.647	413.461	21.9265
YBL090W_id001	534	374.647	356.539	31.9793
YBL089W_id004	1677	1517.65	629.668	13.942
YBL089W_id001	1380	1220.65	544.556	14.9912
YBL088C_mRNA	8364	8204.65	5448.78	22.3163
YBL087C_id001	1253	1093.65	1640.8	50.4151
YBL087C_id002	414	254.959	9347.01	1231.93
YBL086C_id001	1401	1241.65	669	18.1055
YBL085W_id001	3265	3105.65	2796.91	30.2628
YBL085W_id002	2943	2783.65	178.09	2.14985
YBL084C_mRNA	2277	2117.65	1069	16.9632
YBL083C_id001	1396	1236.65	404.421	10.9893
YBL083C_id002	426	266.803	0	0
YBL082C_id003	1459	1299.65	1171.58	30.2921
YBL082C_id001	1377	1217.65	7.16723e-05	1.97794e-06
YBL081W_id001	1793	1633.65	287.065	5.90481
YBL081W_id002	1107	947.647	12.4789	0.4425
YBL080C_id001	1803	1643.65	459.252	9.38913
YBL080C_id002	1626	1466.65	163.204	3.73927
YBL079W_mRNA	4509	4349.65	10233	79.0554
YBL078C_id016	879	719.647	123.599	5.77136
YBL078C_id001	354	195.627	74.4012	12.7801
YBL077W_mRNA	432	272.749	181.414	22.3507
YBL076C_id002	3361	3201.65	21753.4	228.316
YBL076C_id001	3219	3059.65	8019.16	88.0725
YBL075C_id001	2567	2407.65	1382.92	19.3013
YBL075C_id002	1950	1790.65	429.48	8.05965
YBL074C_id001	1376	1216.65	224.243	6.19351
YBL074C_id002	1068	908.647	293.938	10.8703
YBL073W_mRNA	312	155.128	68.424	14.8219
YNCB0003W_snoRNA	88	23.8	47	66.3596
YBL072C_id002	1220	1060.65	16710.9	529.435
YBL072C_id001	911	751.647	4888.56	218.549
YBL071C-B_mRNA	99	32.875	4	4.08862
YBL071W-A_id001	812	652.647	1324.79	68.2105
YBL071W-A_id003	249	97.5688	455.948	157.032
YBL071C_id001	309	152.282	241.886	53.3758
YBL070C_mRNA	321	163.629	77.2562	15.8656
YBL069W_id001	1290	1130.65	938.288	27.8864
YBL068W-A_id002	1109	949.647	595.834	21.0837
YBL068W-A_id001	237	87.1344	0	0
YBL068W_id001	1557	1397.65	1209.51	29.08
YBL068W_id002	981	821.647	1148.96	46.9895
YBL067C_mRNA	2244	2084.65	3787.54	61.053
YBL066C_mRNA	3447	3287.65	1742	17.8052
YBL065W_mRNA	345	186.836	33.0001	5.93523
YBL064C_id001	1115	955.647	941.123	33.0927
YBL064C_id002	786	626.647	1487.88	79.7861
YBL063W_mRNA	3336	3176.65	1246	13.1805
YBL061C_id001	2320	2160.65	2232.68	34.7237
YBL062W_mRNA	381	222.191	132.096	19.9778
YBL061C_id002	2091	1931.65	325.222	5.65764
YBL060W_id001	2333	2173.65	682.999	10.5588
YBL060W_id004	2064	1904.65	200.526	3.53784
YBL059C-A_id004	1285	1125.65	346.787	10.3525
YBL059C-A_id001	330	172.342	316.649	61.7402
YBL059W_mRNA	582	422.647	162.04	12.8833
YBL058W_id001	1272	1112.65	3372.7	101.86
YBL057C_id002	1166	1006.65	2209.95	73.7714
YBL057C_id001	627	467.647	546.349	39.2586
YBL056W_id003	1956	1796.65	1993	37.2759
YBL056W_id001	1407	1247.65	2050	55.2134
YBL055C_id001	1748	1588.65	1417.16	29.9761
YBL055C_id003	1257	1097.65	910.837	27.8844
YBL054W_id002	1948	1788.65	1614.62	30.3339
YBL054W_id001	1578	1418.65	608.384	14.4107
YBL053W_mRNA	375	216.301	21.105	3.27877
YBL052C_id001	2496	2336.65	1536.89	22.1021
YBL051C_id004	2521	2361.65	1603.53	22.8163
YBL051C_id001	2007	1847.65	239.469	4.35526
YBL050W_id001	1183	1023.65	620.713	20.3762
YBL050W_id002	879	719.647	750.287	35.0341
YBL049W_id001	417	257.933	388	50.5483
YBL048W_mRNA	312	155.128	85	18.4125
YBL047C_id001	4498	4338.65	9170.32	71.0253
YBL047C_id002	4146	3986.65	2660.68	22.4268
YBL046W_id001	1532	1372.65	326.503	7.99303
YBL046W_id003	1326	1166.65	113.497	3.26909
YBL045C_id003	1846	1686.65	1818.86	36.2375
YBL045C_id001	1374	1214.65	1596.14	44.1574
YBL044W_mRNA	369	210.322	10	1.59771
YBL043W_id003	1099	939.647	127.214	4.54938
YBL043W_id001	774	614.647	36.7863	2.01114
YBL042C_id005	2140	1980.65	4455.97	75.5993
YBL042C_id001	1920	1760.65	0.0349735	0.000667497
YBL041W_id015	1031	871.647	1546.1	59.6047
YBL041W_id001	726	566.647	1414.9	83.9065
YBL040C_id002	1154	994.647	576.483	19.476
YBL040C_id001	660	500.647	1276.52	85.6797
YBL039W-B_id001	651	491.647	196	13.3963
YBL039W-B_id002	180	44.6733	0	0
YBL039C-A_id001	1918	1758.65	1282.32	24.5019
YBL039C_id001	1740	1580.65	12810.7	272.346
YBL039C-A_id002	84	25.3333	0	0
YBL038W_id001	699	539.647	956	59.5294
YBL037W_mRNA	3078	2918.65	1338	15.4048
YBL036C_id001	1972	1812.65	527.338	9.77594
YBL036C_id002	774	614.647	1692.19	92.5136
YBL035C_id001	2340	2180.65	1086.63	16.7448
YBL035C_id002	2118	1958.65	206.846	3.54874
YBL034C_mRNA	4542	4382.65	3144	24.1062
YBL033C_id001	1038	878.647	1639	62.6827
YBL032W_id003	1450	1290.65	2942.17	76.6024
YBL032W_id001	1146	986.647	203.835	6.94224
YBL031W_id001	1223	1063.65	201.37	6.3618
YBL031W_id002	1017	857.647	199.63	7.82168
YBL030C_id009	1428	1268.65	1252.49	33.1753
YBL030C_id001	957	797.647	1535.51	64.6884
YBL029C-A_id001	1690	1530.65	341.963	7.50736
YBL029C-A_id002	285	129.641	149.037	38.6307
YBL029W_mRNA	1131	971.647	496	17.1536
YBL028C_id001	665	505.647	1317.28	87.5411
YBL028C_id002	321	163.629	152.725	31.364
YBL027W_id005	1358	1198.65	2742.26	76.8777
YBL027W_id001	570	410.647	19141.3	1566.34
YBL026W_id001	950	790.647	364.361	15.4858
YBL026W_id002	288	132.454	358.639	90.9858
YBL025W_id002	1081	921.647	399.969	14.5829
YBL025W_id001	438	278.749	39.0309	4.7052
YBL024W_id001	2365	2205.65	5386.05	82.0573
YBL024W_id002	2055	1895.65	2120.95	37.5973
YBL023C_id001	2898	2738.65	837.593	10.2773
YBL023C_id002	2607	2447.65	1676.41	23.0151
YBL022C_id001	3611	3451.65	6853.75	66.7244
YBL022C_id006	3402	3242.65	3302.25	34.2211
YBL021C_id001	1035	875.647	448.192	17.1996
YBL021C_id003	435	275.749	148.861	18.1405
YBL020W_id005	1884	1724.65	2363.26	46.0463
YBL020W_id001	1725	1565.65	505.684	10.8535
YBL019W_id001	1749	1589.65	446.121	9.43051
YBL019W_id002	1563	1403.65	206.373	4.94057
YBL018C_id005	840	680.647	231.856	11.4467
YBL018C_id001	402	242.984	149.65	20.6958
YBL017C_mRNA	4740	4580.65	10959	80.3946
YBL016W_id001	1062	902.647	994	37.0042
YBL015W_id001	2028	1868.65	865.346	15.5613
YBL015W_id002	1581	1421.65	673.654	15.9231
YNCB0004W_tRNA	74	19.5	0	0
YNCB0005C_tRNA	71	16.5	11.0625	22.5295
YBL014C_id003	2855	2695.65	3353	41.7978
YBL014C_id001	2685	2525.65	0.0012076	1.60669e-05
YBL013W_mRNA	1206	1046.65	329.904	10.5918
YBL011W_id001	3209	3049.65	1198.95	13.211
YBL012C_mRNA	402	242.984	146.556	20.268
YBL011W_id002	2280	2120.65	3478.61	55.1214
YBL010C_id001	1215	1055.65	414.238	13.186
YBL010C_id003	843	683.647	147.736	7.26167
YBL009W_id002	2210	2050.65	1179.96	19.3357
YBL009W_id001	2031	1871.65	106.04	1.90382
YBL008W-A_mRNA	240	89.6796	9	3.37234
YBL008W_id002	2693	2533.65	1266.82	16.8017
YBL008W_id001	2523	2363.65	813.177	11.5607
YBL007C_id001	3970	3810.65	6194.33	54.6233
YBL007C_id003	3735	3575.65	7350.67	69.0805
YBL006C_id002	810	650.647	1086.85	56.1315
YBL006C_id001	543	383.647	72.152	6.31974
YBL006W-A_id001	150	25.935	0	0
YBL005W_id001	2931	2771.65	2996	36.3234
YBL005W-A	1323	1163.65	1488.65	42.9887
YBL005W-B	5268	5108.65	31333.1	206.101
YNCB0006W_tRNA	82	25.5455	8.1	10.655
YBL004W_mRNA	7482	7322.65	24165	110.892
YBL003C_id004	959	799.647	2863.46	120.33
YBL003C_id001	399	240.008	575.555	80.583
YBL002W_id001	1291	1131.65	5399.86	160.345
YBL002W_id009	396	237.008	3999.07	566.995
YBL001C_id001	792	632.647	734.362	39.006
YBL001C_id002	315	157.906	887.706	188.909
YBR001C_id003	2651	2491.65	1043.58	14.0741
YBR001C_id001	2343	2183.65	450.421	6.93137
YBR002C_id002	1129	969.647	955.174	33.1018
YBR002C_id001	861	701.647	636.826	30.4989
YBR003W_id007	1585	1425.65	1276.96	30.0987
YBR003W_id001	1422	1262.65	386.04	10.2739
YBR004C_id001	2444	2284.65	728.678	10.7176
YBR004C_id002	1302	1142.65	544.558	16.0146
YBR005W_id004	1079	919.647	163.521	5.97496
YBR005W_id001	642	482.647	492.243	34.2715
YBR006W_id002	1771	1611.65	709.823	14.8
YBR006W_id001	1494	1334.65	793.177	19.9704
YBR007C_id001	2484	2324.65	630.124	9.10861
YBR007C_id002	2211	2051.65	345.876	5.66501
YBR008C_id005	2433	2273.65	1285	18.9917
YBR008C_id001	1647	1487.65	0	0
YBR009C_id002	1001	841.647	4243.06	169.407
YBR009C_id001	312	155.128	1744.38	377.864
YBR010W_id001	796	636.647	3368.01	177.77
YBR010W_id008	411	251.959	2109.84	281.386
YBR011C_id002	1115	955.647	8044.61	282.872
YBR011C_id001	864	704.647	12397.3	591.206
YBR012C_id001	420	260.882	1006	129.58
YBR012W-A	1323	1163.65	2893.77	83.5651
YBR012W-B	5271	5111.65	9633.02	63.3263
YBR013C_mRNA	390	231.078	316	45.9527
YNCB0007W_tRNA	73	18.5	6.72727	12.2194
YBR014C_id008	915	755.647	768.116	34.1579
YBR014C_id001	612	452.647	318.884	23.6731
YBR015C_id002	2344	2184.65	2986.67	45.9397
YBR015C_id001	1794	1634.65	4620.25	94.9783
YBR016W_id001	1098	938.647	478.324	17.1239
YBR016W_id005	387	228.101	259.762	38.2677
YBR017C_id002	3013	2853.65	3277.23	38.5914
YBR017C_id001	2757	2597.65	3955.77	51.1721
YBR018C_id001	1101	941.647	126	4.4964
YBR019C_id001	2100	1940.65	518.418	8.97669
YNCB0008W_ncRNA	3841	3681.65	1136.15	10.37
YBR020W_id001	1587	1427.65	172.429	4.05858
YBR021W_id011	2225	2065.65	933.698	15.1891
YBR021W_id001	1902	1742.65	90.3021	1.74129
YBR022W_id002	911	751.647	289.167	12.9276
YBR022W_id001	534	374.647	175.869	15.7743
YBR023C_id001	3829	3669.65	4134.88	37.8636
YBR023C_id003	3498	3338.65	3110.08	31.3029
YBR024W_id004	1350	1190.65	292.071	8.24306
YBR024W_id001	906	746.647	138.921	6.25224
YBR025C_id001	1966	1806.65	10046.5	186.863
YBR025C_id002	1185	1025.65	10971.6	359.462
YBR026C_id006	1356	1196.65	2174.19	61.054
YBR026C_id001	1143	983.647	451.811	15.4348
YBR027C_mRNA	333	175.29	1	0.191701
YBR028C_id007	1814	1654.65	1023.64	20.7885
YBR028C_id001	1578	1418.65	749.363	17.7501
YBR029C_id003	1627	1467.65	2007.14	45.9556
YBR029C_id001	1374	1214.65	1007.86	27.8827
YBR030W_id001	2052	1892.65	587.539	10.4316
YBR030W_id003	1659	1499.65	1077.46	24.1432
YBR031W_id001	1307	1147.65	11397.5	333.722
YBR031W_id004	1089	929.647	15775.5	570.228
YBR032W_id001	303	146.601	166	38.05
YBR033W_id001	2760	2600.65	1060.99	13.7092
YBR034C_id001	1655	1495.65	1763.8	39.6281
YBR034C_id005	1047	887.647	4373.21	165.555
YBR035C_id001	1199	1039.65	820.798	26.5298
YBR035C_id003	687	527.647	1397.42	88.9955
YNCB0009C_snoRNA	161	32.4773	255.777	264.646
YNCB0010W_telomerase_RNA	1301	1141.65	4316	127.038
YBR036C_id001	1611	1451.65	2500.06	57.8725
YBR036C_id003	1233	1073.65	1338.94	41.9067
YBR037C_id005	1021	861.647	673.769	26.2763
YBR037C_id001	888	728.647	316.231	14.5838
YBR038W_id003	3123	2963.65	1385.6	15.7107
YBR038W_id001	2892	2732.65	814.399	10.0147
YBR039W_id001	1466	1306.65	1257.34	32.3353
YBR039W_id002	936	776.647	1418.66	61.3816
YBR040W_mRNA	897	737.647	125	5.69435
YBR041W_id001	2261	2101.65	1473.66	23.5625
YBR041W_id003	2010	1850.65	1042.34	18.9263
YBR042C_id002	1378	1218.65	748.408	20.6369
YBR042C_id001	1194	1034.65	632.592	20.5454
YBR043C_id001	2374	2214.65	2035	30.8775
YBR043C_id002	2070	1910.65	0	0
YBR044C_id001	1719	1559.65	927	19.9727
YNCB0011C_tRNA	74	19.5	19.5	33.6034
YBR045C_mRNA	1920	1760.65	359	6.85181
YBR046C_id001	1480	1320.65	334.05	8.49978
YBR046C_id002	1005	845.647	556.536	22.115
YBR047W_id001	1207	1047.65	120.987	3.88066
YBR047W_id002	528	368.647	105.427	9.61003
YBR048W_id005	1423	1263.65	4707.68	125.188
YBR048W_id001	471	311.72	8788.36	947.385
YBR049C_id003	2828	2668.65	1864.67	23.4798
YBR049C_id001	2433	2273.65	315.325	4.66035
YBR050C_id001	1316	1156.65	98.8398	2.87153
YBR050C_id002	1017	857.647	53.7554	2.10618
YBR051W_mRNA	351	192.627	5.40485	0.942863
YBR052C_id004	892	732.647	1530.35	70.1908
YBR052C_id001	633	473.647	1046.65	74.2554
YBR053C_id001	1432	1272.65	598.682	15.8078
YBR053C_id002	1077	917.647	1354.32	49.5939
YBR054W_id001	1804	1644.65	10731.9	219.274
YBR054W_id008	1035	875.647	3232.09	124.033
YBR055C_id001	2834	2674.65	2239.53	28.1367
YBR055C_id002	2700	2540.65	80.4701	1.06432
YNCB0012W_tRNA	84	25.3333	5.71429	7.57971
YBR056W_id008	1625	1465.65	1661.81	38.1009
YBR056W_id001	1506	1346.65	83.1902	2.07588
YNCB0013W_tRNA	72	17.5	0.5	0.960096
YBR056W-A_id003	787	627.647	358	19.1668
YBR056W-A_id001	201	59.5556	0	0
YBR056C-B_id001	159	31.185	0	0
YBR057C_id002	1351	1191.65	1065	30.032
YBR057C_id001	1101	941.647	0	0
YBR058C_id002	2436	2276.65	3123	46.0956
YBR058C_id001	2346	2186.65	6.8362e-06	1.05056e-07
YBR058C-A_id007	547	387.647	988	85.6453
YBR058C-A_id001	243	92.2631	0.000157023	5.71898e-05
YBR059C_id004	3473	3313.65	5852	59.3446
YBR059C_id001	3327	3167.65	0	0
YBR060C_id001	2050	1890.65	1523.94	27.0857
YBR060C_id002	1863	1703.65	0.0617563	0.00121811
YBR061C_id003	1552	1392.65	1244.16	30.0205
YBR061C_id001	933	773.647	572.842	24.8814
YBR062C_id003	778	618.647	336.369	18.2707
YBR062C_id001	543	383.647	329.631	28.8722
YBR063C_id001	2645	2485.65	1356.76	18.3419
YBR063C_id003	1215	1055.65	557.66	17.7514
YBR064W_mRNA	429	269.776	0	0
YBR065C_id001	1715	1555.65	387.548	8.37139
YBR065C_id002	1095	935.647	479.035	17.2044
YBR066C_id001	1073	913.647	543.731	19.9981
YBR066C_id002	663	503.647	41.2688	2.75346
YBR067C_id001	1156	996.647	2481.14	83.655
YBR067C_id002	633	473.647	2501.86	177.497
YBR068C_id002	2126	1966.65	7955	135.924
YBR068C_id001	1830	1670.65	0	0
YBR069C_id006	2189	2029.65	9581.83	158.639
YBR069C_id001	1860	1700.65	0.266172	0.00525933
YNCB0014W_ncRNA	2024	1864.65	318.899	5.74698
YBR070C_id002	880	720.647	403.736	18.826
YBR070C_id001	714	554.647	329.264	19.9485
YBR071W_id001	1128	968.647	1029.68	35.7207
YBR071W_id002	636	476.647	456.321	32.1704
YBR072W_id001	991	831.647	4968.25	200.746
YBR072W_id002	645	485.647	2639.75	182.652
YBR072C-A_mRNA	162	33.1238	5	5.07239
